true_label,pred_label,method,aucs_top,aucs_bottom,f1s,dataset,sample_idx
0,0,hydra,0.6742894831742294,0.4362840139545056,0.6140647522780939,DodgerLoopWeekend,84
0,0,shapley_sampling,0.8503204917844066,0.5088420948079775,0.6226587508647266,DodgerLoopWeekend,84
0,0,feature_ablation,0.8771603023515822,0.5085995527216204,0.6299127971147092,DodgerLoopWeekend,84
0,0,tshap_centroid,0.9006213840032383,0.5088635708378749,0.6356392849132089,DodgerLoopWeekend,84
0,0,tshap_zero,0.5786300089564215,0.7869917754670334,0.31138705953103546,DodgerLoopWeekend,84
0,0,tshap_train,0.9042965588131059,0.3702565061184343,0.7424511158645579,DodgerLoopWeekend,84
0,0,mrsqm,0.579593772653794,0.7344555126743969,0.3642195330743064,DodgerLoopWeekend,84
0,0,hydra,0.8353822693270279,0.25895159143403246,0.7853928623825486,DodgerLoopWeekend,87
0,0,shapley_sampling,0.9156671715869084,0.3937184875138937,0.7295279841339941,DodgerLoopWeekend,87
0,0,feature_ablation,0.8891385519272693,0.48348723396031507,0.6534357517804718,DodgerLoopWeekend,87
0,0,tshap_centroid,0.9442674627589769,0.4987949781963057,0.6548330726666455,DodgerLoopWeekend,87
0,0,tshap_zero,0.49732868448605916,0.8700178831684651,0.2060982691028549,DodgerLoopWeekend,87
0,0,tshap_train,0.9450677099131033,0.49573170205797856,0.6576358869647049,DodgerLoopWeekend,87
0,0,mrsqm,0.5047560673846312,0.7412582887580814,0.3421134999758049,DodgerLoopWeekend,87
0,0,hydra,0.8093325808585717,0.3315827574905541,0.7321562058963164,DodgerLoopWeekend,23
0,0,shapley_sampling,0.8741987422413959,0.5193664060722724,0.620252812209424,DodgerLoopWeekend,23
0,0,feature_ablation,0.895815199860575,0.5046260217393143,0.6379628972396225,DodgerLoopWeekend,23
0,0,tshap_centroid,0.9110263469624692,0.49601257500770946,0.6489630444677078,DodgerLoopWeekend,23
0,0,tshap_zero,0.5369377198669887,0.8490817524378348,0.23561240599601782,DodgerLoopWeekend,23
0,0,tshap_train,0.8942728073375458,0.5356705996429474,0.6112711344570437,DodgerLoopWeekend,23
0,0,mrsqm,0.5270622234632273,0.7365831874364807,0.3512732016908972,DodgerLoopWeekend,23
1,1,hydra,-0.8115258778021547,0.35393051083427174,0.0,DodgerLoopWeekend,115
1,1,shapley_sampling,-0.16427424932215975,-0.45476860752275106,-0.37037127581319806,DodgerLoopWeekend,115
1,1,feature_ablation,-0.0006244559583593462,-0.6222907327447085,-0.0012493928359429648,DodgerLoopWeekend,115
1,1,tshap_centroid,-0.6782751905517945,0.11894052598262096,-5.8939556104999955,DodgerLoopWeekend,115
