true_label,pred_label,method,aucs_top,aucs_bottom,f1s,dataset,sample_idx
0,0,hydra,-0.7168654453624523,-0.6333674209666884,-2.555160152054981,BeetleFly,0
0,0,shapley_sampling,-0.566589921107489,-0.3205143231285705,-1.984788140978105,BeetleFly,0
0,0,feature_ablation,-0.5833576251373992,-0.37346082487979415,-2.0281371984883982,BeetleFly,0
0,0,tshap_centroid,-0.4761751084216451,-0.5560451038505929,-1.3722947191262682,BeetleFly,0
0,0,tshap_zero,-0.3361476480010527,-0.5442089753233815,-0.859364012963841,BeetleFly,0
0,0,tshap_train,-0.4039298610457586,-0.5550839201205495,-1.091330611775181,BeetleFly,0
0,0,mrsqm,-0.42946159989929483,-0.41119624469626337,-1.2346607104702338,BeetleFly,0
0,0,hydra,-0.741818195713841,-0.6117739534845635,-2.748744945688596,BeetleFly,1
0,0,shapley_sampling,-0.5807356633062539,-0.410692875218751,-1.9741732485793277,BeetleFly,1
0,0,feature_ablation,-0.5836065511624041,-0.33985900571592553,-2.0679615349649594,BeetleFly,1
0,0,tshap_centroid,-0.43859613685875853,-0.5644657742354149,-1.2189131353186036,BeetleFly,1
0,0,tshap_zero,-0.32286366550859313,-0.5623919189904675,-0.8139218779552306,BeetleFly,1
0,0,tshap_train,-0.33481999824044234,-0.551567756724371,-0.8539089716075161,BeetleFly,1
0,0,mrsqm,-0.41547004276706356,-0.47049562672816714,-1.1581650534610275,BeetleFly,1
0,0,hydra,-0.6134485417099859,-0.6048407637825828,-1.9860701028317609,BeetleFly,2
0,0,shapley_sampling,-0.48906709563330697,-0.22187467877094305,-1.63092935751498,BeetleFly,2
0,0,feature_ablation,-0.417337740646434,-0.3299776867288532,-1.2163611406057488,BeetleFly,2
0,0,tshap_centroid,-0.3825979478685275,-0.44906837704944275,-1.039711129742435,BeetleFly,2
0,0,tshap_zero,-0.2736693241116151,-0.45533935823682914,-0.6740997520793547,BeetleFly,2
0,0,tshap_train,-0.32353605229802007,-0.4382098418775432,-0.8348859351806326,BeetleFly,2
0,0,mrsqm,-0.4050979880000696,-0.4277144369876718,-1.1311459862296227,BeetleFly,2
0,0,hydra,-0.6953720690980945,-0.6780335239216317,-2.374892467426418,BeetleFly,3
0,0,shapley_sampling,-0.5729325290878599,-0.3154009330539656,-2.030082301989899,BeetleFly,3
0,0,feature_ablation,-0.5220836310058729,-0.33608911407414627,-1.7138711483709854,BeetleFly,3
0,0,tshap_centroid,-0.47857965180196543,-0.46815856432825803,-1.420060200580765,BeetleFly,3
0,0,tshap_zero,-0.35205966966857255,-0.47562659369604154,-0.9247488512185649,BeetleFly,3
