true_label,pred_label,method,aucs_top,aucs_bottom,f1s,dataset,sample_idx
3,3,hydra,-0.5309569364393943,-0.31720243684730387,-1.779031537035461,DiatomSizeReduction,222
3,3,shapley_sampling,-0.20999581752192095,-0.22566955401302144,-0.5068270858236333,DiatomSizeReduction,222
3,3,feature_ablation,-0.1955033027545184,-0.23729347591911346,-0.4643832649793813,DiatomSizeReduction,222
3,3,tshap_centroid,-0.30754907655076325,0.06849386115336542,-0.9182806642159715,DiatomSizeReduction,222
3,3,tshap_zero,-0.025781619897635635,-0.26335082732766246,-0.052637429296037014,DiatomSizeReduction,222
3,3,tshap_train,-0.34718098107156237,0.13887783824588484,-1.1634219952688356,DiatomSizeReduction,222
3,3,mrsqm,-0.28555220626303646,-0.4116652614583064,-0.7159212444160975,DiatomSizeReduction,222
3,3,hydra,-0.4708483119060881,-0.3365710800081134,-1.4538655097266695,DiatomSizeReduction,213
3,3,shapley_sampling,-0.16145516784566966,-0.23977601496637638,-0.37125915746118376,DiatomSizeReduction,213
3,3,feature_ablation,-0.06452681236222446,-0.2365572899922126,-0.136158746294409,DiatomSizeReduction,213
3,3,tshap_centroid,-0.25860419305817123,-0.005712247838663996,-0.6962350429415503,DiatomSizeReduction,213
3,3,tshap_zero,-0.0104244128179024,-0.2957531377407849,-0.02101791604900562,DiatomSizeReduction,213
3,3,tshap_train,-0.316367531793949,0.02444683921953939,-0.9364079920383552,DiatomSizeReduction,213
3,3,mrsqm,-0.2795936959406237,-0.42088898722675105,-0.6961767151643481,DiatomSizeReduction,213
1,1,hydra,0.1407835761474909,0.2562388546140695,0.23675310314545556,DiatomSizeReduction,58
1,1,shapley_sampling,0.2564810080907502,0.22621921275186607,0.38526144957044867,DiatomSizeReduction,58
1,1,feature_ablation,0.17694056968854113,0.23479290220005644,0.28742029405086245,DiatomSizeReduction,58
1,1,tshap_centroid,0.301698298641637,0.20389174482353845,0.4375716382562207,DiatomSizeReduction,58
1,1,tshap_zero,0.16487149849901678,0.32234342907573055,0.2652166933559059,DiatomSizeReduction,58
1,1,tshap_train,0.2637834697502205,0.23590010930173222,0.39217858399071576,DiatomSizeReduction,58
1,1,mrsqm,0.23480992526665256,0.23649867314241568,0.35916191291833477,DiatomSizeReduction,58
2,2,hydra,0.9749999997053898,0.9749999992324104,0.0487500014590114,DiatomSizeReduction,290
2,2,shapley_sampling,0.9337679330686405,0.9523119156825954,0.0907419245208024,DiatomSizeReduction,290
2,2,feature_ablation,0.9293048792366285,0.9600592707701063,0.07658969868810345,DiatomSizeReduction,290
2,2,tshap_centroid,0.9674636775001358,0.8631449725432419,0.2397899583759482,DiatomSizeReduction,290
2,2,tshap_zero,0.8609969715060998,0.9749999998171046,0.04858916030850859,DiatomSizeReduction,290
2,2,tshap_train,0.9674636747152201,0.8658676062960686,0.2356003661076575,DiatomSizeReduction,290
2,2,mrsqm,0.958747582834165,0.9720163220387152,0.05438012287674585,DiatomSizeReduction,290
2,2,hydra,0.9734003620480751,0.9750000001849486,0.04874799689727879,DiatomSizeReduction,256
2,2,shapley_sampling,0.9276403094344994,0.9322567810664881,0.1262655826274401,DiatomSizeReduction,256
2,2,feature_ablation,0.9305783903991258,0.9470594933642618,0.10018168761276615,DiatomSizeReduction,256
2,2,tshap_centroid,0.9611741875847977,0.8550372254724908,0.25192988175793385,DiatomSizeReduction,256
2,2,tshap_zero,0.8722144976775725,0.9750000000853871,0.04860679898949807,DiatomSizeReduction,256
2,2,tshap_train,0.9626538741555049,0.8525270934549746,0.2557642375386281,DiatomSizeReduction,256
2,2,mrsqm,0.952141753872378,0.9636803586217075,0.06997025317953554,DiatomSizeReduction,256
2,2,hydra,0.9749999989785199,0.9749999995978558,0.04875000076329986,DiatomSizeReduction,228
2,2,shapley_sampling,0.9266352597947292,0.9396374816292796,0.1133417706294784,DiatomSizeReduction,228
2,2,feature_ablation,0.9420243041720784,0.9746345566667729,0.049400697428558384,DiatomSizeReduction,228
2,2,tshap_centroid,0.9749999994957914,0.8728299530040069,0.2249939492578966,DiatomSizeReduction,228
2,2,tshap_zero,0.8891400235310392,0.9749999993528911,0.04863259582935522,DiatomSizeReduction,228
2,2,tshap_train,0.974999999847453,0.871059181938832,0.22776093709105977,DiatomSizeReduction,228
2,2,mrsqm,0.964899530225777,0.9749999988006335,0.048737247866324024,DiatomSizeReduction,228
1,1,hydra,0.15061108905853032,0.24299510064890423,0.25123694110698075,DiatomSizeReduction,39
1,1,shapley_sampling,0.20665798837961102,0.205916728834494,0.3279641962589957,DiatomSizeReduction,39
1,1,feature_ablation,0.1754694783813106,0.24237641779694868,0.284944386351548,DiatomSizeReduction,39
1,1,tshap_centroid,0.2913915791323091,0.21704057047548708,0.42471740190557505,DiatomSizeReduction,39
1,1,tshap_zero,0.15474975861507861,0.3145266832074667,0.25249682712953697,DiatomSizeReduction,39
1,1,tshap_train,0.2472826056149453,0.2474746364292307,0.37224434777544424,DiatomSizeReduction,39
1,1,mrsqm,0.23406073172574474,0.22627703531632687,0.35939887480239785,DiatomSizeReduction,39
2,2,hydra,0.9749999995746098,0.9750000002255134,0.04874999957071098,DiatomSizeReduction,25
2,2,shapley_sampling,0.9078484792155598,0.9388666328931211,0.11455288779236507,DiatomSizeReduction,25
2,2,feature_ablation,0.9348639382555889,0.9622348393797923,0.0725976362974736,DiatomSizeReduction,25
2,2,tshap_centroid,0.9679666156432248,0.8537178524886707,0.2541555170403613,DiatomSizeReduction,25
2,2,tshap_zero,0.8660629417521385,0.9749999991229618,0.048597182684959356,DiatomSizeReduction,25
2,2,tshap_train,0.9674891755888401,0.8235940685053027,0.2984029360278087,DiatomSizeReduction,25
2,2,mrsqm,0.9570436165445096,0.96888894092229,0.060263117159290835,DiatomSizeReduction,25
3,3,hydra,-0.5278417244266751,-0.3892035902321969,-1.7026052528158955,DiatomSizeReduction,185
3,3,shapley_sampling,-0.046318126453253686,-0.24350162091625993,-0.0962202796627431,DiatomSizeReduction,185
3,3,feature_ablation,-0.1317529139950466,-0.2635519680699485,-0.294180584756655,DiatomSizeReduction,185
3,3,tshap_centroid,-0.2075311707528505,-0.017652503820545257,-0.5213900854522978,DiatomSizeReduction,185
3,3,tshap_zero,0.02702156088329194,-0.2673570115923083,0.052914912805007895,DiatomSizeReduction,185
3,3,tshap_train,-0.3234044171809333,0.13477816149036964,-1.0328813855015198,DiatomSizeReduction,185
3,3,mrsqm,-0.27600431861630137,-0.3801885965765769,-0.6899899242611967,DiatomSizeReduction,185
1,1,hydra,0.11719130530938836,0.23658399728417628,0.20319095023858585,DiatomSizeReduction,152
1,1,shapley_sampling,0.18591854689333281,0.1745206658854762,0.3034847534703428,DiatomSizeReduction,152
1,1,feature_ablation,0.16685378702992137,0.21917996759858796,0.27495278802400547,DiatomSizeReduction,152
1,1,tshap_centroid,0.2869799855594982,0.20841820552181436,0.42124268846347285,DiatomSizeReduction,152
1,1,tshap_zero,0.15214343689077958,0.31415104820854234,0.2490414426736733,DiatomSizeReduction,152
1,1,tshap_train,0.24905000214513087,0.20426005750599377,0.37936627434435766,DiatomSizeReduction,152
1,1,mrsqm,0.22291559900632155,0.2352435082706773,0.34520799574449823,DiatomSizeReduction,152
2,2,hydra,0.974999998965803,0.9749999992438428,0.048750001436351054,DiatomSizeReduction,124
2,2,shapley_sampling,0.9371355735452468,0.9369442106865182,0.11816103493384071,DiatomSizeReduction,124
2,2,feature_ablation,0.9749999993797148,0.9678574428810879,0.06223348019361446,DiatomSizeReduction,124
2,2,tshap_centroid,0.9749999994826878,0.879521131530524,0.21445762238207464,DiatomSizeReduction,124
2,2,tshap_zero,0.8929012427842103,0.9749999993072437,0.04863819903677555,DiatomSizeReduction,124
2,2,tshap_train,0.9749999995359798,0.8627350944882063,0.24065001458363344,DiatomSizeReduction,124
2,2,mrsqm,0.953445927028216,0.9749999992437285,0.048722465329774554,DiatomSizeReduction,124
2,2,hydra,0.9628350031986228,0.9721150790722346,0.05420013724737247,DiatomSizeReduction,24
2,2,shapley_sampling,0.953309245540239,0.9223439165141945,0.1436134858761927,DiatomSizeReduction,24
2,2,feature_ablation,0.9251664074978738,0.956027003993823,0.08395559729562287,DiatomSizeReduction,24
2,2,tshap_centroid,0.9496199534469842,0.8588032467837416,0.24584011850394738,DiatomSizeReduction,24
2,2,tshap_zero,0.8229993349324557,0.9675317074672782,0.06247199146506604,DiatomSizeReduction,24
2,2,tshap_train,0.9498769865159358,0.8407570158498177,0.27275903402503027,DiatomSizeReduction,24
2,2,mrsqm,0.939545246935018,0.957329501767813,0.0816335188998129,DiatomSizeReduction,24
1,1,hydra,0.12182006658621598,0.23554945212112677,0.2101512001516144,DiatomSizeReduction,136
1,1,shapley_sampling,0.24569479559753837,0.15857860532416196,0.38033258896510175,DiatomSizeReduction,136
1,1,feature_ablation,0.17269303678849246,0.21205386730515682,0.2832964026524246,DiatomSizeReduction,136
1,1,tshap_centroid,0.27917160815136455,0.16977015098041362,0.41784081062433176,DiatomSizeReduction,136
1,1,tshap_zero,0.1445656055856746,0.31081327530211134,0.2389983034498322,DiatomSizeReduction,136
1,1,tshap_train,0.240430264307937,0.18870216013804855,0.3709334252780578,DiatomSizeReduction,136
1,1,mrsqm,0.21458188472889086,0.2342478799996094,0.3352256115816436,DiatomSizeReduction,136
1,1,hydra,0.12166303110421656,0.24019675074435182,0.20974135575449457,DiatomSizeReduction,249
1,1,shapley_sampling,0.1627616776597423,0.13913857012633432,0.27376335982964217,DiatomSizeReduction,249
1,1,feature_ablation,0.16642794194903218,0.22206847269992808,0.2741954674712256,DiatomSizeReduction,249
1,1,tshap_centroid,0.2675692553526267,0.20287020946952558,0.4006529832000099,DiatomSizeReduction,249
1,1,tshap_zero,0.1544432519784014,0.31615992985427444,0.2519780162125314,DiatomSizeReduction,249
1,1,tshap_train,0.2322566336438497,0.249393912687005,0.35474586494068955,DiatomSizeReduction,249
1,1,mrsqm,0.22428080640541814,0.2214561902152345,0.3482412191751758,DiatomSizeReduction,249
2,2,hydra,0.9750000000727035,0.9750000004650412,0.04874999911593129,DiatomSizeReduction,27
2,2,shapley_sampling,0.9319199280595862,0.9475339245516573,0.09933944831224842,DiatomSizeReduction,27
2,2,feature_ablation,0.9487643609499611,0.9685384353951056,0.060903533478676726,DiatomSizeReduction,27
2,2,tshap_centroid,0.9750000011462017,0.9627146781229297,0.0718239967449263,DiatomSizeReduction,27
2,2,tshap_zero,0.9193975735557887,0.9750000005661497,0.048676403827713474,DiatomSizeReduction,27
2,2,tshap_train,0.975000000582976,0.9530991188945761,0.08949666239562747,DiatomSizeReduction,27
2,2,mrsqm,0.975000000541999,0.9750000005428516,0.048749998968580836,DiatomSizeReduction,27
1,1,hydra,0.13326888824491886,0.23485384145104726,0.22700015601605333,DiatomSizeReduction,217
1,1,shapley_sampling,0.18505089211998216,0.16104349283667918,0.30321978182793424,DiatomSizeReduction,217
1,1,feature_ablation,0.15053542385825838,0.20862774277670507,0.2529537884943966,DiatomSizeReduction,217
1,1,tshap_centroid,0.26507546395201687,0.20056264509327315,0.39813748411158123,DiatomSizeReduction,217
1,1,tshap_zero,0.14140983397658416,0.3036315383057977,0.2350821191323929,DiatomSizeReduction,217
1,1,tshap_train,0.2300438780490961,0.2282621698858927,0.35443562570563764,DiatomSizeReduction,217
1,1,mrsqm,0.22342698938558633,0.2154491281349756,0.34780493909490234,DiatomSizeReduction,217
1,1,hydra,0.1496981379359535,0.25493385474622754,0.24930591593575818,DiatomSizeReduction,237
1,1,shapley_sampling,0.2304923855445828,0.21233299506492687,0.3566263763411595,DiatomSizeReduction,237
1,1,feature_ablation,0.17008549093190228,0.24631913751189274,0.277538100468106,DiatomSizeReduction,237
1,1,tshap_centroid,0.29618769719389726,0.2041036342215011,0.4317153226159365,DiatomSizeReduction,237
1,1,tshap_zero,0.15480680695013957,0.3108226285212492,0.25282310030863847,DiatomSizeReduction,237
1,1,tshap_train,0.26004467645131235,0.2208228568002121,0.3899472937734756,DiatomSizeReduction,237
1,1,mrsqm,0.2337695858063558,0.24270701512200515,0.35725709485071794,DiatomSizeReduction,237
2,2,hydra,0.974999999078273,0.9749999990176464,0.04875000186654753,DiatomSizeReduction,125
2,2,shapley_sampling,0.9749999986556532,0.9247557015292327,0.13970690649513287,DiatomSizeReduction,125
2,2,feature_ablation,0.9412658365127193,0.9666331463948394,0.06444905796595081,DiatomSizeReduction,125
2,2,tshap_centroid,0.974999998901602,0.8779957770244726,0.21687084679324695,DiatomSizeReduction,125
2,2,tshap_zero,0.8992226736651616,0.9749999990014868,0.04864751397209645,DiatomSizeReduction,125
2,2,tshap_train,0.9749999989871381,0.9184369583960094,0.15053330927946615,DiatomSizeReduction,125
2,2,mrsqm,0.972823594088781,0.974999999021265,0.04874727541937995,DiatomSizeReduction,125
3,3,hydra,-0.4248609064724693,-0.23502448943166143,-1.2953275983575383,DiatomSizeReduction,202
3,3,shapley_sampling,-0.13123506004782953,-0.25434601015249336,-0.2931396474191215,DiatomSizeReduction,202
3,3,feature_ablation,-0.04408728881894848,-0.24203092590968336,-0.09141962018451581,DiatomSizeReduction,202
3,3,tshap_centroid,-0.18013929324806863,-0.0008393223872693173,-0.4393578208564658,DiatomSizeReduction,202
3,3,tshap_zero,-0.0075125738771787895,-0.2197673894073015,-0.015118261455432692,DiatomSizeReduction,202
3,3,tshap_train,-0.3206251159619924,0.10819236790739789,-1.0012068555337108,DiatomSizeReduction,202
3,3,mrsqm,-0.27551561450931394,-0.39523235250992605,-0.6866170450777666,DiatomSizeReduction,202
2,2,hydra,0.9750000005802144,0.9749999998968784,0.0487500001967853,DiatomSizeReduction,153
2,2,shapley_sampling,0.9297832470394085,0.9594746674829988,0.0776655510399278,DiatomSizeReduction,153
2,2,feature_ablation,0.927929379470426,0.9468334515169434,0.10057080237888043,DiatomSizeReduction,153
2,2,tshap_centroid,0.9693641842820597,0.9447579497511418,0.1045273065356057,DiatomSizeReduction,153
2,2,tshap_zero,0.8562691108967213,0.9749999998309855,0.04858159136260285,DiatomSizeReduction,153
2,2,tshap_train,0.9687780633878402,0.9459692462611138,0.10235306558578108,DiatomSizeReduction,153
2,2,mrsqm,0.958138185531016,0.972430856550051,0.0535961300177946,DiatomSizeReduction,153
