sample_idx,fraction,mode,perturbation,true_label,base_pred,masked_pred,score_before,score_after,score_drop,bounded_relative_score_drop,flipped,dataset,model
0,0.05,top,global_mean,0,0,0,0.4887114324132341,0.10588394766277537,0.38282748475045875,0.7833389522342996,0.0,Coffee,HYDRA
0,0.05,bottom,global_mean,0,0,0,0.4887114324132341,0.21825093344361265,0.27046049896962143,0.5534144028914978,0.0,Coffee,HYDRA
0,0.05,random,global_mean,0,0,0,0.4887114324132341,,0.2042234291362579,0.41788056859493883,0.0,Coffee,HYDRA
0,0.1,top,global_mean,0,0,1,0.4887114324132341,-0.1090178546676331,0.5977292870808673,1.0,1.0,Coffee,HYDRA
0,0.1,bottom,global_mean,0,0,0,0.4887114324132341,0.2813371302037143,0.2073743022095198,0.42432786329072364,0.0,Coffee,HYDRA
0,0.1,random,global_mean,0,0,0,0.4887114324132341,,0.27146010970394424,0.5109376680415902,0.2,Coffee,HYDRA
0,0.2,top,global_mean,0,0,1,0.4887114324132341,-1.046394801019479,1.535106233432713,1.0,1.0,Coffee,HYDRA
0,0.2,bottom,global_mean,0,0,0,0.4887114324132341,0.28806867137843506,0.20064276103479906,0.4105538302842769,0.0,Coffee,HYDRA
0,0.2,random,global_mean,0,0,1,0.4887114324132341,,0.7103636873756447,0.9856682733813722,0.8,Coffee,HYDRA
1,0.05,top,global_mean,0,0,0,0.948872773247884,0.5800481185853005,0.3688246546625835,0.38869727993444253,0.0,Coffee,HYDRA
1,0.05,bottom,global_mean,0,0,0,0.948872773247884,0.500224452931367,0.448648320316517,0.47282192106632503,0.0,Coffee,HYDRA
1,0.05,random,global_mean,0,0,0,0.948872773247884,,0.29381231219016324,0.30964320068040035,0.0,Coffee,HYDRA
1,0.1,top,global_mean,0,0,0,0.948872773247884,0.24509966945903103,0.7037731037888529,0.7416930719666956,0.0,Coffee,HYDRA
1,0.1,bottom,global_mean,0,0,0,0.948872773247884,0.774510803195373,0.17436197005251097,0.18375675982242645,0.0,Coffee,HYDRA
1,0.1,random,global_mean,0,0,0,0.948872773247884,,0.5182255065822752,0.5461479926971211,0.0,Coffee,HYDRA
1,0.2,top,global_mean,0,0,0,0.948872773247884,0.13337802437358212,0.8154947488743018,0.8594343861807442,0.0,Coffee,HYDRA
1,0.2,bottom,global_mean,0,0,0,0.948872773247884,0.843209092868055,0.10566368037982898,0.11135694057403922,0.0,Coffee,HYDRA
