dataset,sample_idx,reference_seed,compared_seed,pearson,spearman,top_window_iou
ArrowHead,4,42,43,0.9442172285527732,0.9371519635742742,0.9230769230769231
ArrowHead,4,42,44,0.9558780797907779,0.9473557199772338,1.0
ArrowHead,4,42,45,0.8493065795648053,0.8348928097135268,0.0
ArrowHead,4,42,46,0.9347843403148925,0.9291390627964333,0.9230769230769231
ArrowHead,5,42,43,0.94821426878465,0.9469922215898312,0.9230769230769231
ArrowHead,5,42,44,0.9517199994821888,0.9410540694365396,0.8518518518518519
ArrowHead,5,42,45,0.8360530503667406,0.7883862644659457,1.0
ArrowHead,5,42,46,0.9160028008901804,0.8825505596660974,0.7857142857142857
ArrowHead,6,42,43,0.9360968689782166,0.9333044963005123,0.7241379310344828
ArrowHead,6,42,44,0.9389440489073434,0.9351485486624928,1.0
ArrowHead,6,42,45,0.7007809992292457,0.6833223297287042,0.0
ArrowHead,6,42,46,0.8439544439056348,0.8209409979131095,1.0
ArrowHead,8,42,43,0.9675271465430046,0.9611656232214001,0.8518518518518519
ArrowHead,8,42,44,0.9616004347583795,0.9556387782204516,0.8518518518518519
ArrowHead,8,42,45,0.8479838773244855,0.8475568203376967,0.9230769230769231
ArrowHead,8,42,46,0.9476366776572205,0.9384078922405615,1.0
ArrowHead,9,42,43,0.9514224640045058,0.9357594384367293,0.9230769230769231
ArrowHead,9,42,44,0.9468131453396096,0.9276736862075506,1.0
ArrowHead,9,42,45,0.8439700336042509,0.8112365774995257,1.0
ArrowHead,9,42,46,0.9086772158581531,0.8847823942325935,1.0
ArrowHead,10,42,43,0.9618660498441882,0.9575025611838361,1.0
ArrowHead,10,42,44,0.9627830084358582,0.9556448491747297,0.8518518518518519
ArrowHead,10,42,45,0.8681419544656677,0.8544405236198065,0.9230769230769231
ArrowHead,10,42,46,0.9201154312021608,0.9087004363498387,1.0
ArrowHead,11,42,43,0.9520388706114488,0.9454084613925251,0.0
ArrowHead,11,42,44,0.9356947056586927,0.929473724151015,1.0
ArrowHead,11,42,45,0.8739717244324426,0.8818911022576361,0.0
ArrowHead,11,42,46,0.9012203415104411,0.8883065831910454,0.0
ArrowHead,12,42,43,0.9348916784983257,0.9267296528173021,1.0
ArrowHead,12,42,44,0.9405113433713683,0.9358634035287421,1.0
ArrowHead,12,42,45,0.8288026183371098,0.8299730601403909,0.0
ArrowHead,12,42,46,0.8936408227374079,0.8807535571997723,1.0
ArrowHead,14,42,43,0.8999965929052329,0.8673117055587175,0.0
ArrowHead,14,42,44,0.9415916749539514,0.9253910073989754,0.9230769230769231
ArrowHead,14,42,45,0.758639419586044,0.7261521532915955,0.0
ArrowHead,14,42,46,0.9021433402596212,0.8572976664769493,0.9230769230769231
ArrowHead,18,42,43,0.9577073789735875,0.9496141149686965,1.0
ArrowHead,18,42,44,0.9427426197125606,0.9163976475052171,1.0
ArrowHead,18,42,45,0.8149814683967485,0.7873845570100549,0.0
ArrowHead,18,42,46,0.9221853999680428,0.9040857522291784,1.0
ArrowHead,19,42,43,0.9587791989662837,0.952025801555682,0.8518518518518519
ArrowHead,19,42,44,0.9507939579182639,0.9476395370897361,0.8518518518518519
