dataset,sample_idx,reference_seed,compared_seed,pearson,spearman,top_window_iou
ECG200,0,42,43,0.911083232022505,0.8933532284319045,0.6666666666666666
ECG200,0,42,44,0.9498275868971444,0.9329083016820402,0.8181818181818182
ECG200,0,42,45,0.9349702523166762,0.93840206185567,0.5384615384615384
ECG200,0,42,46,0.9420027731518212,0.9325013564839933,1.0
ECG200,1,42,43,0.9281227408866259,0.9397992403689636,0.6666666666666666
ECG200,1,42,44,0.9157717666396328,0.9190992946283234,1.0
ECG200,1,42,45,0.9281707110795774,0.9160200759631036,0.6666666666666666
ECG200,1,42,46,0.946676834891192,0.9388361367335866,0.8181818181818182
ECG200,3,42,43,0.904174266503087,0.9055344546934347,0.42857142857142855
ECG200,3,42,44,0.9133286316340563,0.9242132392837764,1.0
ECG200,3,42,45,0.9107316384016484,0.9075556158437331,0.5384615384615384
ECG200,3,42,46,0.9379027435572787,0.9257867607162236,1.0
ECG200,4,42,43,0.962324963547166,0.9443027672273467,0.42857142857142855
ECG200,4,42,44,0.9650401531161703,0.9650976668475312,0.1111111111111111
ECG200,4,42,45,0.9613476911802481,0.9483722192078134,0.5384615384615384
ECG200,4,42,46,0.9645259154899933,0.9545849158979924,0.0
ECG200,5,42,43,0.9124225307060123,0.9241047205642973,0.6666666666666666
ECG200,5,42,44,0.9336297997688746,0.9326370048833423,1.0
ECG200,5,42,45,0.9044199545306775,0.9125067824199674,0.8181818181818182
ECG200,5,42,46,0.9513718289842058,0.935255018990776,0.8181818181818182
ECG200,6,42,43,0.963049377384048,0.9618421052631579,0.42857142857142855
ECG200,6,42,44,0.9752009806470463,0.9742132392837766,0.8181818181818182
ECG200,6,42,45,0.9478051682620794,0.9436787845903419,1.0
ECG200,6,42,46,0.9747249187133875,0.9695333695062399,0.8181818181818182
ECG200,7,42,43,0.8933732511159229,0.9193434617471513,0.5384615384615384
ECG200,7,42,44,0.9044646837226883,0.9097124253933804,0.8181818181818182
ECG200,7,42,45,0.903413831536737,0.9088849701573523,0.8181818181818182
ECG200,7,42,46,0.8740540449490573,0.867173087357569,1.0
ECG200,8,42,43,0.9498706719831307,0.9351736299511666,1.0
ECG200,8,42,44,0.9643871207395429,0.9420103092783505,0.8181818181818182
ECG200,8,42,45,0.9334209755433546,0.8962018448182312,0.1111111111111111
ECG200,8,42,46,0.9385727490883465,0.8849158979924038,0.0
ECG200,9,42,43,0.968183000091017,0.9674850786760716,0.8181818181818182
ECG200,9,42,44,0.9582600192421205,0.9670374389582203,0.8181818181818182
ECG200,9,42,45,0.9639131592286376,0.9541779706999456,0.6666666666666666
ECG200,9,42,46,0.9608590962801579,0.9501220835594141,0.8181818181818182
ECG200,10,42,43,0.9270832895860808,0.8513836136733587,0.0
ECG200,10,42,44,0.9135504764154183,0.8201030927835051,0.0
ECG200,10,42,45,0.909015605927,0.82133749321758,1.0
ECG200,10,42,46,0.851803438288335,0.792946283233858,0.0
ECG200,11,42,43,0.942158796717399,0.924158979924037,0.8181818181818182
ECG200,11,42,44,0.9609370110044154,0.955249593054802,1.0
ECG200,11,42,45,0.9370516303331025,0.926709169831796,1.0
ECG200,11,42,46,0.9096889583956963,0.8953472599023332,1.0
ECG200,12,42,43,0.9153814448240338,0.920347259902333,0.0
ECG200,12,42,44,0.9371104944313449,0.9329218665219751,0.6666666666666666
ECG200,12,42,45,0.935669175905373,0.9416033640803038,0.8181818181818182
ECG200,12,42,46,0.9474658952480939,0.9486842105263158,0.8181818181818182
ECG200,13,42,43,0.9510678816916951,0.9565653825284862,0.8181818181818182
ECG200,13,42,44,0.959728098763861,0.9595360824742268,0.6666666666666666
ECG200,13,42,45,0.949817049748858,0.9439636462289744,0.6666666666666666
ECG200,13,42,46,0.9341388187807328,0.9294221378187736,0.8181818181818182
ECG200,14,42,43,0.9607918297533539,0.9407623440043407,0.8181818181818182
ECG200,14,42,44,0.9274236462415847,0.9162371134020619,0.0
ECG200,14,42,45,0.917884535063989,0.908288117200217,0.0
ECG200,14,42,46,0.9560189352440096,0.9550868149755833,0.0
ECG200,15,42,43,0.9547177586822744,0.9429327183939228,0.42857142857142855
ECG200,15,42,44,0.9597220167330807,0.9453336950623983,1.0
ECG200,15,42,45,0.9319862278303382,0.9097802495930548,0.8181818181818182
ECG200,15,42,46,0.9597069065568491,0.9393516006511123,1.0
ECG200,16,42,43,0.8940967820619441,0.8753798155181769,0.0
ECG200,16,42,44,0.9407701984958609,0.8954422137818773,0.0
ECG200,16,42,45,0.9051526479249307,0.8702794357026588,0.5384615384615384
