dataset,sample_idx,reference_seed,compared_seed,pearson,spearman,top_window_iou
MoteStrain,0,42,43,0.9843615435854451,0.9731294927609598,1.0
MoteStrain,0,42,44,0.9767389757706304,0.9560595322466338,1.0
MoteStrain,0,42,45,0.9741220372219367,0.9551078262630354,1.0
MoteStrain,0,42,46,0.9681914726802271,0.9500455603928318,1.0
MoteStrain,1,42,43,0.9899275701706535,0.9673585096689278,1.0
MoteStrain,1,42,44,0.9908697348277771,0.9748304140933481,1.0
MoteStrain,1,42,45,0.9782674851037456,0.9370254125746684,1.0
MoteStrain,1,42,46,0.9818983674377925,0.9357902197023388,1.0
MoteStrain,2,42,43,0.9838947951476498,0.9789409739799534,1.0
MoteStrain,2,42,44,0.9811791517959353,0.9735749721575377,1.0
MoteStrain,2,42,45,0.9732065059162013,0.9689176875569504,1.0
MoteStrain,2,42,46,0.9628968429412625,0.9684317100334109,0.7777777777777778
MoteStrain,3,42,43,0.9962653461744577,0.9944922547332187,0.7777777777777778
MoteStrain,3,42,44,0.9952120801815378,0.9938037865748709,0.7777777777777778
MoteStrain,3,42,45,0.9938365535894317,0.9906044345449023,0.7777777777777778
MoteStrain,3,42,46,0.9918428025045776,0.9915156424015389,0.7777777777777778
MoteStrain,4,42,43,0.9905348450106991,0.9789207249164726,1.0
MoteStrain,4,42,44,0.9910032797073556,0.9846512098815431,1.0
MoteStrain,4,42,45,0.9729811531323426,0.9620735041004355,0.0
MoteStrain,4,42,46,0.9886236932120251,0.9783942492659715,0.7777777777777778
MoteStrain,5,42,43,0.9847741360873772,0.9823428166447301,1.0
MoteStrain,5,42,44,0.9799364538556883,0.9763085957274478,0.7777777777777778
MoteStrain,5,42,45,0.9586796302067778,0.9609598056089905,0.7777777777777778
MoteStrain,5,42,46,0.9658987921296869,0.9636326819884581,0.7777777777777778
MoteStrain,6,42,43,0.9868108837288558,0.9830920319935204,1.0
MoteStrain,6,42,44,0.9843423694086996,0.9788194795990686,0.6
MoteStrain,6,42,45,0.9725848317120503,0.9667307887010225,0.6
MoteStrain,6,42,46,0.970693215075851,0.9735547230940569,0.6
MoteStrain,7,42,43,0.9777699145942834,0.9645641389085756,0.7777777777777778
MoteStrain,7,42,44,0.9776183186801795,0.9524147008200872,0.7777777777777778
