dataset,sample_idx,reference_seed,compared_seed,pearson,spearman,top_window_iou
ACSF1,0,42,43,0.9754521670913084,0.9753507009134803,0.8961038961038961
ACSF1,0,42,44,0.9803994505781551,0.9777483308931754,1.0
ACSF1,0,42,45,0.9803588324450854,0.9783948530708445,1.0
ACSF1,0,42,46,0.9544440512325817,0.940009993269764,1.0
ACSF1,1,42,43,0.9846488426417557,0.9804433981829076,1.0
ACSF1,1,42,44,0.9856843499336798,0.9799217562104497,1.0
ACSF1,1,42,45,0.9860219356831439,0.9805398143230658,0.8961038961038961
ACSF1,1,42,46,0.9631566138814954,0.9358418585592383,0.8961038961038961
ACSF1,2,42,43,0.9815513430856708,0.9778473150457049,1.0
ACSF1,2,42,44,0.010959670175347859,-0.0016044139274261583,0.5956284153005464
ACSF1,2,42,45,0.9847391583197899,0.9839146375721919,1.0
ACSF1,2,42,46,0.9511503326506674,0.94931247927347,1.0
ACSF1,3,42,43,0.9855783324348002,0.9818453208645666,0.9466666666666667
ACSF1,3,42,44,0.9864144211519569,0.9835713683509326,0.9466666666666667
ACSF1,3,42,45,0.9831989518911957,0.9787656223885488,0.8024691358024691
ACSF1,3,42,46,0.9675321649872237,0.9541418694578674,0.9466666666666667
ACSF1,4,42,43,0.9873413074032608,0.980615636200514,0.9466666666666667
ACSF1,4,42,44,0.9875810963665584,0.9780672415282551,0.9466666666666667
ACSF1,4,42,45,0.9862640469711307,0.979420369106704,0.9466666666666667
ACSF1,4,42,46,0.9652133665769248,0.9318515662857909,0.9466666666666667
ACSF1,5,42,43,0.9863460414358777,0.9864237900203375,1.0
ACSF1,5,42,44,0.984136786093917,0.9846650292952951,1.0
ACSF1,5,42,45,0.988573917573595,0.9864574980746174,1.0
ACSF1,5,42,46,0.9729749493845707,0.9699352535061032,1.0
ACSF1,6,42,43,0.9805082205015394,0.9768265147045989,1.0
ACSF1,6,42,44,0.983618036009144,0.9786882889709518,0.8961038961038961
ACSF1,6,42,45,0.9832084852524366,0.979223098754593,0.0
ACSF1,6,42,46,0.957236523415737,0.9499823140679516,0.29777777777777775
ACSF1,7,42,43,0.9849962996872967,0.9843429789510322,0.8598726114649682
ACSF1,7,42,44,0.9877132939092603,0.983607424632741,0.959731543624161
ACSF1,7,42,45,0.9881053672593895,0.9842897447486317,0.959731543624161
ACSF1,7,42,46,0.95705649256322,0.9479086286545954,0.959731543624161
