dataset,sample_idx,reference_seed,compared_seed,pearson,spearman,top_window_iou
WordSynonyms,0,42,43,0.9259477307769164,0.913506510529789,0.9285714285714286
WordSynonyms,0,42,44,0.9532874265502512,0.9315637617342715,0.0
WordSynonyms,0,42,45,0.943694085185566,0.9279776738287826,0.0
WordSynonyms,0,42,46,0.9182281752482399,0.8759690347832846,0.0
WordSynonyms,1,42,43,0.3302203600505327,0.2448742628690227,0.0
WordSynonyms,1,42,44,0.5352703067087964,0.5432097071900086,0.0
WordSynonyms,1,42,45,0.3646747402480338,0.32610262905603027,0.0
WordSynonyms,1,42,46,0.8626101101562895,0.8532886444106077,0.7419354838709677
WordSynonyms,2,42,43,0.8407304501740923,0.7921129843268692,1.0
WordSynonyms,2,42,44,0.8643934448276557,0.840213019230564,0.9285714285714286
WordSynonyms,2,42,45,0.7714842128337249,0.7398635250293022,0.9285714285714286
WordSynonyms,2,42,46,0.7516580459018679,0.7267019361643431,1.0
WordSynonyms,3,42,43,0.8550088119331046,0.8432778379828406,0.0
WordSynonyms,3,42,44,0.8034741768382053,0.8358435034164466,0.0
WordSynonyms,3,42,45,0.8278945251003154,0.83060093797964,0.2
WordSynonyms,3,42,46,0.7670041369041756,0.7688765735240994,1.0
WordSynonyms,8,42,43,-0.3324040015139137,-0.3119673947668844,0.0
WordSynonyms,8,42,44,0.829768148860606,0.7971427744017215,0.0
WordSynonyms,8,42,45,-0.2699243165929378,-0.28189961453517876,0.0
WordSynonyms,8,42,46,0.7848531779147274,0.7449103859068329,0.6875
WordSynonyms,9,42,43,0.8876146403250504,0.8761970519333445,0.9285714285714286
WordSynonyms,9,42,44,0.7919340325759874,0.7917929067766513,0.0
WordSynonyms,9,42,45,0.9105079229016043,0.8836411412441261,0.8620689655172413
WordSynonyms,9,42,46,0.7589479322766106,0.7348617798445641,0.4594594594594595
WordSynonyms,10,42,43,0.9069996079245921,0.868649928134969,0.9285714285714286
WordSynonyms,10,42,44,0.8900982118657897,0.8415232033361225,0.8
WordSynonyms,10,42,45,0.8936921919965336,0.849322731145527,1.0
WordSynonyms,10,42,46,0.9206230126235823,0.8897055438955875,0.8
WordSynonyms,13,42,43,0.8937658548896108,0.8870309149188145,0.9285714285714286
WordSynonyms,13,42,44,0.8805886834529846,0.8642779736347548,0.9285714285714286
WordSynonyms,13,42,45,0.9083955791428434,0.9077487726550125,1.0
WordSynonyms,13,42,46,0.8661337061603223,0.8503774628824353,0.6363636363636364
WordSynonyms,16,42,43,0.9367182900277731,0.9278722006550919,0.9285714285714286
WordSynonyms,16,42,44,0.9133682420152685,0.9153428411607535,0.0
WordSynonyms,16,42,45,0.9138158946617188,0.9059270741406297,0.5882352941176471
WordSynonyms,16,42,46,0.9159527999498206,0.9162957577531164,0.0
WordSynonyms,18,42,43,0.8809363006583839,0.8820541662665695,1.0
WordSynonyms,18,42,44,0.8770717465902721,0.8689718346997595,0.5428571428571428
WordSynonyms,18,42,45,0.8808078372181222,0.8728017912149381,0.9285714285714286
WordSynonyms,18,42,46,0.8532451076723502,0.8560010730218824,1.0
WordSynonyms,20,42,43,0.7973552299438488,0.6815594178246615,0.8620689655172413
WordSynonyms,20,42,44,0.7248751844938753,0.6627809252070215,0.0
WordSynonyms,20,42,45,0.8807198718576199,0.7939639470744149,0.9285714285714286
WordSynonyms,20,42,46,0.6741082620567528,0.6139974485246711,0.0
WordSynonyms,21,42,43,0.9024621377667391,0.8968880841224769,1.0
WordSynonyms,21,42,44,0.8974803337327756,0.8790698241554905,0.6363636363636364
WordSynonyms,21,42,45,0.9318962262978356,0.9176693476971944,0.6363636363636364
WordSynonyms,21,42,46,0.9153178831573744,0.9176047225156264,0.5882352941176471
WordSynonyms,22,42,43,0.9400616466674613,0.940981357768968,0.7419354838709677
WordSynonyms,22,42,44,0.9370048376557651,0.9379336098193695,0.0
WordSynonyms,22,42,45,0.917856004723659,0.9269052616176717,0.7419354838709677
WordSynonyms,22,42,46,0.8950027104102103,0.896207081029918,0.7419354838709677
WordSynonyms,23,42,43,-0.6267923530136019,-0.5947720666797744,0.0
WordSynonyms,23,42,44,-0.4696237887699015,-0.44777111711637557,0.0
WordSynonyms,23,42,45,0.9465046219957822,0.9331409819674403,0.9285714285714286
WordSynonyms,23,42,46,0.8653156789575782,0.8420109405555021,0.0
WordSynonyms,24,42,43,0.9411045906140822,0.9290287475365457,0.8
WordSynonyms,24,42,44,0.934812645297119,0.8950438277616977,1.0
WordSynonyms,24,42,45,0.9539224254270278,0.9283611572175199,1.0
WordSynonyms,24,42,46,0.956316365308528,0.9439663095515711,0.8
WordSynonyms,25,42,43,0.8813295800195993,0.8929520447620833,0.0
WordSynonyms,25,42,44,0.840983521757966,0.837495103575571,0.0
WordSynonyms,25,42,45,0.8348403192433123,0.8347802362781991,0.0
WordSynonyms,25,42,46,0.8233546662239065,0.8246005508382219,0.0
WordSynonyms,27,42,43,0.8580003949885484,0.8279494765207873,0.9285714285714286
WordSynonyms,27,42,44,0.7786249419169102,0.7639248214043477,1.0
WordSynonyms,27,42,45,0.8571035771654186,0.8227697072509758,0.0
WordSynonyms,27,42,46,0.8273271889792957,0.8344266267941487,0.0
WordSynonyms,29,42,43,0.8611132034515934,0.8409421863735365,0.9285714285714286
WordSynonyms,29,42,44,0.8614253865304624,0.8793447860129157,0.7419354838709677
WordSynonyms,29,42,45,0.8570225324113011,0.8242591347846563,0.8
WordSynonyms,29,42,46,0.7196376398459874,0.7077234712867574,0.5
WordSynonyms,30,42,43,0.9215798996256502,0.8986628379294944,0.9285714285714286
WordSynonyms,30,42,44,0.8627718868398477,0.8322153481757866,0.9285714285714286
WordSynonyms,30,42,45,0.8969665317970599,0.8877289888140516,0.9285714285714286
WordSynonyms,30,42,46,0.8739456897094684,0.8722536965146601,0.9285714285714286
WordSynonyms,31,42,43,0.8313211293217826,0.8104494650894463,0.5882352941176471
WordSynonyms,31,42,44,0.8437127627897265,0.7663939910774571,0.9285714285714286
WordSynonyms,31,42,45,0.7957485003903232,0.7506662947670368,0.7419354838709677
WordSynonyms,31,42,46,0.868596936886249,0.829892499668491,1.0
