dataset,sample_idx,reference_seed,compared_seed,pearson,spearman,top_window_iou
WormsTwoClass,0,42,43,0.8833507258014038,0.8728271680993845,1.0
WormsTwoClass,0,42,44,0.8919476342672723,0.886988617681421,0.2
WormsTwoClass,0,42,45,0.9001285793032708,0.8912919480970554,1.0
WormsTwoClass,0,42,46,0.912930528649696,0.9086341588076036,0.19205298013245034
WormsTwoClass,4,42,43,0.9266039898032309,0.9318974467869714,1.0
WormsTwoClass,4,42,44,0.9125049421048053,0.9163514852075949,0.978021978021978
WormsTwoClass,4,42,45,0.9190473287245824,0.9184538252516362,0.978021978021978
WormsTwoClass,4,42,46,0.92521727551149,0.9286967185556196,0.978021978021978
WormsTwoClass,5,42,43,0.9136096494791995,0.9091139783300145,0.9354838709677419
WormsTwoClass,5,42,44,0.9165124694305599,0.910050753149078,1.0
WormsTwoClass,5,42,45,0.9076023805421738,0.909157501017491,0.7475728155339806
WormsTwoClass,5,42,46,0.9274257818963564,0.9282623476489889,0.9354838709677419
WormsTwoClass,6,42,43,0.9023510665618194,0.895991180236025,0.0
WormsTwoClass,6,42,44,0.9022620429009613,0.9014413433432222,0.9354838709677419
WormsTwoClass,6,42,45,0.9104222111329305,0.9092315258002377,0.0
WormsTwoClass,6,42,46,0.9245160733043661,0.9243316267468644,0.9354838709677419
WormsTwoClass,8,42,43,0.8850465159971396,0.8849426398468806,0.6666666666666666
WormsTwoClass,8,42,44,0.886911359815649,0.8879475653673647,0.6666666666666666
WormsTwoClass,8,42,45,0.9071417135069639,0.9078719521052907,0.0
WormsTwoClass,8,42,46,0.9231183696242999,0.9258277108984085,0.7142857142857143
WormsTwoClass,10,42,43,0.9312839570635854,0.92727375383591,0.18421052631578946
WormsTwoClass,10,42,44,0.9335522896186148,0.9313257259165341,0.9354838709677419
WormsTwoClass,10,42,45,0.924053981643543,0.921288182660308,0.0
WormsTwoClass,10,42,46,0.9450558824656372,0.9440148609236967,0.9354838709677419
WormsTwoClass,11,42,43,0.8972046575502491,0.9006616057550689,1.0
WormsTwoClass,11,42,44,0.9054221670609793,0.906582765328517,0.9565217391304348
WormsTwoClass,11,42,45,0.8908345112252205,0.8901421030560944,0.0
WormsTwoClass,11,42,46,0.9171981311841316,0.914121836364407,0.9565217391304348
WormsTwoClass,12,42,43,0.8463830824417775,0.8256359658057192,0.0
WormsTwoClass,12,42,44,0.8221983672136046,0.7954405375809106,0.0
WormsTwoClass,12,42,45,0.8328328930651285,0.8057430852795292,0.0
WormsTwoClass,12,42,46,0.8550497622339907,0.8317192819579613,0.0
WormsTwoClass,14,42,43,0.9220728222299714,0.9261238758730977,0.978021978021978
WormsTwoClass,14,42,44,0.9140594191144271,0.9212405941241902,0.0
WormsTwoClass,14,42,45,0.9072838032103393,0.9131532425760197,0.9148936170212766
WormsTwoClass,14,42,46,0.9220735669826718,0.9248907550091626,0.9565217391304348
WormsTwoClass,15,42,43,0.8526996710224531,0.8404675725937111,0.7475728155339806
WormsTwoClass,15,42,44,0.8475001834774469,0.8354600766996831,0.6981132075471698
WormsTwoClass,15,42,45,0.8296948019296001,0.811478763142506,0.0
WormsTwoClass,15,42,46,0.8497587183887909,0.8371756179122856,0.7647058823529411
WormsTwoClass,17,42,43,0.911348461779228,0.9058721800891112,0.6513761467889908
WormsTwoClass,17,42,44,0.9123742999741067,0.909114653227967,0.6363636363636364
WormsTwoClass,17,42,45,0.9165042729359422,0.9162689007434989,0.8367346938775511
WormsTwoClass,17,42,46,0.9240950055937617,0.9220965128763534,0.5929203539823009
WormsTwoClass,18,42,43,0.895646950976813,0.8923735790620319,0.0
WormsTwoClass,18,42,44,0.8750850027376982,0.8725981307795855,0.0
WormsTwoClass,18,42,45,0.8770691559997725,0.8813113102608771,0.0
WormsTwoClass,18,42,46,0.9086887222263778,0.9104151651216031,0.0
WormsTwoClass,19,42,43,0.8532181697292008,0.8567992964600368,0.6981132075471698
WormsTwoClass,19,42,44,0.8427316361543209,0.8430581107713302,0.6071428571428571
WormsTwoClass,19,42,45,0.8235485559689815,0.8251439322764597,0.0
WormsTwoClass,19,42,46,0.874771240901927,0.8760081761417813,0.0
WormsTwoClass,20,42,43,0.9273810293675211,0.9204963627527113,0.5
WormsTwoClass,20,42,44,0.9306981131897403,0.9252074961409419,0.41732283464566927
WormsTwoClass,20,42,45,0.9238735701551553,0.9196191435627288,0.40625
WormsTwoClass,20,42,46,0.9427225590717199,0.9364212383801297,0.41732283464566927
WormsTwoClass,21,42,43,0.9240270850835425,0.9283953190065668,0.0
WormsTwoClass,21,42,44,0.9284672426473879,0.9320825005133753,0.8947368421052632
WormsTwoClass,21,42,45,0.9219376809182234,0.9247098823578794,1.0
WormsTwoClass,21,42,46,0.9381796888894042,0.9409569641444002,0.1320754716981132
WormsTwoClass,22,42,43,0.9297174954338765,0.9201040495111723,1.0
WormsTwoClass,22,42,44,0.9334196006296164,0.9265897200696134,1.0
WormsTwoClass,22,42,45,0.9372916251077996,0.9375274290462088,0.978021978021978
WormsTwoClass,22,42,46,0.9435047770781825,0.9401063458103035,1.0
WormsTwoClass,23,42,43,0.932292099858632,0.936066752345785,0.0
WormsTwoClass,23,42,44,0.9270461864852959,0.9308069433830577,0.0
WormsTwoClass,23,42,45,0.9292363343423986,0.9291283569485889,0.0
WormsTwoClass,23,42,46,0.944240764600388,0.9465315060059745,0.0
WormsTwoClass,24,42,43,0.9335053174355725,0.9397173905976016,0.9148936170212766
WormsTwoClass,24,42,44,0.9457721704300592,0.9476194579664091,0.1320754716981132
WormsTwoClass,24,42,45,0.9277459301875928,0.9309181040141202,0.978021978021978
WormsTwoClass,24,42,46,0.9460811888207048,0.9485011709891,0.978021978021978
WormsTwoClass,25,42,43,0.9081248438868168,0.9075335319344017,0.9565217391304348
WormsTwoClass,25,42,44,0.8962352948223098,0.8976414538783382,0.9565217391304348
WormsTwoClass,25,42,45,0.8792668295527157,0.8790246407711615,0.0
WormsTwoClass,25,42,46,0.9017839103255805,0.9022287681836645,0.0
WormsTwoClass,26,42,43,0.8774993949873968,0.8711055481595473,0.37404580152671757
WormsTwoClass,26,42,44,0.8657812271241009,0.8640917534634477,0.37404580152671757
WormsTwoClass,26,42,45,0.8734504892940023,0.8755230762652096,0.3333333333333333
WormsTwoClass,26,42,46,0.9034139067342526,0.8976434658052806,0.0
