dataset,sample_idx,reference_seed,compared_seed,pearson,spearman,top_window_iou
ShapeletSim,0,42,43,0.9425492239118245,0.9294760059040237,0.8867924528301887
ShapeletSim,0,42,44,0.9544125395909474,0.943130908523634,1.0
ShapeletSim,0,42,45,0.9414745950180169,0.9244124656498626,1.0
ShapeletSim,0,42,46,0.9448858510557394,0.9327016188064753,1.0
ShapeletSim,1,42,43,0.9415355886094043,0.9366462745850983,0.7241379310344828
ShapeletSim,1,42,44,0.9368363993617306,0.9307420589682359,0.0
ShapeletSim,1,42,45,0.9388767547366228,0.9321098724394896,0.7241379310344828
ShapeletSim,1,42,46,0.9458025903733303,0.9445503702014807,0.7857142857142857
ShapeletSim,2,42,43,0.9557341862564033,0.9518079992319969,0.9607843137254902
ShapeletSim,2,42,44,0.9622591350071263,0.9544357217428869,0.3698630136986301
ShapeletSim,2,42,45,0.9617236566588793,0.9549736118944476,0.9230769230769231
ShapeletSim,2,42,46,0.9532744649553814,0.9397837591350365,0.9230769230769231
ShapeletSim,3,42,43,0.9433485284547326,0.9364657938631754,1.0
ShapeletSim,3,42,44,0.9517586338632071,0.9448189792759172,1.0
ShapeletSim,3,42,45,0.94038920859238,0.9318311833247331,1.0
ShapeletSim,3,42,46,0.9460464524593307,0.9392230208920836,1.0
ShapeletSim,4,42,43,0.9380360213989041,0.9232185088740356,1.0
ShapeletSim,4,42,44,0.9470151125764721,0.9324383857535429,0.8867924528301887
ShapeletSim,4,42,45,0.9465543394107234,0.9405473461893847,0.8867924528301887
ShapeletSim,4,42,46,0.9377573542623612,0.9239347677390709,1.0
ShapeletSim,5,42,43,0.9549974576799962,0.9449929319717278,0.0
ShapeletSim,5,42,44,0.9606238026764552,0.9581117684470737,1.0
ShapeletSim,5,42,45,0.959402735378531,0.9514494377977512,0.0
ShapeletSim,5,42,46,0.9628959492358268,0.9556291025164101,1.0
ShapeletSim,6,42,43,0.9272898864731292,0.9144537698150793,1.0
ShapeletSim,6,42,44,0.9427376557976451,0.9331050124200495,0.12359550561797752
ShapeletSim,6,42,45,0.9389351325230013,0.931439885759543,1.0
ShapeletSim,6,42,46,0.9431642388339886,0.9376488065952263,1.0
ShapeletSim,7,42,43,0.9573812117001761,0.9468833715334859,1.0
