true_label,pred_before,fraction,hydra_start,shap_start,window_length,iou,overlap_fraction,normalised_centre_distance,score_before,hydra_score_drop,shap_score_drop,hydra_flipped,shap_flipped,hydra_explain_time_s,windowshap_explain_time_s,windowshap_over_hydra_time_ratio,hydra_over_windowshap_time_ratio,dataset,sample_idx
0,0,0.05,53,58,8,0.23076923076923078,0.375,0.03333333333333333,1.0229451129369793,-0.08523376562273532,0.0014254447389854263,0,0,0.08481861600012053,0.8122324959986145,9.576111168772906,0.10442652370838561,GunPointOldVersusYoung,0
0,0,0.1,50,55,15,0.5,0.6666666666666666,0.03333333333333333,1.0229451129369793,-0.09036941489484818,-0.11192568077907428,0,0,0.08481861600012053,0.8122324959986145,9.576111168772906,0.10442652370838561,GunPointOldVersusYoung,0
0,0,0.2,75,56,30,0.22448979591836735,0.36666666666666664,0.12666666666666668,1.0229451129369793,-0.24065495793581282,-0.46708324724031147,0,0,0.08481861600012053,0.8122324959986145,9.576111168772906,0.10442652370838561,GunPointOldVersusYoung,0
0,0,0.05,49,60,8,0.0,0.0,0.07333333333333333,0.9238609266798415,-0.08487406402565145,0.1261554538152716,0,0,0.06896483799937414,0.8126046070028679,11.782882851261716,0.08486887399486617,GunPointOldVersusYoung,1
0,0,0.1,46,64,15,0.0,0.0,0.12,0.9238609266798415,-0.10348048639680518,-0.08371194708966889,0,0,0.06896483799937414,0.8126046070028679,11.782882851261716,0.08486887399486617,GunPointOldVersusYoung,1
0,0,0.2,52,56,30,0.7647058823529411,0.8666666666666667,0.02666666666666667,0.9238609266798415,-0.8924449762730772,-0.8359694548835773,0,0,0.06896483799937414,0.8126046070028679,11.782882851261716,0.08486887399486617,GunPointOldVersusYoung,1
0,0,0.05,88,52,8,0.0,0.0,0.24,0.9478719085526608,-0.15577624044925464,0.0060914317024348685,0,0,0.07153071200082195,0.8095132019989251,11.317001877314224,0.08836262561770665,GunPointOldVersusYoung,2
0,0,0.1,85,45,15,0.0,0.0,0.26666666666666666,0.9478719085526608,-0.16054614883797225,-0.10707935334915097,0,0,0.07153071200082195,0.8095132019989251,11.317001877314224,0.08836262561770665,GunPointOldVersusYoung,2
0,0,0.2,75,51,30,0.1111111111111111,0.2,0.16,0.9478719085526608,-0.24180519553637314,-0.2785031943496947,0,0,0.07153071200082195,0.8095132019989251,11.317001877314224,0.08836262561770665,GunPointOldVersusYoung,2
0,0,0.05,43,60,8,0.0,0.0,0.11333333333333333,0.977082003092398,-0.13938066675512306,0.11377243181140329,0,0,0.0685444760019891,0.8068758139997954,11.771565865882184,0.08495046550249737,GunPointOldVersusYoung,3
0,0,0.1,40,53,15,0.07142857142857142,0.13333333333333333,0.08666666666666667,0.977082003092398,-0.1591366188027944,-0.08115049824963949,0,0,0.0685444760019891,0.8068758139997954,11.771565865882184,0.08495046550249737,GunPointOldVersusYoung,3
0,0,0.2,41,38,30,0.8181818181818182,0.9,0.02,0.977082003092398,-0.7101893924205541,-0.4865640341244407,0,0,0.0685444760019891,0.8068758139997954,11.771565865882184,0.08495046550249737,GunPointOldVersusYoung,3
0,0,0.05,22,103,8,0.0,0.0,0.54,1.077464313742321,-0.05467335160514564,0.054162402986225544,0,0,0.06995618500150158,0.8149921350013756,11.65003687642318,0.08583663816753705,GunPointOldVersusYoung,4
0,0,0.1,113,102,15,0.15384615384615385,0.26666666666666666,0.07333333333333333,1.077464313742321,-0.08988714539180287,-0.06713186383168557,0,0,0.06995618500150158,0.8149921350013756,11.65003687642318,0.08583663816753705,GunPointOldVersusYoung,4
0,0,0.2,107,0,30,0.0,0.0,0.7133333333333334,1.077464313742321,-0.12133723821989273,-0.26312832753624926,0,0,0.06995618500150158,0.8149921350013756,11.65003687642318,0.08583663816753705,GunPointOldVersusYoung,4
0,0,0.05,114,106,8,0.0,0.0,0.05333333333333334,0.9924015577914961,-0.09644358125167474,0.0442049326961913,0,0,0.06830659700062824,0.8146800969989272,11.92681428693387,0.08384468609488835,GunPointOldVersusYoung,5
0,0,0.1,110,99,15,0.15384615384615385,0.26666666666666666,0.07333333333333333,0.9924015577914961,-0.12783675286912077,0.06998770302191071,0,0,0.06830659700062824,0.8146800969989272,11.92681428693387,0.08384468609488835,GunPointOldVersusYoung,5
0,0,0.2,105,78,30,0.05263157894736842,0.1,0.18,0.9924015577914961,-0.15882178425179927,0.1142261502175006,0,0,0.06830659700062824,0.8146800969989272,11.92681428693387,0.08384468609488835,GunPointOldVersusYoung,5
0,0,0.05,42,66,8,0.0,0.0,0.16,0.7858548492851424,-0.14054917744441753,0.21451099588113387,0,0,0.06959912300226279,0.8135008850003942,11.688378386232625,0.08555506734602884,GunPointOldVersusYoung,6
0,0,0.1,39,59,15,0.0,0.0,0.13333333333333333,0.7858548492851424,-0.14175505554655943,0.1211139468244179,0,0,0.06959912300226279,0.8135008850003942,11.688378386232625,0.08555506734602884,GunPointOldVersusYoung,6
0,0,0.2,36,44,30,0.5789473684210527,0.7333333333333333,0.05333333333333334,0.7858548492851424,-0.2501120362292849,-0.4870643998088119,0,0,0.06959912300226279,0.8135008850003942,11.688378386232625,0.08555506734602884,GunPointOldVersusYoung,6
0,0,0.05,130,98,8,0.0,0.0,0.21333333333333335,1.0724312631181818,-0.1903495530090351,0.06454455289737426,0,0,0.06883463299891446,0.8112255280029785,11.785136241167608,0.08485264654869407,GunPointOldVersusYoung,7
0,0,0.1,128,9,15,0.0,0.0,0.7933333333333333,1.0724312631181818,-0.2634272373301716,-0.14521661236890981,0,0,0.06883463299891446,0.8112255280029785,11.785136241167608,0.08485264654869407,GunPointOldVersusYoung,7
