true_label,pred_before,fraction,hydra_start,shap_start,window_length,iou,overlap_fraction,normalised_centre_distance,score_before,hydra_score_drop,shap_score_drop,hydra_flipped,shap_flipped,hydra_explain_time_s,windowshap_explain_time_s,windowshap_over_hydra_time_ratio,hydra_over_windowshap_time_ratio,dataset,sample_idx
1,1,0.05,7,35,4,0.0,0.0,0.35,0.8565927152317476,0.24851107870963518,0.511369701223181,0,0,0.050071893998392625,0.5827249889989616,11.637766069277665,0.08592714392497393,DistalPhalanxOutlineAgeGroup,0
1,1,0.1,16,35,8,0.0,0.0,0.2375,0.8565927152317476,0.6236656578496558,0.36520040356694145,0,0,0.050071893998392625,0.5827249889989616,11.637766069277665,0.08592714392497393,DistalPhalanxOutlineAgeGroup,0
1,1,0.2,8,27,16,0.0,0.0,0.2375,0.8565927152317476,0.7947083830468042,1.0213170516205667,0,1,0.050071893998392625,0.5827249889989616,11.637766069277665,0.08592714392497393,DistalPhalanxOutlineAgeGroup,0
2,2,0.05,45,36,4,0.0,0.0,0.1125,0.15888819647464447,0.5128414825358298,-0.35492063169024424,1,0,0.03001921599934576,0.5796249490012997,19.308463919042126,0.05179075892276412,DistalPhalanxOutlineAgeGroup,2
2,2,0.1,15,32,8,0.0,0.0,0.2125,0.15888819647464447,0.29124674032381104,-0.4296197738643561,1,0,0.03001921599934576,0.5796249490012997,19.308463919042126,0.05179075892276412,DistalPhalanxOutlineAgeGroup,2
2,2,0.2,9,24,16,0.03225806451612903,0.0625,0.1875,0.15888819647464447,0.15006150856297795,-0.3953369206149069,1,0,0.03001921599934576,0.5796249490012997,19.308463919042126,0.05179075892276412,DistalPhalanxOutlineAgeGroup,2
1,1,0.05,21,43,4,0.0,0.0,0.275,0.2235461365235008,0.41074702927701867,-0.4538318442531725,0,0,0.03053567899769405,0.5792870730001596,18.97082665310653,0.052712515816291376,DistalPhalanxOutlineAgeGroup,3
1,1,0.1,18,39,8,0.0,0.0,0.2625,0.2235461365235008,0.5316435072012295,-0.11939808143826824,1,0,0.03053567899769405,0.5792870730001596,18.97082665310653,0.052712515816291376,DistalPhalanxOutlineAgeGroup,3
1,1,0.2,9,37,16,0.0,0.0,0.35,0.2235461365235008,0.516257213261458,-0.3288656033845851,1,0,0.03053567899769405,0.5792870730001596,18.97082665310653,0.052712515816291376,DistalPhalanxOutlineAgeGroup,3
2,2,0.05,45,31,4,0.0,0.0,0.175,0.387610554281117,0.578529602556073,-0.13411548844029264,1,0,0.030393419998290483,0.6357966939976905,20.918892774602256,0.047803677315756674,DistalPhalanxOutlineAgeGroup,5
2,2,0.1,43,29,8,0.0,0.0,0.175,0.387610554281117,0.8015950668901878,-0.3012823947583565,1,0,0.030393419998290483,0.6357966939976905,20.918892774602256,0.047803677315756674,DistalPhalanxOutlineAgeGroup,5
2,2,0.2,38,21,16,0.0,0.0,0.2125,0.387610554281117,0.1121489627408081,-0.615546111197351,0,0,0.030393419998290483,0.6357966939976905,20.918892774602256,0.047803677315756674,DistalPhalanxOutlineAgeGroup,5
0,0,0.05,51,51,4,1.0,1.0,0.0,0.9119879481744043,0.7205190329777924,0.7205190389778784,0,0,0.03006680500038783,0.5924310849986796,19.70382569717793,0.050751565476100644,DistalPhalanxOutlineAgeGroup,6
0,0,0.1,49,53,8,0.3333333333333333,0.5,0.05,0.9119879481744043,0.9139006369952635,0.892451107075219,0,0,0.03006680500038783,0.5924310849986796,19.70382569717793,0.050751565476100644,DistalPhalanxOutlineAgeGroup,6
0,0,0.2,45,45,16,1.0,1.0,0.0,0.9119879481744043,0.8701792380558302,0.8701792583364041,0,0,0.03006680500038783,0.5924310849986796,19.70382569717793,0.050751565476100644,DistalPhalanxOutlineAgeGroup,6
0,0,0.05,51,16,4,0.0,0.0,0.4375,0.3292095457638998,0.40868529123064745,-0.36272474615254735,0,0,0.030725235999852885,0.6248089649998292,20.335367481077146,0.04917540835839525,DistalPhalanxOutlineAgeGroup,8
0,0,0.1,49,12,8,0.0,0.0,0.4625,0.3292095457638998,0.49562328187309346,-0.5339828667499364,0,0,0.030725235999852885,0.6248089649998292,20.335367481077146,0.04917540835839525,DistalPhalanxOutlineAgeGroup,8
0,0,0.2,49,7,16,0.0,0.0,0.525,0.3292095457638998,0.9228400871841617,-0.579901913715378,1,0,0.030725235999852885,0.6248089649998292,20.335367481077146,0.04917540835839525,DistalPhalanxOutlineAgeGroup,8
0,0,0.05,51,65,4,0.0,0.0,0.175,0.7363475885127461,0.5432897919718982,0.8870853894253687,0,1,0.032564860997808864,0.618661702999816,18.997830300625047,0.052637589881361295,DistalPhalanxOutlineAgeGroup,9
0,0,0.1,51,58,8,0.06666666666666667,0.125,0.0875,0.7363475885127461,0.7233483678869289,0.9502815827673831,0,1,0.032564860997808864,0.618661702999816,18.997830300625047,0.052637589881361295,DistalPhalanxOutlineAgeGroup,9
