true_label,pred_before,fraction,hydra_start,shap_start,window_length,iou,overlap_fraction,normalised_centre_distance,score_before,hydra_score_drop,shap_score_drop,hydra_flipped,shap_flipped,hydra_explain_time_s,windowshap_explain_time_s,windowshap_over_hydra_time_ratio,hydra_over_windowshap_time_ratio,dataset,sample_idx
2,2,0.05,114,132,15,0.0,0.0,0.06,0.5957225580083981,0.3584533424284815,0.5583703956309138,0,0,0.17782499699751497,0.957662912998785,5.385423473462327,0.18568641907691855,CricketZ,0
2,2,0.1,99,117,30,0.25,0.4,0.06,0.5957225580083981,0.5536948713886256,0.820712458219768,0,0,0.17782499699751497,0.957662912998785,5.385423473462327,0.18568641907691855,CricketZ,0
2,2,0.2,82,111,60,0.34831460674157305,0.5166666666666667,0.09666666666666666,0.5957225580083981,1.1075186563754063,1.1142029960870108,1,1,0.17782499699751497,0.957662912998785,5.385423473462327,0.18568641907691855,CricketZ,0
1,1,0.05,135,147,15,0.1111111111111111,0.2,0.04,-0.44289519400879235,0.0934344361053619,0.12281967627705953,1,1,0.1589984189995448,0.9572311690026254,6.020381680684295,0.1661024255668682,CricketZ,1
1,1,0.1,0,147,30,0.0,0.0,0.49,-0.44289519400879235,0.05103500598516769,0.09267184226313835,0,1,0.1589984189995448,0.9572311690026254,6.020381680684295,0.1661024255668682,CricketZ,1
1,1,0.2,49,0,60,0.10091743119266056,0.18333333333333332,0.16333333333333333,-0.44289519400879235,0.19605124943918234,0.34921740464902157,1,1,0.1589984189995448,0.9572311690026254,6.020381680684295,0.1661024255668682,CricketZ,1
2,2,0.05,175,126,15,0.0,0.0,0.16333333333333333,-0.15035167022603146,0.08830735643095844,0.45535375501560305,0,1,0.1608345980021113,0.9589252410005429,5.962182595736987,0.16772381320810414,CricketZ,2
2,2,0.1,172,123,30,0.0,0.0,0.16333333333333333,-0.15035167022603146,0.218782041889368,0.6523788226955352,0,1,0.1608345980021113,0.9589252410005429,5.962182595736987,0.16772381320810414,CricketZ,2
2,2,0.2,136,93,60,0.1650485436893204,0.2833333333333333,0.14333333333333334,-0.15035167022603146,0.8149518663922324,1.0989136134286313,1,1,0.1608345980021113,0.9589252410005429,5.962182595736987,0.16772381320810414,CricketZ,2
11,11,0.05,135,174,15,0.0,0.0,0.13,0.524001364090333,0.24078014771460232,0.2716417189362965,0,0,0.16061262999937753,0.9544529449995025,5.9425771497745945,0.16827715901642615,CricketZ,4
11,11,0.1,126,159,30,0.0,0.0,0.11,0.524001364090333,0.18618003655907156,0.23681973276812318,0,0,0.16061262999937753,0.9544529449995025,5.9425771497745945,0.16827715901642615,CricketZ,4
11,11,0.2,126,144,60,0.5384615384615384,0.7,0.06,0.524001364090333,0.37606719084701434,0.339145264756469,0,0,0.16061262999937753,0.9544529449995025,5.9425771497745945,0.16827715901642615,CricketZ,4
3,3,0.05,214,177,15,0.0,0.0,0.12333333333333334,-0.3372369355477787,0.02313303094862601,0.04509223700662074,0,0,0.1613084410018928,0.9511220599997614,5.8962944164130935,0.1695980440217455,CricketZ,5
3,3,0.1,203,75,30,0.0,0.0,0.4266666666666667,-0.3372369355477787,0.011550330830603694,-0.14777399582516154,0,0,0.1613084410018928,0.9511220599997614,5.8962944164130935,0.1695980440217455,CricketZ,5
3,3,0.2,177,69,60,0.0,0.0,0.36,-0.3372369355477787,-0.1390830671518118,-0.5212166591958303,0,0,0.1613084410018928,0.9511220599997614,5.8962944164130935,0.1695980440217455,CricketZ,5
2,2,0.05,125,171,15,0.0,0.0,0.15333333333333332,0.2526576914912181,0.20004956733856738,0.5554095239248323,0,0,0.15950796899778652,0.9578931559990451,6.005299685135717,0.1665195831067672,CricketZ,8
2,2,0.1,125,156,30,0.0,0.0,0.10333333333333333,0.2526576914912181,0.7245488619868419,0.5361050002059704,0,0,0.15950796899778652,0.9578931559990451,6.005299685135717,0.1665195831067672,CricketZ,8
2,2,0.2,125,126,60,0.9672131147540983,0.9833333333333333,0.0033333333333333335,0.2526576914912181,1.271775450845142,1.2270344751713493,1,1,0.15950796899778652,0.9578931559990451,6.005299685135717,0.1665195831067672,CricketZ,8
1,1,0.05,158,195,15,0.0,0.0,0.12333333333333334,-0.026820834718989106,0.11634161337654192,-0.03951039149172886,0,0,0.16307672299808473,0.9471920159994625,5.808260054444354,0.17216859965400858,CricketZ,9
1,1,0.1,27,168,30,0.0,0.0,0.47,-0.026820834718989106,0.39139454924161343,0.01851742363969977,0,0,0.16307672299808473,0.9471920159994625,5.808260054444354,0.17216859965400858,CricketZ,9
1,1,0.2,19,150,60,0.0,0.0,0.43666666666666665,-0.026820834718989106,0.48014069376173096,-0.03342689788483888,1,0,0.16307672299808473,0.9471920159994625,5.808260054444354,0.17216859965400858,CricketZ,9
6,6,0.05,96,90,15,0.42857142857142855,0.6,0.02,0.30526302288397855,0.5507507580589892,0.7762789726177969,0,1,0.1633497670009092,0.9540653549993294,5.840628808451371,0.17121444159454255,CricketZ,10
6,6,0.1,81,75,30,0.6666666666666666,0.8,0.02,0.30526302288397855,1.1546225027354464,1.3794148412193317,1,1,0.1633497670009092,0.9540653549993294,5.840628808451371,0.17121444159454255,CricketZ,10
6,6,0.2,82,45,60,0.23711340206185566,0.38333333333333336,0.12333333333333334,0.30526302288397855,1.3347673252498178,1.7916342308216222,1,1,0.1633497670009092,0.9540653549993294,5.840628808451371,0.17121444159454255,CricketZ,10
9,9,0.05,38,18,15,0.0,0.0,0.06666666666666667,0.7699506075118365,0.4120856049066952,0.5424910658963904,0,0,0.1624323979995097,0.9588971779994608,5.903361581858536,0.16939501098375434,CricketZ,11
9,9,0.1,36,18,30,0.25,0.4,0.06,0.7699506075118365,0.8429623204693837,0.9001908186441637,0,0,0.1624323979995097,0.9588971779994608,5.903361581858536,0.16939501098375434,CricketZ,11
9,9,0.2,16,15,60,0.9672131147540983,0.9833333333333333,0.0033333333333333335,0.7699506075118365,1.7599663776571235,1.7895025287241555,1,1,0.1624323979995097,0.9588971779994608,5.903361581858536,0.16939501098375434,CricketZ,11
4,4,0.05,133,189,15,0.0,0.0,0.18666666666666668,-0.07716508530812527,-0.03305758009836324,0.005064281324280051,0,0,0.162686448002205,1.0356761980001465,6.366087714854462,0.1570823470852634,CricketZ,13
4,4,0.1,123,195,30,0.0,0.0,0.24,-0.07716508530812527,-0.001959725570732984,0.14537113646031807,0,0,0.162686448002205,1.0356761980001465,6.366087714854462,0.1570823470852634,CricketZ,13
4,4,0.2,96,195,60,0.0,0.0,0.33,-0.07716508530812527,-0.008005783646656273,0.20508926506921676,0,0,0.162686448002205,1.0356761980001465,6.366087714854462,0.1570823470852634,CricketZ,13
5,5,0.05,51,72,15,0.0,0.0,0.07,0.5158553340431385,0.32224323597503,0.610801084382234,0,0,0.174936997002078,1.0610238520021085,6.065177007637241,0.16487564975281097,CricketZ,14
5,5,0.1,47,75,30,0.034482758620689655,0.06666666666666667,0.09333333333333334,0.5158553340431385,0.5572108466924599,1.1042139214563198,0,1,0.174936997002078,1.0610238520021085,6.065177007637241,0.16487564975281097,CricketZ,14
5,5,0.2,51,42,60,0.7391304347826086,0.85,0.03,0.5158553340431385,1.498949225801323,1.3747724560629901,1,1,0.174936997002078,1.0610238520021085,6.065177007637241,0.16487564975281097,CricketZ,14
9,9,0.05,72,78,15,0.42857142857142855,0.6,0.02,0.7216792280721562,0.6763912272276473,0.9492010360643794,0,0,0.16613157800020417,1.0252200590002758,6.171132973883002,0.1620447986183613,CricketZ,16
9,9,0.1,68,63,30,0.7142857142857143,0.8333333333333334,0.016666666666666666,0.7216792280721562,1.053386895007341,1.2257578007459888,0,0,0.16613157800020417,1.0252200590002758,6.171132973883002,0.1620447986183613,CricketZ,16
9,9,0.2,58,36,60,0.4634146341463415,0.6333333333333333,0.07333333333333333,0.7216792280721562,1.6382533939107606,1.66970618923368,1,1,0.16613157800020417,1.0252200590002758,6.171132973883002,0.1620447986183613,CricketZ,16
