true_label,pred_before,fraction,hydra_start,shap_start,window_length,iou,overlap_fraction,normalised_centre_distance,score_before,hydra_score_drop,shap_score_drop,hydra_flipped,shap_flipped,hydra_explain_time_s,windowshap_explain_time_s,windowshap_over_hydra_time_ratio,hydra_over_windowshap_time_ratio,dataset,sample_idx
2,2,0.05,206,14,14,0.0,0.0,0.6981818181818182,0.6065216303437172,0.12442421212176913,-0.7027677713814103,0,0,0.16298670299875084,0.9726960039988626,5.967946992622567,0.16756180998862358,Trace,0
2,2,0.1,202,0,28,0.0,0.0,0.7345454545454545,0.6065216303437172,0.29879005762611077,0.24093543371584736,0,0,0.16298670299875084,0.9726960039988626,5.967946992622567,0.16756180998862358,Trace,0
2,2,0.2,66,0,55,0.0,0.0,0.24,0.6065216303437172,-0.15992778712787836,0.5134837755070363,0,0,0.16298670299875084,0.9726960039988626,5.967946992622567,0.16756180998862358,Trace,0
0,0,0.05,84,88,14,0.5555555555555556,0.7142857142857143,0.014545454545454545,1.0346971546980543,2.085120700515253,2.078660818899553,1,1,0.1518977209998411,0.9753906209989509,6.4213644192856005,0.1557301431136116,Trace,1
0,0,0.1,74,74,28,1.0,1.0,0.0,1.0346971546980543,2.1154976859354027,2.11549769686995,1,1,0.1518977209998411,0.9753906209989509,6.4213644192856005,0.1557301431136116,Trace,1
0,0,0.2,55,47,55,0.746031746031746,0.8545454545454545,0.02909090909090909,1.0346971546980543,2.109256042151671,2.1288627104573274,1,1,0.1518977209998411,0.9753906209989509,6.4213644192856005,0.1557301431136116,Trace,1
2,2,0.05,159,0,14,0.0,0.0,0.5781818181818181,0.8695344260020875,0.5033735335032241,-0.05261520855295543,0,0,0.15011918999880436,0.977148293000937,6.509149782973913,0.15362989535372437,Trace,2
2,2,0.1,152,0,28,0.0,0.0,0.5527272727272727,0.8695344260020875,0.905822940002002,-0.257312250380919,0,0,0.15011918999880436,0.977148293000937,6.509149782973913,0.15362989535372437,Trace,2
2,2,0.2,145,0,55,0.0,0.0,0.5272727272727272,0.8695344260020875,1.205756410418037,0.46470476335468214,1,0,0.15011918999880436,0.977148293000937,6.509149782973913,0.15362989535372437,Trace,2
1,1,0.05,49,68,14,0.0,0.0,0.06909090909090909,0.8844655062519633,-0.04353263161483367,0.5925496574706486,0,0,0.14999909499965725,0.9703004020011576,6.468708374563025,0.15459036674652257,Trace,3
1,1,0.1,130,66,28,0.0,0.0,0.23272727272727273,0.8844655062519633,0.33208948055235865,0.7148812193043996,0,0,0.14999909499965725,0.9703004020011576,6.468708374563025,0.15459036674652257,Trace,3
1,1,0.2,114,66,55,0.06796116504854369,0.12727272727272726,0.17454545454545456,0.8844655062519633,0.7478616026630884,1.3172511990310038,0,1,0.14999909499965725,0.9703004020011576,6.468708374563025,0.15459036674652257,Trace,3
0,0,0.05,74,74,14,1.0,1.0,0.0,0.9782176899911639,2.063077735368889,2.063077737383457,1,1,0.1482768700007,0.9542081840008905,6.435313774807802,0.15539257835642462,Trace,4
0,0,0.1,64,60,28,0.75,0.8571428571428571,0.014545454545454545,0.9782176899911639,2.099487047926086,2.092620667228805,1,1,0.1482768700007,0.9542081840008905,6.435313774807802,0.15539257835642462,Trace,4
0,0,0.2,46,55,55,0.71875,0.8363636363636363,0.03272727272727273,0.9782176899911639,2.092749885449524,2.058874890582759,1,1,0.1482768700007,0.9542081840008905,6.435313774807802,0.15539257835642462,Trace,4
2,2,0.05,172,162,14,0.16666666666666666,0.2857142857142857,0.03636363636363636,0.9545114354538086,0.5138114664469622,0.38019582840343635,0,0,0.14763944900187198,0.9562653499997396,6.477031419885716,0.1543917166944428,Trace,5
2,2,0.1,165,162,28,0.8064516129032258,0.8928571428571429,0.01090909090909091,0.9545114354538086,0.8872630133610865,0.9081294060575531,0,0,0.14763944900187198,0.9562653499997396,6.477031419885716,0.1543917166944428,Trace,5
2,2,0.2,37,0,55,0.1956521739130435,0.32727272727272727,0.13454545454545455,0.9545114354538086,-0.2817153822611874,0.04034339248044683,0,0,0.14763944900187198,0.9562653499997396,6.477031419885716,0.1543917166944428,Trace,5
1,1,0.05,140,96,14,0.0,0.0,0.16,0.932835498408225,0.33245821600550896,0.858762918593078,0,1,0.1478103910012578,0.9559197990020039,6.467202965411744,0.15462635166211047,Trace,6
1,1,0.1,133,96,28,0.0,0.0,0.13454545454545455,0.932835498408225,0.50269762215653,1.0794122855163049,0,1,0.1478103910012578,0.9559197990020039,6.467202965411744,0.15462635166211047,Trace,6
1,1,0.2,117,55,55,0.0,0.0,0.22545454545454546,0.932835498408225,0.843874541793993,0.4884126939488582,0,0,0.1478103910012578,0.9559197990020039,6.467202965411744,0.15462635166211047,Trace,6
1,1,0.05,141,198,14,0.0,0.0,0.20727272727272728,1.013456291623842,0.3343098003317577,0.3695948739646322,0,0,0.1481642480030132,0.958244077002746,6.467444676554214,0.15462057273179325,Trace,7
1,1,0.1,141,184,28,0.0,0.0,0.15636363636363637,1.013456291623842,0.3721438222291875,0.4835547751321345,0,0,0.1481642480030132,0.958244077002746,6.467444676554214,0.15462057273179325,Trace,7
1,1,0.2,125,93,55,0.26436781609195403,0.41818181818181815,0.11636363636363636,1.013456291623842,0.7341360320575703,1.1702316408998306,0,1,0.1481642480030132,0.958244077002746,6.467444676554214,0.15462057273179325,Trace,7
1,1,0.05,143,99,14,0.0,0.0,0.16,0.9126251253924285,0.10202372322181952,0.6996757201162105,0,1,0.15165934299875516,0.9607127589988522,6.334675727869517,0.15786127703435274,Trace,8
1,1,0.1,134,85,28,0.0,0.0,0.1781818181818182,0.9126251253924285,0.290395572376148,0.9831141115737105,0,1,0.15165934299875516,0.9607127589988522,6.334675727869517,0.15786127703435274,Trace,8
1,1,0.2,108,58,55,0.047619047619047616,0.09090909090909091,0.18181818181818182,0.9126251253924285,0.7529769217014932,0.8053157596001917,0,0,0.15165934299875516,0.9607127589988522,6.334675727869517,0.15786127703435274,Trace,8
3,3,0.05,86,44,14,0.0,0.0,0.15272727272727274,0.8299397572245097,0.2661251231854884,1.5324498749234126,0,1,0.1477291580013116,0.9685712029968272,6.5563983177121195,0.15252276502153608,Trace,9
3,3,0.1,80,30,28,0.0,0.0,0.18181818181818182,0.8299397572245097,0.3196627135601293,1.346774623790485,0,1,0.1477291580013116,0.9685712029968272,6.5563983177121195,0.15252276502153608,Trace,9
3,3,0.2,67,3,55,0.0,0.0,0.23272727272727273,0.8299397572245097,0.2791978750888544,0.6790398032035225,0,0,0.1477291580013116,0.9685712029968272,6.5563983177121195,0.15252276502153608,Trace,9
2,2,0.05,188,11,14,0.0,0.0,0.6436363636363637,1.0227498236033545,0.3012507558915086,-0.8766209448348317,0,0,0.1498843580011453,0.9691902699996717,6.466253603276374,0.154649053586966,Trace,10
2,2,0.1,180,195,28,0.3023255813953488,0.4642857142857143,0.05454545454545454,1.0227498236033545,0.8151282480588461,0.3989436820734008,0,0,0.1498843580011453,0.9691902699996717,6.466253603276374,0.154649053586966,Trace,10
2,2,0.2,169,168,55,0.9642857142857143,0.9818181818181818,0.0036363636363636364,1.0227498236033545,1.1282109521851285,1.1158079485789754,0,0,0.1498843580011453,0.9691902699996717,6.466253603276374,0.154649053586966,Trace,10
1,1,0.05,46,68,14,0.0,0.0,0.08,0.9078189746143106,-0.015645974118190464,0.601234482159014,0,1,0.15041382600247744,0.9765558360013529,6.492460579955384,0.15402480888176173,Trace,11
1,1,0.1,129,68,28,0.0,0.0,0.22181818181818183,0.9078189746143106,0.30580978940885717,0.7528724481065747,0,1,0.15041382600247744,0.9765558360013529,6.492460579955384,0.15402480888176173,Trace,11
1,1,0.2,111,27,55,0.0,0.0,0.3054545454545455,0.9078189746143106,0.7208294391675182,0.2954638259763853,0,0,0.15041382600247744,0.9765558360013529,6.492460579955384,0.15402480888176173,Trace,11
2,2,0.05,64,63,14,0.8666666666666667,0.9285714285714286,0.0036363636363636364,0.7876983520708111,-0.029864740145927327,-0.04387743885164008,0,0,0.15106312900024932,0.9833608769986313,6.509602200792546,0.15361921806500706,Trace,12
2,2,0.1,55,16,28,0.0,0.0,0.14181818181818182,0.7876983520708111,-0.04217532715721806,-1.2112137637608669,0,0,0.15106312900024932,0.9833608769986313,6.509602200792546,0.15361921806500706,Trace,12
2,2,0.2,34,22,55,0.6417910447761194,0.7818181818181819,0.04363636363636364,0.7876983520708111,-0.1739267173376675,-0.2472701070434712,0,0,0.15106312900024932,0.9833608769986313,6.509602200792546,0.15361921806500706,Trace,12
2,2,0.05,182,19,14,0.0,0.0,0.5927272727272728,0.8886378938717855,0.32973924515537245,-0.9393936649047349,0,0,0.15047159499954432,0.9799109689993202,6.51226544785604,0.1535563941622218,Trace,13
2,2,0.1,174,5,28,0.0,0.0,0.6145454545454545,0.8886378938717855,0.7422329323639978,-0.6516045320828573,0,0,0.15047159499954432,0.9799109689993202,6.51226544785604,0.1535563941622218,Trace,13
2,2,0.2,50,25,55,0.375,0.5454545454545454,0.09090909090909091,0.8886378938717855,-0.13442663848027536,-0.48801439403625946,0,0,0.15047159499954432,0.9799109689993202,6.51226544785604,0.1535563941622218,Trace,13
2,2,0.05,175,168,14,0.3333333333333333,0.5,0.025454545454545455,0.8729127601140206,0.4929907609724319,0.7036466973675013,0,0,0.14939085799778695,0.9675799069991626,6.476834794090922,0.15439640376690483,Trace,14
2,2,0.1,168,167,28,0.9310344827586207,0.9642857142857143,0.0036363636363636364,0.8729127601140206,0.892135291688976,0.9265683542467661,0,0,0.14939085799778695,0.9675799069991626,6.476834794090922,0.15439640376690483,Trace,14
2,2,0.2,30,157,55,0.0,0.0,0.4618181818181818,0.8729127601140206,-0.4963715615346741,1.2951137976925489,0,1,0.14939085799778695,0.9675799069991626,6.476834794090922,0.15439640376690483,Trace,14
3,3,0.05,68,170,14,0.0,0.0,0.3709090909090909,0.8117502083433061,0.31251349983430227,1.3165269902479741,0,1,0.14961275700261467,0.9654851600025722,6.453227514453859,0.1549612186708453,Trace,15
3,3,0.1,62,167,28,0.0,0.0,0.38181818181818183,0.8117502083433061,0.40440962607236924,1.3198481964033681,0,1,0.14961275700261467,0.9654851600025722,6.453227514453859,0.1549612186708453,Trace,15
3,3,0.2,43,161,55,0.0,0.0,0.4290909090909091,0.8117502083433061,0.47316789387028607,1.1162944168932796,0,1,0.14961275700261467,0.9654851600025722,6.453227514453859,0.1549612186708453,Trace,15
1,1,0.05,125,71,14,0.0,0.0,0.19636363636363635,0.8495952758493994,0.2729947911719388,0.7239652074001978,0,1,0.14903905499886605,0.9691759130000719,6.502831845031799,0.15377915711660387,Trace,16
1,1,0.1,117,68,28,0.0,0.0,0.1781818181818182,0.8495952758493994,0.4782195839610571,0.9109009660100855,0,1,0.14903905499886605,0.9691759130000719,6.502831845031799,0.15377915711660387,Trace,16
1,1,0.2,101,66,55,0.2222222222222222,0.36363636363636365,0.12727272727272726,0.8495952758493994,0.8244300369225983,1.5227629794393125,0,1,0.14903905499886605,0.9691759130000719,6.502831845031799,0.15377915711660387,Trace,16
2,2,0.05,205,93,14,0.0,0.0,0.4072727272727273,0.6385864362252874,0.0658108130794337,-0.1121383934805249,0,0,0.14981152099790052,0.9732869479994406,6.496742984226697,0.1539232816240197,Trace,17
2,2,0.1,197,79,28,0.0,0.0,0.4290909090909091,0.6385864362252874,0.4421305657849428,-0.1267288496415544,0,0,0.14981152099790052,0.9732869479994406,6.496742984226697,0.1539232816240197,Trace,17
2,2,0.2,71,52,55,0.4864864864864865,0.6545454545454545,0.06909090909090909,0.6385864362252874,-0.09595473053598069,-0.12897815810766744,0,0,0.14981152099790052,0.9732869479994406,6.496742984226697,0.1539232816240197,Trace,17
0,0,0.05,93,93,14,1.0,1.0,0.0,0.9243368014778219,2.0239060555970423,2.0239060447037023,1,1,0.1497121940010402,0.9701629829978629,6.4801867975505205,0.15431653920501107,Trace,18
0,0,0.1,83,96,28,0.36585365853658536,0.5357142857142857,0.04727272727272727,0.9243368014778219,2.0859171358385487,2.052445892156669,1,1,0.1497121940010402,0.9701629829978629,6.4801867975505205,0.15431653920501107,Trace,18
0,0,0.2,66,96,55,0.29411764705882354,0.45454545454545453,0.10909090909090909,0.9243368014778219,2.055186464091096,1.9886373362090746,1,1,0.1497121940010402,0.9701629829978629,6.4801867975505205,0.15431653920501107,Trace,18
0,0,0.05,85,85,14,1.0,1.0,0.0,1.013900260404358,2.0986964572738853,2.0986964517677076,1,1,0.1533018269983586,0.9851888909979607,6.426465426328606,0.15560653230982882,Trace,19
0,0,0.1,75,71,28,0.75,0.8571428571428571,0.014545454545454545,1.013900260404358,2.1457784249524505,2.1530405817713762,1,1,0.1533018269983586,0.9851888909979607,6.426465426328606,0.15560653230982882,Trace,19
0,0,0.2,73,44,55,0.30952380952380953,0.4727272727272727,0.10545454545454545,1.013900260404358,2.097848442448145,2.162356082133138,1,1,0.1533018269983586,0.9851888909979607,6.426465426328606,0.15560653230982882,Trace,19
