true_label,pred_before,fraction,hydra_start,shap_start,window_length,iou,overlap_fraction,normalised_centre_distance,score_before,hydra_score_drop,shap_score_drop,hydra_flipped,shap_flipped,hydra_explain_time_s,windowshap_explain_time_s,windowshap_over_hydra_time_ratio,hydra_over_windowshap_time_ratio,dataset,sample_idx
1,1,0.05,32,69,4,0.0,0.0,0.4625,0.5311765291992449,1.0306323601491796,0.4578938270070102,1,0,0.04421815599926049,0.5958080769996741,13.474285924759922,0.07421543565157926,DistalPhalanxOutlineCorrect,0
1,1,0.1,31,67,8,0.0,0.0,0.45,0.5311765291992449,0.9772126686116228,0.7975184190954565,1,1,0.04421815599926049,0.5958080769996741,13.474285924759922,0.07421543565157926,DistalPhalanxOutlineCorrect,0
1,1,0.2,25,57,16,0.0,0.0,0.4,0.5311765291992449,1.3475292451327316,0.6419886984433509,1,1,0.04421815599926049,0.5958080769996741,13.474285924759922,0.07421543565157926,DistalPhalanxOutlineCorrect,0
1,1,0.05,6,37,4,0.0,0.0,0.3875,0.5324751490916301,0.6087566922578611,1.0150139890642103,1,1,0.030778546002693474,0.5924756089989387,19.249629561678784,0.05194905163218054,DistalPhalanxOutlineCorrect,2
1,1,0.1,33,37,8,0.3333333333333333,0.5,0.05,0.5324751490916301,1.1946613521334433,1.017338455783237,1,1,0.030778546002693474,0.5924756089989387,19.249629561678784,0.05194905163218054,DistalPhalanxOutlineCorrect,2
1,1,0.2,29,29,16,1.0,1.0,0.0,0.5324751490916301,1.40439344311002,1.4043934511987763,1,1,0.030778546002693474,0.5924756089989387,19.249629561678784,0.05194905163218054,DistalPhalanxOutlineCorrect,2
1,1,0.05,34,35,4,0.6,0.75,0.0125,1.1678294528160562,1.117780301667533,1.0626077676865995,0,0,0.030485234001389472,0.5835906899992551,19.143388893542884,0.05223735491981269,DistalPhalanxOutlineCorrect,4
1,1,0.1,31,31,8,1.0,1.0,0.0,1.1678294528160562,0.7741319874560011,0.7741320008663033,0,0,0.030485234001389472,0.5835906899992551,19.143388893542884,0.05223735491981269,DistalPhalanxOutlineCorrect,4
1,1,0.2,27,28,16,0.8823529411764706,0.9375,0.0125,1.1678294528160562,2.081422706929734,1.852269960890119,1,1,0.030485234001389472,0.5835906899992551,19.143388893542884,0.05223735491981269,DistalPhalanxOutlineCorrect,4
1,1,0.05,36,1,4,0.0,0.0,0.4375,0.4189953096032345,0.970990648577873,0.25666237315607976,1,0,0.030578810001316015,0.5847766940023575,19.12359225153597,0.05229143075457918,DistalPhalanxOutlineCorrect,5
1,1,0.1,31,1,8,0.0,0.0,0.375,0.4189953096032345,0.6294987690015988,0.41395421839748026,1,0,0.030578810001316015,0.5847766940023575,19.12359225153597,0.05229143075457918,DistalPhalanxOutlineCorrect,5
1,1,0.2,27,0,16,0.0,0.0,0.3375,0.4189953096032345,1.560322131805696,0.6292379430950427,1,1,0.030578810001316015,0.5847766940023575,19.12359225153597,0.05229143075457918,DistalPhalanxOutlineCorrect,5
1,1,0.05,31,35,4,0.0,0.0,0.05,0.5074857544197551,1.1954757171203836,1.1972552602577902,1,1,0.03057757699934882,0.5963830500004406,19.50393420685822,0.051271706999932734,DistalPhalanxOutlineCorrect,7
