true_label,pred_before,fraction,hydra_start,shap_start,window_length,iou,overlap_fraction,normalised_centre_distance,score_before,hydra_score_drop,shap_score_drop,hydra_flipped,shap_flipped,hydra_explain_time_s,windowshap_explain_time_s,windowshap_over_hydra_time_ratio,hydra_over_windowshap_time_ratio,dataset,sample_idx
9,9,0.05,176,197,14,0.0,0.0,0.07777777777777778,-0.2302600665019744,0.12467962369392549,0.1455961163029933,0,0,0.16931543600003351,0.8580770160006068,5.067919595945386,0.19731962614404042,WordSynonyms,0
9,9,0.1,177,184,27,0.5882352941176471,0.7407407407407407,0.025925925925925925,-0.2302600665019744,0.1920447914151625,0.20885845660613278,0,0,0.16931543600003351,0.8580770160006068,5.067919595945386,0.19731962614404042,WordSynonyms,0
9,9,0.2,153,177,54,0.38461538461538464,0.5555555555555556,0.08888888888888889,-0.2302600665019744,0.18486290365531932,0.25927066935949666,1,1,0.16931543600003351,0.8580770160006068,5.067919595945386,0.19731962614404042,WordSynonyms,0
19,19,0.05,248,205,14,0.0,0.0,0.15925925925925927,-0.3740333705297591,-0.000547440984994374,-0.24644025140817455,1,0,0.14685081299830927,0.8221171080003842,5.598314992031058,0.17862517586514043,WordSynonyms,1
19,19,0.1,242,192,27,0.0,0.0,0.18518518518518517,-0.3740333705297591,0.034646434498850354,-0.447040534037855,1,0,0.14685081299830927,0.8221171080003842,5.598314992031058,0.17862517586514043,WordSynonyms,1
19,19,0.2,216,213,54,0.8947368421052632,0.9444444444444444,0.011111111111111112,-0.3740333705297591,0.07725095309797864,0.03732392441589499,1,1,0.14685081299830927,0.8221171080003842,5.598314992031058,0.17862517586514043,WordSynonyms,1
5,5,0.05,228,197,14,0.0,0.0,0.11481481481481481,0.5944410282448981,0.14083835489920804,0.6452630314849721,0,0,0.14630083800147986,0.8225267300003907,5.622160072603758,0.17786757884623441,WordSynonyms,2
5,5,0.1,70,184,27,0.0,0.0,0.4222222222222222,0.5944410282448981,-0.018724946540311427,0.8312180792066299,0,1,0.14630083800147986,0.8225267300003907,5.622160072603758,0.17786757884623441,WordSynonyms,2
5,5,0.2,42,157,54,0.0,0.0,0.42592592592592593,0.5944410282448981,0.023153851528544767,0.872466709027786,0,1,0.14630083800147986,0.8225267300003907,5.622160072603758,0.17786757884623441,WordSynonyms,2
19,19,0.05,151,199,14,0.0,0.0,0.17777777777777778,0.023227344110623882,-0.17085449631972927,-0.3115484232136164,0,0,0.14473516799989739,0.854790764999052,5.905895414441762,0.16932233468860405,WordSynonyms,3
