sample_idx,fraction,mode,perturbation,true_label,base_pred,masked_pred,score_before,score_after,score_drop,bounded_relative_score_drop,flipped,dataset,variant,variant_label
0,0.1,top,global_mean,4,4,4,0.6743375842761198,0.44940267827253166,0.22493490600358812,0.33356374861012633,0.0,OSULeaf,predicted,Predicted-class saliency
0,0.1,bottom,global_mean,4,4,4,0.6743375842761198,0.11878915669775247,0.5555484275783673,0.8238419697943433,0.0,OSULeaf,predicted,Predicted-class saliency
0,0.1,random,global_mean,4,4,4,0.6743375842761198,,0.3101911042680122,0.4599931125118579,0.0,OSULeaf,predicted,Predicted-class saliency
1,0.1,top,global_mean,1,1,0,0.07606443938247676,-0.54304208843747,0.6191065278199468,1.0,1.0,OSULeaf,predicted,Predicted-class saliency
1,0.1,bottom,global_mean,1,1,1,0.07606443938247676,-0.14716711791785775,0.2232315573003345,1.0,0.0,OSULeaf,predicted,Predicted-class saliency
1,0.1,random,global_mean,1,1,1,0.07606443938247676,,0.24703809236564284,1.0,0.2,OSULeaf,predicted,Predicted-class saliency
2,0.1,top,global_mean,5,5,5,0.17987092160314933,-0.028708785360052502,0.20857970696320183,1.0,0.0,OSULeaf,predicted,Predicted-class saliency
2,0.1,bottom,global_mean,5,5,5,0.17987092160314933,0.025172740227586088,0.15469818137556324,0.8600463040411231,0.0,OSULeaf,predicted,Predicted-class saliency
2,0.1,random,global_mean,5,5,5,0.17987092160314933,,0.4254927378698866,1.0,0.0,OSULeaf,predicted,Predicted-class saliency
3,0.1,top,global_mean,1,1,1,0.6381548094650289,0.11656657344162702,0.5215882360234019,0.8173368138114318,0.0,OSULeaf,predicted,Predicted-class saliency
3,0.1,bottom,global_mean,1,1,1,0.6381548094650289,0.5879746420181886,0.050180167446840285,0.07863309665535556,0.0,OSULeaf,predicted,Predicted-class saliency
3,0.1,random,global_mean,1,1,1,0.6381548094650289,,0.3294496804365316,0.516252732561836,0.0,OSULeaf,predicted,Predicted-class saliency
4,0.1,top,global_mean,5,5,5,0.20800242984816464,-0.1829839598089944,0.39098638965715904,1.0,0.0,OSULeaf,predicted,Predicted-class saliency
4,0.1,bottom,global_mean,5,5,5,0.20800242984816464,-0.03916725572164681,0.24716968556981145,1.0,0.0,OSULeaf,predicted,Predicted-class saliency
4,0.1,random,global_mean,5,5,5,0.20800242984816464,,0.28214137707167436,0.7612732975547047,0.0,OSULeaf,predicted,Predicted-class saliency
5,0.1,top,global_mean,2,2,2,0.7873777338701683,0.6176281605986363,0.16974957327153195,0.21558821183443613,0.0,OSULeaf,predicted,Predicted-class saliency
5,0.1,bottom,global_mean,2,2,2,0.7873777338701683,0.7414777617750449,0.04589997209512342,0.058294655571294506,0.0,OSULeaf,predicted,Predicted-class saliency
5,0.1,random,global_mean,2,2,2,0.7873777338701683,,0.13361272406817587,0.16969308202094194,0.0,OSULeaf,predicted,Predicted-class saliency
7,0.1,top,global_mean,1,1,1,0.912467496138524,0.4116839813124673,0.5007835148260567,0.5488227998504307,0.0,OSULeaf,predicted,Predicted-class saliency
7,0.1,bottom,global_mean,1,1,1,0.912467496138524,0.8036444383319878,0.10882305780653612,0.11926226304476756,0.0,OSULeaf,predicted,Predicted-class saliency
7,0.1,random,global_mean,1,1,1,0.912467496138524,,0.3843993083097728,0.4212740603500422,0.0,OSULeaf,predicted,Predicted-class saliency
8,0.1,top,global_mean,5,5,5,0.22395563537092777,-0.23915604026610315,0.46311167563703093,1.0,0.0,OSULeaf,predicted,Predicted-class saliency
8,0.1,bottom,global_mean,5,5,5,0.22395563537092777,-0.005360293522709725,0.2293159288936375,1.0,0.0,OSULeaf,predicted,Predicted-class saliency
8,0.1,random,global_mean,5,5,5,0.22395563537092777,,0.1749671364720517,0.6768630060498244,0.0,OSULeaf,predicted,Predicted-class saliency
9,0.1,top,global_mean,1,1,1,0.6060634423808064,0.2789993831038752,0.3270640592769313,0.539652281846669,0.0,OSULeaf,predicted,Predicted-class saliency
9,0.1,bottom,global_mean,1,1,1,0.6060634423808064,0.7707533094330563,-0.16468986705224986,-0.27173656056325907,0.0,OSULeaf,predicted,Predicted-class saliency
9,0.1,random,global_mean,1,1,1,0.6060634423808064,,0.13328900840823338,0.2199254717611107,0.0,OSULeaf,predicted,Predicted-class saliency
10,0.1,top,global_mean,0,0,0,0.41770628617793903,0.40944869087977565,0.00825759529816339,0.019768856257503103,0.0,OSULeaf,predicted,Predicted-class saliency
10,0.1,bottom,global_mean,0,0,0,0.41770628617793903,0.8109352349690144,-0.3932289487910754,-0.9413983471276197,0.0,OSULeaf,predicted,Predicted-class saliency
10,0.1,random,global_mean,0,0,0,0.41770628617793903,,-0.29160272236685875,-0.5989202414639616,0.0,OSULeaf,predicted,Predicted-class saliency
12,0.1,top,global_mean,1,1,1,0.9739674094844899,0.4596301917484471,0.5143372177360428,0.5280840864317925,0.0,OSULeaf,predicted,Predicted-class saliency
12,0.1,bottom,global_mean,1,1,1,0.9739674094844899,0.8537702896002803,0.12019711988420956,0.12340966987607789,0.0,OSULeaf,predicted,Predicted-class saliency
12,0.1,random,global_mean,1,1,1,0.9739674094844899,,0.3015827695654787,0.30964327654641577,0.0,OSULeaf,predicted,Predicted-class saliency
13,0.1,top,global_mean,2,2,2,1.0056331928530042,0.9302076098926192,0.07542558296038504,0.07500300158490153,0.0,OSULeaf,predicted,Predicted-class saliency
