sample_idx,fraction,mode,perturbation,true_label,base_pred,masked_pred,score_before,score_after,score_drop,bounded_relative_score_drop,flipped,dataset,variant,variant_label
0,0.1,top,global_mean,0,0,1,0.46926378247890443,-0.876872975943367,1.3461367584222714,1.0,1.0,SmallKitchenAppliances,predicted,Predicted-class saliency
0,0.1,bottom,global_mean,0,0,0,0.46926378247890443,0.3625960223226168,0.10666776015628765,0.2273082578087625,0.0,SmallKitchenAppliances,predicted,Predicted-class saliency
0,0.1,random,global_mean,0,0,0,0.46926378247890443,,0.7287723489454426,0.8573193014808558,0.4,SmallKitchenAppliances,predicted,Predicted-class saliency
1,0.1,top,global_mean,0,0,2,0.028757750478601685,-1.964381815679868,1.9931395661584697,1.0,1.0,SmallKitchenAppliances,predicted,Predicted-class saliency
1,0.1,bottom,global_mean,0,0,0,0.028757750478601685,-0.057375505056545095,0.08613325553514678,1.0,0.0,SmallKitchenAppliances,predicted,Predicted-class saliency
1,0.1,random,global_mean,0,0,1,0.028757750478601685,,0.37638403606269544,1.0,0.6,SmallKitchenAppliances,predicted,Predicted-class saliency
2,0.1,top,global_mean,0,0,1,0.0032999555508183287,-1.0668872270799237,1.070187182630742,1.0,1.0,SmallKitchenAppliances,predicted,Predicted-class saliency
2,0.1,bottom,global_mean,0,0,0,0.0032999555508183287,-0.0792289383208884,0.08252889387170673,1.0,0.0,SmallKitchenAppliances,predicted,Predicted-class saliency
2,0.1,random,global_mean,0,0,1,0.0032999555508183287,,0.5535200301294319,1.0,0.8,SmallKitchenAppliances,predicted,Predicted-class saliency
3,0.1,top,global_mean,0,0,2,0.2574174451537966,-0.8717198838163733,1.1291373289701698,1.0,1.0,SmallKitchenAppliances,predicted,Predicted-class saliency
3,0.1,bottom,global_mean,0,0,0,0.2574174451537966,0.16868564306006117,0.08873180209373543,0.34469869492344246,0.0,SmallKitchenAppliances,predicted,Predicted-class saliency
3,0.1,random,global_mean,0,0,0,0.2574174451537966,,0.3465523651167037,0.8748583880708936,0.2,SmallKitchenAppliances,predicted,Predicted-class saliency
4,0.1,top,global_mean,0,0,1,0.26433598465296415,-0.7874995341118978,1.0518355187648618,1.0,1.0,SmallKitchenAppliances,predicted,Predicted-class saliency
4,0.1,bottom,global_mean,0,0,0,0.26433598465296415,0.1977346059187291,0.06660137873423505,0.2519563383144169,0.0,SmallKitchenAppliances,predicted,Predicted-class saliency
4,0.1,random,global_mean,0,0,0,0.26433598465296415,,0.34023760270287173,0.7746259077779938,0.2,SmallKitchenAppliances,predicted,Predicted-class saliency
6,0.1,top,global_mean,0,0,1,0.02365076905079838,-0.5779184392192466,0.601569208270045,1.0,1.0,SmallKitchenAppliances,predicted,Predicted-class saliency
6,0.1,bottom,global_mean,0,0,0,0.02365076905079838,-0.07321574627490662,0.096866515325705,1.0,0.0,SmallKitchenAppliances,predicted,Predicted-class saliency
6,0.1,random,global_mean,0,0,2,0.02365076905079838,,0.46721883793398983,1.0,0.8,SmallKitchenAppliances,predicted,Predicted-class saliency
8,0.1,top,global_mean,0,0,2,-0.027963409207451023,-1.0423970108984082,1.0144336016909572,1.0,1.0,SmallKitchenAppliances,predicted,Predicted-class saliency
8,0.1,bottom,global_mean,0,0,0,-0.027963409207451023,-0.12064339111195947,0.09267998190450845,1.0,0.0,SmallKitchenAppliances,predicted,Predicted-class saliency
8,0.1,random,global_mean,0,0,1,-0.027963409207451023,,0.346225639748574,1.0,0.6,SmallKitchenAppliances,predicted,Predicted-class saliency
9,0.1,top,global_mean,0,0,1,0.2882928243639026,-0.7307322153488354,1.019025039712738,1.0,1.0,SmallKitchenAppliances,predicted,Predicted-class saliency
9,0.1,bottom,global_mean,0,0,0,0.2882928243639026,0.15025903256775536,0.13803379179614722,0.47879552085691685,0.0,SmallKitchenAppliances,predicted,Predicted-class saliency
9,0.1,random,global_mean,0,0,1,0.2882928243639026,,0.4004123783550245,0.9412610008130737,0.4,SmallKitchenAppliances,predicted,Predicted-class saliency
10,0.1,top,global_mean,0,0,1,0.8496622570447355,-0.26076314724794414,1.1104254042926796,1.0,1.0,SmallKitchenAppliances,predicted,Predicted-class saliency
10,0.1,bottom,global_mean,0,0,0,0.8496622570447355,0.7328779031389544,0.11678435390578112,0.13744780998530612,0.0,SmallKitchenAppliances,predicted,Predicted-class saliency
10,0.1,random,global_mean,0,0,0,0.8496622570447355,,0.4118078106900299,0.4846717888241551,0.0,SmallKitchenAppliances,predicted,Predicted-class saliency
11,0.1,top,global_mean,0,0,1,0.41601685334863425,-1.1399867679889812,1.5560036213376156,1.0,1.0,SmallKitchenAppliances,predicted,Predicted-class saliency
11,0.1,bottom,global_mean,0,0,0,0.41601685334863425,0.33395990051762625,0.082056952831008,0.1972438254043921,0.0,SmallKitchenAppliances,predicted,Predicted-class saliency
11,0.1,random,global_mean,0,0,0,0.41601685334863425,,0.41462158496688917,0.8272501672951449,0.2,SmallKitchenAppliances,predicted,Predicted-class saliency
12,0.1,top,global_mean,0,0,1,0.720273391286527,-0.6632005998957792,1.3834739911823062,1.0,1.0,SmallKitchenAppliances,predicted,Predicted-class saliency
12,0.1,bottom,global_mean,0,0,0,0.720273391286527,0.609347727540572,0.11092566374595503,0.15400473081907545,0.0,SmallKitchenAppliances,predicted,Predicted-class saliency
12,0.1,random,global_mean,0,0,0,0.720273391286527,,0.5614172281499719,0.729450077253626,0.0,SmallKitchenAppliances,predicted,Predicted-class saliency
14,0.1,top,global_mean,0,0,1,0.7521578844775093,-0.516604602776886,1.2687624872543952,1.0,1.0,SmallKitchenAppliances,predicted,Predicted-class saliency
14,0.1,bottom,global_mean,0,0,0,0.7521578844775093,0.6956544534060052,0.05650343107150413,0.07512166942062315,0.0,SmallKitchenAppliances,predicted,Predicted-class saliency
