sample_idx,fraction,mode,perturbation,true_label,base_pred,masked_pred,score_before,score_after,score_drop,bounded_relative_score_drop,flipped,dataset,variant,variant_label
0,0.1,top,global_mean,0,0,0,0.5417469815717215,0.27536848099234745,0.26637850057937407,0.491701879177391,0.0,ToeSegmentation1,predicted,Predicted-class saliency
0,0.1,bottom,global_mean,0,0,0,0.5417469815717215,0.7140962689521904,-0.17234928738046884,-0.31813554132762684,0.0,ToeSegmentation1,predicted,Predicted-class saliency
0,0.1,random,global_mean,0,0,0,0.5417469815717215,,0.2669795046256311,0.4928112585691026,0.0,ToeSegmentation1,predicted,Predicted-class saliency
1,0.1,top,global_mean,0,0,0,0.7725811312528541,0.2988814693236704,0.4736996619291837,0.6131382577552122,0.0,ToeSegmentation1,predicted,Predicted-class saliency
1,0.1,bottom,global_mean,0,0,0,0.7725811312528541,0.4831267366665221,0.289454394586332,0.374658412196176,0.0,ToeSegmentation1,predicted,Predicted-class saliency
1,0.1,random,global_mean,0,0,0,0.7725811312528541,,0.25724778148349847,0.33297143575704224,0.0,ToeSegmentation1,predicted,Predicted-class saliency
2,0.1,top,global_mean,0,0,0,0.8441276188482371,0.5274403271620539,0.31668729168618315,0.37516473747600687,0.0,ToeSegmentation1,predicted,Predicted-class saliency
2,0.1,bottom,global_mean,0,0,0,0.8441276188482371,0.7949750511633794,0.04915256768485765,0.05822876583893505,0.0,ToeSegmentation1,predicted,Predicted-class saliency
2,0.1,random,global_mean,0,0,0,0.8441276188482371,,0.1463910886073735,0.17342272888119267,0.0,ToeSegmentation1,predicted,Predicted-class saliency
3,0.1,top,global_mean,0,0,0,0.6460222154264799,0.28345972736285135,0.3625624880636285,0.5612220728387889,0.0,ToeSegmentation1,predicted,Predicted-class saliency
3,0.1,bottom,global_mean,0,0,0,0.6460222154264799,0.48917567009346913,0.15684654533301073,0.24278778469202011,0.0,ToeSegmentation1,predicted,Predicted-class saliency
3,0.1,random,global_mean,0,0,0,0.6460222154264799,,0.2493028146186135,0.38383479881950644,0.2,ToeSegmentation1,predicted,Predicted-class saliency
4,0.1,top,global_mean,0,0,0,1.312388667489821,1.14713751555519,0.16525115193463114,0.12591622444780703,0.0,ToeSegmentation1,predicted,Predicted-class saliency
4,0.1,bottom,global_mean,0,0,0,1.312388667489821,1.1780027334944092,0.13438593399541188,0.10239789090419228,0.0,ToeSegmentation1,predicted,Predicted-class saliency
4,0.1,random,global_mean,0,0,0,1.312388667489821,,0.4001827722801211,0.30492679285226465,0.0,ToeSegmentation1,predicted,Predicted-class saliency
5,0.1,top,global_mean,0,0,0,0.9911554827753962,0.576003275386484,0.41515220738891223,0.4188563709197763,0.0,ToeSegmentation1,predicted,Predicted-class saliency
5,0.1,bottom,global_mean,0,0,0,0.9911554827753962,1.039097333783467,-0.0479418510080708,-0.0483696084737558,0.0,ToeSegmentation1,predicted,Predicted-class saliency
5,0.1,random,global_mean,0,0,0,0.9911554827753962,,0.18160507377647878,0.18322543103179387,0.0,ToeSegmentation1,predicted,Predicted-class saliency
6,0.1,top,global_mean,0,0,1,0.41560661943809657,-0.13409844163123527,0.5497050610693318,1.0,1.0,ToeSegmentation1,predicted,Predicted-class saliency
6,0.1,bottom,global_mean,0,0,0,0.41560661943809657,0.2650355262245998,0.15057109321349677,0.3622914647644564,0.0,ToeSegmentation1,predicted,Predicted-class saliency
6,0.1,random,global_mean,0,0,0,0.41560661943809657,,0.25034767529576263,0.5589633405792194,0.2,ToeSegmentation1,predicted,Predicted-class saliency
7,0.1,top,global_mean,0,0,0,1.0641748546722487,1.0156263409574429,0.04854851371480584,0.04562076230319857,0.0,ToeSegmentation1,predicted,Predicted-class saliency
7,0.1,bottom,global_mean,0,0,0,1.0641748546722487,0.9699654595656639,0.09420939510658477,0.08852803293079785,0.0,ToeSegmentation1,predicted,Predicted-class saliency
7,0.1,random,global_mean,0,0,0,1.0641748546722487,,0.24699180047733513,0.2320967905754686,0.0,ToeSegmentation1,predicted,Predicted-class saliency
8,0.1,top,global_mean,0,0,0,0.26935360993237417,0.057030032195226996,0.21232357773714716,0.7882678443500724,0.0,ToeSegmentation1,predicted,Predicted-class saliency
8,0.1,bottom,global_mean,0,0,0,0.26935360993237417,0.19398545625447833,0.07536815367789584,0.27981014951560784,0.0,ToeSegmentation1,predicted,Predicted-class saliency
8,0.1,random,global_mean,0,0,0,0.26935360993237417,,0.1132956360043365,0.3755259969178777,0.2,ToeSegmentation1,predicted,Predicted-class saliency
9,0.1,top,global_mean,0,0,0,0.487934827117273,0.4554428782868111,0.03249194883046186,0.06659061914437486,0.0,ToeSegmentation1,predicted,Predicted-class saliency
9,0.1,bottom,global_mean,0,0,0,0.487934827117273,0.23856098104853596,0.24937384606873703,0.51107918748668,0.0,ToeSegmentation1,predicted,Predicted-class saliency
