sample_idx,fraction,mode,perturbation,true_label,base_pred,masked_pred,score_before,score_after,score_drop,bounded_relative_score_drop,flipped,dataset,variant,variant_label
0,0.1,top,global_mean,0,0,0,-0.017603874374205963,0.368525057433042,-0.38612893180724794,-1.0,0.0,SemgHandMovementCh2,predicted,Predicted-class saliency
0,0.1,bottom,global_mean,0,0,0,-0.017603874374205963,0.030153354243493413,-0.04775722861769938,-1.0,0.0,SemgHandMovementCh2,predicted,Predicted-class saliency
0,0.1,random,global_mean,0,0,1,-0.017603874374205963,,-0.24861374129254354,-0.6,0.2,SemgHandMovementCh2,predicted,Predicted-class saliency
1,0.1,top,global_mean,0,0,1,-0.02134920454981437,0.22240047470807955,-0.24374967925789393,-1.0,1.0,SemgHandMovementCh2,predicted,Predicted-class saliency
1,0.1,bottom,global_mean,0,0,1,-0.02134920454981437,-0.5903381149754963,0.5689889104256819,1.0,1.0,SemgHandMovementCh2,predicted,Predicted-class saliency
1,0.1,random,global_mean,0,0,1,-0.02134920454981437,,0.1636043681906411,0.6,1.0,SemgHandMovementCh2,predicted,Predicted-class saliency
2,0.1,top,global_mean,0,0,0,0.2236300882476443,0.28001394098789145,-0.05638385274024715,-0.2521288662594571,0.0,SemgHandMovementCh2,predicted,Predicted-class saliency
2,0.1,bottom,global_mean,0,0,0,0.2236300882476443,0.08048587911522287,0.14314420913242143,0.64009083108296,0.0,SemgHandMovementCh2,predicted,Predicted-class saliency
2,0.1,random,global_mean,0,0,1,0.2236300882476443,,-0.34172742005001194,-0.6405401197154863,0.2,SemgHandMovementCh2,predicted,Predicted-class saliency
3,0.1,top,global_mean,0,0,0,-0.0034885698626369033,0.2932857793151715,-0.2967743491778084,-1.0,0.0,SemgHandMovementCh2,predicted,Predicted-class saliency
3,0.1,bottom,global_mean,0,0,5,-0.0034885698626369033,-0.4835694683613414,0.4800808984987045,1.0,1.0,SemgHandMovementCh2,predicted,Predicted-class saliency
3,0.1,random,global_mean,0,0,0,-0.0034885698626369033,,-0.1785095878742125,-0.6,0.2,SemgHandMovementCh2,predicted,Predicted-class saliency
5,0.1,top,global_mean,0,0,0,0.39907622672882537,0.18988262749504115,0.20919359923378422,0.5241932769467003,0.0,SemgHandMovementCh2,predicted,Predicted-class saliency
5,0.1,bottom,global_mean,0,0,0,0.39907622672882537,0.41109705206276737,-0.012020825333941998,-0.03012155174193941,0.0,SemgHandMovementCh2,predicted,Predicted-class saliency
5,0.1,random,global_mean,0,0,1,0.39907622672882537,,-0.021916524187241503,-0.21377904578915627,0.2,SemgHandMovementCh2,predicted,Predicted-class saliency
6,0.1,top,global_mean,0,0,0,-0.30923115415581615,0.04820562381930271,-0.35743677797511886,-1.0,0.0,SemgHandMovementCh2,predicted,Predicted-class saliency
6,0.1,bottom,global_mean,0,0,5,-0.30923115415581615,-0.3783604183146133,0.06912926415879717,0.22355134558214235,1.0,SemgHandMovementCh2,predicted,Predicted-class saliency
6,0.1,random,global_mean,0,0,1,-0.30923115415581615,,-0.33932833625673,-0.876627354658026,0.2,SemgHandMovementCh2,predicted,Predicted-class saliency
11,0.1,top,global_mean,0,0,0,0.5359178985139,0.4736810538634343,0.06223684465046575,0.11613108778781296,0.0,SemgHandMovementCh2,predicted,Predicted-class saliency
11,0.1,bottom,global_mean,0,0,0,0.5359178985139,0.7663701786584579,-0.23045228014455788,-0.43001334863092283,0.0,SemgHandMovementCh2,predicted,Predicted-class saliency
11,0.1,random,global_mean,0,0,0,0.5359178985139,,0.022560656334398476,-0.029828270164780596,0.0,SemgHandMovementCh2,predicted,Predicted-class saliency
15,0.1,top,global_mean,0,0,0,-0.27179617998624117,0.12519006868264004,-0.3969862486688812,-1.0,0.0,SemgHandMovementCh2,predicted,Predicted-class saliency
