sample_idx,fraction,mode,perturbation,true_label,base_pred,masked_pred,score_before,score_after,score_drop,bounded_relative_score_drop,flipped,dataset,variant,variant_label
0,0.1,top,global_mean,1,1,1,0.8565927470055277,0.23292709056001099,0.6236656564455167,0.7280763589808136,0.0,DistalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
0,0.1,bottom,global_mean,1,1,1,0.8565927470055277,0.7536472944341885,0.10294545257133914,0.12018001874425872,0.0,DistalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
0,0.1,random,global_mean,1,1,1,0.8565927470055277,,0.5590752215552011,0.5311583227505483,0.4,DistalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
2,0.1,top,global_mean,2,2,0,0.15888824206743768,-0.1323586002431898,0.2912468423106275,1.0,1.0,DistalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
2,0.1,bottom,global_mean,2,2,2,0.15888824206743768,0.12867222583222393,0.03021601623521375,0.19017030883934297,0.0,DistalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
2,0.1,random,global_mean,2,2,1,0.15888824206743768,,0.20981751125371212,0.8877713343133836,0.4,DistalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
3,0.1,top,global_mean,1,1,0,0.22354614651888643,-0.30809728693498684,0.5316434334538733,1.0,1.0,DistalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
3,0.1,bottom,global_mean,1,1,2,0.22354614651888643,0.07570784695702765,0.1478382995618588,0.6613293967917798,1.0,DistalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
3,0.1,random,global_mean,1,1,2,0.22354614651888643,,0.4321424115053155,0.7079587977142945,0.8,DistalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
5,0.1,top,global_mean,2,2,1,0.38761056782847475,-0.41398453372149535,0.80159510154997,1.0,1.0,DistalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
5,0.1,bottom,global_mean,2,2,2,0.38761056782847475,0.1933625126024831,0.19424805522599164,0.5011410168025481,0.0,DistalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
5,0.1,random,global_mean,2,2,2,0.38761056782847475,,0.13581892352724578,0.350399561829765,0.0,DistalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
6,0.1,top,global_mean,0,0,0,0.9119879135820557,-0.0019127681888366777,0.9139006817708923,1.0,0.0,DistalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
6,0.1,bottom,global_mean,0,0,0,0.9119879135820557,1.291371368712654,-0.37938345513059835,-0.4159956875358042,0.0,DistalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
6,0.1,random,global_mean,0,0,0,0.9119879135820557,,0.5160584275692097,0.5343903535177371,0.0,DistalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
8,0.1,top,global_mean,0,0,0,0.3292095234183321,-0.1664137386497353,0.4956232620680674,1.0,0.0,DistalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
8,0.1,bottom,global_mean,0,0,0,0.3292095234183321,0.7383690583157336,-0.40915953489740153,-1.0,0.0,DistalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
8,0.1,random,global_mean,0,0,1,0.3292095234183321,,0.5563917350508991,0.9865996444409072,0.8,DistalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
9,0.1,top,global_mean,0,0,0,0.7363475705321951,0.012999178617645546,0.7233483919145496,0.9823450752294532,0.0,DistalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
