sample_idx,fraction,mode,perturbation,true_label,base_pred,masked_pred,score_before,score_after,score_drop,bounded_relative_score_drop,flipped,dataset,variant,variant_label
0,0.1,top,global_mean,0,0,1,0.7212449210452235,-0.15969197692570292,0.8809368979709264,1.0,1.0,SemgHandGenderCh2,predicted,Predicted-class saliency
0,0.1,bottom,global_mean,0,0,0,0.7212449210452235,0.12654205600995136,0.5947028650352721,0.8245493633758563,0.0,SemgHandGenderCh2,predicted,Predicted-class saliency
0,0.1,random,global_mean,0,0,1,0.7212449210452235,,0.7189160059651668,0.8684895311087736,0.6,SemgHandGenderCh2,predicted,Predicted-class saliency
1,0.1,top,global_mean,0,0,1,0.6037970199126207,-0.11403810327580274,0.7178351231884235,1.0,1.0,SemgHandGenderCh2,predicted,Predicted-class saliency
1,0.1,bottom,global_mean,0,0,0,0.6037970199126207,0.06346494572949349,0.5403320741831272,0.8948887812870303,0.0,SemgHandGenderCh2,predicted,Predicted-class saliency
1,0.1,random,global_mean,0,0,0,0.6037970199126207,,0.3673884732331857,0.5925764828858929,0.2,SemgHandGenderCh2,predicted,Predicted-class saliency
2,0.1,top,global_mean,0,0,0,0.45101053814144315,0.21799207855147587,0.23301845958996728,0.5166574242206851,0.0,SemgHandGenderCh2,predicted,Predicted-class saliency
2,0.1,bottom,global_mean,0,0,0,0.45101053814144315,0.13294874438121243,0.3180617937602307,0.705218751322682,0.0,SemgHandGenderCh2,predicted,Predicted-class saliency
2,0.1,random,global_mean,0,0,0,0.45101053814144315,,0.26927574435841867,0.42129171803932797,0.2,SemgHandGenderCh2,predicted,Predicted-class saliency
3,0.1,top,global_mean,0,0,0,0.4242979379904645,0.9695789906752917,-0.5452810526848273,-1.0,0.0,SemgHandGenderCh2,predicted,Predicted-class saliency
3,0.1,bottom,global_mean,0,0,1,0.4242979379904645,-0.2649335295086807,0.6892314674991452,1.0,1.0,SemgHandGenderCh2,predicted,Predicted-class saliency
3,0.1,random,global_mean,0,0,1,0.4242979379904645,,0.7698288220394852,1.0,1.0,SemgHandGenderCh2,predicted,Predicted-class saliency
4,0.1,top,global_mean,0,0,1,0.35851181617847977,-0.19783868596426313,0.5563505021427428,1.0,1.0,SemgHandGenderCh2,predicted,Predicted-class saliency
4,0.1,bottom,global_mean,0,0,1,0.35851181617847977,-0.12432467105629919,0.48283648723477895,1.0,1.0,SemgHandGenderCh2,predicted,Predicted-class saliency
4,0.1,random,global_mean,0,0,1,0.35851181617847977,,0.45268414884693725,0.8870226212182079,0.8,SemgHandGenderCh2,predicted,Predicted-class saliency
5,0.1,top,global_mean,0,0,0,0.6129191460602875,0.13489699316808218,0.47802215289220534,0.7799093502878375,0.0,SemgHandGenderCh2,predicted,Predicted-class saliency
5,0.1,bottom,global_mean,0,0,0,0.6129191460602875,0.7698505784362689,-0.1569314323759814,-0.2560389528467962,0.0,SemgHandGenderCh2,predicted,Predicted-class saliency
5,0.1,random,global_mean,0,0,0,0.6129191460602875,,0.43546076836766573,0.7104690083475136,0.0,SemgHandGenderCh2,predicted,Predicted-class saliency
6,0.1,top,global_mean,0,0,0,0.5445795193962749,1.1643220224004314,-0.6197425030041565,-1.0,0.0,SemgHandGenderCh2,predicted,Predicted-class saliency
6,0.1,bottom,global_mean,0,0,1,0.5445795193962749,-0.01834838316944143,0.5629279025657163,1.0,1.0,SemgHandGenderCh2,predicted,Predicted-class saliency
6,0.1,random,global_mean,0,0,1,0.5445795193962749,,0.6855210846711024,0.9633858852736792,0.8,SemgHandGenderCh2,predicted,Predicted-class saliency
7,0.1,top,global_mean,0,0,0,0.020450491498056472,0.5846031720913928,-0.5641526805933363,-1.0,0.0,SemgHandGenderCh2,predicted,Predicted-class saliency
7,0.1,bottom,global_mean,0,0,1,0.020450491498056472,-0.47081369697588843,0.49126418847394493,1.0,1.0,SemgHandGenderCh2,predicted,Predicted-class saliency
7,0.1,random,global_mean,0,0,1,0.020450491498056472,,0.5240568013150705,0.6,0.8,SemgHandGenderCh2,predicted,Predicted-class saliency
8,0.1,top,global_mean,0,0,0,0.454377252544316,0.22648156029308844,0.22789569225122755,0.5015550171583105,0.0,SemgHandGenderCh2,predicted,Predicted-class saliency
8,0.1,bottom,global_mean,0,0,1,0.454377252544316,-0.01702714125326532,0.4714043937975813,1.0,1.0,SemgHandGenderCh2,predicted,Predicted-class saliency
8,0.1,random,global_mean,0,0,0,0.454377252544316,,0.433630209153345,0.7973052321679199,0.4,SemgHandGenderCh2,predicted,Predicted-class saliency
9,0.1,top,global_mean,0,0,0,0.10061463671566548,0.9508775434640989,-0.8502629067484334,-1.0,0.0,SemgHandGenderCh2,predicted,Predicted-class saliency
9,0.1,bottom,global_mean,0,0,1,0.10061463671566548,-0.35323822356257545,0.4538528602782409,1.0,1.0,SemgHandGenderCh2,predicted,Predicted-class saliency
