sample_idx,fraction,mode,perturbation,true_label,base_pred,masked_pred,score_before,score_after,score_drop,bounded_relative_score_drop,flipped,dataset,variant,variant_label
0,0.1,top,global_mean,1,1,1,0.5222171983080889,0.10974319435006508,0.4124740039580238,0.7898499234503502,0.0,MoteStrain,predicted,Predicted-class saliency
0,0.1,bottom,global_mean,1,1,1,0.5222171983080889,0.4565603661513045,0.06565683215678436,0.1257268175821964,0.0,MoteStrain,predicted,Predicted-class saliency
0,0.1,random,global_mean,1,1,1,0.5222171983080889,,0.16788877175981132,0.3214916146234401,0.0,MoteStrain,predicted,Predicted-class saliency
1,0.1,top,global_mean,0,0,0,1.1822724573374663,0.9230714228201712,0.25920103451729515,0.2192394939670114,0.0,MoteStrain,predicted,Predicted-class saliency
1,0.1,bottom,global_mean,0,0,0,1.1822724573374663,1.0333168284624303,0.148955628875036,0.1259908424320807,0.0,MoteStrain,predicted,Predicted-class saliency
1,0.1,random,global_mean,0,0,0,1.1822724573374663,,0.22735397179767727,0.19230235643595414,0.0,MoteStrain,predicted,Predicted-class saliency
2,0.1,top,global_mean,1,1,1,0.7306458585874153,0.15853077018903317,0.5721150883983821,0.7830254543275145,0.0,MoteStrain,predicted,Predicted-class saliency
2,0.1,bottom,global_mean,1,1,1,0.7306458585874153,0.6386542854698333,0.09199157311758199,0.12590428883172436,0.0,MoteStrain,predicted,Predicted-class saliency
2,0.1,random,global_mean,1,1,1,0.7306458585874153,,0.19180084787322121,0.2625082769041619,0.0,MoteStrain,predicted,Predicted-class saliency
3,0.1,top,global_mean,1,1,0,0.5696178111815282,-0.133049258626316,0.7026670698078442,1.0,1.0,MoteStrain,predicted,Predicted-class saliency
3,0.1,bottom,global_mean,1,1,1,0.5696178111815282,0.5712428108056847,-0.00162499962415652,-0.0028527843397339265,0.0,MoteStrain,predicted,Predicted-class saliency
3,0.1,random,global_mean,1,1,1,0.5696178111815282,,0.1248990513969583,0.21926777863583405,0.0,MoteStrain,predicted,Predicted-class saliency
4,0.1,top,global_mean,0,0,0,1.0981073036798108,1.143485813278399,-0.045378509598588135,-0.0413242568574727,0.0,MoteStrain,predicted,Predicted-class saliency
4,0.1,bottom,global_mean,0,0,0,1.0981073036798108,0.9914330983013441,0.10667420537846672,0.09714361053549693,0.0,MoteStrain,predicted,Predicted-class saliency
4,0.1,random,global_mean,0,0,0,1.0981073036798108,,0.10752749152729613,0.09792066152943806,0.0,MoteStrain,predicted,Predicted-class saliency
5,0.1,top,global_mean,0,0,0,0.9042466636038567,0.7885299752645173,0.11571668833933946,0.12797012698728294,0.0,MoteStrain,predicted,Predicted-class saliency
5,0.1,bottom,global_mean,0,0,0,0.9042466636038567,0.7380594985409504,0.16618716506290632,0.18378500907657475,0.0,MoteStrain,predicted,Predicted-class saliency
5,0.1,random,global_mean,0,0,0,0.9042466636038567,,0.11411129423071842,0.12619473494233943,0.0,MoteStrain,predicted,Predicted-class saliency
6,0.1,top,global_mean,1,1,1,0.6183615973231903,0.14972750469054824,0.46863409263264205,0.7578629345650867,0.0,MoteStrain,predicted,Predicted-class saliency
6,0.1,bottom,global_mean,1,1,1,0.6183615973231903,0.5190280163866844,0.0993335809365059,0.1606396980776454,0.0,MoteStrain,predicted,Predicted-class saliency
6,0.1,random,global_mean,1,1,1,0.6183615973231903,,0.10551093406913185,0.1706295538020487,0.0,MoteStrain,predicted,Predicted-class saliency
7,0.1,top,global_mean,1,1,0,0.07720504540033032,-0.011964064303975185,0.08916910970430551,1.0,1.0,MoteStrain,predicted,Predicted-class saliency
7,0.1,bottom,global_mean,1,1,1,0.07720504540033032,0.3160035312710328,-0.2387984858707025,-1.0,0.0,MoteStrain,predicted,Predicted-class saliency
7,0.1,random,global_mean,1,1,1,0.07720504540033032,,-0.0023014214497096715,0.14122706034030272,0.4,MoteStrain,predicted,Predicted-class saliency
9,0.1,top,global_mean,1,1,0,0.47659431851242573,-0.014660848237002647,0.4912551667494284,1.0,1.0,MoteStrain,predicted,Predicted-class saliency
9,0.1,bottom,global_mean,1,1,1,0.47659431851242573,0.6064689472118944,-0.12987462869946864,-0.27250504496107963,0.0,MoteStrain,predicted,Predicted-class saliency
9,0.1,random,global_mean,1,1,1,0.47659431851242573,,0.05618419075614943,0.09746369736927571,0.2,MoteStrain,predicted,Predicted-class saliency
10,0.1,top,global_mean,1,1,1,0.9086360211920383,0.71318969043477,0.19544633075726836,0.2150983574286494,0.0,MoteStrain,predicted,Predicted-class saliency
10,0.1,bottom,global_mean,1,1,1,0.9086360211920383,0.7567885695532688,0.15184745163876956,0.16711563374290134,0.0,MoteStrain,predicted,Predicted-class saliency
10,0.1,random,global_mean,1,1,1,0.9086360211920383,,0.1098444525415411,0.12088925498262933,0.0,MoteStrain,predicted,Predicted-class saliency
11,0.1,top,global_mean,0,0,0,0.5171870592974973,0.4795938679999729,0.03759319129752442,0.07268766287564275,0.0,MoteStrain,predicted,Predicted-class saliency
11,0.1,bottom,global_mean,0,0,0,0.5171870592974973,0.22607041373702697,0.29111664556047034,0.5628835398015521,0.0,MoteStrain,predicted,Predicted-class saliency
11,0.1,random,global_mean,0,0,0,0.5171870592974973,,0.13287319520192847,0.2569146615302985,0.0,MoteStrain,predicted,Predicted-class saliency
12,0.1,top,global_mean,0,0,0,0.8718735625483452,0.7561584710674009,0.11571509148094439,0.13271988477646177,0.0,MoteStrain,predicted,Predicted-class saliency
12,0.1,bottom,global_mean,0,0,0,0.8718735625483452,0.6893687218797089,0.18250484066863637,0.20932465346299917,0.0,MoteStrain,predicted,Predicted-class saliency
12,0.1,random,global_mean,0,0,0,0.8718735625483452,,0.1928442519526893,0.2211834823911337,0.0,MoteStrain,predicted,Predicted-class saliency
13,0.1,top,global_mean,0,0,0,0.9653807204812849,0.714071954668752,0.2513087658125329,0.2603206177212932,0.0,MoteStrain,predicted,Predicted-class saliency
13,0.1,bottom,global_mean,0,0,0,0.9653807204812849,0.7755982556443506,0.18978246483693428,0.19658800328466905,0.0,MoteStrain,predicted,Predicted-class saliency
13,0.1,random,global_mean,0,0,0,0.9653807204812849,,0.04947284694400109,0.05124692740125296,0.0,MoteStrain,predicted,Predicted-class saliency
14,0.1,top,global_mean,0,0,0,0.195146317189256,0.6378260548121496,-0.4426797376228936,-1.0,0.0,MoteStrain,predicted,Predicted-class saliency
14,0.1,bottom,global_mean,0,0,1,0.195146317189256,-0.1013011645478545,0.2964474817371105,1.0,1.0,MoteStrain,predicted,Predicted-class saliency
14,0.1,random,global_mean,0,0,0,0.195146317189256,,-0.0070641656079675095,-0.028284047410163028,0.2,MoteStrain,predicted,Predicted-class saliency
15,0.1,top,global_mean,1,1,1,0.8666370973369877,0.4192549188401115,0.44738217849687617,0.5162272231876208,0.0,MoteStrain,predicted,Predicted-class saliency
15,0.1,bottom,global_mean,1,1,1,0.8666370973369877,0.9712659518516557,-0.10462885451466797,-0.12072958116677807,0.0,MoteStrain,predicted,Predicted-class saliency
15,0.1,random,global_mean,1,1,1,0.8666370973369877,,0.13009784399243393,0.15011784549075283,0.0,MoteStrain,predicted,Predicted-class saliency
16,0.1,top,global_mean,0,0,0,1.1187382240549928,0.8964473680044058,0.22229085605058696,0.1986976511334513,0.0,MoteStrain,predicted,Predicted-class saliency
16,0.1,bottom,global_mean,0,0,0,1.1187382240549928,1.159949664343285,-0.041211440288292156,-0.03683739642105046,0.0,MoteStrain,predicted,Predicted-class saliency
16,0.1,random,global_mean,0,0,0,1.1187382240549928,,0.0649074509589356,0.05801839210005657,0.0,MoteStrain,predicted,Predicted-class saliency
17,0.1,top,global_mean,1,1,1,0.6476117826543716,0.08004687135108411,0.5675649113032875,0.8763954735065732,0.0,MoteStrain,predicted,Predicted-class saliency
17,0.1,bottom,global_mean,1,1,1,0.6476117826543716,0.5930177900104265,0.054593992643945044,0.08430036297335046,0.0,MoteStrain,predicted,Predicted-class saliency
17,0.1,random,global_mean,1,1,1,0.6476117826543716,,0.15947932667466252,0.24625722491301721,0.0,MoteStrain,predicted,Predicted-class saliency
18,0.1,top,global_mean,0,0,1,0.2557783337871967,-0.022990768083498595,0.2787691018706953,1.0,1.0,MoteStrain,predicted,Predicted-class saliency
18,0.1,bottom,global_mean,0,0,0,0.2557783337871967,0.3375816179670316,-0.0818032841798349,-0.31981975622742687,0.0,MoteStrain,predicted,Predicted-class saliency
18,0.1,random,global_mean,0,0,0,0.2557783337871967,,-0.032056184612943114,-0.16029693616866464,0.2,MoteStrain,predicted,Predicted-class saliency
19,0.1,top,global_mean,0,0,0,1.1866553001502131,0.8607450222243558,0.32591027792585736,0.2746458918935516,0.0,MoteStrain,predicted,Predicted-class saliency
19,0.1,bottom,global_mean,0,0,0,1.1866553001502131,1.1002753624849548,0.08637993766525831,0.07279271820688425,0.0,MoteStrain,predicted,Predicted-class saliency
19,0.1,random,global_mean,0,0,0,1.1866553001502131,,0.11323154939237386,0.09542067857225418,0.0,MoteStrain,predicted,Predicted-class saliency
20,0.1,top,global_mean,1,1,1,0.659421782964139,0.10019399967445043,0.5592277832896886,0.8480565090213159,0.0,MoteStrain,predicted,Predicted-class saliency
20,0.1,bottom,global_mean,1,1,1,0.659421782964139,0.6466029078374135,0.012818875126725526,0.019439539333330324,0.0,MoteStrain,predicted,Predicted-class saliency
20,0.1,random,global_mean,1,1,1,0.659421782964139,,0.17647747887061077,0.26762417591539,0.0,MoteStrain,predicted,Predicted-class saliency
0,0.1,top,global_mean,1,1,1,0.5222171972391402,0.10974319467966513,0.41247400255947503,0.7898499223890318,0.0,MoteStrain,margin,Margin saliency
0,0.1,bottom,global_mean,1,1,1,0.5222171972391402,0.4565603677974041,0.06565682944173606,0.12572681264048277,0.0,MoteStrain,margin,Margin saliency
0,0.1,random,global_mean,1,1,1,0.5222171972391402,,0.16788877265935437,0.32149161700405626,0.0,MoteStrain,margin,Margin saliency
1,0.1,top,global_mean,0,0,0,1.1822724597491399,0.9230714206889795,0.25920103906016034,0.2192394973622759,0.0,MoteStrain,margin,Margin saliency
1,0.1,bottom,global_mean,0,0,0,1.1822724597491399,1.0333168339504677,0.14895562579867216,0.12599083957300222,0.0,MoteStrain,margin,Margin saliency
1,0.1,random,global_mean,0,0,0,1.1822724597491399,,0.22735397110723765,0.1923023554596909,0.0,MoteStrain,margin,Margin saliency
2,0.1,top,global_mean,1,1,1,0.7306458569769859,0.15853077253353634,0.5721150844434496,0.7830254506404729,0.0,MoteStrain,margin,Margin saliency
2,0.1,bottom,global_mean,1,1,1,0.7306458569769859,0.6386542822448515,0.09199157473213437,0.12590429131898934,0.0,MoteStrain,margin,Margin saliency
2,0.1,random,global_mean,1,1,1,0.7306458569769859,,0.1918008472272298,0.26250827659862386,0.0,MoteStrain,margin,Margin saliency
3,0.1,top,global_mean,1,1,0,0.5696178158463553,-0.13304926307676068,0.702667078923116,1.0,1.0,MoteStrain,margin,Margin saliency
3,0.1,bottom,global_mean,1,1,1,0.5696178158463553,0.5712428117110836,-0.001624995864728307,-0.0028527777164696418,0.0,MoteStrain,margin,Margin saliency
3,0.1,random,global_mean,1,1,1,0.5696178158463553,,0.12489905625812411,0.21926778537423428,0.0,MoteStrain,margin,Margin saliency
4,0.1,top,global_mean,0,0,0,1.0981073004598036,1.1434858083826214,-0.045378507922817723,-0.041324255452596693,0.0,MoteStrain,margin,Margin saliency
4,0.1,bottom,global_mean,0,0,0,1.0981073004598036,0.9914330988787247,0.10667420158107899,0.0971436073622356,0.0,MoteStrain,margin,Margin saliency
4,0.1,random,global_mean,0,0,0,1.0981073004598036,,0.1075274897739531,0.0979206602198789,0.0,MoteStrain,margin,Margin saliency
