sample_idx,fraction,mode,perturbation,true_label,base_pred,masked_pred,score_before,score_after,score_drop,bounded_relative_score_drop,flipped,dataset,variant,variant_label
0,0.1,top,global_mean,2,2,2,0.6065216140834945,0.30773156888916153,0.29879004519433294,0.4926280376962189,0.0,Trace,predicted,Predicted-class saliency
0,0.1,bottom,global_mean,2,2,2,0.6065216140834945,1.4044158958214013,-0.7978942817379068,-1.0,0.0,Trace,predicted,Predicted-class saliency
0,0.1,random,global_mean,2,2,2,0.6065216140834945,,-0.25069758497560646,-0.35654889472191026,0.0,Trace,predicted,Predicted-class saliency
1,0.1,top,global_mean,0,0,1,1.0346971981129491,-1.0808005290743858,2.1154977271873348,1.0,1.0,Trace,predicted,Predicted-class saliency
1,0.1,bottom,global_mean,0,0,0,1.0346971981129491,0.9896856893687427,0.04501150874420645,0.04350206545860142,0.0,Trace,predicted,Predicted-class saliency
1,0.1,random,global_mean,0,0,0,1.0346971981129491,,-0.03207321315587634,-0.030997650536524073,0.0,Trace,predicted,Predicted-class saliency
2,0.1,top,global_mean,2,2,2,0.8695344095742922,-0.03628853448570479,0.905822944059997,1.0,0.0,Trace,predicted,Predicted-class saliency
2,0.1,bottom,global_mean,2,2,2,0.8695344095742922,1.103909593700541,-0.2343751841262488,-0.269540701328074,0.0,Trace,predicted,Predicted-class saliency
2,0.1,random,global_mean,2,2,2,0.8695344095742922,,-0.04515460265755422,-0.05192957314948341,0.0,Trace,predicted,Predicted-class saliency
3,0.1,top,global_mean,1,1,1,0.8844655243750403,0.5523760393554347,0.33208948501960567,0.37546868747153367,0.0,Trace,predicted,Predicted-class saliency
3,0.1,bottom,global_mean,1,1,1,0.8844655243750403,0.7531845735318361,0.13128095084320424,0.14842953037252224,0.0,Trace,predicted,Predicted-class saliency
3,0.1,random,global_mean,1,1,1,0.8844655243750403,,0.314777605003875,0.35589544242649024,0.0,Trace,predicted,Predicted-class saliency
