sample_idx,fraction,mode,perturbation,true_label,base_pred,masked_pred,score_before,score_after,score_drop,bounded_relative_score_drop,flipped,dataset,variant,variant_label
0,0.1,top,global_mean,0,0,0,0.8340451487807793,0.1727966035862259,0.6612485451945533,0.7928200929423102,0.0,ShapeletSim,predicted,Predicted-class saliency
0,0.1,bottom,global_mean,0,0,0,0.8340451487807793,0.4591662765541339,0.3748788722266454,0.4494701795274143,0.0,ShapeletSim,predicted,Predicted-class saliency
0,0.1,random,global_mean,0,0,0,0.8340451487807793,,0.4636310841142935,0.5558818115664655,0.0,ShapeletSim,predicted,Predicted-class saliency
1,0.1,top,global_mean,0,0,0,0.7195910473386139,0.10737811389239643,0.6122129334462174,0.850777792376202,0.0,ShapeletSim,predicted,Predicted-class saliency
1,0.1,bottom,global_mean,0,0,0,0.7195910473386139,0.18378529331788349,0.5358057540207304,0.7445965474498909,0.0,ShapeletSim,predicted,Predicted-class saliency
1,0.1,random,global_mean,0,0,0,0.7195910473386139,,0.5596923079280552,0.7777911248436633,0.0,ShapeletSim,predicted,Predicted-class saliency
2,0.1,top,global_mean,0,0,1,0.4830150927822292,-0.17613432322178593,0.6591494160040151,1.0,1.0,ShapeletSim,predicted,Predicted-class saliency
2,0.1,bottom,global_mean,0,0,0,0.4830150927822292,0.11919943925194529,0.3638156535302839,0.7532164227379323,0.0,ShapeletSim,predicted,Predicted-class saliency
2,0.1,random,global_mean,0,0,0,0.4830150927822292,,0.4419938108159783,0.8995074186998853,0.2,ShapeletSim,predicted,Predicted-class saliency
3,0.1,top,global_mean,0,0,0,1.1563719762092575,0.3986517920849517,0.7577201841243058,0.6552558730732467,0.0,ShapeletSim,predicted,Predicted-class saliency
3,0.1,bottom,global_mean,0,0,0,1.1563719762092575,0.694224930732251,0.46214704547700647,0.3996522359005528,0.0,ShapeletSim,predicted,Predicted-class saliency
3,0.1,random,global_mean,0,0,0,1.1563719762092575,,0.5811295844724327,0.5025451099501235,0.0,ShapeletSim,predicted,Predicted-class saliency
4,0.1,top,global_mean,0,0,1,0.33477486772959975,-0.4507482211482662,0.7855230888778659,1.0,1.0,ShapeletSim,predicted,Predicted-class saliency
4,0.1,bottom,global_mean,0,0,0,0.33477486772959975,0.09972271399632363,0.23505215373327612,0.7021179732200082,0.0,ShapeletSim,predicted,Predicted-class saliency
4,0.1,random,global_mean,0,0,1,0.33477486772959975,,0.4814846705860495,0.9836545143463675,0.8,ShapeletSim,predicted,Predicted-class saliency
5,0.1,top,global_mean,0,0,1,0.08640589365022784,-0.5782430434534945,0.6646489371037224,1.0,1.0,ShapeletSim,predicted,Predicted-class saliency
5,0.1,bottom,global_mean,0,0,1,0.08640589365022784,-0.21456764444061352,0.3009735380908414,1.0,1.0,ShapeletSim,predicted,Predicted-class saliency
5,0.1,random,global_mean,0,0,1,0.08640589365022784,,0.5417969610279252,1.0,1.0,ShapeletSim,predicted,Predicted-class saliency
6,0.1,top,global_mean,0,0,0,0.819260497472532,0.1976819949256721,0.62157850254686,0.7587058643234971,0.0,ShapeletSim,predicted,Predicted-class saliency
6,0.1,bottom,global_mean,0,0,0,0.819260497472532,0.5368534405733153,0.28240705689921675,0.34470929949772866,0.0,ShapeletSim,predicted,Predicted-class saliency
6,0.1,random,global_mean,0,0,0,0.819260497472532,,0.5126641399982482,0.625763741589036,0.0,ShapeletSim,predicted,Predicted-class saliency
7,0.1,top,global_mean,0,0,1,0.43456343284287247,-0.250849487619096,0.6854129204619684,1.0,1.0,ShapeletSim,predicted,Predicted-class saliency
7,0.1,bottom,global_mean,0,0,0,0.43456343284287247,0.008977752002503718,0.42558568084036874,0.9793385023625479,0.0,ShapeletSim,predicted,Predicted-class saliency
7,0.1,random,global_mean,0,0,1,0.43456343284287247,,0.47650131562843195,0.9645077248550159,0.6,ShapeletSim,predicted,Predicted-class saliency
8,0.1,top,global_mean,0,0,0,0.8092097992653052,0.09995585059986867,0.7092539486654366,0.8764761287286069,0.0,ShapeletSim,predicted,Predicted-class saliency
8,0.1,bottom,global_mean,0,0,0,0.8092097992653052,0.499855947874458,0.30935385139084726,0.3822908093561212,0.0,ShapeletSim,predicted,Predicted-class saliency
8,0.1,random,global_mean,0,0,0,0.8092097992653052,,0.4335136491764109,0.5357240036465213,0.0,ShapeletSim,predicted,Predicted-class saliency
9,0.1,top,global_mean,0,0,1,0.710404106036013,-0.009716554918313726,0.7201206609543267,1.0,1.0,ShapeletSim,predicted,Predicted-class saliency
9,0.1,bottom,global_mean,0,0,0,0.710404106036013,0.17670304877319878,0.5337010572628142,0.7512629804152322,0.0,ShapeletSim,predicted,Predicted-class saliency
9,0.1,random,global_mean,0,0,0,0.710404106036013,,0.5333042335188606,0.7507043924481949,0.0,ShapeletSim,predicted,Predicted-class saliency
10,0.1,top,global_mean,0,0,0,0.7524425931466586,0.07379515071899415,0.6786474424276645,0.9019246739674072,0.0,ShapeletSim,predicted,Predicted-class saliency
10,0.1,bottom,global_mean,0,0,0,0.7524425931466586,0.26346010050204055,0.48898249264461807,0.6498593344382568,0.0,ShapeletSim,predicted,Predicted-class saliency
