sample_idx,fraction,mode,perturbation,true_label,base_pred,masked_pred,score_before,score_after,score_drop,bounded_relative_score_drop,flipped,dataset,variant,variant_label
0,0.1,top,global_mean,2,2,2,0.9945922527294382,1.0088526283195223,-0.014260375590084085,-0.014337896975421541,0.0,ProximalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
0,0.1,bottom,global_mean,2,2,2,0.9945922527294382,1.4100800386682337,-0.41548778593879554,-0.41774643533784533,0.0,ProximalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
0,0.1,random,global_mean,2,2,2,0.9945922527294382,,-0.5633288761940883,-0.4922236829123687,0.0,ProximalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
1,0.1,top,global_mean,2,2,2,0.9440430635132693,1.1312436258408134,-0.18720056232754412,-0.19829642446018397,0.0,ProximalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
1,0.1,bottom,global_mean,2,2,2,0.9440430635132693,1.3446436368722496,-0.40060057335898036,-0.42434520679907817,0.0,ProximalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
1,0.1,random,global_mean,2,2,2,0.9440430635132693,,-0.19571229427032263,-0.20731266879850652,0.0,ProximalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
2,0.1,top,global_mean,2,2,2,0.8786732903781013,1.0677456793151274,-0.18907238893702616,-0.21517915228368256,0.0,ProximalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
2,0.1,bottom,global_mean,2,2,2,0.8786732903781013,1.1381516250385832,-0.259478334660482,-0.29530661987256523,0.0,ProximalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
2,0.1,random,global_mean,2,2,2,0.8786732903781013,,-0.7686727247485687,-0.7197423742140876,0.0,ProximalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
3,0.1,top,global_mean,2,2,2,1.1605272349557425,1.5151857008819292,-0.35465846592618666,-0.3056008938375479,0.0,ProximalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
3,0.1,bottom,global_mean,2,2,2,1.1605272349557425,1.5297272101394108,-0.3691999751836683,-0.318130971796432,0.0,ProximalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
3,0.1,random,global_mean,2,2,2,1.1605272349557425,,-0.6064598717005796,-0.5208500939136391,0.0,ProximalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
4,0.1,top,global_mean,2,2,2,0.9202481767050917,1.1310490699160476,-0.21080089321095585,-0.22906936354533713,0.0,ProximalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
4,0.1,bottom,global_mean,2,2,2,0.9202481767050917,1.527965696814781,-0.6077175201096893,-0.6603836607445744,0.0,ProximalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
4,0.1,random,global_mean,2,2,2,0.9202481767050917,,-0.5755194340972611,-0.5469654529807827,0.0,ProximalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
5,0.1,top,global_mean,2,2,2,0.9289093048446351,1.0710194280463832,-0.1421101232017481,-0.15298583992511175,0.0,ProximalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
5,0.1,bottom,global_mean,2,2,2,0.9289093048446351,1.0646360616302823,-0.13572675678564727,-0.14611395317478823,0.0,ProximalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
5,0.1,random,global_mean,2,2,2,0.9289093048446351,,-0.5192701945616303,-0.5440307281226995,0.0,ProximalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
6,0.1,top,global_mean,0,0,0,0.5542408764434443,0.16975586088558148,0.38448501555786285,0.6937133982460747,0.0,ProximalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
6,0.1,bottom,global_mean,0,0,0,0.5542408764434443,0.23459720084353597,0.31964367559990836,0.5767223466603669,0.0,ProximalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
6,0.1,random,global_mean,0,0,1,0.5542408764434443,,0.41986595958008976,0.31009640384433906,0.6,ProximalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
7,0.1,top,global_mean,0,0,2,0.1844531797924227,-0.450007983272211,0.6344611630646337,1.0,1.0,ProximalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
7,0.1,bottom,global_mean,0,0,0,0.1844531797924227,0.1174634499672712,0.0669897298251515,0.36317816110504536,0.0,ProximalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
7,0.1,random,global_mean,0,0,1,0.1844531797924227,,0.3542158284673554,0.2,0.6,ProximalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
8,0.1,top,global_mean,1,1,1,0.40165462513504635,0.012129384538234866,0.3895252405968115,0.9697990423160231,0.0,ProximalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
8,0.1,bottom,global_mean,1,1,2,0.40165462513504635,0.10072663729766029,0.30092798783738606,0.7492189054646173,1.0,ProximalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
8,0.1,random,global_mean,1,1,1,0.40165462513504635,,0.7494446837667605,1.0,1.0,ProximalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
10,0.1,top,global_mean,0,0,0,0.4371287554113281,-0.11970187575890678,0.5568306311702349,1.0,0.0,ProximalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
10,0.1,bottom,global_mean,0,0,0,0.4371287554113281,0.2353520057312406,0.20177674968008752,0.46159463450439486,0.0,ProximalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
10,0.1,random,global_mean,0,0,2,0.4371287554113281,,1.0020852674394294,1.0,1.0,ProximalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
11,0.1,top,global_mean,1,1,2,0.45704684278930574,-0.4165970290335934,0.8736438718228992,1.0,1.0,ProximalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
11,0.1,bottom,global_mean,1,1,1,0.45704684278930574,0.34317159088912497,0.11387525190018077,0.2491538986492407,0.0,ProximalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
11,0.1,random,global_mean,1,1,1,0.45704684278930574,,0.6147094846217691,0.7235480784258229,0.6,ProximalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
12,0.1,top,global_mean,1,1,2,0.6497385078389883,-0.5798552567148064,1.2295937645537949,1.0,1.0,ProximalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
12,0.1,bottom,global_mean,1,1,1,0.6497385078389883,0.6014506028349507,0.04828790500403768,0.07431886844104896,0.0,ProximalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
12,0.1,random,global_mean,1,1,1,0.6497385078389883,,0.6678200303891371,0.7335464475160064,0.4,ProximalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
14,0.1,top,global_mean,1,1,2,0.40141578998464555,-0.7962828078521007,1.1976985978367463,1.0,1.0,ProximalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
14,0.1,bottom,global_mean,1,1,2,0.40141578998464555,0.09451466132103947,0.3069011286636061,0.7645448230387804,1.0,ProximalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
14,0.1,random,global_mean,1,1,2,0.40141578998464555,,0.9161991872870263,1.0,1.0,ProximalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
15,0.1,top,global_mean,1,1,2,0.8245108451014396,-0.3893689275696529,1.2138797726710924,1.0,1.0,ProximalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
15,0.1,bottom,global_mean,1,1,1,0.8245108451014396,0.6623226211714703,0.16218822392996923,0.19670817938342078,0.0,ProximalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
15,0.1,random,global_mean,1,1,1,0.8245108451014396,,0.7301587562339416,0.6681687134829757,0.4,ProximalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
16,0.1,top,global_mean,1,1,2,0.8082656449973065,-0.4883772431764501,1.2966428881737566,1.0,1.0,ProximalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
16,0.1,bottom,global_mean,1,1,1,0.8082656449973065,0.5680089986867836,0.2402566463105229,0.2972492404549535,0.0,ProximalPhalanxOutlineAgeGroup,predicted,Predicted-class saliency
