sample_idx,fraction,mode,perturbation,true_label,base_pred,masked_pred,score_before,score_after,score_drop,bounded_relative_score_drop,flipped,dataset,variant,variant_label
0,0.1,top,global_mean,4,4,4,1.0243073246792125,0.19031263485014782,0.8339946898290647,0.814202784196107,0.0,Fish,predicted,Predicted-class saliency
0,0.1,bottom,global_mean,4,4,4,1.0243073246792125,1.5693208777245549,-0.5450135530453424,-0.5320795896255426,0.0,Fish,predicted,Predicted-class saliency
0,0.1,random,global_mean,4,4,4,1.0243073246792125,,0.4158056520584674,0.405937979844777,0.0,Fish,predicted,Predicted-class saliency
1,0.1,top,global_mean,3,3,3,0.9321782358444326,1.32155633857608,-0.3893781027316474,-0.4177073332672141,0.0,Fish,predicted,Predicted-class saliency
1,0.1,bottom,global_mean,3,3,3,0.9321782358444326,1.2767361836845967,-0.34455794784016414,-0.36962628493654404,0.0,Fish,predicted,Predicted-class saliency
1,0.1,random,global_mean,3,3,3,0.9321782358444326,,-0.2513146504821406,-0.2695990650923289,0.0,Fish,predicted,Predicted-class saliency
2,0.1,top,global_mean,1,1,1,0.8767474366810092,0.7597431333872656,0.11700430329374356,0.13345253712304445,0.0,Fish,predicted,Predicted-class saliency
2,0.1,bottom,global_mean,1,1,1,0.8767474366810092,1.0233299839690018,-0.14658254728799258,-0.16718883222979078,0.0,Fish,predicted,Predicted-class saliency
2,0.1,random,global_mean,1,1,1,0.8767474366810092,,-0.28037703817497367,-0.31979188835096195,0.0,Fish,predicted,Predicted-class saliency
3,0.1,top,global_mean,6,6,6,0.7874146258845648,0.03276248417411032,0.7546521417104545,0.9583911176041184,0.0,Fish,predicted,Predicted-class saliency
3,0.1,bottom,global_mean,6,6,1,0.7874146258845648,-0.22969362283029632,1.017108248714861,1.0,1.0,Fish,predicted,Predicted-class saliency
3,0.1,random,global_mean,6,6,4,0.7874146258845648,,0.9026780827210678,0.9652810662489042,0.4,Fish,predicted,Predicted-class saliency
4,0.1,top,global_mean,0,0,0,0.4596179910320627,-0.0977895108695318,0.5574075019015945,1.0,0.0,Fish,predicted,Predicted-class saliency
4,0.1,bottom,global_mean,0,0,0,0.4596179910320627,-0.22562524440421033,0.685243235436273,1.0,0.0,Fish,predicted,Predicted-class saliency
4,0.1,random,global_mean,0,0,1,0.4596179910320627,,0.5602221650156217,0.7993481576740589,0.2,Fish,predicted,Predicted-class saliency
5,0.1,top,global_mean,3,3,3,0.5479806912382437,1.0819271974575442,-0.5339465062193005,-0.974387492787891,0.0,Fish,predicted,Predicted-class saliency
5,0.1,bottom,global_mean,3,3,3,0.5479806912382437,0.9811894730336641,-0.43320878179542044,-0.7905533865858231,0.0,Fish,predicted,Predicted-class saliency
5,0.1,random,global_mean,3,3,3,0.5479806912382437,,-0.21772946391738213,-0.3973298148436145,0.0,Fish,predicted,Predicted-class saliency
6,0.1,top,global_mean,6,6,2,1.0001942001146165,-0.25697882085525736,1.2571730209698737,1.0,1.0,Fish,predicted,Predicted-class saliency
6,0.1,bottom,global_mean,6,6,6,1.0001942001146165,0.28079919447346435,0.7193950056411521,0.7192546070594158,0.0,Fish,predicted,Predicted-class saliency
6,0.1,random,global_mean,6,6,4,1.0001942001146165,,1.052671934828622,0.9220447393480772,0.4,Fish,predicted,Predicted-class saliency
7,0.1,top,global_mean,3,3,3,1.0265988966555997,0.8817426160793196,0.14485628057628008,0.14110295651517682,0.0,Fish,predicted,Predicted-class saliency
