sample_idx,fraction,mode,perturbation,true_label,base_pred,masked_pred,score_before,score_after,score_drop,bounded_relative_score_drop,flipped,dataset,variant,variant_label
0,0.1,top,global_mean,2,2,2,0.5957225532806889,0.042027666718653434,0.5536948865620355,0.9294493788482949,0.0,CricketZ,predicted,Predicted-class saliency
0,0.1,bottom,global_mean,2,2,2,0.5957225532806889,0.3802695711917432,0.2154529820889457,0.3616660461088569,0.0,CricketZ,predicted,Predicted-class saliency
0,0.1,random,global_mean,2,2,2,0.5957225532806889,,0.4970706065879586,0.6942214120066375,0.0,CricketZ,predicted,Predicted-class saliency
1,0.1,top,global_mean,1,1,1,-0.4428951710406062,-0.4939301540384562,0.051034982997849976,0.1152301291698702,0.0,CricketZ,predicted,Predicted-class saliency
1,0.1,bottom,global_mean,1,1,1,-0.4428951710406062,-0.19345386729523106,-0.24944130374537515,-0.5632049226329968,0.0,CricketZ,predicted,Predicted-class saliency
1,0.1,random,global_mean,1,1,8,-0.4428951710406062,,0.11151516327229646,0.2517862437380891,0.8,CricketZ,predicted,Predicted-class saliency
2,0.1,top,global_mean,2,2,2,-0.15035166489971918,-0.36913369210573665,0.21878202720601747,1.0,0.0,CricketZ,predicted,Predicted-class saliency
2,0.1,bottom,global_mean,2,2,2,-0.15035166489971918,-0.18057578749556802,0.030224122595848835,0.20102152905641837,0.0,CricketZ,predicted,Predicted-class saliency
2,0.1,random,global_mean,2,2,6,-0.15035166489971918,,0.23478969161252156,0.9393650450525171,0.4,CricketZ,predicted,Predicted-class saliency
4,0.1,top,global_mean,11,11,11,0.524001390022575,0.3378213488856786,0.18618004113689635,0.355303801436622,0.0,CricketZ,predicted,Predicted-class saliency
4,0.1,bottom,global_mean,11,11,11,0.524001390022575,0.5523099195140971,-0.028308529491522183,-0.05402366483538863,0.0,CricketZ,predicted,Predicted-class saliency
4,0.1,random,global_mean,11,11,11,0.524001390022575,,0.02004433323112882,0.03825236986088034,0.0,CricketZ,predicted,Predicted-class saliency
5,0.1,top,global_mean,3,3,3,-0.3372368655296394,-0.34878722737453305,0.011550361844893664,0.034249896068917325,0.0,CricketZ,predicted,Predicted-class saliency
5,0.1,bottom,global_mean,3,3,3,-0.3372368655296394,-0.25347586639006814,-0.08376099913957125,-0.24837364869458767,0.0,CricketZ,predicted,Predicted-class saliency
5,0.1,random,global_mean,3,3,4,-0.3372368655296394,,0.007884185856429516,0.023378708805570306,0.4,CricketZ,predicted,Predicted-class saliency
8,0.1,top,global_mean,2,2,2,0.2526576897388919,-0.4718911592785225,0.7245488490174143,1.0,0.0,CricketZ,predicted,Predicted-class saliency
8,0.1,bottom,global_mean,2,2,2,0.2526576897388919,0.29883654936822746,-0.046178859629335545,-0.18277170548560479,0.0,CricketZ,predicted,Predicted-class saliency
8,0.1,random,global_mean,2,2,2,0.2526576897388919,,0.36836056385844634,0.8588605343467854,0.0,CricketZ,predicted,Predicted-class saliency
9,0.1,top,global_mean,1,1,1,-0.026820846967242185,-0.41821537494344907,0.3913945279762069,1.0,0.0,CricketZ,predicted,Predicted-class saliency
9,0.1,bottom,global_mean,1,1,1,-0.026820846967242185,0.14773436903299308,-0.17455521600023527,-1.0,0.0,CricketZ,predicted,Predicted-class saliency
