sample_idx,fraction,mode,perturbation,true_label,base_pred,masked_pred,score_before,score_after,score_drop,bounded_relative_score_drop,flipped,dataset,variant,variant_label
0,0.1,top,global_mean,0,0,1,0.7212449285892185,-0.15969197476518632,0.8809369033544048,1.0,1.0,SemgHandGenderCh2,predicted,Predicted-class saliency
0,0.1,bottom,global_mean,0,0,0,0.7212449285892185,0.12654205972846477,0.5947028688607537,0.8245493600553319,0.0,SemgHandGenderCh2,predicted,Predicted-class saliency
0,0.1,random,global_mean,0,0,1,0.7212449285892185,,0.7189160039074831,0.8684895288025304,0.6,SemgHandGenderCh2,predicted,Predicted-class saliency
1,0.1,top,global_mean,0,0,1,0.6037970226602075,-0.1140380885066165,0.717835111166824,1.0,1.0,SemgHandGenderCh2,predicted,Predicted-class saliency
1,0.1,bottom,global_mean,0,0,0,0.6037970226602075,0.06346496294683686,0.5403320597133706,0.8948887532502687,0.0,SemgHandGenderCh2,predicted,Predicted-class saliency
1,0.1,random,global_mean,0,0,0,0.6037970226602075,,0.3673884639571641,0.5925764715200527,0.2,SemgHandGenderCh2,predicted,Predicted-class saliency
2,0.1,top,global_mean,0,0,0,0.4510105405455861,0.2179920763574413,0.23301846418814479,0.5166574316618676,0.0,SemgHandGenderCh2,predicted,Predicted-class saliency
2,0.1,bottom,global_mean,0,0,0,0.4510105405455861,0.1329487480903319,0.31806179245525423,0.7052187446700293,0.0,SemgHandGenderCh2,predicted,Predicted-class saliency
2,0.1,random,global_mean,0,0,0,0.4510105405455861,,0.26927575096512124,0.4212917274762467,0.2,SemgHandGenderCh2,predicted,Predicted-class saliency
3,0.1,top,global_mean,0,0,0,0.42429792285892803,0.9695789953501625,-0.5452810724912345,-1.0,0.0,SemgHandGenderCh2,predicted,Predicted-class saliency
3,0.1,bottom,global_mean,0,0,1,0.42429792285892803,-0.26493352611826576,0.6892314489771938,1.0,1.0,SemgHandGenderCh2,predicted,Predicted-class saliency
3,0.1,random,global_mean,0,0,1,0.42429792285892803,,0.7698288007549658,1.0,1.0,SemgHandGenderCh2,predicted,Predicted-class saliency
4,0.1,top,global_mean,0,0,1,0.35851179869375854,-0.1978386898885506,0.5563504885823092,1.0,1.0,SemgHandGenderCh2,predicted,Predicted-class saliency
4,0.1,bottom,global_mean,0,0,1,0.35851179869375854,-0.12432468225377825,0.4828364809475368,1.0,1.0,SemgHandGenderCh2,predicted,Predicted-class saliency
4,0.1,random,global_mean,0,0,1,0.35851179869375854,,0.4526841367510155,0.8870226231945566,0.8,SemgHandGenderCh2,predicted,Predicted-class saliency
5,0.1,top,global_mean,0,0,0,0.6129191437554686,0.13489698528018002,0.4780221584752886,0.7799093623295907,0.0,SemgHandGenderCh2,predicted,Predicted-class saliency
5,0.1,bottom,global_mean,0,0,0,0.6129191437554686,0.7698505748491093,-0.15693143109364072,-0.25603895171742025,0.0,SemgHandGenderCh2,predicted,Predicted-class saliency
5,0.1,random,global_mean,0,0,0,0.6129191437554686,,0.4354607587787309,0.7104689953744819,0.0,SemgHandGenderCh2,predicted,Predicted-class saliency
6,0.1,top,global_mean,0,0,0,0.544579506092882,1.1643220281771773,-0.6197425220842954,-1.0,0.0,SemgHandGenderCh2,predicted,Predicted-class saliency
6,0.1,bottom,global_mean,0,0,1,0.544579506092882,-0.018348369623208256,0.5629278757160903,1.0,1.0,SemgHandGenderCh2,predicted,Predicted-class saliency
6,0.1,random,global_mean,0,0,1,0.544579506092882,,0.6855210705505932,0.9633858875157377,0.8,SemgHandGenderCh2,predicted,Predicted-class saliency
7,0.1,top,global_mean,0,0,0,0.020450505292668755,0.5846031620764589,-0.5641526567837901,-1.0,0.0,SemgHandGenderCh2,predicted,Predicted-class saliency
7,0.1,bottom,global_mean,0,0,1,0.020450505292668755,-0.47081368563617754,0.49126419092884627,1.0,1.0,SemgHandGenderCh2,predicted,Predicted-class saliency
7,0.1,random,global_mean,0,0,1,0.020450505292668755,,0.524056801116868,0.6,0.8,SemgHandGenderCh2,predicted,Predicted-class saliency
8,0.1,top,global_mean,0,0,0,0.4543772733576314,0.22648155900141248,0.22789571435621891,0.5015550428328845,0.0,SemgHandGenderCh2,predicted,Predicted-class saliency
8,0.1,bottom,global_mean,0,0,1,0.4543772733576314,-0.01702711961236868,0.4714043929700001,1.0,1.0,SemgHandGenderCh2,predicted,Predicted-class saliency
8,0.1,random,global_mean,0,0,0,0.4543772733576314,,0.43363021468665836,0.7973052222171095,0.4,SemgHandGenderCh2,predicted,Predicted-class saliency
9,0.1,top,global_mean,0,0,0,0.10061462001441784,0.9508775491342917,-0.8502629291198738,-1.0,0.0,SemgHandGenderCh2,predicted,Predicted-class saliency
9,0.1,bottom,global_mean,0,0,1,0.10061462001441784,-0.3532382369894987,0.45385285700391653,1.0,1.0,SemgHandGenderCh2,predicted,Predicted-class saliency
9,0.1,random,global_mean,0,0,1,0.10061462001441784,,0.4249008292380143,0.6,0.8,SemgHandGenderCh2,predicted,Predicted-class saliency
10,0.1,top,global_mean,0,0,1,0.02877532913432652,-0.6001740575161483,0.6289493866504748,1.0,1.0,SemgHandGenderCh2,predicted,Predicted-class saliency
10,0.1,bottom,global_mean,0,0,1,0.02877532913432652,-0.023991521829785884,0.052766850964112405,1.0,1.0,SemgHandGenderCh2,predicted,Predicted-class saliency
10,0.1,random,global_mean,0,0,1,0.02877532913432652,,0.5009835151541315,1.0,1.0,SemgHandGenderCh2,predicted,Predicted-class saliency
12,0.1,top,global_mean,0,0,1,0.5486202788213435,-0.38620570635536583,0.9348259851767093,1.0,1.0,SemgHandGenderCh2,predicted,Predicted-class saliency
12,0.1,bottom,global_mean,0,0,0,0.5486202788213435,0.1247101648198698,0.42391011400147366,0.7726825961111116,0.0,SemgHandGenderCh2,predicted,Predicted-class saliency
12,0.1,random,global_mean,0,0,0,0.5486202788213435,,0.33305474966435317,0.5275275372122799,0.2,SemgHandGenderCh2,predicted,Predicted-class saliency
13,0.1,top,global_mean,0,0,1,0.47436552277906807,-0.0769841884236845,0.5513497112027526,1.0,1.0,SemgHandGenderCh2,predicted,Predicted-class saliency
13,0.1,bottom,global_mean,0,0,0,0.47436552277906807,0.42832259482602375,0.04604292795304432,0.09706192520353803,0.0,SemgHandGenderCh2,predicted,Predicted-class saliency
13,0.1,random,global_mean,0,0,0,0.47436552277906807,,0.27839788074204846,0.5868834906625773,0.0,SemgHandGenderCh2,predicted,Predicted-class saliency
14,0.1,top,global_mean,0,0,1,0.2068387229586743,-0.6013379280109581,0.8081766509696324,1.0,1.0,SemgHandGenderCh2,predicted,Predicted-class saliency
14,0.1,bottom,global_mean,0,0,1,0.2068387229586743,-0.40678465393786156,0.6136233768965359,1.0,1.0,SemgHandGenderCh2,predicted,Predicted-class saliency
14,0.1,random,global_mean,0,0,1,0.2068387229586743,,0.512323314591794,0.9806724953736069,0.8,SemgHandGenderCh2,predicted,Predicted-class saliency
16,0.1,top,global_mean,0,0,1,0.5734696812592038,-0.12551868782677764,0.6989883690859815,1.0,1.0,SemgHandGenderCh2,predicted,Predicted-class saliency
16,0.1,bottom,global_mean,0,0,1,0.5734696812592038,-0.3305692646127916,0.9040389458719955,1.0,1.0,SemgHandGenderCh2,predicted,Predicted-class saliency
16,0.1,random,global_mean,0,0,1,0.5734696812592038,,0.7084484826600526,0.9505741541182694,0.8,SemgHandGenderCh2,predicted,Predicted-class saliency
17,0.1,top,global_mean,0,0,1,0.10595697272010596,-0.6369324130201152,0.7428893857402211,1.0,1.0,SemgHandGenderCh2,predicted,Predicted-class saliency
17,0.1,bottom,global_mean,0,0,1,0.10595697272010596,-0.25022000617930495,0.3561769788994109,1.0,1.0,SemgHandGenderCh2,predicted,Predicted-class saliency
17,0.1,random,global_mean,0,0,1,0.10595697272010596,,0.5916536266732163,1.0,1.0,SemgHandGenderCh2,predicted,Predicted-class saliency
18,0.1,top,global_mean,0,0,0,0.2008610890314891,0.5106421410419062,-0.30978105201041706,-1.0,0.0,SemgHandGenderCh2,predicted,Predicted-class saliency
18,0.1,bottom,global_mean,0,0,1,0.2008610890314891,-0.6998748819073102,0.9007359709387993,1.0,1.0,SemgHandGenderCh2,predicted,Predicted-class saliency
18,0.1,random,global_mean,0,0,1,0.2008610890314891,,0.3926153934905396,0.6,0.8,SemgHandGenderCh2,predicted,Predicted-class saliency
19,0.1,top,global_mean,0,0,1,0.8162523676417884,-0.23243165481431008,1.0486840224560985,1.0,1.0,SemgHandGenderCh2,predicted,Predicted-class saliency
19,0.1,bottom,global_mean,0,0,0,0.8162523676417884,0.4051382608972214,0.41111410674456705,0.5036599211006059,0.0,SemgHandGenderCh2,predicted,Predicted-class saliency
19,0.1,random,global_mean,0,0,0,0.8162523676417884,,0.7771963461328045,0.9152569216765872,0.4,SemgHandGenderCh2,predicted,Predicted-class saliency
22,0.1,top,global_mean,0,0,0,1.54967018899155,1.2870168631011019,0.2626533258904482,0.16948971353166223,0.0,SemgHandGenderCh2,predicted,Predicted-class saliency
22,0.1,bottom,global_mean,0,0,0,1.54967018899155,0.8390684158769205,0.7106017731146296,0.4585500318793785,0.0,SemgHandGenderCh2,predicted,Predicted-class saliency
22,0.1,random,global_mean,0,0,0,1.54967018899155,,0.44288544073533115,0.285793169468124,0.0,SemgHandGenderCh2,predicted,Predicted-class saliency
23,0.1,top,global_mean,0,0,0,0.8810732252310267,0.04816509805823729,0.8329081271727894,0.94533253081418,0.0,SemgHandGenderCh2,predicted,Predicted-class saliency
23,0.1,bottom,global_mean,0,0,1,0.8810732252310267,-0.02282836535693063,0.9039015905879574,1.0,1.0,SemgHandGenderCh2,predicted,Predicted-class saliency
23,0.1,random,global_mean,0,0,0,0.8810732252310267,,0.6205023150252544,0.7042565736871401,0.0,SemgHandGenderCh2,predicted,Predicted-class saliency
0,0.1,top,global_mean,0,0,1,0.7212449262386119,-0.15969197720355777,0.8809369034421697,1.0,1.0,SemgHandGenderCh2,margin,Margin saliency
0,0.1,bottom,global_mean,0,0,0,0.7212449262386119,0.12654206156135336,0.5947028646772585,0.8245493569422411,0.0,SemgHandGenderCh2,margin,Margin saliency
0,0.1,random,global_mean,0,0,1,0.7212449262386119,,0.7189160005086014,0.8684895257553457,0.6,SemgHandGenderCh2,margin,Margin saliency
1,0.1,top,global_mean,0,0,1,0.6037970181892022,-0.11403808496775047,0.7178351031569526,1.0,1.0,SemgHandGenderCh2,margin,Margin saliency
1,0.1,bottom,global_mean,0,0,0,0.6037970181892022,0.063464957627739,0.5403320605614632,0.8948887612813401,0.0,SemgHandGenderCh2,margin,Margin saliency
1,0.1,random,global_mean,0,0,0,0.6037970181892022,,0.3673884567246953,0.5925764625868821,0.2,SemgHandGenderCh2,margin,Margin saliency
2,0.1,top,global_mean,0,0,0,0.4510105315739513,0.21799208210686252,0.2330184494670888,0.5166574092992594,0.0,SemgHandGenderCh2,margin,Margin saliency
2,0.1,bottom,global_mean,0,0,0,0.4510105315739513,0.1329487503545885,0.3180617812193628,0.70521873378577,0.0,SemgHandGenderCh2,margin,Margin saliency
2,0.1,random,global_mean,0,0,0,0.4510105315739513,,0.2692757376271476,0.42129170792666526,0.2,SemgHandGenderCh2,margin,Margin saliency
3,0.1,top,global_mean,0,0,0,0.42429792417813805,0.969579003667523,-0.545281079489385,-1.0,0.0,SemgHandGenderCh2,margin,Margin saliency
3,0.1,bottom,global_mean,0,0,1,0.42429792417813805,-0.26493353041892376,0.6892314545970618,1.0,1.0,SemgHandGenderCh2,margin,Margin saliency
3,0.1,random,global_mean,0,0,1,0.42429792417813805,,0.7698288028329183,1.0,1.0,SemgHandGenderCh2,margin,Margin saliency
4,0.1,top,global_mean,0,0,1,0.3585117992578185,-0.19783868153346024,0.5563504807912787,1.0,1.0,SemgHandGenderCh2,margin,Margin saliency
4,0.1,bottom,global_mean,0,0,1,0.3585117992578185,-0.12432468077298979,0.4828364800308083,1.0,1.0,SemgHandGenderCh2,margin,Margin saliency
4,0.1,random,global_mean,0,0,1,0.3585117992578185,,0.4526841361925652,0.8870226140788556,0.8,SemgHandGenderCh2,margin,Margin saliency
5,0.1,top,global_mean,0,0,0,0.6129191459243094,0.13489699098743066,0.4780221549368787,0.7799093537968166,0.0,SemgHandGenderCh2,margin,Margin saliency
5,0.1,bottom,global_mean,0,0,0,0.6129191459243094,0.769850580371924,-0.1569314344476146,-0.25603895628353895,0.0,SemgHandGenderCh2,margin,Margin saliency
5,0.1,random,global_mean,0,0,0,0.6129191459243094,,0.43546076105791454,0.7104689965790264,0.0,SemgHandGenderCh2,margin,Margin saliency
6,0.1,top,global_mean,0,0,0,0.5445795129327259,1.1643220287615557,-0.6197425158288298,-1.0,0.0,SemgHandGenderCh2,margin,Margin saliency
6,0.1,bottom,global_mean,0,0,1,0.5445795129327259,-0.01834837236849492,0.5629278853012208,1.0,1.0,SemgHandGenderCh2,margin,Margin saliency
6,0.1,random,global_mean,0,0,1,0.5445795129327259,,0.6855210834891834,0.9633858839446011,0.8,SemgHandGenderCh2,margin,Margin saliency
7,0.1,top,global_mean,0,0,0,0.020450503985980483,0.5846031605441434,-0.5641526565581629,-1.0,0.0,SemgHandGenderCh2,margin,Margin saliency
7,0.1,bottom,global_mean,0,0,1,0.020450503985980483,-0.47081368361443954,0.49126418760042,1.0,1.0,SemgHandGenderCh2,margin,Margin saliency
7,0.1,random,global_mean,0,0,1,0.020450503985980483,,0.5240568061348704,0.6,0.8,SemgHandGenderCh2,margin,Margin saliency
8,0.1,top,global_mean,0,0,0,0.45437726755278535,0.22648155508318416,0.2278957124696012,0.5015550450883447,0.0,SemgHandGenderCh2,margin,Margin saliency
8,0.1,bottom,global_mean,0,0,1,0.45437726755278535,-0.017027130819948628,0.47140439837273396,1.0,1.0,SemgHandGenderCh2,margin,Margin saliency
8,0.1,random,global_mean,0,0,0,0.45437726755278535,,0.4336302076592847,0.7973052138076466,0.4,SemgHandGenderCh2,margin,Margin saliency
9,0.1,top,global_mean,0,0,0,0.10061462293062483,0.9508775266487611,-0.8502629037181363,-1.0,0.0,SemgHandGenderCh2,margin,Margin saliency
9,0.1,bottom,global_mean,0,0,1,0.10061462293062483,-0.3532382339044283,0.45385285683505316,1.0,1.0,SemgHandGenderCh2,margin,Margin saliency
9,0.1,random,global_mean,0,0,1,0.10061462293062483,,0.4249008260226062,0.6,0.8,SemgHandGenderCh2,margin,Margin saliency
10,0.1,top,global_mean,0,0,1,0.028775328972904326,-0.600174059095641,0.6289493880685454,1.0,1.0,SemgHandGenderCh2,margin,Margin saliency
10,0.1,bottom,global_mean,0,0,1,0.028775328972904326,-0.023991525724697916,0.05276685469760224,1.0,1.0,SemgHandGenderCh2,margin,Margin saliency
10,0.1,random,global_mean,0,0,1,0.028775328972904326,,0.5009835144476881,1.0,1.0,SemgHandGenderCh2,margin,Margin saliency
12,0.1,top,global_mean,0,0,1,0.5486202802739719,-0.38620570328023995,0.9348259835542119,1.0,1.0,SemgHandGenderCh2,margin,Margin saliency
12,0.1,bottom,global_mean,0,0,0,0.5486202802739719,0.12471016907263135,0.4239101112013406,0.7726825889612726,0.0,SemgHandGenderCh2,margin,Margin saliency
12,0.1,random,global_mean,0,0,0,0.5486202802739719,,0.33305475826183556,0.527527551711405,0.2,SemgHandGenderCh2,margin,Margin saliency
13,0.1,top,global_mean,0,0,1,0.47436551311127784,-0.07698418790234195,0.5513497010136198,1.0,1.0,SemgHandGenderCh2,margin,Margin saliency
13,0.1,bottom,global_mean,0,0,0,0.47436551311127784,0.4283225881219641,0.04604292498931373,0.09706192093393592,0.0,SemgHandGenderCh2,margin,Margin saliency
13,0.1,random,global_mean,0,0,0,0.47436551311127784,,0.278397869168832,0.5868834782263075,0.0,SemgHandGenderCh2,margin,Margin saliency
14,0.1,top,global_mean,0,0,1,0.206838720006552,-0.6013379253940189,0.8081766454005709,1.0,1.0,SemgHandGenderCh2,margin,Margin saliency
14,0.1,bottom,global_mean,0,0,1,0.206838720006552,-0.4067846562417937,0.6136233762483457,1.0,1.0,SemgHandGenderCh2,margin,Margin saliency
14,0.1,random,global_mean,0,0,1,0.206838720006552,,0.5123233117169115,0.9806724890097798,0.8,SemgHandGenderCh2,margin,Margin saliency
16,0.1,top,global_mean,0,0,1,0.5734696912153087,-0.12551867721647192,0.6989883684317806,1.0,1.0,SemgHandGenderCh2,margin,Margin saliency
16,0.1,bottom,global_mean,0,0,1,0.5734696912153087,-0.33056926859910574,0.9040389598144144,1.0,1.0,SemgHandGenderCh2,margin,Margin saliency
16,0.1,random,global_mean,0,0,1,0.5734696912153087,,0.708448496995506,0.9505741633750782,0.8,SemgHandGenderCh2,margin,Margin saliency
17,0.1,top,global_mean,0,0,1,0.10595697377829157,-0.6369324119100055,0.7428893856882971,1.0,1.0,SemgHandGenderCh2,margin,Margin saliency
17,0.1,bottom,global_mean,0,0,1,0.10595697377829157,-0.25022001542089145,0.356176989199183,1.0,1.0,SemgHandGenderCh2,margin,Margin saliency
17,0.1,random,global_mean,0,0,1,0.10595697377829157,,0.5916536259272758,1.0,1.0,SemgHandGenderCh2,margin,Margin saliency
18,0.1,top,global_mean,0,0,0,0.2008610815492853,0.5106421355095013,-0.30978105396021605,-1.0,0.0,SemgHandGenderCh2,margin,Margin saliency
18,0.1,bottom,global_mean,0,0,1,0.2008610815492853,-0.6998748614329029,0.9007359429821882,1.0,1.0,SemgHandGenderCh2,margin,Margin saliency
18,0.1,random,global_mean,0,0,1,0.2008610815492853,,0.392615391097307,0.6,0.8,SemgHandGenderCh2,margin,Margin saliency
19,0.1,top,global_mean,0,0,1,0.8162523764951796,-0.23243165379499345,1.048684030290173,1.0,1.0,SemgHandGenderCh2,margin,Margin saliency
19,0.1,bottom,global_mean,0,0,0,0.8162523764951796,0.40513826362569827,0.4111141128694813,0.5036599231414134,0.0,SemgHandGenderCh2,margin,Margin saliency
19,0.1,random,global_mean,0,0,0,0.8162523764951796,,0.777196356654615,0.9152569245962908,0.4,SemgHandGenderCh2,margin,Margin saliency
22,0.1,top,global_mean,0,0,0,1.5496701849186514,1.2870168623717377,0.26265332254691365,0.16948971181954411,0.0,SemgHandGenderCh2,margin,Margin saliency
