sample_idx,fraction,mode,perturbation,true_label,base_pred,masked_pred,score_before,score_after,score_drop,bounded_relative_score_drop,flipped,dataset,variant,variant_label
0,0.1,top,global_mean,0,0,0,0.7499571628436338,0.2753674267067615,0.4745897361368723,0.6328216154583335,0.0,EOGHorizontalSignal,predicted,Predicted-class saliency
0,0.1,bottom,global_mean,0,0,0,0.7499571628436338,1.3619339038277896,-0.6119767409841558,-0.8160145076142772,0.0,EOGHorizontalSignal,predicted,Predicted-class saliency
0,0.1,random,global_mean,0,0,0,0.7499571628436338,,-0.3352191926438527,-0.4459141499297636,0.0,EOGHorizontalSignal,predicted,Predicted-class saliency
2,0.1,top,global_mean,0,0,4,-0.14683947789156926,-0.4598993366558987,0.31305985876432946,1.0,1.0,EOGHorizontalSignal,predicted,Predicted-class saliency
2,0.1,bottom,global_mean,0,0,4,-0.14683947789156926,-0.3538846045889561,0.20704512669738684,1.0,1.0,EOGHorizontalSignal,predicted,Predicted-class saliency
2,0.1,random,global_mean,0,0,3,-0.14683947789156926,,0.08361242327364167,0.49811916339713724,0.8,EOGHorizontalSignal,predicted,Predicted-class saliency
3,0.1,top,global_mean,0,0,4,1.181676421585617,0.4151151061395252,0.7665613154460919,0.648706069392011,1.0,EOGHorizontalSignal,predicted,Predicted-class saliency
3,0.1,bottom,global_mean,0,0,0,1.181676421585617,2.2856966411662243,-1.1040202195806073,-0.9342822325395652,0.0,EOGHorizontalSignal,predicted,Predicted-class saliency
3,0.1,random,global_mean,0,0,2,1.181676421585617,,-0.10036799695215562,-0.08493688304332518,0.2,EOGHorizontalSignal,predicted,Predicted-class saliency
4,0.1,top,global_mean,0,0,0,-0.08976151351836759,-0.2069540515411652,0.11719253802279761,1.0,0.0,EOGHorizontalSignal,predicted,Predicted-class saliency
4,0.1,bottom,global_mean,0,0,0,-0.08976151351836759,-0.15498425514211556,0.06522274162374797,0.726614474876551,0.0,EOGHorizontalSignal,predicted,Predicted-class saliency
4,0.1,random,global_mean,0,0,0,-0.08976151351836759,,0.15762119024157545,0.8189212719646541,0.0,EOGHorizontalSignal,predicted,Predicted-class saliency
6,0.1,top,global_mean,0,0,11,0.17069894981073186,-0.2587404209856412,0.42943937079637307,1.0,1.0,EOGHorizontalSignal,predicted,Predicted-class saliency
6,0.1,bottom,global_mean,0,0,0,0.17069894981073186,0.6592557292523059,-0.48855677944157405,-1.0,0.0,EOGHorizontalSignal,predicted,Predicted-class saliency
6,0.1,random,global_mean,0,0,0,0.17069894981073186,,-0.2274645653531489,-0.763100532693204,0.0,EOGHorizontalSignal,predicted,Predicted-class saliency
