dataset,sample_idx,true_label,pred_before,variant,variant_label,fraction,score_before,score_after,score_drop,bounded_relative_score_drop,flipped,window_length,window_start
FiftyWords,0,33,33,max_only,Max-only,0.1,0.16831587626697486,0.09507008242083603,0.07324579384613883,0.4351660717013333,0,27,219
FiftyWords,0,33,33,min_only,Min-only,0.1,0.16831587626697486,0.0519794808423667,0.11633639542460816,0.6911748720911494,0,27,12
FiftyWords,0,33,33,min_activation_scaled,Activation-scaled min,0.1,0.16831587626697486,0.09507007616930674,0.07324580009766812,0.4351661088427622,0,27,219
FiftyWords,0,33,33,combined,Combined,0.1,0.16831587626697486,0.02767375105042047,0.1406421252165544,0.8355794637816096,0,27,13
FiftyWords,1,3,3,max_only,Max-only,0.1,-0.28082638263615467,-0.525001412669546,0.24417503003339136,0.869484406190365,1,27,76
FiftyWords,1,3,3,min_only,Min-only,0.1,-0.28082638263615467,-0.7912907344870976,0.510464351850943,1.0,1,27,91
FiftyWords,1,3,3,min_activation_scaled,Activation-scaled min,0.1,-0.28082638263615467,-0.9335508869284097,0.652724504292255,1.0,1,27,100
FiftyWords,1,3,3,combined,Combined,0.1,-0.28082638263615467,-0.7912907206198263,0.5104643379836716,1.0,1,27,91
FiftyWords,2,4,4,max_only,Max-only,0.1,-0.02985517326269238,-0.4268681126198839,0.3970129393571915,1.0,1,27,71
FiftyWords,2,4,4,min_only,Min-only,0.1,-0.02985517326269238,-0.2644671256835234,0.234611952420831,1.0,0,27,118
FiftyWords,2,4,4,min_activation_scaled,Activation-scaled min,0.1,-0.02985517326269238,-0.42686813623643083,0.39701296297373845,1.0,1,27,71
FiftyWords,2,4,4,combined,Combined,0.1,-0.02985517326269238,-0.19905518440210013,0.16920001113940775,1.0,1,27,24
FiftyWords,3,15,15,max_only,Max-only,0.1,-0.22492915789497392,-0.6244343014343516,0.3995051435393777,1.0,1,27,231
FiftyWords,3,15,15,min_only,Min-only,0.1,-0.22492915789497392,-0.5622954469337943,0.3373662890388204,1.0,1,27,168
FiftyWords,3,15,15,min_activation_scaled,Activation-scaled min,0.1,-0.22492915789497392,-0.6043440595571441,0.3794149016621702,1.0,1,27,230
FiftyWords,3,15,15,combined,Combined,0.1,-0.22492915789497392,-0.5622954662696995,0.3373663083747256,1.0,1,27,168
FiftyWords,4,33,33,max_only,Max-only,0.1,0.44136787493115237,-0.04586553955366901,0.4872334144848214,1.0,0,27,192
FiftyWords,4,33,33,min_only,Min-only,0.1,0.44136787493115237,0.24420851719522563,0.19715935773592674,0.4466997310734269,0,27,12
FiftyWords,4,33,33,min_activation_scaled,Activation-scaled min,0.1,0.44136787493115237,0.35464409651512063,0.08672377841603174,0.19648820599223155,0,27,139
FiftyWords,4,33,33,combined,Combined,0.1,0.44136787493115237,0.24420852130533477,0.1971593536258176,0.44669972176124073,0,27,12
FiftyWords,5,4,4,max_only,Max-only,0.1,-0.0007695162162616453,-0.4673170705166366,0.466547554300375,1.0,1,27,55
FiftyWords,5,4,4,min_only,Min-only,0.1,-0.0007695162162616453,-0.47743833369521305,0.4766688174789514,1.0,1,27,106
FiftyWords,5,4,4,min_activation_scaled,Activation-scaled min,0.1,-0.0007695162162616453,-0.48610763888384145,0.4853381226675798,1.0,1,27,56
FiftyWords,5,4,4,combined,Combined,0.1,-0.0007695162162616453,-0.4774383344604704,0.47666881824420876,1.0,1,27,106
FiftyWords,6,19,19,max_only,Max-only,0.1,-0.15390412735925096,-0.6365033193979016,0.48259919203865065,1.0,1,27,193
