dataset,sample_idx,true_label,pred_before,variant,variant_label,fraction,score_before,score_after,score_drop,bounded_relative_score_drop,flipped,window_length,window_start
TwoLeadECG,0,1,1,max_only,Max-only,0.1,0.9749087776678337,0.956292842994518,0.01861593467331568,0.01909503330436225,0,8,44
TwoLeadECG,0,1,1,min_only,Min-only,0.1,0.9749087776678337,1.2610514792402825,-0.2861427015724488,-0.2935068537900559,0,8,53
TwoLeadECG,0,1,1,min_activation_scaled,Activation-scaled min,0.1,0.9749087776678337,0.9450313000465761,0.029877477621257587,0.030646402678133042,0,8,47
TwoLeadECG,0,1,1,combined,Combined,0.1,0.9749087776678337,0.9450313074380586,0.02987747022977505,0.03064639509642373,0,8,47
TwoLeadECG,1,1,1,max_only,Max-only,0.1,0.846603315074328,0.6958537164881756,0.15074959858615233,0.17806382025458636,0,8,43
TwoLeadECG,1,1,1,min_only,Min-only,0.1,0.846603315074328,1.0905116038766995,-0.2439082888023716,-0.2881018729286273,0,8,50
TwoLeadECG,1,1,1,min_activation_scaled,Activation-scaled min,0.1,0.846603315074328,0.7599229196943679,0.08668039537996008,0.10238595981211121,0,8,45
TwoLeadECG,1,1,1,combined,Combined,0.1,0.846603315074328,0.7599229199573149,0.08668039511701309,0.10238595950152102,0,8,45
TwoLeadECG,2,0,0,max_only,Max-only,0.1,0.8805213718522614,0.6990334052886936,0.1814879665635678,0.20611397548229335,0,8,46
TwoLeadECG,2,0,0,min_only,Min-only,0.1,0.8805213718522614,0.6652379130447349,0.21528345880752653,0.24449516070177474,0,8,51
TwoLeadECG,2,0,0,min_activation_scaled,Activation-scaled min,0.1,0.8805213718522614,0.6825275468338646,0.1979938250183968,0.22485950538871396,0,8,48
TwoLeadECG,2,0,0,combined,Combined,0.1,0.8805213718522614,0.6990334105873873,0.1814879612648741,0.20611396946462263,0,8,46
TwoLeadECG,3,0,0,max_only,Max-only,0.1,0.6817284881752673,0.3145424876849653,0.36718600049030203,0.5386095318732954,0,8,44
TwoLeadECG,3,0,0,min_only,Min-only,0.1,0.6817284881752673,-0.17803820147512048,0.8597666896503878,1.0,1,8,40
TwoLeadECG,3,0,0,min_activation_scaled,Activation-scaled min,0.1,0.6817284881752673,0.4230715230649764,0.2586569651102909,0.37941290438032543,0,8,46
TwoLeadECG,3,0,0,combined,Combined,0.1,0.6817284881752673,0.3145424813686619,0.3671860068066054,0.5386095411384123,0,8,44
TwoLeadECG,4,0,0,max_only,Max-only,0.1,1.0617028393861991,0.5424144446325901,0.519288394753609,0.48910852112376674,0,8,45
TwoLeadECG,4,0,0,min_only,Min-only,0.1,1.0617028393861991,-0.01277189343794434,1.0744747328241435,1.0,1,8,40
TwoLeadECG,4,0,0,min_activation_scaled,Activation-scaled min,0.1,1.0617028393861991,0.7456281996545139,0.31607463973168526,0.29770509251847194,0,8,47
TwoLeadECG,4,0,0,combined,Combined,0.1,1.0617028393861991,-0.0030944366897286135,1.0647972760759277,1.0,1,8,42
TwoLeadECG,5,0,0,max_only,Max-only,0.1,1.0228153546363785,0.5112599435467586,0.5115554110896199,0.5001439493715204,0,8,41
TwoLeadECG,5,0,0,min_only,Min-only,0.1,1.0228153546363785,0.4239375756986483,0.5988777789377302,0.5855183838457856,0,8,50
TwoLeadECG,5,0,0,min_activation_scaled,Activation-scaled min,0.1,1.0228153546363785,0.8772228695441665,0.145592485092212,0.14234469798243657,0,8,44
TwoLeadECG,5,0,0,combined,Combined,0.1,1.0228153546363785,0.13420597751842006,0.8886093771179584,0.8687868287302348,0,8,39
TwoLeadECG,6,1,1,max_only,Max-only,0.1,0.7036834838654246,0.7559564611084378,-0.052272977243013274,-0.07428468076469648,0,8,47
TwoLeadECG,6,1,1,min_only,Min-only,0.1,0.7036834838654246,1.1298095141019417,-0.4261260302365172,-0.6055640560606864,0,8,58
TwoLeadECG,6,1,1,min_activation_scaled,Activation-scaled min,0.1,0.7036834838654246,0.6534755277085925,0.050207956156832045,0.07135009696538089,0,8,50
TwoLeadECG,6,1,1,combined,Combined,0.1,0.7036834838654246,0.9786772053683487,-0.2749937215029241,-0.3907912250563635,0,8,46
TwoLeadECG,7,0,0,max_only,Max-only,0.1,0.610144841493404,-0.11086289617606068,0.7210077376694647,1.0,1,8,41
TwoLeadECG,7,0,0,min_only,Min-only,0.1,0.610144841493404,-0.4377761850269152,1.0479210265203192,1.0,1,8,37
TwoLeadECG,7,0,0,min_activation_scaled,Activation-scaled min,0.1,0.610144841493404,0.3914035014948476,0.21874133999855638,0.3585066473011782,0,8,45
TwoLeadECG,7,0,0,combined,Combined,0.1,0.610144841493404,-0.40904332174196756,1.0191881632353716,1.0,1,8,39
TwoLeadECG,8,1,1,max_only,Max-only,0.1,0.9532851917456501,0.8388321781627296,0.11445301358292048,0.12006154560293697,0,8,49
TwoLeadECG,8,1,1,min_only,Min-only,0.1,0.9532851917456501,1.3931962309381514,-0.4399110391925013,-0.46146796523606376,0,8,58
TwoLeadECG,8,1,1,min_activation_scaled,Activation-scaled min,0.1,0.9532851917456501,0.7999226960009841,0.15336249574466598,0.16087770605785215,0,8,51
TwoLeadECG,8,1,1,combined,Combined,0.1,0.9532851917456501,0.8765782006276649,0.07670699111798518,0.08046585776881961,0,8,52
TwoLeadECG,9,1,1,max_only,Max-only,0.1,0.8209925113978013,0.731949115342667,0.08904339605513423,0.10845809963044818,0,8,46
TwoLeadECG,9,1,1,min_only,Min-only,0.1,0.8209925113978013,1.1935229351367909,-0.3725304237389896,-0.45375562482184467,0,8,54
TwoLeadECG,9,1,1,min_activation_scaled,Activation-scaled min,0.1,0.8209925113978013,0.8766595875545747,-0.055667076156773465,-0.06780452632566634,0,8,48
TwoLeadECG,9,1,1,combined,Combined,0.1,0.8209925113978013,0.8766595746342429,-0.05566706323644166,-0.0678045105882316,0,8,48
TwoLeadECG,10,0,0,max_only,Max-only,0.1,0.6580532412675805,-0.04211214069926464,0.7001653819668451,1.0,1,8,43
TwoLeadECG,10,0,0,min_only,Min-only,0.1,0.6580532412675805,-0.4058527185758305,1.063905959843411,1.0,1,8,39
TwoLeadECG,10,0,0,min_activation_scaled,Activation-scaled min,0.1,0.6580532412675805,0.5097884184009254,0.1482648228666551,0.22530790559310004,0,8,47
TwoLeadECG,10,0,0,combined,Combined,0.1,0.6580532412675805,-0.2563293769940751,0.9143826182616556,1.0,1,8,41
TwoLeadECG,11,1,1,max_only,Max-only,0.1,1.2071238465426872,1.198450749110384,0.008673097432303267,0.007184921640163227,0,8,45
TwoLeadECG,11,1,1,min_only,Min-only,0.1,1.2071238465426872,1.4763818960031352,-0.26925804946044796,-0.22305733349092013,0,8,53
TwoLeadECG,11,1,1,min_activation_scaled,Activation-scaled min,0.1,1.2071238465426872,1.1777011042946315,0.029422742248055744,0.02437423298205243,0,8,47
TwoLeadECG,11,1,1,combined,Combined,0.1,1.2071238465426872,1.219410407983701,-0.0122865614410137,-0.010178368439854008,0,8,46
TwoLeadECG,12,1,1,max_only,Max-only,0.1,0.858054149836499,0.8315832092030783,0.026470940633420703,0.030849929213133558,0,8,42
TwoLeadECG,12,1,1,min_only,Min-only,0.1,0.858054149836499,1.090684056272976,-0.23262990643647707,-0.27111300069792055,0,8,50
TwoLeadECG,12,1,1,min_activation_scaled,Activation-scaled min,0.1,0.858054149836499,0.8486545221056464,0.009399627730852567,0.010954572946323614,0,8,45
TwoLeadECG,12,1,1,combined,Combined,0.1,0.858054149836499,0.765986165678122,0.09206798415837691,0.10729844599839569,0,8,43
TwoLeadECG,13,1,1,max_only,Max-only,0.1,0.595641668892608,0.48576998581199393,0.10987168308061401,0.18445905375597504,0,8,43
TwoLeadECG,13,1,1,min_only,Min-only,0.1,0.595641668892608,0.9297143277904281,-0.3340726588978201,-0.560860858942347,0,8,51
TwoLeadECG,13,1,1,min_activation_scaled,Activation-scaled min,0.1,0.595641668892608,0.5101176121869869,0.08552405670562102,0.14358282435444641,0,8,45
TwoLeadECG,13,1,1,combined,Combined,0.1,0.595641668892608,0.4644698111892074,0.13117185770340056,0.22021904163996406,0,8,44
TwoLeadECG,14,0,0,max_only,Max-only,0.1,0.37967327937209594,-0.29560397635210234,0.6752772557241983,1.0,1,8,46
TwoLeadECG,14,0,0,min_only,Min-only,0.1,0.37967327937209594,-0.1814538736129769,0.5611271529850729,1.0,1,8,56
TwoLeadECG,14,0,0,min_activation_scaled,Activation-scaled min,0.1,0.37967327937209594,0.12163239496048363,0.2580408844116123,0.6796375167639996,0,8,49
TwoLeadECG,14,0,0,combined,Combined,0.1,0.37967327937209594,-0.6252219407110939,1.0048952200831898,1.0,1,8,43
TwoLeadECG,15,0,0,max_only,Max-only,0.1,0.9545895358708155,0.2985382961759345,0.656051239694881,0.6872593169975281,0,8,42
TwoLeadECG,15,0,0,min_only,Min-only,0.1,0.9545895358708155,-0.3141441715964792,1.2687337074672946,1.0,1,8,37
TwoLeadECG,15,0,0,min_activation_scaled,Activation-scaled min,0.1,0.9545895358708155,0.7530535112105702,0.20153602466024534,0.21112300728646566,0,8,45
TwoLeadECG,15,0,0,combined,Combined,0.1,0.9545895358708155,-0.05638069331588741,1.0109702291867029,1.0,1,8,39
TwoLeadECG,16,1,1,max_only,Max-only,0.1,0.9308565333117883,0.8933259506902728,0.03753058262151554,0.040318288544101806,0,8,47
TwoLeadECG,16,1,1,min_only,Min-only,0.1,0.9308565333117883,1.1909082819807288,-0.26005174866894054,-0.27936793694275974,0,8,53
TwoLeadECG,16,1,1,min_activation_scaled,Activation-scaled min,0.1,0.9308565333117883,0.9207233352020889,0.01013319810969937,0.01088587431166578,0,8,49
TwoLeadECG,16,1,1,combined,Combined,0.1,0.9308565333117883,0.8933259512671902,0.03753058204459814,0.04031828792433199,0,8,47
TwoLeadECG,17,1,1,max_only,Max-only,0.1,1.066325153414315,0.9250103446206741,0.1413148087936409,0.13252493933601742,0,8,43
TwoLeadECG,17,1,1,min_only,Min-only,0.1,1.066325153414315,1.293623465495873,-0.22729831208155793,-0.21316021496215,0,8,51
TwoLeadECG,17,1,1,min_activation_scaled,Activation-scaled min,0.1,1.066325153414315,0.9741020220169895,0.09222313139732552,0.0864867949660921,0,8,45
TwoLeadECG,17,1,1,combined,Combined,0.1,1.066325153414315,0.8886053126034851,0.17771984081082992,0.16666555560114626,0,8,44
TwoLeadECG,18,0,0,max_only,Max-only,0.1,0.6656060645302496,0.14579470113119045,0.5198113633990592,0.780958302727623,0,8,46
TwoLeadECG,18,0,0,min_only,Min-only,0.1,0.6656060645302496,0.3574608102488128,0.3081452542814368,0.46295370151894266,0,8,54
TwoLeadECG,18,0,0,min_activation_scaled,Activation-scaled min,0.1,0.6656060645302496,0.488483071652943,0.1771229928773066,0.266107441335994,0,8,50
TwoLeadECG,18,0,0,combined,Combined,0.1,0.6656060645302496,0.14579470976798029,0.5198113547622694,0.7809582897518145,0,8,46
TwoLeadECG,19,1,1,max_only,Max-only,0.1,0.6963553862464954,0.6473061827867939,0.04904920345970154,0.07043692630448449,0,8,43
TwoLeadECG,19,1,1,min_only,Min-only,0.1,0.6963553862464954,1.0186068650241988,-0.32225147877770344,-0.4627680382378704,0,8,54
TwoLeadECG,19,1,1,min_activation_scaled,Activation-scaled min,0.1,0.6963553862464954,0.6155257173101588,0.08082966893633659,0.11607514561907757,0,8,45
TwoLeadECG,19,1,1,combined,Combined,0.1,0.6963553862464954,0.6473061836171431,0.049049202629352306,0.07043692511206456,0,8,43
TwoLeadECG,20,1,1,max_only,Max-only,0.1,0.7995560811519512,0.8481440332707463,-0.048587952118795075,-0.06076858458784785,0,8,47
TwoLeadECG,20,1,1,min_only,Min-only,0.1,0.7995560811519512,1.1214784658075514,-0.3219223846556002,-0.40262589406599314,0,8,59
TwoLeadECG,20,1,1,min_activation_scaled,Activation-scaled min,0.1,0.7995560811519512,0.7153891816614166,0.08416689949053457,0.10526690523367291,0,8,50
TwoLeadECG,20,1,1,combined,Combined,0.1,0.7995560811519512,1.1590996573258505,-0.3595435761738993,-0.449678434034868,0,8,45
TwoLeadECG,21,1,1,max_only,Max-only,0.1,0.7092991542249906,0.6431245620358991,0.0661745921890915,0.09329561229462367,0,8,42
