dataset,sample_idx,true_label,pred_before,variant,variant_label,fraction,score_before,score_after,score_drop,bounded_relative_score_drop,flipped,window_length,window_start
ArrowHead,4,0,0,max_only,Max-only,0.1,0.823516863813009,1.0474863839974946,-0.22396952018448557,-0.2719668024534085,0,25,16
ArrowHead,4,0,0,min_only,Min-only,0.1,0.823516863813009,0.6556999934460939,0.16781687036691517,0.2037804858171483,0,25,72
ArrowHead,4,0,0,min_activation_scaled,Activation-scaled min,0.1,0.823516863813009,1.0474863896865096,-0.2239695258735006,-0.271966809361595,0,25,16
ArrowHead,4,0,0,combined,Combined,0.1,0.823516863813009,0.9040862335492625,-0.0805693697362535,-0.0978356065807795,0,25,65
ArrowHead,5,0,0,max_only,Max-only,0.1,0.2965765132316698,0.4295827466213047,-0.1330062333896349,-0.4484703912320483,0,25,17
ArrowHead,5,0,0,min_only,Min-only,0.1,0.2965765132316698,0.21141814770932643,0.08515836552234335,0.28713695989426685,0,25,68
ArrowHead,5,0,0,min_activation_scaled,Activation-scaled min,0.1,0.2965765132316698,0.44603731970283633,-0.14946080647116655,-0.5039519174685916,0,25,16
ArrowHead,5,0,0,combined,Combined,0.1,0.2965765132316698,0.21141813616808525,0.08515837706358453,0.28713699880902155,0,25,68
ArrowHead,6,0,0,max_only,Max-only,0.1,-0.03495710119532314,0.31712618201820686,-0.35208328321353,-1.0,0,25,16
ArrowHead,6,0,0,min_only,Min-only,0.1,-0.03495710119532314,0.3103142652382437,-0.3452713664335668,-1.0,0,25,21
ArrowHead,6,0,0,min_activation_scaled,Activation-scaled min,0.1,-0.03495710119532314,0.3171261995346688,-0.35208330072999194,-1.0,0,25,16
ArrowHead,6,0,0,combined,Combined,0.1,-0.03495710119532314,0.07467370952555075,-0.10963081072087388,-1.0,0,25,66
ArrowHead,8,0,0,max_only,Max-only,0.1,0.46957643881238975,0.862978262605635,-0.3934018237932453,-0.8377783753584914,0,25,16
ArrowHead,8,0,0,min_only,Min-only,0.1,0.46957643881238975,0.7945628704419141,-0.32498643162952434,-0.69208272111933,0,25,19
ArrowHead,8,0,0,min_activation_scaled,Activation-scaled min,0.1,0.46957643881238975,0.8629782762495555,-0.3934018374371657,-0.8377784044142325,0,25,16
ArrowHead,8,0,0,combined,Combined,0.1,0.46957643881238975,0.4878078720326783,-0.01823143322028853,-0.03882518986942329,0,25,54
ArrowHead,9,0,0,max_only,Max-only,0.1,0.42214342638420943,0.46493889640872643,-0.042795470024517,-0.10137637109430232,0,25,16
ArrowHead,9,0,0,min_only,Min-only,0.1,0.42214342638420943,0.4257104039032289,-0.0035669775190194652,-0.008449661528334443,0,25,64
ArrowHead,9,0,0,min_activation_scaled,Activation-scaled min,0.1,0.42214342638420943,0.48889965216218,-0.06675622577797058,-0.15813598760442532,0,25,13
ArrowHead,9,0,0,combined,Combined,0.1,0.42214342638420943,0.47178304992259057,-0.04963962353838114,-0.11758919563041267,0,25,63
ArrowHead,10,0,0,max_only,Max-only,0.1,-0.2215770581247996,0.22561208443411396,-0.44718914255891357,-1.0,0,25,17
ArrowHead,10,0,0,min_only,Min-only,0.1,-0.2215770581247996,0.1370171419948759,-0.3585942001196755,-1.0,0,25,26
ArrowHead,10,0,0,min_activation_scaled,Activation-scaled min,0.1,-0.2215770581247996,0.22561206927922195,-0.44718912740402156,-1.0,0,25,17
ArrowHead,10,0,0,combined,Combined,0.1,-0.2215770581247996,0.00557520744111778,-0.2271522655659174,-1.0,0,25,57
ArrowHead,11,0,0,max_only,Max-only,0.1,0.6001155192517518,0.6958089831273822,-0.09569346387563038,-0.15945813988747493,0,25,16
ArrowHead,11,0,0,min_only,Min-only,0.1,0.6001155192517518,0.6614283184301636,-0.061312799178411814,-0.10216815770187256,0,25,53
ArrowHead,11,0,0,min_activation_scaled,Activation-scaled min,0.1,0.6001155192517518,0.6410695801557711,-0.04095406090401932,-0.06824351536778625,0,25,12
ArrowHead,11,0,0,combined,Combined,0.1,0.6001155192517518,0.7084583852070672,-0.10834286595531539,-0.18053638331836194,0,25,54
ArrowHead,12,0,0,max_only,Max-only,0.1,0.17924209882881903,0.5522675435055181,-0.37302544467669907,-1.0,0,25,16
ArrowHead,12,0,0,min_only,Min-only,0.1,0.17924209882881903,0.3939690184614424,-0.21472691963262336,-1.0,0,25,23
ArrowHead,12,0,0,min_activation_scaled,Activation-scaled min,0.1,0.17924209882881903,0.5522675191324531,-0.37302542030363406,-1.0,0,25,16
ArrowHead,12,0,0,combined,Combined,0.1,0.17924209882881903,0.32909887203675103,-0.149856773207932,-0.8360532382395843,0,25,64
ArrowHead,14,0,0,max_only,Max-only,0.1,-0.05712710521066755,0.2839720159584529,-0.34109912116912044,-1.0,0,25,16
ArrowHead,14,0,0,min_only,Min-only,0.1,-0.05712710521066755,0.32393551867825554,-0.3810626238889231,-1.0,0,25,19
ArrowHead,14,0,0,min_activation_scaled,Activation-scaled min,0.1,-0.05712710521066755,0.2839720111674229,-0.34109911637809043,-1.0,0,25,16
ArrowHead,14,0,0,combined,Combined,0.1,-0.05712710521066755,0.12471148822322176,-0.1818385934338893,-1.0,0,25,63
ArrowHead,18,0,0,max_only,Max-only,0.1,-0.025333520429034195,0.25017188858480277,-0.27550540901383697,-1.0,0,25,16
ArrowHead,18,0,0,min_only,Min-only,0.1,-0.025333520429034195,0.2357965136788589,-0.2611300341078931,-1.0,0,25,19
ArrowHead,18,0,0,min_activation_scaled,Activation-scaled min,0.1,-0.025333520429034195,0.2501718877118845,-0.2755054081409187,-1.0,0,25,16
ArrowHead,18,0,0,combined,Combined,0.1,-0.025333520429034195,0.00040013122992205163,-0.025733651658956247,-1.0,0,25,69
ArrowHead,19,0,0,max_only,Max-only,0.1,0.28901017273543805,0.5975277938863677,-0.3085176211509296,-1.0,0,25,16
ArrowHead,19,0,0,min_only,Min-only,0.1,0.28901017273543805,0.34118076779077744,-0.052170595055339386,-0.1805141114841832,0,25,58
ArrowHead,19,0,0,min_activation_scaled,Activation-scaled min,0.1,0.28901017273543805,0.5975278052384299,-0.3085176325029918,-1.0,0,25,16
ArrowHead,19,0,0,combined,Combined,0.1,0.28901017273543805,0.39630473731043847,-0.10729456457500042,-0.3712471167099768,0,25,57
ArrowHead,20,0,0,max_only,Max-only,0.1,-0.04501617746528913,0.2215427455034893,-0.2665589229687784,-1.0,0,25,19
ArrowHead,20,0,0,min_only,Min-only,0.1,-0.04501617746528913,0.08566555868379516,-0.1306817361490843,-1.0,0,25,72
ArrowHead,20,0,0,min_activation_scaled,Activation-scaled min,0.1,-0.04501617746528913,0.17920104548652482,-0.22421722295181395,-1.0,0,25,18
ArrowHead,20,0,0,combined,Combined,0.1,-0.04501617746528913,0.060607395504725825,-0.10562357297001496,-1.0,0,25,71
ArrowHead,22,0,0,max_only,Max-only,0.1,0.15584790962329148,0.5312288970245187,-0.3753809874012272,-1.0,0,25,16
ArrowHead,22,0,0,min_only,Min-only,0.1,0.15584790962329148,0.36739897462001003,-0.21155106499671855,-1.0,0,25,21
ArrowHead,22,0,0,min_activation_scaled,Activation-scaled min,0.1,0.15584790962329148,0.5312289005248761,-0.37538099090158467,-1.0,0,25,16
ArrowHead,22,0,0,combined,Combined,0.1,0.15584790962329148,0.3110147341579408,-0.1551668245346493,-0.9956234208484944,0,25,60
ArrowHead,23,0,0,max_only,Max-only,0.1,0.06699879964258892,0.2665392403288407,-0.19954044068625176,-1.0,0,25,16
ArrowHead,23,0,0,min_only,Min-only,0.1,0.06699879964258892,0.31245281555336357,-0.24545401591077465,-1.0,0,25,19
ArrowHead,23,0,0,min_activation_scaled,Activation-scaled min,0.1,0.06699879964258892,0.2691530369883921,-0.20215423734580318,-1.0,0,25,15
ArrowHead,23,0,0,combined,Combined,0.1,0.06699879964258892,0.28101172284347053,-0.2140129232008816,-1.0,0,25,62
ArrowHead,24,0,0,max_only,Max-only,0.1,-0.05414102137463417,0.07773638090015017,-0.13187740227478434,-1.0,0,25,16
ArrowHead,24,0,0,min_only,Min-only,0.1,-0.05414102137463417,-0.05186859624722129,-0.0022724251274128804,-0.04197156053130894,0,25,70
ArrowHead,24,0,0,min_activation_scaled,Activation-scaled min,0.1,-0.05414102137463417,0.07773639337251675,-0.13187741474715092,-1.0,0,25,16
ArrowHead,24,0,0,combined,Combined,0.1,-0.05414102137463417,-0.12865804930131747,0.0745170279266833,1.0,0,25,66
ArrowHead,25,0,0,max_only,Max-only,0.1,-0.01336402336537601,0.16936401762548858,-0.1827280409908646,-1.0,0,25,16
ArrowHead,25,0,0,min_only,Min-only,0.1,-0.01336402336537601,0.22252897233465252,-0.23589299570002853,-1.0,0,25,21
ArrowHead,25,0,0,min_activation_scaled,Activation-scaled min,0.1,-0.01336402336537601,0.16936401131202128,-0.1827280346773973,-1.0,0,25,16
ArrowHead,25,0,0,combined,Combined,0.1,-0.01336402336537601,0.0961840872787606,-0.10954811064413661,-1.0,0,25,68
ArrowHead,26,0,0,max_only,Max-only,0.1,0.5256110347490985,0.8436121626243545,-0.3180011278752559,-0.6050111238930328,0,25,16
ArrowHead,26,0,0,min_only,Min-only,0.1,0.5256110347490985,0.6207532145742137,-0.09514217982511519,-0.18101217920272963,0,25,66
ArrowHead,26,0,0,min_activation_scaled,Activation-scaled min,0.1,0.5256110347490985,0.8436121532717551,-0.31800111852265656,-0.6050111060993014,0,25,16
ArrowHead,26,0,0,combined,Combined,0.1,0.5256110347490985,0.668816234368767,-0.1432051996196685,-0.27245418702794283,0,25,64
ArrowHead,28,0,0,max_only,Max-only,0.1,0.061643234831599,0.30073547458093,-0.23909223974933097,-1.0,0,25,16
ArrowHead,28,0,0,min_only,Min-only,0.1,0.061643234831599,0.30881885654401264,-0.24717562171241364,-1.0,0,25,103
ArrowHead,28,0,0,min_activation_scaled,Activation-scaled min,0.1,0.061643234831599,0.30073546028226206,-0.23909222545066305,-1.0,0,25,16
ArrowHead,28,0,0,combined,Combined,0.1,0.061643234831599,0.1434134119624378,-0.08177017713083878,-1.0,0,25,66
ArrowHead,29,0,0,max_only,Max-only,0.1,-0.15634058563181166,0.1946235964759011,-0.35096418210771274,-1.0,0,25,16
ArrowHead,29,0,0,min_only,Min-only,0.1,-0.15634058563181166,0.21968651425238628,-0.3760270998841979,-1.0,0,25,20
ArrowHead,29,0,0,min_activation_scaled,Activation-scaled min,0.1,-0.15634058563181166,0.19462359410323915,-0.3509641797350508,-1.0,0,25,16
ArrowHead,29,0,0,combined,Combined,0.1,-0.15634058563181166,-0.03946271879950486,-0.1168778668323068,-0.7475801550814324,0,25,64
ArrowHead,30,0,0,max_only,Max-only,0.1,0.06023233418973184,0.42305254737820386,-0.362820213188472,-1.0,0,25,16
ArrowHead,30,0,0,min_only,Min-only,0.1,0.06023233418973184,0.3921714365475144,-0.33193910235778257,-1.0,0,25,24
ArrowHead,30,0,0,min_activation_scaled,Activation-scaled min,0.1,0.06023233418973184,0.42305254884074217,-0.36282021465101033,-1.0,0,25,16
ArrowHead,30,0,0,combined,Combined,0.1,0.06023233418973184,0.24461392037862573,-0.1843815861888939,-1.0,0,25,65
ArrowHead,32,0,0,max_only,Max-only,0.1,0.1697169291985744,0.4260682321000383,-0.2563513029014639,-1.0,0,25,18
ArrowHead,32,0,0,min_only,Min-only,0.1,0.1697169291985744,0.41157576502157345,-0.24185883582299905,-1.0,0,25,24
ArrowHead,32,0,0,min_activation_scaled,Activation-scaled min,0.1,0.1697169291985744,0.4056262582613456,-0.23590932906277118,-1.0,0,25,17
ArrowHead,32,0,0,combined,Combined,0.1,0.1697169291985744,0.3445196651252551,-0.17480273592668072,-1.0,0,25,63
ArrowHead,33,0,0,max_only,Max-only,0.1,0.12207241220091097,0.3203600048012868,-0.19828759260037582,-1.0,0,25,20
ArrowHead,33,0,0,min_only,Min-only,0.1,0.12207241220091097,0.1563723602386356,-0.034299948037724626,-0.2809780395199657,0,25,70
ArrowHead,33,0,0,min_activation_scaled,Activation-scaled min,0.1,0.12207241220091097,0.2718844362041707,-0.14981202400325971,-1.0,0,25,17
ArrowHead,33,0,0,combined,Combined,0.1,0.12207241220091097,0.15637238825898603,-0.034299976058075055,-0.2809782690568478,0,25,70
ArrowHead,34,0,0,max_only,Max-only,0.1,0.046987642405139585,0.1978595004633057,-0.1508718580581661,-1.0,0,25,16
ArrowHead,34,0,0,min_only,Min-only,0.1,0.046987642405139585,0.3581436747249307,-0.3111560323197911,-1.0,0,25,96
ArrowHead,34,0,0,min_activation_scaled,Activation-scaled min,0.1,0.046987642405139585,0.2762480898392058,-0.2292604474340662,-1.0,0,25,12
ArrowHead,34,0,0,combined,Combined,0.1,0.046987642405139585,-0.006134873037384692,0.053122515442524276,1.0,0,25,75
ArrowHead,35,0,0,max_only,Max-only,0.1,0.23030282619946574,0.5208458476847642,-0.2905430214852984,-1.0,0,25,16
ArrowHead,35,0,0,min_only,Min-only,0.1,0.23030282619946574,0.3814228483296891,-0.15112002213022335,-0.6561767758011045,0,25,23
ArrowHead,35,0,0,min_activation_scaled,Activation-scaled min,0.1,0.23030282619946574,0.5208458466391376,-0.29054302043967184,-1.0,0,25,16
ArrowHead,35,0,0,combined,Combined,0.1,0.23030282619946574,0.38295867761247027,-0.15265585141300453,-0.6628454851670139,0,25,69
ArrowHead,36,0,0,max_only,Max-only,0.1,-0.05447809520671565,0.2505186039047035,-0.30499669911141913,-1.0,0,25,16
ArrowHead,36,0,0,min_only,Min-only,0.1,-0.05447809520671565,0.061915825829754134,-0.11639392103646978,-1.0,0,25,68
ArrowHead,36,0,0,min_activation_scaled,Activation-scaled min,0.1,-0.05447809520671565,0.2505186151088963,-0.30499671031561193,-1.0,0,25,16
ArrowHead,36,0,0,combined,Combined,0.1,-0.05447809520671565,0.05219745896672934,-0.10667555417344499,-1.0,0,25,63
ArrowHead,37,0,0,max_only,Max-only,0.1,0.6432665092471277,0.7482516138507072,-0.10498510460357946,-0.1632059805514703,0,25,16
ArrowHead,37,0,0,min_only,Min-only,0.1,0.6432665092471277,0.671550533148752,-0.028284023901624322,-0.04396930280953812,0,25,71
ArrowHead,37,0,0,min_activation_scaled,Activation-scaled min,0.1,0.6432665092471277,0.7482516237651744,-0.10498511451804671,-0.16320599596413626,0,25,16
ArrowHead,37,0,0,combined,Combined,0.1,0.6432665092471277,0.6715505373502717,-0.02828402810314401,-0.04396930934106603,0,25,71
ArrowHead,38,0,0,max_only,Max-only,0.1,0.41296857563386113,0.682589271078246,-0.26962069544438483,-0.652882709411578,0,25,17
ArrowHead,38,0,0,min_only,Min-only,0.1,0.41296857563386113,0.4806198849257478,-0.06765130929188667,-0.16381669082534625,0,25,64
