dataset,sample_idx,true_label,pred_before,variant,variant_label,fraction,score_before,score_after,score_drop,bounded_relative_score_drop,flipped,window_length,window_start
ECG5000,0,0,0,max_only,Max-only,0.1,1.0583325607245557,0.7785678197132431,0.27976474101131266,0.26434458037953584,0,14,0
ECG5000,0,0,0,min_only,Min-only,0.1,1.0583325607245557,0.9446485848922348,0.11368397583232093,0.10741790684072296,0,14,91
ECG5000,0,0,0,min_activation_scaled,Activation-scaled min,0.1,1.0583325607245557,1.1341766293001194,-0.0758440685755637,-0.0716636714455501,0,14,3
ECG5000,0,0,0,combined,Combined,0.1,1.0583325607245557,0.7285563138343778,0.3297762468901779,0.31159953641119226,0,14,123
ECG5000,1,0,0,max_only,Max-only,0.1,1.0271170206341684,0.5590212163633455,0.468095804270823,0.4557371157618371,0,14,0
ECG5000,1,0,0,min_only,Min-only,0.1,1.0271170206341684,0.9153172658934177,0.11179975474075077,0.1088480121025652,0,14,91
ECG5000,1,0,0,min_activation_scaled,Activation-scaled min,0.1,1.0271170206341684,0.7391658110533101,0.2879512095808583,0.28034870754489344,0,14,1
ECG5000,1,0,0,combined,Combined,0.1,1.0271170206341684,0.9177704852463746,0.10934653538779382,0.10645956276794806,0,14,123
ECG5000,2,0,0,max_only,Max-only,0.1,1.0431228529913041,0.7034933608271727,0.3396294921641314,0.3255888466074246,0,14,2
ECG5000,2,0,0,min_only,Min-only,0.1,1.0431228529913041,0.9879472676144319,0.05517558537687228,0.05289456781057067,0,14,119
ECG5000,2,0,0,min_activation_scaled,Activation-scaled min,0.1,1.0431228529913041,0.8841804547708276,0.1589423982204765,0.1523715499024271,0,14,4
ECG5000,2,0,0,combined,Combined,0.1,1.0431228529913041,0.7728094643584558,0.2703133886328484,0.2591383447494627,0,14,122
ECG5000,3,0,0,max_only,Max-only,0.1,0.8393894493611602,0.5991337537506276,0.24025569561053262,0.28622638700903186,0,14,2
ECG5000,3,0,0,min_only,Min-only,0.1,0.8393894493611602,0.801603382232627,0.037786067128533274,0.045016079414879374,0,14,92
ECG5000,3,0,0,min_activation_scaled,Activation-scaled min,0.1,0.8393894493611602,0.6866830544331914,0.15270639492796878,0.18192534242460098,0,14,103
ECG5000,3,0,0,combined,Combined,0.1,0.8393894493611602,0.7977717454005682,0.041617703960592056,0.04958086429535419,0,14,120
ECG5000,4,0,0,max_only,Max-only,0.1,1.0254847654447206,0.5405020358975695,0.48498272954715105,0.4729297527955734,0,14,1
ECG5000,4,0,0,min_only,Min-only,0.1,1.0254847654447206,0.8381410605171395,0.187343704927581,0.1826877673395457,0,14,89
ECG5000,4,0,0,min_activation_scaled,Activation-scaled min,0.1,1.0254847654447206,0.5240709854451608,0.5014137799995597,0.48895245248198305,0,14,0
ECG5000,4,0,0,combined,Combined,0.1,1.0254847654447206,0.9600938433304962,0.06539092211422437,0.06376580184500798,0,14,119
ECG5000,5,0,0,max_only,Max-only,0.1,0.8577507207798933,0.4286689659699267,0.42908175480996663,0.5002400396467089,0,14,2
ECG5000,5,0,0,min_only,Min-only,0.1,0.8577507207798933,0.7863061150325275,0.07144460574736589,0.08329287370290127,0,14,122
ECG5000,5,0,0,min_activation_scaled,Activation-scaled min,0.1,0.8577507207798933,0.8671414418198271,-0.00939072103993377,-0.010948064355260571,0,14,6
ECG5000,5,0,0,combined,Combined,0.1,0.8577507207798933,0.7863061067599837,0.07144461401990965,0.08329288334735147,0,14,122
ECG5000,6,0,0,max_only,Max-only,0.1,0.9010930707371725,0.7186961323779075,0.18239693835926496,0.20241719958277893,0,14,2
ECG5000,6,0,0,min_only,Min-only,0.1,0.9010930707371725,0.5973941349036119,0.30369893583356056,0.33703355254031214,0,14,116
ECG5000,6,0,0,min_activation_scaled,Activation-scaled min,0.1,0.9010930707371725,0.8068339619927689,0.09425910874440357,0.10460518141828579,0,14,102
ECG5000,6,0,0,combined,Combined,0.1,0.9010930707371725,0.5687152124384239,0.33237785829874855,0.3688603322257296,0,14,121
ECG5000,7,0,0,max_only,Max-only,0.1,0.9977724518858919,0.5864707691357022,0.41130168275018975,0.41221950932126755,0,14,0
ECG5000,7,0,0,min_only,Min-only,0.1,0.9977724518858919,0.6934176962383183,0.30435475564757364,0.30503392836551485,0,14,94
ECG5000,7,0,0,min_activation_scaled,Activation-scaled min,0.1,0.9977724518858919,0.692268508001098,0.30550394388479396,0.3061856810354704,0,14,1
ECG5000,7,0,0,combined,Combined,0.1,0.9977724518858919,0.8330326681420523,0.16473978374383957,0.16510740332132995,0,14,120
ECG5000,8,0,0,max_only,Max-only,0.1,0.8679952530069119,0.4241775942846422,0.44381765872226975,0.5113128739724359,0,14,0
ECG5000,8,0,0,min_only,Min-only,0.1,0.8679952530069119,0.874875507946022,-0.006880254939110042,-0.007926595207381908,0,14,115
ECG5000,8,0,0,min_activation_scaled,Activation-scaled min,0.1,0.8679952530069119,0.6262801615369371,0.24171509146997483,0.27847480980779077,0,14,1
ECG5000,8,0,0,combined,Combined,0.1,0.8679952530069119,0.8748755169638514,-0.006880263956939414,-0.007926605596631102,0,14,115
ECG5000,9,0,0,max_only,Max-only,0.1,0.9403276293977794,0.49812110433286005,0.4422065250649193,0.47026806505734536,0,14,1
ECG5000,9,0,0,min_only,Min-only,0.1,0.9403276293977794,0.8614613509679729,0.07886627842980642,0.08387097442764797,0,14,6
ECG5000,9,0,0,min_activation_scaled,Activation-scaled min,0.1,0.9403276293977794,0.6497849364679773,0.29054269292980206,0.3089799500371228,0,14,3
ECG5000,9,0,0,combined,Combined,0.1,0.9403276293977794,0.5579244625097259,0.3824031668880534,0.40666970560383586,0,14,2
ECG5000,10,0,0,max_only,Max-only,0.1,1.0415130953931884,0.789243265089812,0.25226983030337635,0.2422145138690038,0,14,1
ECG5000,10,0,0,min_only,Min-only,0.1,1.0415130953931884,0.7664933275516994,0.27501976784148896,0.26405765323575825,0,14,116
ECG5000,10,0,0,min_activation_scaled,Activation-scaled min,0.1,1.0415130953931884,0.7892432640437959,0.2522698313493925,0.24221451487332643,0,14,1
ECG5000,10,0,0,combined,Combined,0.1,1.0415130953931884,0.647435634952074,0.39407746044111436,0.37836978124846576,0,14,120
ECG5000,11,0,0,max_only,Max-only,0.1,0.9239669649179372,0.6100984141906238,0.31386855072731334,0.33969635598263387,0,14,1
ECG5000,11,0,0,min_only,Min-only,0.1,0.9239669649179372,0.7306208599704833,0.19334610494745386,0.20925628624432452,0,14,120
