dataset,sample_idx,true_label,pred_before,variant,variant_label,fraction,score_before,score_after,score_drop,bounded_relative_score_drop,flipped,window_length,window_start
SemgHandMovementCh2,0,0,0,max_only,Max-only,0.1,-0.01760388162462634,-0.08293522546578302,0.06533134384115669,1.0,0,150,427
SemgHandMovementCh2,0,0,0,min_only,Min-only,0.1,-0.01760388162462634,0.37982550220751266,-0.397429383832139,-1.0,0,150,1200
SemgHandMovementCh2,0,0,0,min_activation_scaled,Activation-scaled min,0.1,-0.01760388162462634,-0.27059237171087447,0.25298849008624813,1.0,1,150,182
SemgHandMovementCh2,0,0,0,combined,Combined,0.1,-0.01760388162462634,0.36852505890975273,-0.3861289405343791,-1.0,0,150,1201
SemgHandMovementCh2,1,0,0,max_only,Max-only,0.1,-0.02134920516409966,0.0728695672281261,-0.09421877239222576,-1.0,1,150,545
SemgHandMovementCh2,1,0,0,min_only,Min-only,0.1,-0.02134920516409966,-0.054766657699232946,0.033417452535133285,1.0,1,150,718
SemgHandMovementCh2,1,0,0,min_activation_scaled,Activation-scaled min,0.1,-0.02134920516409966,0.03389532738435019,-0.055244532548449854,-1.0,1,150,529
SemgHandMovementCh2,1,0,0,combined,Combined,0.1,-0.02134920516409966,0.22240050210466644,-0.2437497072687661,-1.0,1,150,1080
SemgHandMovementCh2,2,0,0,max_only,Max-only,0.1,0.2236300836595625,0.7662248351633435,-0.542594751503781,-1.0,0,150,745
SemgHandMovementCh2,2,0,0,min_only,Min-only,0.1,0.2236300836595625,1.039252313698655,-0.8156222300390924,-1.0,0,150,668
SemgHandMovementCh2,2,0,0,min_activation_scaled,Activation-scaled min,0.1,0.2236300836595625,-0.2515796279830528,0.4752097116426153,1.0,0,150,376
SemgHandMovementCh2,2,0,0,combined,Combined,0.1,0.2236300836595625,0.2800139374464726,-0.05638385378691013,-0.25212887611251866,0,150,67
SemgHandMovementCh2,3,0,0,max_only,Max-only,0.1,-0.0034885642393821525,0.19136526945430943,-0.19485383369369158,-1.0,0,150,666
SemgHandMovementCh2,3,0,0,min_only,Min-only,0.1,-0.0034885642393821525,0.30776645733603936,-0.3112550215754215,-1.0,0,150,1039
SemgHandMovementCh2,3,0,0,min_activation_scaled,Activation-scaled min,0.1,-0.0034885642393821525,-0.29826328658264023,0.2947747223432581,1.0,1,150,182
SemgHandMovementCh2,3,0,0,combined,Combined,0.1,-0.0034885642393821525,0.29328578655228454,-0.2967743507916667,-1.0,0,150,1043
SemgHandMovementCh2,5,0,0,max_only,Max-only,0.1,0.39907623010032645,0.7212050259047383,-0.3221287958044119,-0.8071841024942215,0,150,667
SemgHandMovementCh2,5,0,0,min_only,Min-only,0.1,0.39907623010032645,0.6359305785362245,-0.23685434843589803,-0.593505042561195,0,150,587
SemgHandMovementCh2,5,0,0,min_activation_scaled,Activation-scaled min,0.1,0.39907623010032645,-0.5583947308702326,0.9574709609705591,1.0,1,150,302
SemgHandMovementCh2,5,0,0,combined,Combined,0.1,0.39907623010032645,0.18988263534254934,0.2091935947577771,0.5241932613022965,0,150,59
SemgHandMovementCh2,6,0,0,max_only,Max-only,0.1,-0.3092311559335233,-0.07138068758734162,-0.23785046834618168,-0.7691647320057919,0,150,577
SemgHandMovementCh2,6,0,0,min_only,Min-only,0.1,-0.3092311559335233,0.04820562621354474,-0.35743678214706803,-1.0,0,150,1233
SemgHandMovementCh2,6,0,0,min_activation_scaled,Activation-scaled min,0.1,-0.3092311559335233,-0.7562291082982305,0.44699795236470724,1.0,1,150,254
SemgHandMovementCh2,6,0,0,combined,Combined,0.1,-0.3092311559335233,0.04820562760404756,-0.35743678353757086,-1.0,0,150,1233
