dataset,sample_idx,true_label,pred_before,variant,variant_label,fraction,score_before,score_after,score_drop,bounded_relative_score_drop,flipped,window_length,window_start
BeetleFly,0,0,0,max_only,Max-only,0.1,0.8345626950102604,1.4927504181612101,-0.6581877231509498,-0.7886608620602144,0,51,8
BeetleFly,0,0,0,min_only,Min-only,0.1,0.8345626950102604,1.1163324381295332,-0.28176974311927283,-0.33762521039908006,0,51,319
BeetleFly,0,0,0,min_activation_scaled,Activation-scaled min,0.1,0.8345626950102604,1.1680786055447712,-0.3335159105345108,-0.39962906669503573,0,51,321
BeetleFly,0,0,0,combined,Combined,0.1,0.8345626950102604,1.1163324346122978,-0.28176973960203744,-0.33762520618461994,0,51,319
BeetleFly,1,0,0,max_only,Max-only,0.1,1.0247497358937572,1.6779018784971562,-0.653152142603399,-0.6373766026464369,0,51,10
BeetleFly,1,0,0,min_only,Min-only,0.1,1.0247497358937572,1.3692620913325197,-0.3445123554387626,-0.33619137159075974,0,51,74
BeetleFly,1,0,0,min_activation_scaled,Activation-scaled min,0.1,1.0247497358937572,1.2480375615637218,-0.22328782566996463,-0.2178947697707381,0,51,315
BeetleFly,1,0,0,combined,Combined,0.1,1.0247497358937572,1.3692620987866837,-0.3445123628929265,-0.33619137886488376,0,51,74
BeetleFly,2,0,0,max_only,Max-only,0.1,0.6754226539467723,1.0889557128858924,-0.4135330589391202,-0.6122572943998631,0,51,29
BeetleFly,2,0,0,min_only,Min-only,0.1,0.6754226539467723,0.9081852776716903,-0.23276262372491807,-0.344617222634701,0,51,37
BeetleFly,2,0,0,min_activation_scaled,Activation-scaled min,0.1,0.6754226539467723,0.8558899818384562,-0.18046732789168396,-0.2671913055415527,0,51,374
BeetleFly,2,0,0,combined,Combined,0.1,0.6754226539467723,0.908185289551468,-0.2327626356046958,-0.34461724022333245,0,51,37
BeetleFly,3,0,0,max_only,Max-only,0.1,0.5931909037150043,1.1913131493758629,-0.5981222456608586,-1.0,0,51,64
BeetleFly,3,0,0,min_only,Min-only,0.1,0.5931909037150043,1.0435626008047278,-0.4503716970897236,-0.7592343966078507,0,51,90
BeetleFly,3,0,0,min_activation_scaled,Activation-scaled min,0.1,0.5931909037150043,0.9588457600996069,-0.3656548563846026,-0.6164191623226865,0,51,312
BeetleFly,3,0,0,combined,Combined,0.1,0.5931909037150043,0.9991132079148644,-0.4059223041998601,-0.684301828224013,0,51,89
BeetleFly,4,0,0,max_only,Max-only,0.1,0.5804157020060714,1.0334063918697236,-0.4529906898636522,-0.7804577096041487,0,51,50
BeetleFly,4,0,0,min_only,Min-only,0.1,0.5804157020060714,0.9059882906327466,-0.32557258862667515,-0.5609290489081575,0,51,64
BeetleFly,4,0,0,min_activation_scaled,Activation-scaled min,0.1,0.5804157020060714,0.9100478864440298,-0.3296321844379584,-0.5679233269798468,0,51,427
BeetleFly,4,0,0,combined,Combined,0.1,0.5804157020060714,0.8902315774716745,-0.3098158754656031,-0.5337818060624352,0,51,62
BeetleFly,5,0,0,max_only,Max-only,0.1,0.5833180283534718,1.0475294401303668,-0.46421141177689496,-0.7958105071374396,0,51,42
BeetleFly,5,0,0,min_only,Min-only,0.1,0.5833180283534718,0.8579060803940989,-0.2745880520406271,-0.4707339186511775,0,51,59
BeetleFly,5,0,0,min_activation_scaled,Activation-scaled min,0.1,0.5833180283534718,0.9250274981639357,-0.3417094698104639,-0.585802028051448,0,51,426
BeetleFly,5,0,0,combined,Combined,0.1,0.5833180283534718,0.8579060846531238,-0.274588056299652,-0.4707339259525421,0,51,59
BeetleFly,6,0,0,max_only,Max-only,0.1,0.5500757897030972,1.1224990194976074,-0.5724232297945102,-1.0,0,51,210
BeetleFly,6,0,0,min_only,Min-only,0.1,0.5500757897030972,1.0200016059238193,-0.46992581622072205,-0.8542913008097714,0,51,326
BeetleFly,6,0,0,min_activation_scaled,Activation-scaled min,0.1,0.5500757897030972,1.1387437888241119,-0.5886679991210146,-1.0,0,51,336
BeetleFly,6,0,0,combined,Combined,0.1,0.5500757897030972,1.0200016021474885,-0.46992581244439124,-0.854291293944674,0,51,326
BeetleFly,7,0,0,max_only,Max-only,0.1,0.9568785171779337,1.5338252328444708,-0.5769467156665371,-0.6029460400282063,0,51,8
BeetleFly,7,0,0,min_only,Min-only,0.1,0.9568785171779337,1.3680074193536136,-0.4111289021756799,-0.42965587077064543,0,51,112
BeetleFly,7,0,0,min_activation_scaled,Activation-scaled min,0.1,0.9568785171779337,1.406136632536927,-0.4492581153589932,-0.4695033254384655,0,51,113
BeetleFly,7,0,0,combined,Combined,0.1,0.9568785171779337,1.3680074362213914,-0.4111289190434577,-0.4296558883985469,0,51,112
BeetleFly,8,0,0,max_only,Max-only,0.1,1.0491643178657857,1.4656812962015064,-0.41651697833572077,-0.3969984245981372,0,51,454
BeetleFly,8,0,0,min_only,Min-only,0.1,1.0491643178657857,1.3887435259448144,-0.33957920807902875,-0.32366606319945984,0,51,67
BeetleFly,8,0,0,min_activation_scaled,Activation-scaled min,0.1,1.0491643178657857,1.4703268016387536,-0.42116248377296794,-0.4014262353140853,0,51,71
BeetleFly,8,0,0,combined,Combined,0.1,1.0491643178657857,1.3887435286829144,-0.3395792108171287,-0.3236660658092487,0,51,67
BeetleFly,9,0,0,max_only,Max-only,0.1,0.3725223794124337,1.0915196156409412,-0.7189972362285075,-1.0,0,51,300
BeetleFly,9,0,0,min_only,Min-only,0.1,0.3725223794124337,0.6643920730866473,-0.29186969367421356,-0.783493626989447,0,51,413
BeetleFly,9,0,0,min_activation_scaled,Activation-scaled min,0.1,0.3725223794124337,0.8448384765739841,-0.47231609716155043,-1.0,0,51,422
BeetleFly,9,0,0,combined,Combined,0.1,0.3725223794124337,0.7823132997584852,-0.40979092034605147,-1.0,0,51,58
BeetleFly,10,1,1,max_only,Max-only,0.1,0.40533031676014475,-0.3523812550187425,0.7577115717788873,1.0,1,51,365
BeetleFly,10,1,1,min_only,Min-only,0.1,0.40533031676014475,-0.4455286751245934,0.8508589918847381,1.0,1,51,386
BeetleFly,10,1,1,min_activation_scaled,Activation-scaled min,0.1,0.40533031676014475,-0.28484205228141823,0.690172369041563,1.0,1,51,67
BeetleFly,10,1,1,combined,Combined,0.1,0.40533031676014475,-0.44552868174609794,0.8508589985062427,1.0,1,51,386
BeetleFly,11,1,1,max_only,Max-only,0.1,0.8379370386324287,0.018252341421327225,0.8196846972111015,0.9782163589910323,0,51,414
BeetleFly,11,1,1,min_only,Min-only,0.1,0.8379370386324287,0.19343664477761802,0.6445003938548107,0.7691504194112952,0,51,396
BeetleFly,11,1,1,min_activation_scaled,Activation-scaled min,0.1,0.8379370386324287,0.07417851228919235,0.7637585263432364,0.9114737500039283,0,51,1
BeetleFly,11,1,1,combined,Combined,0.1,0.8379370386324287,0.07534865985354433,0.7625883787788844,0.9100772892748489,0,51,421
BeetleFly,12,1,1,max_only,Max-only,0.1,0.8481747976206351,0.009324100178655495,0.8388506974419796,0.9890056988128936,0,51,250
BeetleFly,12,1,1,min_only,Min-only,0.1,0.8481747976206351,0.14817628168922478,0.6999985159314103,0.8252988565520231,0,51,252
BeetleFly,12,1,1,min_activation_scaled,Activation-scaled min,0.1,0.8481747976206351,0.3798956469160799,0.46827915070455517,0.5521015242573605,0,51,159
BeetleFly,12,1,1,combined,Combined,0.1,0.8481747976206351,0.14817627686903542,0.6999985207515996,0.8252988622350305,0,51,252
BeetleFly,13,1,1,max_only,Max-only,0.1,0.39191485432271556,-0.27953717849588056,0.6714520328185961,1.0,1,51,15
BeetleFly,13,1,1,min_only,Min-only,0.1,0.39191485432271556,-0.5072639451538046,0.8991787994765201,1.0,1,51,64
BeetleFly,13,1,1,min_activation_scaled,Activation-scaled min,0.1,0.39191485432271556,0.2790579830075434,0.11285687131517214,0.28796199508234827,0,51,336
BeetleFly,13,1,1,combined,Combined,0.1,0.39191485432271556,-0.5246476559376607,0.9165625102603763,1.0,1,51,32
BeetleFly,14,1,1,max_only,Max-only,0.1,0.11400510878830794,-0.5367197117235889,0.6507248205118968,1.0,1,51,253
BeetleFly,14,1,1,min_only,Min-only,0.1,0.11400510878830794,-0.5988942484958668,0.7128993572841748,1.0,1,51,265
BeetleFly,14,1,1,min_activation_scaled,Activation-scaled min,0.1,0.11400510878830794,-0.699136099753098,0.8131412085414059,1.0,1,51,297
BeetleFly,14,1,1,combined,Combined,0.1,0.11400510878830794,-0.5988942461309144,0.7128993549192223,1.0,1,51,265
BeetleFly,15,1,1,max_only,Max-only,0.1,0.37387901095351617,-0.5238890282717404,0.8977680392252566,1.0,1,51,79
BeetleFly,15,1,1,min_only,Min-only,0.1,0.37387901095351617,-0.09187187742021036,0.4657508883737265,1.0,1,51,233
BeetleFly,15,1,1,min_activation_scaled,Activation-scaled min,0.1,0.37387901095351617,-0.0590780817993796,0.4329570927528958,1.0,1,51,364
BeetleFly,15,1,1,combined,Combined,0.1,0.37387901095351617,-0.3549168052584861,0.7287958162120023,1.0,1,51,93
BeetleFly,17,1,1,max_only,Max-only,0.1,0.9611665389479148,-0.06127200668935404,1.0224385456372689,1.0,1,51,357
BeetleFly,17,1,1,min_only,Min-only,0.1,0.9611665389479148,0.34899416788981075,0.6121723710581041,0.6369049580348732,0,51,385
BeetleFly,17,1,1,min_activation_scaled,Activation-scaled min,0.1,0.9611665389479148,0.24416557772118824,0.7170009612267265,0.7459687642089423,0,51,214
BeetleFly,17,1,1,combined,Combined,0.1,0.9611665389479148,0.3489941664096668,0.612172372538248,0.636904959574817,0,51,385
BeetleFly,18,1,1,max_only,Max-only,0.1,0.6539837854027272,0.02344851943105198,0.6305352659716752,0.9641436315424193,0,51,374
BeetleFly,18,1,1,min_only,Min-only,0.1,0.6539837854027272,0.0016822265640171197,0.65230155883871,0.9974261991997556,0,51,376
BeetleFly,18,1,1,min_activation_scaled,Activation-scaled min,0.1,0.6539837854027272,-0.011942720399390983,0.6659265058021182,1.0,1,51,307
BeetleFly,18,1,1,combined,Combined,0.1,0.6539837854027272,0.0016822242438256883,0.6523015611589015,0.9974262027475316,0,51,376
