dataset,sample_idx,true_label,pred_before,variant,variant_label,fraction,score_before,score_after,score_drop,bounded_relative_score_drop,flipped,window_length,window_start
CricketY,0,9,9,max_only,Max-only,0.1,0.39025642618172485,0.009060507491156389,0.38119591869056846,0.9767806917095363,0,30,112
CricketY,0,9,9,min_only,Min-only,0.1,0.39025642618172485,0.15951722567255722,0.23073920050916763,0.5912487118226497,0,30,23
CricketY,0,9,9,min_activation_scaled,Activation-scaled min,0.1,0.39025642618172485,-0.00912614467990891,0.39938257086163376,1.0,0,30,93
CricketY,0,9,9,combined,Combined,0.1,0.39025642618172485,0.15316698104034743,0.23708944514137742,0.6075206497953375,0,30,21
CricketY,1,11,11,max_only,Max-only,0.1,0.3171657059629923,-0.22505615630376863,0.542221862266761,1.0,0,30,0
CricketY,1,11,11,min_only,Min-only,0.1,0.3171657059629923,0.029979504756908137,0.2871862012060842,0.9054739851527597,0,30,199
CricketY,1,11,11,min_activation_scaled,Activation-scaled min,0.1,0.3171657059629923,-0.24333515458136223,0.5605008605443546,1.0,1,30,1
CricketY,1,11,11,combined,Combined,0.1,0.3171657059629923,0.4831770959646139,-0.16601139000162157,-0.5234199771932939,0,30,44
CricketY,2,3,3,max_only,Max-only,0.1,0.03370777760499977,-0.05145992016292644,0.08516769776792621,1.0,0,30,131
CricketY,2,3,3,min_only,Min-only,0.1,0.03370777760499977,-0.01198833345658945,0.04569611106158922,1.0,0,30,237
CricketY,2,3,3,min_activation_scaled,Activation-scaled min,0.1,0.03370777760499977,-0.07272517943108237,0.10643295703608213,1.0,0,30,129
CricketY,2,3,3,combined,Combined,0.1,0.03370777760499977,-0.011988341350837706,0.04569611895583747,1.0,0,30,237
CricketY,3,6,6,max_only,Max-only,0.1,0.044395721446041425,-0.4713204910200014,0.5157162124660428,1.0,1,30,101
CricketY,3,6,6,min_only,Min-only,0.1,0.044395721446041425,-0.33359218343149666,0.3779879048775381,1.0,0,30,163
CricketY,3,6,6,min_activation_scaled,Activation-scaled min,0.1,0.044395721446041425,-0.47132048763767564,0.5157162090837171,1.0,1,30,101
CricketY,3,6,6,combined,Combined,0.1,0.044395721446041425,-0.33359217251414286,0.3779878939601843,1.0,0,30,163
CricketY,4,8,8,max_only,Max-only,0.1,0.05402840436251488,-0.05720473474167087,0.11123313910418575,1.0,0,30,8
CricketY,4,8,8,min_only,Min-only,0.1,0.05402840436251488,-0.13850929803047884,0.19253770239299373,1.0,0,30,150
CricketY,4,8,8,min_activation_scaled,Activation-scaled min,0.1,0.05402840436251488,0.038255635970574686,0.015772768391940195,0.2919293406625671,0,30,6
CricketY,4,8,8,combined,Combined,0.1,0.05402840436251488,-0.13850929490795627,0.19253769927047115,1.0,0,30,150
CricketY,5,2,2,max_only,Max-only,0.1,0.22440703065392031,-0.20814859652982942,0.43255562718374974,1.0,0,30,187
CricketY,5,2,2,min_only,Min-only,0.1,0.22440703065392031,0.020614273404128358,0.20379275724979196,0.9081348677939204,0,30,70
