dataset,sample_idx,true_label,pred_before,variant,variant_label,fraction,score_before,score_after,score_drop,bounded_relative_score_drop,flipped,window_length,window_start
SemgHandGenderCh2,0,0,0,max_only,Max-only,0.1,0.7212449260663361,0.23098485348516123,0.4902600725811748,0.6797405085600213,0,150,216
SemgHandGenderCh2,0,0,0,min_only,Min-only,0.1,0.7212449260663361,-0.15969198729676565,0.8809369133631018,1.0,1,150,321
SemgHandGenderCh2,0,0,0,min_activation_scaled,Activation-scaled min,0.1,0.7212449260663361,0.29480049604008274,0.4264444300262533,0.5912607816755022,0,150,234
SemgHandGenderCh2,0,0,0,combined,Combined,0.1,0.7212449260663361,-0.15969198735659546,0.8809369134229315,1.0,1,150,321
SemgHandGenderCh2,1,0,0,max_only,Max-only,0.1,0.6037970192366432,0.5315333376896967,0.07226368154694651,0.11968187911299624,0,150,60
SemgHandGenderCh2,1,0,0,min_only,Min-only,0.1,0.6037970192366432,-0.11403811031618331,0.7178351295528265,1.0,1,150,368
SemgHandGenderCh2,1,0,0,min_activation_scaled,Activation-scaled min,0.1,0.6037970192366432,-0.1227780564404585,0.7265750756771017,1.0,1,150,370
SemgHandGenderCh2,1,0,0,combined,Combined,0.1,0.6037970192366432,-0.11403811234449367,0.7178351315811369,1.0,1,150,368
SemgHandGenderCh2,2,0,0,max_only,Max-only,0.1,0.4510105302109064,0.2208430805060248,0.23016744970488162,0.5103360652381735,0,150,216
SemgHandGenderCh2,2,0,0,min_only,Min-only,0.1,0.4510105302109064,0.21799207327966824,0.23301845693123818,0.5166574274104961,0,150,277
SemgHandGenderCh2,2,0,0,min_activation_scaled,Activation-scaled min,0.1,0.4510105302109064,0.19057539277007823,0.2604351374408282,0.5774467391533006,0,150,278
SemgHandGenderCh2,2,0,0,combined,Combined,0.1,0.4510105302109064,0.21799206867827392,0.2330184615326325,0.5166574376128835,0,150,277
SemgHandGenderCh2,3,0,0,max_only,Max-only,0.1,0.42429794224635586,0.895355935389471,-0.47105799314311514,-1.0,0,150,5
SemgHandGenderCh2,3,0,0,min_only,Min-only,0.1,0.42429794224635586,0.9695789897858174,-0.5452810475394615,-1.0,0,150,0
SemgHandGenderCh2,3,0,0,min_activation_scaled,Activation-scaled min,0.1,0.42429794224635586,-0.6181373716038226,1.0424353138501785,1.0,1,150,254
SemgHandGenderCh2,3,0,0,combined,Combined,0.1,0.42429794224635586,0.9695789885083688,-0.5452810462620129,-1.0,0,150,0
SemgHandGenderCh2,4,0,0,max_only,Max-only,0.1,0.35851183432576605,0.25026669015013775,0.1082451441756283,0.3019282263051993,0,150,65
SemgHandGenderCh2,4,0,0,min_only,Min-only,0.1,0.35851183432576605,-0.19783867735449462,0.5563505116802607,1.0,1,150,303
SemgHandGenderCh2,4,0,0,min_activation_scaled,Activation-scaled min,0.1,0.35851183432576605,0.35343760292954307,0.0050742313962229835,0.014153555773716697,0,150,258
SemgHandGenderCh2,4,0,0,combined,Combined,0.1,0.35851183432576605,-0.19783867889764672,0.5563505132234128,1.0,1,150,303
SemgHandGenderCh2,5,0,0,max_only,Max-only,0.1,0.6129191282988222,0.5775538798406938,0.035365248458128384,0.057699603627450885,0,150,74
SemgHandGenderCh2,5,0,0,min_only,Min-only,0.1,0.6129191282988222,0.13489696244099,0.4780221658578322,0.7799093940422493,0,150,301
SemgHandGenderCh2,5,0,0,min_activation_scaled,Activation-scaled min,0.1,0.6129191282988222,0.13489697682097707,0.47802215147784516,0.7799093705808122,0,150,301
SemgHandGenderCh2,5,0,0,combined,Combined,0.1,0.6129191282988222,0.134896968535358,0.47802215976346424,0.7799093840990811,0,150,301
SemgHandGenderCh2,6,0,0,max_only,Max-only,0.1,0.5445795181565852,0.8869638679041886,-0.34238434974760334,-0.6287120789898626,0,150,30
SemgHandGenderCh2,6,0,0,min_only,Min-only,0.1,0.5445795181565852,1.1643220218901582,-0.619742503733573,-1.0,0,150,1
SemgHandGenderCh2,6,0,0,min_activation_scaled,Activation-scaled min,0.1,0.5445795181565852,-0.33249214670637317,0.8770716648629584,1.0,1,150,362
SemgHandGenderCh2,6,0,0,combined,Combined,0.1,0.5445795181565852,1.1643220217720154,-0.6197425036154302,-1.0,0,150,1
SemgHandGenderCh2,7,0,0,max_only,Max-only,0.1,0.02045050859341019,0.5842556812872434,-0.5638051726938331,-1.0,0,150,30
SemgHandGenderCh2,7,0,0,min_only,Min-only,0.1,0.02045050859341019,0.5465264729221619,-0.5260759643287517,-1.0,0,150,37
SemgHandGenderCh2,7,0,0,min_activation_scaled,Activation-scaled min,0.1,0.02045050859341019,-1.168941477962454,1.1893919865558642,1.0,1,150,562
SemgHandGenderCh2,7,0,0,combined,Combined,0.1,0.02045050859341019,0.5846031455204428,-0.5641526369270325,-1.0,0,150,43
SemgHandGenderCh2,8,0,0,max_only,Max-only,0.1,0.4543772444922959,0.5269214188266804,-0.07254417433438454,-0.159655914898484,0,150,68
SemgHandGenderCh2,8,0,0,min_only,Min-only,0.1,0.4543772444922959,0.22648153336635346,0.22789571112594242,0.5015550675860021,0,150,1225
SemgHandGenderCh2,8,0,0,min_activation_scaled,Activation-scaled min,0.1,0.4543772444922959,-0.15360543715098685,0.6079826816432827,1.0,1,150,452
SemgHandGenderCh2,8,0,0,combined,Combined,0.1,0.4543772444922959,0.22648153037169477,0.2278957141206011,0.5015550741766757,0,150,1225
SemgHandGenderCh2,9,0,0,max_only,Max-only,0.1,0.10061464644427795,0.20120265986822206,-0.1005880134239441,-0.9997253606043356,0,150,56
SemgHandGenderCh2,9,0,0,min_only,Min-only,0.1,0.10061464644427795,0.6681569856344791,-0.5675423391902011,-1.0,0,150,23
SemgHandGenderCh2,9,0,0,min_activation_scaled,Activation-scaled min,0.1,0.10061464644427795,-1.1679518507778084,1.2685664972220863,1.0,1,150,297
SemgHandGenderCh2,9,0,0,combined,Combined,0.1,0.10061464644427795,0.9508775373375463,-0.8502628908932683,-1.0,0,150,1
SemgHandGenderCh2,10,0,0,max_only,Max-only,0.1,0.028775340007291057,0.048135526074539026,-0.01936018606724797,-0.6727813913215747,0,150,92
SemgHandGenderCh2,10,0,0,min_only,Min-only,0.1,0.028775340007291057,-0.6195924809768456,0.6483678209841367,1.0,1,150,391
SemgHandGenderCh2,10,0,0,min_activation_scaled,Activation-scaled min,0.1,0.028775340007291057,-0.619592484608386,0.6483678246156771,1.0,1,150,391
