dataset,sample_idx,true_label,pred_before,variant,variant_label,fraction,score_before,score_after,score_drop,bounded_relative_score_drop,flipped,window_length,window_start
AllGestureWiimoteZ,0,0,0,max_only,Max-only,0.1,0.18635650577721763,-0.16860076986653694,0.35495727564375457,1.0,0,50,450
AllGestureWiimoteZ,0,0,0,min_only,Min-only,0.1,0.18635650577721763,-0.7097846098786359,0.8961411156558535,1.0,1,50,62
AllGestureWiimoteZ,0,0,0,min_activation_scaled,Activation-scaled min,0.1,0.18635650577721763,-0.1686007936380668,0.3549572994152844,1.0,0,50,450
AllGestureWiimoteZ,0,0,0,combined,Combined,0.1,0.18635650577721763,-0.7097846055617716,0.8961411113389892,1.0,1,50,62
AllGestureWiimoteZ,2,0,0,max_only,Max-only,0.1,-0.02698082071345842,-0.34000077198024325,0.31301995126678483,1.0,0,50,450
AllGestureWiimoteZ,2,0,0,min_only,Min-only,0.1,-0.02698082071345842,-0.907589377624236,0.8806085569107776,1.0,1,50,44
AllGestureWiimoteZ,2,0,0,min_activation_scaled,Activation-scaled min,0.1,-0.02698082071345842,-1.122011179801284,1.0950303590878256,1.0,1,50,18
AllGestureWiimoteZ,2,0,0,combined,Combined,0.1,-0.02698082071345842,-0.9757256017783074,0.9487447810648489,1.0,1,50,48
AllGestureWiimoteZ,3,0,0,max_only,Max-only,0.1,0.09028274555173188,-0.2368107793053521,0.327093524857084,1.0,0,50,450
AllGestureWiimoteZ,3,0,0,min_only,Min-only,0.1,0.09028274555173188,-0.8566927704083285,0.9469755159600604,1.0,1,50,113
AllGestureWiimoteZ,3,0,0,min_activation_scaled,Activation-scaled min,0.1,0.09028274555173188,-0.2368107757399337,0.3270935212916656,1.0,0,50,450
AllGestureWiimoteZ,3,0,0,combined,Combined,0.1,0.09028274555173188,-0.8566927634564852,0.946975509008217,1.0,1,50,113
AllGestureWiimoteZ,4,0,0,max_only,Max-only,0.1,-0.2326233546568972,-0.6297484395768695,0.39712508491997234,1.0,1,50,450
AllGestureWiimoteZ,4,0,0,min_only,Min-only,0.1,-0.2326233546568972,-1.024934868549063,0.7923115138921657,1.0,1,50,69
AllGestureWiimoteZ,4,0,0,min_activation_scaled,Activation-scaled min,0.1,-0.2326233546568972,-0.740465209920953,0.5078418552640558,1.0,1,50,109
AllGestureWiimoteZ,4,0,0,combined,Combined,0.1,-0.2326233546568972,-1.0249348506016134,0.7923114959447162,1.0,1,50,69
AllGestureWiimoteZ,5,0,0,max_only,Max-only,0.1,0.6199971170738284,0.31928775511021634,0.3007093619636121,0.485016572925824,0,50,450
AllGestureWiimoteZ,5,0,0,min_only,Min-only,0.1,0.6199971170738284,-0.2914570447026307,0.9114541617764591,1.0,0,50,141
AllGestureWiimoteZ,5,0,0,min_activation_scaled,Activation-scaled min,0.1,0.6199971170738284,0.3192877543426348,0.30070936273119364,0.4850165741638625,0,50,450
AllGestureWiimoteZ,5,0,0,combined,Combined,0.1,0.6199971170738284,-0.5558252034736093,1.1758223205474376,1.0,1,50,149
AllGestureWiimoteZ,6,0,0,max_only,Max-only,0.1,-0.42516590911791385,-0.7383561933610698,0.313190284243156,0.7366290215128131,1,50,450
AllGestureWiimoteZ,6,0,0,min_only,Min-only,0.1,-0.42516590911791385,-1.0662425957767612,0.6410766866588473,1.0,1,50,62
AllGestureWiimoteZ,6,0,0,min_activation_scaled,Activation-scaled min,0.1,-0.42516590911791385,-1.0538899824335264,0.6287240733156125,1.0,1,50,83
AllGestureWiimoteZ,6,0,0,combined,Combined,0.1,-0.42516590911791385,-1.0662425973624643,0.6410766882445504,1.0,1,50,62
AllGestureWiimoteZ,7,0,0,max_only,Max-only,0.1,-0.08064248294365983,-0.35633192188862406,0.2756894389449642,1.0,0,50,450
AllGestureWiimoteZ,7,0,0,min_only,Min-only,0.1,-0.08064248294365983,-1.0056482902168533,0.9250058072731935,1.0,1,50,87
AllGestureWiimoteZ,7,0,0,min_activation_scaled,Activation-scaled min,0.1,-0.08064248294365983,-0.3563319274730067,0.27568944452934685,1.0,0,50,450
AllGestureWiimoteZ,7,0,0,combined,Combined,0.1,-0.08064248294365983,-1.0056482958595963,0.9250058129159364,1.0,1,50,87
AllGestureWiimoteZ,9,0,0,max_only,Max-only,0.1,0.0622827835103833,-0.08324236177573152,0.14552514528611482,1.0,0,50,68
AllGestureWiimoteZ,9,0,0,min_only,Min-only,0.1,0.0622827835103833,-0.09995021215194788,0.16223299566233118,1.0,0,50,50
AllGestureWiimoteZ,9,0,0,min_activation_scaled,Activation-scaled min,0.1,0.0622827835103833,-0.14975732072572046,0.21204010423610375,1.0,0,50,79
AllGestureWiimoteZ,9,0,0,combined,Combined,0.1,0.0622827835103833,-0.09995021600225784,0.16223299951264114,1.0,0,50,50
AllGestureWiimoteZ,10,0,0,max_only,Max-only,0.1,0.1681631325546974,-0.18103077909407062,0.349193911648768,1.0,0,50,450
AllGestureWiimoteZ,10,0,0,min_only,Min-only,0.1,0.1681631325546974,-0.8591238657068869,1.0272869982615842,1.0,1,50,73
AllGestureWiimoteZ,10,0,0,min_activation_scaled,Activation-scaled min,0.1,0.1681631325546974,-1.0342570015082524,1.2024201340629497,1.0,1,50,49
AllGestureWiimoteZ,10,0,0,combined,Combined,0.1,0.1681631325546974,-0.8591238663116889,1.0272869988663862,1.0,1,50,73
AllGestureWiimoteZ,12,0,0,max_only,Max-only,0.1,-0.11384237069153047,-0.35337941703699594,0.23953704634546547,1.0,1,50,450
AllGestureWiimoteZ,12,0,0,min_only,Min-only,0.1,-0.11384237069153047,-0.4209457149202237,0.30710334422869323,1.0,1,50,7
AllGestureWiimoteZ,12,0,0,min_activation_scaled,Activation-scaled min,0.1,-0.11384237069153047,-0.3533794189517736,0.23953704826024314,1.0,1,50,450
AllGestureWiimoteZ,12,0,0,combined,Combined,0.1,-0.11384237069153047,-0.42094571519669466,0.3071033445051642,1.0,1,50,7
AllGestureWiimoteZ,13,0,0,max_only,Max-only,0.1,0.4640396643415018,-0.11866120191330964,0.5827008662548114,1.0,0,50,110
AllGestureWiimoteZ,13,0,0,min_only,Min-only,0.1,0.4640396643415018,0.03927729533685409,0.4247623690046477,0.9153559195235788,0,50,62
AllGestureWiimoteZ,13,0,0,min_activation_scaled,Activation-scaled min,0.1,0.4640396643415018,0.004808408067901282,0.4592312562736005,0.9896358047096453,0,50,59
AllGestureWiimoteZ,13,0,0,combined,Combined,0.1,0.4640396643415018,0.039277302067704745,0.42476236227379705,0.9153559050187062,0,50,62
AllGestureWiimoteZ,14,0,0,max_only,Max-only,0.1,-0.45240926827710115,-0.9450075263853945,0.4925982581082934,1.0,1,50,450
AllGestureWiimoteZ,14,0,0,min_only,Min-only,0.1,-0.45240926827710115,-0.8593296660501668,0.40692039777306566,0.8994499601495054,1,50,443
AllGestureWiimoteZ,14,0,0,min_activation_scaled,Activation-scaled min,0.1,-0.45240926827710115,-0.9450075359727338,0.49259826769563264,1.0,1,50,450
AllGestureWiimoteZ,14,0,0,combined,Combined,0.1,-0.45240926827710115,-0.8589519752009189,0.4065427069238178,0.8986151186887087,1,50,440
AllGestureWiimoteZ,16,0,0,max_only,Max-only,0.1,-0.3734590235230781,-0.7096410451524195,0.33618202162934147,0.900182082296064,1,50,450
AllGestureWiimoteZ,16,0,0,min_only,Min-only,0.1,-0.3734590235230781,-1.0045239863619169,0.6310649628388387,1.0,1,50,32
AllGestureWiimoteZ,16,0,0,min_activation_scaled,Activation-scaled min,0.1,-0.3734590235230781,-0.7096410607033927,0.33618203718031464,0.9001821239363259,1,50,450
AllGestureWiimoteZ,16,0,0,combined,Combined,0.1,-0.3734590235230781,-1.0045239790659057,0.6310649555428276,1.0,1,50,32
AllGestureWiimoteZ,17,0,0,max_only,Max-only,0.1,-0.2594098100806398,-0.647524239421974,0.3881144293413342,1.0,1,50,450
AllGestureWiimoteZ,17,0,0,min_only,Min-only,0.1,-0.2594098100806398,-1.0820768650785615,0.8226670549979217,1.0,1,50,56
AllGestureWiimoteZ,17,0,0,min_activation_scaled,Activation-scaled min,0.1,-0.2594098100806398,-0.6475242376293273,0.3881144275486875,1.0,1,50,450
AllGestureWiimoteZ,17,0,0,combined,Combined,0.1,-0.2594098100806398,-1.0820768786731552,0.8226670685925154,1.0,1,50,56
AllGestureWiimoteZ,18,0,0,max_only,Max-only,0.1,-0.5628159334453486,-0.7418517342671235,0.17903580082177484,0.3181066350043638,1,50,450
AllGestureWiimoteZ,18,0,0,min_only,Min-only,0.1,-0.5628159334453486,-0.6326491964029655,0.06983326295761683,0.12407811280681351,1,50,132
AllGestureWiimoteZ,18,0,0,min_activation_scaled,Activation-scaled min,0.1,-0.5628159334453486,-1.207617169967187,0.6448012365218383,1.0,1,50,109
AllGestureWiimoteZ,18,0,0,combined,Combined,0.1,-0.5628159334453486,-0.632649177540992,0.0698332440956434,0.12407807929329907,1,50,132
AllGestureWiimoteZ,20,0,0,max_only,Max-only,0.1,0.2887270438176329,-0.040539390960322996,0.3292664347779559,1.0,0,50,450
AllGestureWiimoteZ,20,0,0,min_only,Min-only,0.1,0.2887270438176329,-0.7005633482213316,0.9892903920389645,1.0,1,50,48
AllGestureWiimoteZ,20,0,0,min_activation_scaled,Activation-scaled min,0.1,0.2887270438176329,-0.8308585891325505,1.1195856329501834,1.0,1,50,24
AllGestureWiimoteZ,20,0,0,combined,Combined,0.1,0.2887270438176329,-0.6864135364970179,0.9751405803146508,1.0,1,50,49
AllGestureWiimoteZ,21,0,0,max_only,Max-only,0.1,0.4808855826120392,0.21121027773686285,0.2696753048751763,0.5607877504304171,0,50,450
AllGestureWiimoteZ,21,0,0,min_only,Min-only,0.1,0.4808855826120392,-0.6835315884690624,1.1644171710811015,1.0,1,50,66
AllGestureWiimoteZ,21,0,0,min_activation_scaled,Activation-scaled min,0.1,0.4808855826120392,0.21121027329777287,0.2696753093142663,0.560787759661471,0,50,450
AllGestureWiimoteZ,21,0,0,combined,Combined,0.1,0.4808855826120392,-0.6835316001449282,1.1644171827569674,1.0,1,50,66
AllGestureWiimoteZ,22,0,0,max_only,Max-only,0.1,-0.2663985879633397,-0.6657257373324149,0.3993271493690752,1.0,1,50,450
AllGestureWiimoteZ,22,0,0,min_only,Min-only,0.1,-0.2663985879633397,-1.2477019853648952,0.9813033974015555,1.0,1,50,79
AllGestureWiimoteZ,22,0,0,min_activation_scaled,Activation-scaled min,0.1,-0.2663985879633397,-0.6657257365456664,0.39932714858232665,1.0,1,50,450
AllGestureWiimoteZ,22,0,0,combined,Combined,0.1,-0.2663985879633397,-1.2157219355703495,0.9493233476070098,1.0,1,50,77
AllGestureWiimoteZ,23,0,0,max_only,Max-only,0.1,0.1706244432943108,-0.003046504280199258,0.17367094757451007,1.0,0,50,450
AllGestureWiimoteZ,23,0,0,min_only,Min-only,0.1,0.1706244432943108,-0.8131055746899732,0.983730017984284,1.0,1,50,159
AllGestureWiimoteZ,23,0,0,min_activation_scaled,Activation-scaled min,0.1,0.1706244432943108,-0.7924199713081551,0.9630444146024659,1.0,1,50,160
AllGestureWiimoteZ,23,0,0,combined,Combined,0.1,0.1706244432943108,-0.8131055639615168,0.9837300072558276,1.0,1,50,159
AllGestureWiimoteZ,24,0,0,max_only,Max-only,0.1,-0.15996378594598903,-0.3932264188281548,0.23326263288216575,1.0,0,50,450
AllGestureWiimoteZ,24,0,0,min_only,Min-only,0.1,-0.15996378594598903,-0.945383196993443,0.7854194110474539,1.0,1,50,115
AllGestureWiimoteZ,24,0,0,min_activation_scaled,Activation-scaled min,0.1,-0.15996378594598903,-0.3932264025400937,0.2332626165941047,1.0,0,50,450
AllGestureWiimoteZ,24,0,0,combined,Combined,0.1,-0.15996378594598903,-0.9453832091735956,0.7854194232276066,1.0,1,50,115
AllGestureWiimoteZ,25,0,0,max_only,Max-only,0.1,-0.3465745467884105,-0.6881070253074775,0.341532478519067,0.9854488629792962,1,50,450
AllGestureWiimoteZ,25,0,0,min_only,Min-only,0.1,-0.3465745467884105,-0.7423670015498497,0.3957924547614392,1.0,1,50,9
AllGestureWiimoteZ,25,0,0,min_activation_scaled,Activation-scaled min,0.1,-0.3465745467884105,-0.6881070270804176,0.3415324802920071,0.9854488680948913,1,50,450
AllGestureWiimoteZ,25,0,0,combined,Combined,0.1,-0.3465745467884105,-0.7423669964300157,0.3957924496416052,1.0,1,50,9
AllGestureWiimoteZ,26,0,0,max_only,Max-only,0.1,-0.145061889329975,-0.39036792167928236,0.24530603234930737,1.0,0,50,450
AllGestureWiimoteZ,26,0,0,min_only,Min-only,0.1,-0.145061889329975,-0.6259182280577842,0.4808563387278092,1.0,1,50,179
AllGestureWiimoteZ,26,0,0,min_activation_scaled,Activation-scaled min,0.1,-0.145061889329975,-0.773067688874479,0.628005799544504,1.0,1,50,153
AllGestureWiimoteZ,26,0,0,combined,Combined,0.1,-0.145061889329975,-0.6259182222138209,0.4808563328838459,1.0,1,50,179
AllGestureWiimoteZ,27,0,0,max_only,Max-only,0.1,0.30318174005692333,0.08342025820940502,0.21976148184751831,0.7248482608418195,0,50,450
AllGestureWiimoteZ,27,0,0,min_only,Min-only,0.1,0.30318174005692333,-0.9208128337647776,1.223994573821701,1.0,1,50,113
AllGestureWiimoteZ,27,0,0,min_activation_scaled,Activation-scaled min,0.1,0.30318174005692333,0.08342025402376929,0.21976148603315404,0.7248482746474726,0,50,450
AllGestureWiimoteZ,27,0,0,combined,Combined,0.1,0.30318174005692333,-0.9208128226598099,1.2239945627167332,1.0,1,50,113
AllGestureWiimoteZ,28,0,0,max_only,Max-only,0.1,0.2397180943397107,-0.06271417478027119,0.3024322691199819,1.0,0,50,450
AllGestureWiimoteZ,28,0,0,min_only,Min-only,0.1,0.2397180943397107,-1.2186770292047908,1.4583951235445016,1.0,1,50,88
AllGestureWiimoteZ,28,0,0,min_activation_scaled,Activation-scaled min,0.1,0.2397180943397107,-1.2268984313618763,1.4666165257015868,1.0,1,50,89
AllGestureWiimoteZ,28,0,0,combined,Combined,0.1,0.2397180943397107,-1.2186770326994898,1.4583951270392004,1.0,1,50,88
AllGestureWiimoteZ,29,0,0,max_only,Max-only,0.1,0.2912950285412085,-0.1049656014267133,0.3962606299679218,1.0,0,50,450
AllGestureWiimoteZ,29,0,0,min_only,Min-only,0.1,0.2912950285412085,-0.6503952089186245,0.9416902374598329,1.0,1,50,77
AllGestureWiimoteZ,29,0,0,min_activation_scaled,Activation-scaled min,0.1,0.2912950285412085,-0.6893634198360138,0.9806584483772223,1.0,1,50,65
AllGestureWiimoteZ,29,0,0,combined,Combined,0.1,0.2912950285412085,-0.6503952239767655,0.941690252517974,1.0,1,50,77
AllGestureWiimoteZ,30,0,0,max_only,Max-only,0.1,0.02431692338670044,-0.2469489619037799,0.27126588529048035,1.0,0,50,450
AllGestureWiimoteZ,30,0,0,min_only,Min-only,0.1,0.02431692338670044,-0.9245069689902234,0.9488238923769239,1.0,1,50,58
AllGestureWiimoteZ,30,0,0,min_activation_scaled,Activation-scaled min,0.1,0.02431692338670044,-0.24694897129929305,0.2712658946859935,1.0,0,50,450
