dataset,sample_idx,true_label,pred_before,variant,variant_label,fraction,score_before,score_after,score_drop,bounded_relative_score_drop,flipped,window_length,window_start
OliveOil,0,0,0,max_only,Max-only,0.1,-0.036319851032984074,6.568866097368498,-6.605185948401482,-1.0,0,57,153
OliveOil,0,0,0,min_only,Min-only,0.1,-0.036319851032984074,-0.8639933730574593,0.8276735220244752,1.0,1,57,220
OliveOil,0,0,0,min_activation_scaled,Activation-scaled min,0.1,-0.036319851032984074,4.537589262652818,-4.5739091136858026,-1.0,0,57,165
OliveOil,0,0,0,combined,Combined,0.1,-0.036319851032984074,5.6154246833579196,-5.651744534390904,-1.0,1,57,448
OliveOil,1,0,0,max_only,Max-only,0.1,0.29579071492165376,6.8226628046825475,-6.526872089760894,-1.0,0,57,153
OliveOil,1,0,0,min_only,Min-only,0.1,0.29579071492165376,-0.5912648466420569,0.8870555615637107,1.0,1,57,220
OliveOil,1,0,0,min_activation_scaled,Activation-scaled min,0.1,0.29579071492165376,4.713164153472478,-4.4173734385508245,-1.0,0,57,165
OliveOil,1,0,0,combined,Combined,0.1,0.29579071492165376,5.765417497647604,-5.469626782725951,-1.0,1,57,448
OliveOil,2,0,0,max_only,Max-only,0.1,0.35424792606922284,6.906437730955415,-6.552189804886192,-1.0,0,57,153
OliveOil,2,0,0,min_only,Min-only,0.1,0.35424792606922284,-0.5176327293070531,0.8718806553762759,1.0,1,57,220
OliveOil,2,0,0,min_activation_scaled,Activation-scaled min,0.1,0.35424792606922284,4.878927685311358,-4.524679759242135,-1.0,0,57,165
OliveOil,2,0,0,combined,Combined,0.1,0.35424792606922284,5.975474365657953,-5.62122643958873,-1.0,1,57,448
OliveOil,3,0,0,max_only,Max-only,0.1,0.17316870666661166,6.7797148823319695,-6.606546175665358,-1.0,0,57,153
OliveOil,3,0,0,min_only,Min-only,0.1,0.17316870666661166,-0.6745750440155789,0.8477437506821905,1.0,1,57,220
OliveOil,3,0,0,min_activation_scaled,Activation-scaled min,0.1,0.17316870666661166,4.724375740354283,-4.551207033687671,-1.0,0,57,165
OliveOil,3,0,0,combined,Combined,0.1,0.17316870666661166,5.892608640161716,-5.719439933495104,-1.0,1,57,448
OliveOil,4,0,0,max_only,Max-only,0.1,0.2547711658780263,7.043240031115263,-6.7884688652372365,-1.0,0,57,153
OliveOil,4,0,0,min_only,Min-only,0.1,0.2547711658780263,-0.5223121032931168,0.7770832691711431,1.0,1,57,218
OliveOil,4,0,0,min_activation_scaled,Activation-scaled min,0.1,0.2547711658780263,4.908517961358625,-4.653746795480599,-1.0,0,57,165
OliveOil,4,0,0,combined,Combined,0.1,0.2547711658780263,6.090853269494537,-5.83608210361651,-1.0,1,57,448
OliveOil,5,1,1,max_only,Max-only,0.1,0.5190454179630111,15.441165671404756,-14.922120253441744,-1.0,0,57,474
OliveOil,5,1,1,min_only,Min-only,0.1,0.5190454179630111,0.4283380236312763,0.09070739433173475,0.17475776961859094,1,57,67
OliveOil,5,1,1,min_activation_scaled,Activation-scaled min,0.1,0.5190454179630111,14.574815954764343,-14.055770536801333,-1.0,0,57,469
OliveOil,5,1,1,combined,Combined,0.1,0.5190454179630111,13.24811305259441,-12.729067634631399,-1.0,0,57,484
OliveOil,6,1,1,max_only,Max-only,0.1,0.5260127135043924,15.45072386759792,-14.924711154093528,-1.0,0,57,474
OliveOil,6,1,1,min_only,Min-only,0.1,0.5260127135043924,0.5327469620170824,-0.00673424851269,-0.012802420050658557,1,57,68
OliveOil,6,1,1,min_activation_scaled,Activation-scaled min,0.1,0.5260127135043924,14.635592680119256,-14.109579966614863,-1.0,0,57,469
OliveOil,6,1,1,combined,Combined,0.1,0.5260127135043924,13.353360878599187,-12.827348165094794,-1.0,0,57,484
OliveOil,7,1,1,max_only,Max-only,0.1,0.7194723472228806,15.384578175988755,-14.665105828765874,-1.0,0,57,474
OliveOil,7,1,1,min_only,Min-only,0.1,0.7194723472228806,0.5253480537694466,0.19412429345343396,0.26981443329727345,0,57,68
OliveOil,7,1,1,min_activation_scaled,Activation-scaled min,0.1,0.7194723472228806,14.51701448640038,-13.797542139177498,-1.0,0,57,469
OliveOil,7,1,1,combined,Combined,0.1,0.7194723472228806,13.280715017610461,-12.56124267038758,-1.0,0,57,484
OliveOil,8,1,1,max_only,Max-only,0.1,-0.016871700838525405,15.397561799832355,-15.41443350067088,-1.0,0,57,474
OliveOil,8,1,1,min_only,Min-only,0.1,-0.016871700838525405,0.11295354278062159,-0.129825243619147,-1.0,1,57,68
OliveOil,8,1,1,min_activation_scaled,Activation-scaled min,0.1,-0.016871700838525405,14.569292440539778,-14.586164141378303,-1.0,0,57,469
OliveOil,8,1,1,combined,Combined,0.1,-0.016871700838525405,13.17212057792921,-13.188992278767735,-1.0,0,57,484
OliveOil,9,1,1,max_only,Max-only,0.1,1.113565233506538,16.13794309410089,-15.024377860594353,-1.0,0,57,474
OliveOil,9,1,1,min_only,Min-only,0.1,1.113565233506538,1.1236134234419568,-0.010048189935418783,-0.00902343267340082,0,57,68
OliveOil,9,1,1,min_activation_scaled,Activation-scaled min,0.1,1.113565233506538,15.294360448629721,-14.180795215123183,-1.0,0,57,469
OliveOil,9,1,1,combined,Combined,0.1,1.113565233506538,14.00362966998719,-12.890064436480651,-1.0,0,57,484
OliveOil,10,1,1,max_only,Max-only,0.1,0.1194855436341224,15.315795064965236,-15.196309521331115,-1.0,0,57,474
OliveOil,10,1,1,min_only,Min-only,0.1,0.1194855436341224,0.2936389546396178,-0.17415341100549542,-1.0,1,57,68
OliveOil,10,1,1,min_activation_scaled,Activation-scaled min,0.1,0.1194855436341224,14.472344772361513,-14.352859228727391,-1.0,0,57,469
OliveOil,10,1,1,combined,Combined,0.1,0.1194855436341224,13.2581392415404,-13.138653697906278,-1.0,0,57,484
OliveOil,11,1,1,max_only,Max-only,0.1,0.922134715328621,16.012150844810343,-15.090016129481722,-1.0,0,57,474
OliveOil,11,1,1,min_only,Min-only,0.1,0.922134715328621,0.9394784369462037,-0.017343721617582686,-0.018808209387489033,0,57,68
OliveOil,11,1,1,min_activation_scaled,Activation-scaled min,0.1,0.922134715328621,15.15448886889492,-14.232354153566298,-1.0,0,57,469
OliveOil,11,1,1,combined,Combined,0.1,0.922134715328621,13.678249550825758,-12.756114835497137,-1.0,0,57,484
OliveOil,12,1,1,max_only,Max-only,0.1,0.6312004390725334,15.469826674305049,-14.838626235232516,-1.0,0,57,474
OliveOil,12,1,1,min_only,Min-only,0.1,0.6312004390725334,0.640934566615621,-0.009734127543087556,-0.015421586423171915,1,57,68
OliveOil,12,1,1,min_activation_scaled,Activation-scaled min,0.1,0.6312004390725334,14.65875045396859,-14.027550014896057,-1.0,0,57,469
OliveOil,12,1,1,combined,Combined,0.1,0.6312004390725334,13.410314784255528,-12.779114345182995,-1.0,0,57,484
OliveOil,13,1,1,max_only,Max-only,0.1,0.6315149497497119,15.689189269867436,-15.057674320117723,-1.0,0,57,474
OliveOil,13,1,1,min_only,Min-only,0.1,0.6315149497497119,0.7101481222406756,-0.07863317249096369,-0.12451494300678913,0,57,68
OliveOil,13,1,1,min_activation_scaled,Activation-scaled min,0.1,0.6315149497497119,14.89869101054315,-14.267176060793439,-1.0,0,57,469
OliveOil,13,1,1,combined,Combined,0.1,0.6315149497497119,13.50902402695359,-12.877509077203879,-1.0,0,57,484
OliveOil,15,2,2,max_only,Max-only,0.1,1.07290457686946,-18.082505340763245,19.155409917632703,1.0,1,57,470
