dataset,sample_idx,true_label,pred_before,variant,variant_label,fraction,score_before,score_after,score_drop,bounded_relative_score_drop,flipped,window_length,window_start
CinCECGTorso,0,2,2,max_only,Max-only,0.1,0.6136284545375488,0.10918832988389354,0.5044401246536552,0.822059829304996,0,164,705
CinCECGTorso,0,2,2,min_only,Min-only,0.1,0.6136284545375488,0.41365891879912337,0.1999695357384254,0.32587994963365796,0,164,1326
CinCECGTorso,0,2,2,min_activation_scaled,Activation-scaled min,0.1,0.6136284545375488,0.08655541254676219,0.5270730419907865,0.858943517286024,0,164,691
CinCECGTorso,0,2,2,combined,Combined,0.1,0.6136284545375488,0.09503363147393262,0.5185948230636162,0.845127004951948,0,164,613
CinCECGTorso,1,1,1,max_only,Max-only,0.1,0.5509681570149763,-0.0019446594043909249,0.5529128164193672,1.0,0,164,612
CinCECGTorso,1,1,1,min_only,Min-only,0.1,0.5509681570149763,0.1526106174564939,0.39835753955848235,0.7230124127395652,0,164,426
CinCECGTorso,1,1,1,min_activation_scaled,Activation-scaled min,0.1,0.5509681570149763,-0.1028591902736245,0.6538273472886007,1.0,0,164,594
CinCECGTorso,1,1,1,combined,Combined,0.1,0.5509681570149763,-0.13085426261612354,0.6818224196310998,1.0,0,164,591
CinCECGTorso,2,3,3,max_only,Max-only,0.1,0.8071273116095372,0.4372441337630066,0.36988317784653063,0.4582706027359231,0,164,522
CinCECGTorso,2,3,3,min_only,Min-only,0.1,0.8071273116095372,0.5513924084383712,0.255734903171166,0.31684541291977664,0,164,1054
CinCECGTorso,2,3,3,min_activation_scaled,Activation-scaled min,0.1,0.8071273116095372,0.44850002427318897,0.35862728733634824,0.4443250003474548,0,164,526
CinCECGTorso,2,3,3,combined,Combined,0.1,0.8071273116095372,0.4860521542053707,0.32107515740416653,0.39779939916107465,0,164,987
CinCECGTorso,3,2,2,max_only,Max-only,0.1,0.6777373263365207,0.39834460686537093,0.2793927194711498,0.4122427618656194,0,164,699
CinCECGTorso,3,2,2,min_only,Min-only,0.1,0.6777373263365207,0.5131821352329269,0.16455519110359385,0.24280048022824438,0,164,579
