dataset,sample_idx,true_label,pred_before,variant,variant_label,fraction,score_before,score_after,score_drop,bounded_relative_score_drop,flipped,window_length,window_start
Mallat,0,4,4,max_only,Max-only,0.1,0.18859160526455565,-0.5804264378235999,0.7690180430881556,1.0,1,102,380
Mallat,0,4,4,min_only,Min-only,0.1,0.18859160526455565,-0.21691721082094106,0.4055088160854967,1.0,0,102,702
Mallat,0,4,4,min_activation_scaled,Activation-scaled min,0.1,0.18859160526455565,-0.5257248737963608,0.7143164790609164,1.0,1,102,27
Mallat,0,4,4,combined,Combined,0.1,0.18859160526455565,-0.7213009996020332,0.9098926048665888,1.0,1,102,409
Mallat,1,7,7,max_only,Max-only,0.1,0.32017096014543656,0.5684409067198513,-0.2482699465744147,-0.7754268876688618,0,102,870
Mallat,1,7,7,min_only,Min-only,0.1,0.32017096014543656,0.9469932152440388,-0.6268222550986022,-1.0,0,102,911
Mallat,1,7,7,min_activation_scaled,Activation-scaled min,0.1,0.32017096014543656,0.6032811849901716,-0.283110224844735,-0.884244281467164,0,102,873
Mallat,1,7,7,combined,Combined,0.1,0.32017096014543656,-0.05871600901477536,0.3788869691602119,1.0,0,102,792
Mallat,2,1,1,max_only,Max-only,0.1,0.5166225072561816,0.4249994615437631,0.09162304571241853,0.17734974197948133,0,102,373
Mallat,2,1,1,min_only,Min-only,0.1,0.5166225072561816,0.38124508052645734,0.1353774267297243,0.26204271549454244,0,102,719
Mallat,2,1,1,min_activation_scaled,Activation-scaled min,0.1,0.5166225072561816,0.13719318476372133,0.3794293224924603,0.734440684876366,0,102,870
Mallat,2,1,1,combined,Combined,0.1,0.5166225072561816,0.2475652701684219,0.26905723708775975,0.5207994473901097,0,102,714
Mallat,3,0,0,max_only,Max-only,0.1,0.32999697494584546,-0.11173643823053125,0.4417334131763767,1.0,0,102,758
Mallat,3,0,0,min_only,Min-only,0.1,0.32999697494584546,0.15267128938712493,0.17732568555872052,0.5373538597860205,0,102,738
Mallat,3,0,0,min_activation_scaled,Activation-scaled min,0.1,0.32999697494584546,0.0543251046799017,0.27567187026594375,0.8353744301345579,0,102,748
Mallat,3,0,0,combined,Combined,0.1,0.32999697494584546,-0.10308892382476598,0.43308589877061143,1.0,1,102,515
Mallat,4,4,4,max_only,Max-only,0.1,0.044610923728165885,-0.7380364988516019,0.7826474225797678,1.0,1,102,18
Mallat,4,4,4,min_only,Min-only,0.1,0.044610923728165885,-0.35575259085970523,0.4003635145878711,1.0,1,102,702
Mallat,4,4,4,min_activation_scaled,Activation-scaled min,0.1,0.044610923728165885,-0.7241738283891387,0.7687847521173046,1.0,1,102,24
Mallat,4,4,4,combined,Combined,0.1,0.044610923728165885,-0.931922863669478,0.9765337873976438,1.0,1,102,425
Mallat,5,5,5,max_only,Max-only,0.1,0.9515928577635607,0.42999533460693506,0.5215975231566257,0.5481304013273961,0,102,249
Mallat,5,5,5,min_only,Min-only,0.1,0.9515928577635607,0.22495168762386697,0.7266411701396938,0.7636043089301232,0,102,20
Mallat,5,5,5,min_activation_scaled,Activation-scaled min,0.1,0.9515928577635607,0.41101404531658947,0.5405788124469713,0.5680772401341907,0,102,237
Mallat,5,5,5,combined,Combined,0.1,0.9515928577635607,0.23108112410793658,0.7205117336556242,0.7571630772701428,0,102,24
Mallat,6,6,6,max_only,Max-only,0.1,0.8355566019205066,0.9517767811811609,-0.11622017926065431,-0.13909295899352164,0,102,30
Mallat,6,6,6,min_only,Min-only,0.1,0.8355566019205066,0.9121699464874332,-0.07661334456692659,-0.09169127824441173,0,102,14
Mallat,6,6,6,min_activation_scaled,Activation-scaled min,0.1,0.8355566019205066,0.9143928536726605,-0.07883625175215392,-0.09435166596647666,0,102,35
Mallat,6,6,6,combined,Combined,0.1,0.8355566019205066,0.5466435874245604,0.2889130144959462,0.34577270774855906,0,102,178
Mallat,7,2,2,max_only,Max-only,0.1,0.10364669077906807,0.6572660893404569,-0.5536193985613889,-1.0,0,102,376
Mallat,7,2,2,min_only,Min-only,0.1,0.10364669077906807,0.3926558580795816,-0.2890091673005135,-1.0,0,102,690
Mallat,7,2,2,min_activation_scaled,Activation-scaled min,0.1,0.10364669077906807,0.5174677890923967,-0.4138210983133286,-1.0,0,102,363
Mallat,7,2,2,combined,Combined,0.1,0.10364669077906807,0.34832175012638156,-0.24467505934731348,-1.0,0,102,684
Mallat,8,4,4,max_only,Max-only,0.1,0.017298839563065882,-0.7868316104034362,0.8041304499665021,1.0,1,102,381
Mallat,8,4,4,min_only,Min-only,0.1,0.017298839563065882,-0.5736760307247358,0.5909748702878017,1.0,1,102,36
Mallat,8,4,4,min_activation_scaled,Activation-scaled min,0.1,0.017298839563065882,-0.5619576957547063,0.5792565353177722,1.0,1,102,30
Mallat,8,4,4,combined,Combined,0.1,0.017298839563065882,-1.138684294230629,1.1559831337936948,1.0,1,102,424
Mallat,9,1,1,max_only,Max-only,0.1,0.59139719682451,0.5348801677155275,0.056517029108982486,0.09556510218064328,0,102,379
Mallat,9,1,1,min_only,Min-only,0.1,0.59139719682451,0.42525092492363425,0.16614627190087572,0.28093807656667164,0,102,210
Mallat,9,1,1,min_activation_scaled,Activation-scaled min,0.1,0.59139719682451,0.19214337909183943,0.39925381773267055,0.6751015134581888,0,102,870
Mallat,9,1,1,combined,Combined,0.1,0.59139719682451,0.1576207916814918,0.4337764051430182,0.7334760360653177,0,102,18
Mallat,10,4,4,max_only,Max-only,0.1,-0.020132150014062544,-0.8079049497153348,0.7877727997012722,1.0,1,102,383
Mallat,10,4,4,min_only,Min-only,0.1,-0.020132150014062544,-0.4686224923127128,0.44849034229865026,1.0,1,102,702
Mallat,10,4,4,min_activation_scaled,Activation-scaled min,0.1,-0.020132150014062544,-0.47980324962628784,0.4596710996122253,1.0,1,102,49
Mallat,10,4,4,combined,Combined,0.1,-0.020132150014062544,-0.8952395071405975,0.875107357126535,1.0,1,102,397
Mallat,11,1,1,max_only,Max-only,0.1,0.781039121728548,0.6622082125278235,0.11883090920072448,0.15214443649544598,0,102,379
Mallat,11,1,1,min_only,Min-only,0.1,0.781039121728548,0.8344459869694607,-0.05340686524091276,-0.06837915717148577,0,102,241
Mallat,11,1,1,min_activation_scaled,Activation-scaled min,0.1,0.781039121728548,0.6462689175636975,0.13477020416485042,0.17255221648099925,0,102,869
