dataset,sample_idx,true_label,pred_before,variant,variant_label,fraction,score_before,score_after,score_drop,bounded_relative_score_drop,flipped,window_length,window_start
SwedishLeaf,0,1,1,max_only,Max-only,0.1,1.473883964213121,1.1959601495401746,0.27792381467294636,0.1885654724901306,0,13,68
SwedishLeaf,0,1,1,min_only,Min-only,0.1,1.473883964213121,1.2155003394581316,0.2583836247549893,0.17530786393016462,0,13,50
SwedishLeaf,0,1,1,min_activation_scaled,Activation-scaled min,0.1,1.473883964213121,1.168063220268256,0.305820743944865,0.2074929532293159,0,13,84
SwedishLeaf,0,1,1,combined,Combined,0.1,1.473883964213121,1.1953962000744707,0.2784877641386503,0.18894810036095971,0,13,65
SwedishLeaf,1,2,2,max_only,Max-only,0.1,0.846446369676284,0.3119703764552667,0.5344759932210172,0.6314344073458728,0,13,68
SwedishLeaf,1,2,2,min_only,Min-only,0.1,0.846446369676284,0.2709331073965132,0.5755132622797707,0.679916180139907,0,13,29
SwedishLeaf,1,2,2,min_activation_scaled,Activation-scaled min,0.1,0.846446369676284,0.2845735431259516,0.5618728265503323,0.663801255316341,0,13,69
SwedishLeaf,1,2,2,combined,Combined,0.1,0.846446369676284,0.2709331149305475,0.5755132547457364,0.6799161712391358,0,13,29
SwedishLeaf,2,13,13,max_only,Max-only,0.1,0.9529610497039085,0.8161315079179492,0.1368295417859593,0.14358341114262957,0,13,72
SwedishLeaf,2,13,13,min_only,Min-only,0.1,0.9529610497039085,0.4561329755466521,0.4968280741572564,0.5213513741828691,0,13,15
SwedishLeaf,2,13,13,min_activation_scaled,Activation-scaled min,0.1,0.9529610497039085,0.6823824356391623,0.27057861406474615,0.28393430163228084,0,13,77
SwedishLeaf,2,13,13,combined,Combined,0.1,0.9529610497039085,0.8539724352985407,0.09898861440536777,0.1038746657709236,0,13,61
SwedishLeaf,3,3,3,max_only,Max-only,0.1,0.4031455848824138,-0.24792634860642482,0.6510719334888386,1.0,0,13,69
SwedishLeaf,3,3,3,min_only,Min-only,0.1,0.4031455848824138,0.007222235371511121,0.3959233495109027,0.9820828561065006,0,13,98
SwedishLeaf,3,3,3,min_activation_scaled,Activation-scaled min,0.1,0.4031455848824138,-0.16114310609465543,0.5642886909770692,1.0,0,13,47
SwedishLeaf,3,3,3,combined,Combined,0.1,0.4031455848824138,-0.24762713854907648,0.6507727234314903,1.0,0,13,71
SwedishLeaf,4,5,5,max_only,Max-only,0.1,1.0297245941909783,0.2401737027989086,0.7895508913920697,0.7667585382418255,0,13,113
SwedishLeaf,4,5,5,min_only,Min-only,0.1,1.0297245941909783,0.731773432415946,0.29795116177503234,0.28935005933218827,0,13,57
SwedishLeaf,4,5,5,min_activation_scaled,Activation-scaled min,0.1,1.0297245941909783,0.22399376459545883,0.8057308295955194,0.7824714022268776,0,13,114
SwedishLeaf,4,5,5,combined,Combined,0.1,1.0297245941909783,0.8650715486047418,0.1646530455862365,0.15989992529572797,0,13,61
SwedishLeaf,5,0,0,max_only,Max-only,0.1,0.5437803793901814,0.1452101183863468,0.39857026100383464,0.7329604802775842,0,13,71
SwedishLeaf,5,0,0,min_only,Min-only,0.1,0.5437803793901814,-0.14973514215506567,0.6935155215452471,1.0,0,13,12
SwedishLeaf,5,0,0,min_activation_scaled,Activation-scaled min,0.1,0.5437803793901814,0.1590173143059197,0.3847630650842617,0.7075694013571239,0,13,70
SwedishLeaf,5,0,0,combined,Combined,0.1,0.5437803793901814,0.1452101259808447,0.3985702534093367,0.7329604663114975,0,13,71
SwedishLeaf,6,10,10,max_only,Max-only,0.1,0.4118800447699211,-0.03868716249656001,0.45056720726648114,1.0,0,13,0
