dataset,sample_idx,true_label,pred_before,variant,variant_label,fraction,score_before,score_after,score_drop,bounded_relative_score_drop,flipped,window_length,window_start
ShapesAll,0,0,0,max_only,Max-only,0.1,0.8824675314023156,0.2337166171464531,0.6487509142558625,0.7351547292286372,0,51,166
ShapesAll,0,0,0,min_only,Min-only,0.1,0.8824675314023156,0.25667035953443995,0.6257971718678756,0.7091438953335051,0,51,197
ShapesAll,0,0,0,min_activation_scaled,Activation-scaled min,0.1,0.8824675314023156,0.3863692588751746,0.496098272527141,0.5621710631865815,0,51,0
ShapesAll,0,0,0,combined,Combined,0.1,0.8824675314023156,0.2749807210206634,0.6074868103816522,0.6883948704848493,0,51,195
ShapesAll,1,0,0,max_only,Max-only,0.1,0.41083621063447073,-0.02438393654171911,0.43522014717618984,1.0,0,51,425
ShapesAll,1,0,0,min_only,Min-only,0.1,0.41083621063447073,0.01004907923158882,0.4007871314028819,0.9755375633670862,0,51,436
ShapesAll,1,0,0,min_activation_scaled,Activation-scaled min,0.1,0.41083621063447073,0.07186168707074025,0.3389745235637305,0.8250823313697411,0,51,0
ShapesAll,1,0,0,combined,Combined,0.1,0.41083621063447073,0.01004908880311206,0.4007871218313587,0.9755375400694808,0,51,436
ShapesAll,2,0,0,max_only,Max-only,0.1,0.6614784973468437,0.12902016837534425,0.5324583289714995,0.804950616167484,0,51,428
ShapesAll,2,0,0,min_only,Min-only,0.1,0.6614784973468437,0.13547523841798426,0.5260032589288595,0.7951920823527083,0,51,443
ShapesAll,2,0,0,min_activation_scaled,Activation-scaled min,0.1,0.6614784973468437,0.23374335816573089,0.42773513918111283,0.6466340089099267,0,51,0
ShapesAll,2,0,0,combined,Combined,0.1,0.6614784973468437,0.1354752385948632,0.5260032587519805,0.7951920820853093,0,51,443
ShapesAll,3,0,0,max_only,Max-only,0.1,0.9182426778123425,0.42040230816258717,0.4978403696497553,0.5421658560566717,0,51,197
ShapesAll,3,0,0,min_only,Min-only,0.1,0.9182426778123425,0.3686357571092653,0.5496069207030772,0.5985414699641395,0,51,204
ShapesAll,3,0,0,min_activation_scaled,Activation-scaled min,0.1,0.9182426778123425,0.5281883675009391,0.39005431031140336,0.4247830066640732,0,51,0
ShapesAll,3,0,0,combined,Combined,0.1,0.9182426778123425,0.3686357462528742,0.5496069315594683,0.5985414817871352,0,51,204
ShapesAll,4,0,0,max_only,Max-only,0.1,0.7716702083134879,0.2604623271124413,0.5112078812010465,0.6624685172825194,0,51,171
ShapesAll,4,0,0,min_only,Min-only,0.1,0.7716702083134879,0.43728343520924473,0.33438677310424314,0.43332804114210266,0,51,207
ShapesAll,4,0,0,min_activation_scaled,Activation-scaled min,0.1,0.7716702083134879,0.3888515457612878,0.3828186625522001,0.4960903794620801,0,51,0
ShapesAll,4,0,0,combined,Combined,0.1,0.7716702083134879,0.46780502386718537,0.3038651844463025,0.3937754592534424,0,51,205
ShapesAll,5,0,0,max_only,Max-only,0.1,1.0248183696412985,0.49587469272248264,0.5289436769188158,0.5161335671318876,0,51,193
ShapesAll,5,0,0,min_only,Min-only,0.1,1.0248183696412985,0.48592853707965755,0.5388898325616409,0.5258388439225735,0,51,202
ShapesAll,5,0,0,min_activation_scaled,Activation-scaled min,0.1,1.0248183696412985,0.5804217154372779,0.4443966542040205,0.43363412848018845,0,51,0
ShapesAll,5,0,0,combined,Combined,0.1,1.0248183696412985,0.48592853121518353,0.5388898384261149,0.52583884964502,0,51,202
ShapesAll,7,0,0,max_only,Max-only,0.1,-0.22272591950388743,-0.3382473800373311,0.1155214605334437,0.5186686045439038,0,51,279
ShapesAll,7,0,0,min_only,Min-only,0.1,-0.22272591950388743,-0.42516882233040065,0.20244290282651323,0.9089287602838678,0,51,37
ShapesAll,7,0,0,min_activation_scaled,Activation-scaled min,0.1,-0.22272591950388743,-0.4160743568419494,0.19334843733806195,0.8680964014980115,0,51,190
ShapesAll,7,0,0,combined,Combined,0.1,-0.22272591950388743,-0.4825438590839696,0.25981793958008215,1.0,0,51,42
ShapesAll,8,0,0,max_only,Max-only,0.1,0.676932497314991,0.2125390090224577,0.46439348829253335,0.6860252744686404,0,51,200
ShapesAll,8,0,0,min_only,Min-only,0.1,0.676932497314991,0.2135747102822243,0.46335778703276675,0.6844952847962801,0,51,201
ShapesAll,8,0,0,min_activation_scaled,Activation-scaled min,0.1,0.676932497314991,0.35358512999855507,0.323347367316436,0.47766489411289365,0,51,0
ShapesAll,8,0,0,combined,Combined,0.1,0.676932497314991,0.21357470728111694,0.4633577900338741,0.684495289229666,0,51,201
ShapesAll,9,0,0,max_only,Max-only,0.1,0.6538608055355366,0.21198030068226958,0.441880504853267,0.6758010654733851,0,51,202
ShapesAll,9,0,0,min_only,Min-only,0.1,0.6538608055355366,0.21758593367751655,0.43627487185802005,0.6672279496440308,0,51,205
ShapesAll,9,0,0,min_activation_scaled,Activation-scaled min,0.1,0.6538608055355366,0.3240676554211903,0.3297931501143463,0.5043774499784915,0,51,0
ShapesAll,9,0,0,combined,Combined,0.1,0.6538608055355366,0.2175859261307227,0.4362748794048139,0.6672279611859098,0,51,205
ShapesAll,10,11,11,max_only,Max-only,0.1,-0.24204475330633124,-0.20880372256062407,-0.03324103074570717,-0.13733366643139397,0,51,365
ShapesAll,10,11,11,min_only,Min-only,0.1,-0.24204475330633124,-0.4948731356555989,0.25282838234926763,1.0,1,51,251
ShapesAll,10,11,11,min_activation_scaled,Activation-scaled min,0.1,-0.24204475330633124,-0.20513782615672305,-0.03690692714960819,-0.15247913522737608,0,51,383
ShapesAll,10,11,11,combined,Combined,0.1,-0.24204475330633124,-0.49487313889265205,0.2528283855863208,1.0,1,51,251
ShapesAll,11,11,11,max_only,Max-only,0.1,0.34731014584730024,-0.12224891640415014,0.4695590622514504,1.0,0,51,110
ShapesAll,11,11,11,min_only,Min-only,0.1,0.34731014584730024,-0.025899664573335146,0.3732098104206354,1.0,0,51,44
ShapesAll,11,11,11,min_activation_scaled,Activation-scaled min,0.1,0.34731014584730024,0.34061079099735947,0.006699354849940775,0.01928920200242071,0,51,269
ShapesAll,11,11,11,combined,Combined,0.1,0.34731014584730024,-0.02372783143165691,0.37103797727895715,1.0,0,51,43
ShapesAll,12,11,11,max_only,Max-only,0.1,0.5525942441236,0.26490042687716686,0.28769381724643317,0.5206230424633986,0,51,138
ShapesAll,12,11,11,min_only,Min-only,0.1,0.5525942441236,0.2591799687631482,0.29341427536045184,0.5309750282520045,0,51,397
ShapesAll,12,11,11,min_activation_scaled,Activation-scaled min,0.1,0.5525942441236,0.22335431683215812,0.3292399272914419,0.5958066610102786,0,51,145
ShapesAll,12,11,11,combined,Combined,0.1,0.5525942441236,0.259179991368756,0.293414252754844,0.5309749873439292,0,51,397
ShapesAll,13,11,11,max_only,Max-only,0.1,0.8357768167204778,0.33801458932499595,0.4977622273954818,0.5955676466128991,0,51,130
ShapesAll,13,11,11,min_only,Min-only,0.1,0.8357768167204778,0.5387675403341778,0.2970092763862999,0.35536870020281164,0,51,379
ShapesAll,13,11,11,min_activation_scaled,Activation-scaled min,0.1,0.8357768167204778,0.31000435022313155,0.5257724664973462,0.6290816243011011,0,51,146
ShapesAll,13,11,11,combined,Combined,0.1,0.8357768167204778,0.5387675413332103,0.2970092753872675,0.3553686990074791,0,51,379
ShapesAll,14,11,11,max_only,Max-only,0.1,0.6402025018604425,0.07696645420986892,0.5632360476505736,0.8797765804370014,0,51,112
ShapesAll,14,11,11,min_only,Min-only,0.1,0.6402025018604425,0.04503295295475518,0.5951695489056873,0.9296568156470782,0,51,84
ShapesAll,14,11,11,min_activation_scaled,Activation-scaled min,0.1,0.6402025018604425,0.5412504669644675,0.09895203489597493,0.15456340774209856,0,51,252
ShapesAll,14,11,11,combined,Combined,0.1,0.6402025018604425,0.04503295592170953,0.595169545938733,0.9296568110126856,0,51,84
ShapesAll,15,11,11,max_only,Max-only,0.1,0.8807186066643167,0.35451531395260516,0.5262032927117115,0.5974697153668251,0,51,0
ShapesAll,15,11,11,min_only,Min-only,0.1,0.8807186066643167,0.5979369955909384,0.2827816110733783,0.32108018140347766,0,51,387
ShapesAll,15,11,11,min_activation_scaled,Activation-scaled min,0.1,0.8807186066643167,0.7806647732572449,0.10005383340707175,0.11360463949022419,0,51,245
ShapesAll,15,11,11,combined,Combined,0.1,0.8807186066643167,0.5979370025956494,0.28278160406866726,0.3210801734500825,0,51,387
ShapesAll,16,11,11,max_only,Max-only,0.1,0.14538873905292982,-0.3056640073357899,0.4510527463887197,1.0,0,51,106
ShapesAll,16,11,11,min_only,Min-only,0.1,0.14538873905292982,-0.3513695260686934,0.49675826512162324,1.0,0,51,78
ShapesAll,16,11,11,min_activation_scaled,Activation-scaled min,0.1,0.14538873905292982,-0.07316446077180117,0.21855319982473098,1.0,0,51,226
ShapesAll,16,11,11,combined,Combined,0.1,0.14538873905292982,-0.3513695238620185,0.4967582629149483,1.0,0,51,78
