dataset,sample_idx,true_label,pred_before,variant,variant_label,fraction,score_before,score_after,score_drop,bounded_relative_score_drop,flipped,window_length,window_start
LargeKitchenAppliances,0,0,0,max_only,Max-only,0.1,0.14557811366345919,0.07858230625814755,0.06699580740531164,0.460202055908847,1,72,561
LargeKitchenAppliances,0,0,0,min_only,Min-only,0.1,0.14557811366345919,0.2843656310625058,-0.1387875173990466,-0.9533477289873259,0,72,148
LargeKitchenAppliances,0,0,0,min_activation_scaled,Activation-scaled min,0.1,0.14557811366345919,0.07858231562026452,0.06699579804319467,0.46020199159936787,1,72,561
LargeKitchenAppliances,0,0,0,combined,Combined,0.1,0.14557811366345919,0.07858230781192954,0.06699580585152964,0.4602020452357363,1,72,561
LargeKitchenAppliances,1,0,0,max_only,Max-only,0.1,0.32441587917973524,0.6058784171205625,-0.2814625379408272,-0.8675952331841827,0,72,194
LargeKitchenAppliances,1,0,0,min_only,Min-only,0.1,0.32441587917973524,0.41317787308706067,-0.08876199390732542,-0.2736047339206078,0,72,304
LargeKitchenAppliances,1,0,0,min_activation_scaled,Activation-scaled min,0.1,0.32441587917973524,0.6058783846178565,-0.28146250543812124,-0.8675951329960974,0,72,194
LargeKitchenAppliances,1,0,0,combined,Combined,0.1,0.32441587917973524,0.9361950028975332,-0.611779123717798,-1.0,0,72,241
LargeKitchenAppliances,2,0,0,max_only,Max-only,0.1,0.45431197152416547,0.7367687816504176,-0.2824568101262521,-0.6217229703537706,0,72,566
LargeKitchenAppliances,2,0,0,min_only,Min-only,0.1,0.45431197152416547,0.5433779073777094,-0.08906593585354394,-0.19604532874053415,0,72,313
LargeKitchenAppliances,2,0,0,min_activation_scaled,Activation-scaled min,0.1,0.45431197152416547,0.5637649522212184,-0.10945298069705289,-0.24091977900135955,0,72,598
LargeKitchenAppliances,2,0,0,combined,Combined,0.1,0.45431197152416547,0.6580756580314299,-0.2037636865072644,-0.4485095061751411,0,72,261
LargeKitchenAppliances,4,0,0,max_only,Max-only,0.1,0.24275886664866686,0.060342218407050896,0.18241664824161596,0.7514283590607571,0,72,549
LargeKitchenAppliances,4,0,0,min_only,Min-only,0.1,0.24275886664866686,0.19982434872036703,0.04293451792829983,0.17686003259524205,0,72,108
LargeKitchenAppliances,4,0,0,min_activation_scaled,Activation-scaled min,0.1,0.24275886664866686,0.06034221107450749,0.18241665557415937,0.7514283892656815,0,72,549
LargeKitchenAppliances,4,0,0,combined,Combined,0.1,0.24275886664866686,0.31037042465102005,-0.06761155800235319,-0.2785120907163939,0,72,583
LargeKitchenAppliances,5,0,0,max_only,Max-only,0.1,0.7356218419434915,0.9616395483448801,-0.22601770640138863,-0.30724672143711207,0,72,202
LargeKitchenAppliances,5,0,0,min_only,Min-only,0.1,0.7356218419434915,0.9254534093141489,-0.18983156737065743,-0.2580555640022388,0,72,279
LargeKitchenAppliances,5,0,0,min_activation_scaled,Activation-scaled min,0.1,0.7356218419434915,0.9616395589008184,-0.22601771695732698,-0.307246735786773,0,72,202
LargeKitchenAppliances,5,0,0,combined,Combined,0.1,0.7356218419434915,0.9693095557409432,-0.2336877137974518,-0.3176732701503076,0,72,198
