dataset,sample_idx,true_label,pred_before,variant,variant_label,fraction,score_before,score_after,score_drop,bounded_relative_score_drop,flipped,window_length,window_start
EthanolLevel,0,0,0,max_only,Max-only,0.1,0.5146181244487664,2.1396589414046168,-1.6250408169558503,-1.0,0,175,1319
EthanolLevel,0,0,0,min_only,Min-only,0.1,0.5146181244487664,2.200387830959737,-1.6857697065109707,-1.0,0,175,1384
EthanolLevel,0,0,0,min_activation_scaled,Activation-scaled min,0.1,0.5146181244487664,2.0035786129997155,-1.488960488550949,-1.0,0,175,1320
EthanolLevel,0,0,0,combined,Combined,0.1,0.5146181244487664,1.7669519270450658,-1.2523338025962993,-1.0,0,175,1481
EthanolLevel,2,0,0,max_only,Max-only,0.1,0.025256584228825985,1.7980619301705971,-1.7728053459417712,-1.0,0,175,1306
EthanolLevel,2,0,0,min_only,Min-only,0.1,0.025256584228825985,1.879757892134935,-1.854501307906109,-1.0,0,175,1375
EthanolLevel,2,0,0,min_activation_scaled,Activation-scaled min,0.1,0.025256584228825985,1.989314277473465,-1.964057693244639,-1.0,0,175,1319
EthanolLevel,2,0,0,combined,Combined,0.1,0.025256584228825985,1.8615023868679064,-1.8362458026390804,-1.0,0,175,1376
EthanolLevel,3,0,0,max_only,Max-only,0.1,-0.11831605028512471,1.4885557092677315,-1.606871759552856,-1.0,0,175,1305
EthanolLevel,3,0,0,min_only,Min-only,0.1,-0.11831605028512471,1.7112097601753145,-1.829525810460439,-1.0,0,175,1391
EthanolLevel,3,0,0,min_activation_scaled,Activation-scaled min,0.1,-0.11831605028512471,1.3966038841834996,-1.5149199344686242,-1.0,0,175,1320
EthanolLevel,3,0,0,combined,Combined,0.1,-0.11831605028512471,0.8651768645303521,-0.9834929148154768,-1.0,0,175,1488
EthanolLevel,4,0,0,max_only,Max-only,0.1,0.4487788370136317,1.4779950083101003,-1.0292161712964687,-1.0,1,175,1311
EthanolLevel,4,0,0,min_only,Min-only,0.1,0.4487788370136317,1.5295858245352933,-1.0808069875216617,-1.0,0,175,1375
EthanolLevel,4,0,0,min_activation_scaled,Activation-scaled min,0.1,0.4487788370136317,1.461241644288301,-1.0124628072746693,-1.0,1,175,1320
EthanolLevel,4,0,0,combined,Combined,0.1,0.4487788370136317,1.575919109034961,-1.1271402720213293,-1.0,0,175,1376
EthanolLevel,6,0,0,max_only,Max-only,0.1,0.6642713077357238,2.5635103090390414,-1.8992390013033176,-1.0,0,175,1320
EthanolLevel,6,0,0,min_only,Min-only,0.1,0.6642713077357238,2.620699642125046,-1.9564283343893223,-1.0,0,175,1376
EthanolLevel,6,0,0,min_activation_scaled,Activation-scaled min,0.1,0.6642713077357238,2.5635108371437414,-1.8992395294080175,-1.0,0,175,1320
