method,true_label,pred_label,explain_time_s,dataset,sample_idx
hydra,0,0,0.04754239100293489,TwoLeadECG,867
shapley_sampling,0,0,0.7379707869986305,TwoLeadECG,867
feature_ablation,0,0,0.03129454900044948,TwoLeadECG,867
tshap_centroid,0,0,0.010092750999319833,TwoLeadECG,867
tshap_zero,0,0,0.003159365001920378,TwoLeadECG,867
mrsqm,0,0,2.50470002356451e-05,TwoLeadECG,867
hydra,0,0,0.03702788499867893,TwoLeadECG,812
shapley_sampling,0,0,0.7358169479994103,TwoLeadECG,812
feature_ablation,0,0,0.03109631600091234,TwoLeadECG,812
tshap_centroid,0,0,0.0021542899994528852,TwoLeadECG,812
tshap_zero,0,0,0.0020055700006196275,TwoLeadECG,812
mrsqm,0,0,1.919599890243262e-05,TwoLeadECG,812
hydra,0,0,0.03722331400058465,TwoLeadECG,227
shapley_sampling,0,0,0.7339668310014531,TwoLeadECG,227
feature_ablation,0,0,0.0314067809995322,TwoLeadECG,227
tshap_centroid,0,0,0.002139651998732006,TwoLeadECG,227
tshap_zero,0,0,0.001990871998714283,TwoLeadECG,227
mrsqm,0,0,1.851499837357551e-05,TwoLeadECG,227
hydra,1,1,0.03890083499936736,TwoLeadECG,1103
shapley_sampling,1,1,0.7694545240010484,TwoLeadECG,1103
feature_ablation,1,1,0.03337116399779916,TwoLeadECG,1103
tshap_centroid,1,1,0.0024078880014712922,TwoLeadECG,1103
tshap_zero,1,1,0.0026385619967186358,TwoLeadECG,1103
mrsqm,1,1,1.8996001017512754e-05,TwoLeadECG,1103
hydra,0,0,0.03722784199999296,TwoLeadECG,955
shapley_sampling,0,0,0.7571427799994126,TwoLeadECG,955
feature_ablation,0,0,0.032719385002565105,TwoLeadECG,955
tshap_centroid,0,0,0.0024769980009295978,TwoLeadECG,955
tshap_zero,0,0,0.0020445330010261387,TwoLeadECG,955
mrsqm,0,0,2.0278999727452174e-05,TwoLeadECG,955
hydra,1,1,0.03946366599848261,TwoLeadECG,862
shapley_sampling,1,1,0.8032788000018627,TwoLeadECG,862
feature_ablation,1,1,0.0360871729972132,TwoLeadECG,862
tshap_centroid,1,1,0.002288752999447752,TwoLeadECG,862
tshap_zero,1,1,0.002147888000763487,TwoLeadECG,862
mrsqm,1,1,2.016799771809019e-05,TwoLeadECG,862
hydra,1,1,0.038055390999943484,TwoLeadECG,145
shapley_sampling,1,1,0.790576991999842,TwoLeadECG,145
feature_ablation,1,1,0.03495787399879191,TwoLeadECG,145
tshap_centroid,1,1,0.0021575659993686713,TwoLeadECG,145
tshap_zero,1,1,0.002020769003138412,TwoLeadECG,145
mrsqm,1,1,2.0818999473704025e-05,TwoLeadECG,145
hydra,0,0,0.038888922998012276,TwoLeadECG,99
shapley_sampling,0,0,0.754329007002525,TwoLeadECG,99
feature_ablation,0,0,0.03322789300000295,TwoLeadECG,99
tshap_centroid,0,0,0.0021667830005753785,TwoLeadECG,99
tshap_zero,0,0,0.0022085020027589053,TwoLeadECG,99
mrsqm,0,0,2.1269999706419185e-05,TwoLeadECG,99
hydra,0,0,0.03746155299813836,TwoLeadECG,733
shapley_sampling,0,0,0.7272471870019217,TwoLeadECG,733
feature_ablation,0,0,0.031413012999109924,TwoLeadECG,733
tshap_centroid,0,0,0.002139692998753162,TwoLeadECG,733
tshap_zero,0,0,0.0020001199991384055,TwoLeadECG,733
mrsqm,0,0,2.014799974858761e-05,TwoLeadECG,733
hydra,1,1,0.03711362700050813,TwoLeadECG,582
shapley_sampling,1,1,0.7280480060035188,TwoLeadECG,582
feature_ablation,1,1,0.03178373200353235,TwoLeadECG,582
tshap_centroid,1,1,0.0021507740020751953,TwoLeadECG,582
tshap_zero,1,1,0.0021111080022819806,TwoLeadECG,582
mrsqm,1,1,2.5257999368477613e-05,TwoLeadECG,582
hydra,1,1,0.037127323001186596,TwoLeadECG,486
shapley_sampling,1,1,0.7290791499981424,TwoLeadECG,486
feature_ablation,1,1,0.03180618400074309,TwoLeadECG,486
tshap_centroid,1,1,0.002142698001989629,TwoLeadECG,486
tshap_zero,1,1,0.001987715997529449,TwoLeadECG,486
mrsqm,1,1,1.8314996850676835e-05,TwoLeadECG,486
hydra,0,0,0.03715249000015319,TwoLeadECG,96
shapley_sampling,0,0,0.7347558080000454,TwoLeadECG,96
feature_ablation,0,0,0.032021939998230664,TwoLeadECG,96
tshap_centroid,0,0,0.00237244100208045,TwoLeadECG,96
tshap_zero,0,0,0.002087463999487227,TwoLeadECG,96
mrsqm,0,0,2.130000211764127e-05,TwoLeadECG,96
hydra,0,0,0.03700550299981842,TwoLeadECG,512
shapley_sampling,0,0,0.7371367150008155,TwoLeadECG,512
feature_ablation,0,0,0.03217301599943312,TwoLeadECG,512
tshap_centroid,0,0,0.002177793998271227,TwoLeadECG,512
tshap_zero,0,0,0.0020324100005382206,TwoLeadECG,512
mrsqm,0,0,2.1961997845210135e-05,TwoLeadECG,512
hydra,0,0,0.037420184002257884,TwoLeadECG,966
shapley_sampling,0,0,0.7343049379996955,TwoLeadECG,966
feature_ablation,0,0,0.031970452997484244,TwoLeadECG,966
tshap_centroid,0,0,0.002157074999558972,TwoLeadECG,966
tshap_zero,0,0,0.002020808999077417,TwoLeadECG,966
mrsqm,0,0,1.952700040419586e-05,TwoLeadECG,966
hydra,1,1,0.037157017999561504,TwoLeadECG,106
shapley_sampling,1,1,0.7314559890000965,TwoLeadECG,106
feature_ablation,1,1,0.03183760299725691,TwoLeadECG,106
tshap_centroid,1,1,0.0022212360017874744,TwoLeadECG,106
tshap_zero,1,1,0.00213274999987334,TwoLeadECG,106
mrsqm,1,1,2.0367999240988865e-05,TwoLeadECG,106
hydra,0,0,0.03687806300149532,TwoLeadECG,832
shapley_sampling,0,0,0.7365525940003863,TwoLeadECG,832
feature_ablation,0,0,0.031727857000078075,TwoLeadECG,832
tshap_centroid,0,0,0.002111629000864923,TwoLeadECG,832
tshap_zero,0,0,0.002031208001426421,TwoLeadECG,832
mrsqm,0,0,1.9256000086897984e-05,TwoLeadECG,832
hydra,1,1,0.03709787700063316,TwoLeadECG,892
shapley_sampling,1,1,0.7305794269996113,TwoLeadECG,892
feature_ablation,1,1,0.03170304000013857,TwoLeadECG,892
tshap_centroid,1,1,0.002136877999873832,TwoLeadECG,892
tshap_zero,1,1,0.001999117997911526,TwoLeadECG,892
mrsqm,1,1,1.933599924086593e-05,TwoLeadECG,892
hydra,1,1,0.03707595499872696,TwoLeadECG,492
shapley_sampling,1,1,0.7352644759994291,TwoLeadECG,492
feature_ablation,1,1,0.03187964300013846,TwoLeadECG,492
tshap_centroid,1,1,0.0021690280009352136,TwoLeadECG,492
tshap_zero,1,1,0.0020209290014463477,TwoLeadECG,492
mrsqm,1,1,1.9046001398237422e-05,TwoLeadECG,492
hydra,1,1,0.0371453459993063,TwoLeadECG,785
shapley_sampling,1,1,0.744467831998918,TwoLeadECG,785
feature_ablation,1,1,0.03219675999935134,TwoLeadECG,785
tshap_centroid,1,1,0.002122720001352718,TwoLeadECG,785
tshap_zero,1,1,0.002107431999320397,TwoLeadECG,785
mrsqm,1,1,1.9606999558163807e-05,TwoLeadECG,785
