true_label,pred_label,method,aucs_top,aucs_bottom,f1s,dataset,sample_idx
1,1,hydra,0.5570272070405947,0.46583560072723584,0.5453562906934215,ItalyPowerDemand,778
1,1,shapley_sampling,0.7314240918983774,0.5131344166533076,0.5845985965600414,ItalyPowerDemand,778
1,1,feature_ablation,0.3874630781540307,0.36944614901738804,0.47998481960570155,ItalyPowerDemand,778
1,1,tshap_centroid,0.5083948662044909,0.37553769695259565,0.5604827115446218,ItalyPowerDemand,778
1,1,tshap_zero,0.7328681966619895,0.06567654343081986,0.8214243939954605,ItalyPowerDemand,778
1,1,mrsqm,0.5687739765661667,0.31242711461178096,0.6225566776884729,ItalyPowerDemand,778
0,0,hydra,0.7465844813482709,0.6635604321453094,0.46385038348259,ItalyPowerDemand,728
0,0,shapley_sampling,0.9609532846980521,0.7764590371444642,0.36270741367340253,ItalyPowerDemand,728
0,0,feature_ablation,0.9609532846920102,0.45557873602712773,0.6950607771798739,ItalyPowerDemand,728
0,0,tshap_centroid,0.9609532847124053,0.714231845337214,0.4405312016243673,ItalyPowerDemand,728
0,0,tshap_zero,0.9290949526750689,0.6942682661170504,0.46007073529488307,ItalyPowerDemand,728
0,0,mrsqm,0.8435895526280205,0.5614541519475286,0.5770883411675682,ItalyPowerDemand,728
1,1,hydra,0.46889399600197657,0.4712045953017434,0.49704645594595614,ItalyPowerDemand,202
1,1,shapley_sampling,0.724579397647125,-0.03623291895107202,0.8528257295317678,ItalyPowerDemand,202
1,1,feature_ablation,0.3192705784617278,0.22918226878058567,0.45152199275848515,ItalyPowerDemand,202
1,1,tshap_centroid,0.503469868035988,0.33956407179528103,0.5713685603996923,ItalyPowerDemand,202
1,1,tshap_zero,0.5470294349141677,-0.24553435238807725,0.7601893531258221,ItalyPowerDemand,202
1,1,mrsqm,0.4560514112390356,0.6726296128299509,0.3811426421117033,ItalyPowerDemand,202
0,0,hydra,0.8106849224701699,0.7834358737752664,0.34181637277030325,ItalyPowerDemand,995
0,0,shapley_sampling,0.965861922950021,0.7773312933975791,0.36190438814487247,ItalyPowerDemand,995
0,0,feature_ablation,0.9658619231111473,0.47604774918822784,0.6793673163343865,ItalyPowerDemand,995
0,0,tshap_centroid,0.9535473860150826,0.8176617985795355,0.30613666949980783,ItalyPowerDemand,995
0,0,tshap_zero,0.9658619231238929,0.7069100227050457,0.4497144792017263,ItalyPowerDemand,995
0,0,mrsqm,0.8525208682224014,0.6265603018301856,0.51937255477855,ItalyPowerDemand,995
1,1,hydra,-0.5010148947043326,-0.5038590534064636,-1.5026378301244934,ItalyPowerDemand,861
1,1,shapley_sampling,-0.8707182880418203,-0.9250000040267541,-3.179667602260922,ItalyPowerDemand,861
1,1,feature_ablation,-0.9250000036941355,-0.20534149283085543,-7.954162537657704,ItalyPowerDemand,861
1,1,tshap_centroid,-0.7744556491155313,-0.6524451973779415,-2.915172556429318,ItalyPowerDemand,861
1,1,tshap_zero,0.11350360406843525,-0.9250000043745286,0.2143674776177135,ItalyPowerDemand,861
1,1,mrsqm,-0.5483144479011969,-0.19904697852773773,-2.0206605666571535,ItalyPowerDemand,861
1,1,hydra,0.45705720156741586,0.6763157500663195,0.378978769941558,ItalyPowerDemand,774
1,1,shapley_sampling,0.6228395592021302,0.44662144887771554,0.5860580615577399,ItalyPowerDemand,774
1,1,feature_ablation,0.5940616011018492,-0.049419703519795674,0.7586577925135799,ItalyPowerDemand,774
1,1,tshap_centroid,0.5208895256066697,0.10570288276903841,0.6583301269884779,ItalyPowerDemand,774
1,1,tshap_zero,0.8908973109396807,-0.10654831807254742,0.9870816073057916,ItalyPowerDemand,774
1,1,mrsqm,0.38563037528812405,0.4168429081474026,0.46425680721648466,ItalyPowerDemand,774
1,1,hydra,0.5120727785250616,0.5649473456989665,0.4704310828775695,ItalyPowerDemand,131
1,1,shapley_sampling,0.8034937885292159,0.15076539887121054,0.8257312348246967,ItalyPowerDemand,131
1,1,feature_ablation,0.7340747074402879,0.1989931131823574,0.7660816184595839,ItalyPowerDemand,131
1,1,tshap_centroid,0.6221942437498563,0.3582419062440827,0.6318247610551032,ItalyPowerDemand,131
1,1,tshap_zero,0.3732646941236448,0.3107277272517696,0.4842768055641713,ItalyPowerDemand,131
1,1,mrsqm,0.5554176970628308,0.43424196402355403,0.5605401832681652,ItalyPowerDemand,131
