true_label,pred_label,method,aucs_top,aucs_bottom,f1s,dataset,sample_idx
9,9,hydra,0.4352994955168553,0.2925387994008041,0.5389711157642135,AllGestureWiimoteY,561
9,9,shapley_sampling,0.5654885552712561,0.1929425602549461,0.6650148662113522,AllGestureWiimoteY,561
9,9,feature_ablation,0.5048740896092662,0.283476039223633,0.5923611590275205,AllGestureWiimoteY,561
9,9,tshap_centroid,0.6448723712855511,0.2557607008131623,0.6910018422166189,AllGestureWiimoteY,561
9,9,tshap_zero,0.6049870030396104,0.24314297545509017,0.6724538988815794,AllGestureWiimoteY,561
9,9,mrsqm,0.5963663544058224,0.668564726441158,0.42607566069351815,AllGestureWiimoteY,561
8,8,hydra,0.9749999983642416,-0.39504722470043924,1.147800793641695,AllGestureWiimoteY,534
8,8,shapley_sampling,0.8198402870869951,0.7781454958378302,0.34921027139964017,AllGestureWiimoteY,534
8,8,feature_ablation,0.3233723987823099,0.9572394970553338,0.07553304466838594,AllGestureWiimoteY,534
8,8,tshap_centroid,0.15233090366676497,0.801798411018639,0.17226492716626543,AllGestureWiimoteY,534
8,8,tshap_zero,0.84916453966571,0.9046763306529378,0.17140601444871986,AllGestureWiimoteY,534
8,8,mrsqm,-0.23774548601220205,0.6901660562463462,-2.0436453726054222,AllGestureWiimoteY,534
2,2,hydra,0.5073819182864977,0.3987588671360033,0.5503383301090503,AllGestureWiimoteY,119
2,2,shapley_sampling,0.61303360891887,0.2603147246974695,0.670430403644223,AllGestureWiimoteY,119
2,2,feature_ablation,0.6398722578658912,0.1363148897741616,0.7351207919213125,AllGestureWiimoteY,119
2,2,tshap_centroid,0.7078266607386622,0.14182999758710588,0.7757814833801101,AllGestureWiimoteY,119
2,2,tshap_zero,0.6455536754761398,0.15277320048642196,0.7327673205152876,AllGestureWiimoteY,119
2,2,mrsqm,0.18621197502282408,0.37799427061983665,0.2866181097305948,AllGestureWiimoteY,119
1,1,hydra,0.9250000224284262,-0.7749999746693138,1.2162037171440303,AllGestureWiimoteY,676
1,1,shapley_sampling,0.9250000221904233,-0.8749999811754614,1.23883930150675,AllGestureWiimoteY,676
1,1,feature_ablation,0.5345101579679459,-0.4781858356149616,0.7851213963953141,AllGestureWiimoteY,676
1,1,tshap_centroid,0.9250000215380291,-0.9749999923319587,1.2599138115221895,AllGestureWiimoteY,676
1,1,tshap_zero,-0.6749999802552606,0.7250000190921148,0.0,AllGestureWiimoteY,676
1,1,mrsqm,-0.207945116697262,0.8250000223388415,0.0,AllGestureWiimoteY,676
9,9,hydra,0.9185169416054659,0.27867941994279877,0.808061974871086,AllGestureWiimoteY,608
9,9,shapley_sampling,0.9749999997156976,0.07931809502290127,0.9470627481000191,AllGestureWiimoteY,608
9,9,feature_ablation,0.9749999996321242,0.0638245184270914,0.9551933908378418,AllGestureWiimoteY,608
9,9,tshap_centroid,0.9749999994504783,-0.0749289642166291,1.0225288369462862,AllGestureWiimoteY,608
9,9,tshap_zero,0.9723429466988034,0.19305668781804358,0.8819554853185412,AllGestureWiimoteY,608
9,9,mrsqm,0.9275151554823843,0.9123815284565479,0.16011184753056265,AllGestureWiimoteY,608
