sample_idx,fraction,mode,perturbation,true_label,base_pred,masked_pred,score_before,score_after,score_drop,bounded_relative_score_drop,flipped,dataset,model
0,0.05,top,global_mean,0,0,0,0.20890622911133883,-0.2079599033666938,0.4168661324780326,1.0,0.0,Fungi,HYDRA
0,0.05,bottom,global_mean,0,0,0,0.20890622911133883,0.20841899054006907,0.00048723857126975467,0.0023323202999838595,0.0,Fungi,HYDRA
0,0.05,random,global_mean,0,0,0,0.20890622911133883,,0.08115177461140102,0.38845843179582124,0.0,Fungi,HYDRA
0,0.1,top,global_mean,0,0,13,0.20890622911133883,-0.3877230363209241,0.5966292654322629,1.0,1.0,Fungi,HYDRA
0,0.1,bottom,global_mean,0,0,0,0.20890622911133883,0.22034076556487037,-0.01143453645353154,-0.05473499649663828,0.0,Fungi,HYDRA
0,0.1,random,global_mean,0,0,2,0.20890622911133883,,0.23052989169669721,0.5391706931739016,0.2,Fungi,HYDRA
0,0.2,top,global_mean,0,0,10,0.20890622911133883,-0.6768505863583227,0.8857568154696616,1.0,1.0,Fungi,HYDRA
0,0.2,bottom,global_mean,0,0,0,0.20890622911133883,0.20278326971503868,0.006122959396300143,0.029309466323144143,0.0,Fungi,HYDRA
0,0.2,random,global_mean,0,0,2,0.20890622911133883,,0.4238029886027899,1.0,0.2,Fungi,HYDRA
1,0.05,top,global_mean,0,0,0,0.10003167869042451,-0.31076450798199773,0.41079618667242224,1.0,0.0,Fungi,HYDRA
1,0.05,bottom,global_mean,0,0,0,0.10003167869042451,0.08971373737088695,0.01031794131953756,0.10314570652925273,0.0,Fungi,HYDRA
1,0.05,random,global_mean,0,0,3,0.10003167869042451,,0.14490263778699405,0.6030846999919186,0.2,Fungi,HYDRA
1,0.1,top,global_mean,0,0,13,0.10003167869042451,-0.475242180896785,0.5752738595872096,1.0,1.0,Fungi,HYDRA
1,0.1,bottom,global_mean,0,0,0,0.10003167869042451,0.12292989146071398,-0.022898212770289472,-0.22890732378719528,0.0,Fungi,HYDRA
1,0.1,random,global_mean,0,0,3,0.10003167869042451,,0.21037273086954963,0.5150462904553113,0.2,Fungi,HYDRA
1,0.2,top,global_mean,0,0,10,0.10003167869042451,-0.7441773322950735,0.844209010985498,1.0,1.0,Fungi,HYDRA
1,0.2,bottom,global_mean,0,0,0,0.10003167869042451,0.10669432762876585,-0.006662648938341342,-0.0666047238319043,0.0,Fungi,HYDRA
1,0.2,random,global_mean,0,0,2,0.10003167869042451,,0.38867127955037223,1.0,0.2,Fungi,HYDRA
2,0.05,top,global_mean,0,0,0,-0.0018369489256514493,-0.39386585765111226,0.3920289087254608,1.0,0.0,Fungi,HYDRA
2,0.05,bottom,global_mean,0,0,0,-0.0018369489256514493,-0.09734150246371265,0.0955045535380612,1.0,0.0,Fungi,HYDRA
2,0.05,random,global_mean,0,0,2,-0.0018369489256514493,,0.14920604398006582,0.6,0.2,Fungi,HYDRA
2,0.1,top,global_mean,0,0,12,-0.0018369489256514493,-0.5428292426521975,0.540992293726546,1.0,1.0,Fungi,HYDRA
2,0.1,bottom,global_mean,0,0,0,-0.0018369489256514493,-0.14163459897135822,0.13979765004570677,1.0,0.0,Fungi,HYDRA
2,0.1,random,global_mean,0,0,4,-0.0018369489256514493,,0.23839286357878925,0.6,0.4,Fungi,HYDRA
2,0.2,top,global_mean,0,0,10,-0.0018369489256514493,-0.8443296180263073,0.8424926691006559,1.0,1.0,Fungi,HYDRA
2,0.2,bottom,global_mean,0,0,0,-0.0018369489256514493,-0.04834908548990435,0.046512136564252904,1.0,0.0,Fungi,HYDRA
2,0.2,random,global_mean,0,0,0,-0.0018369489256514493,,0.09140208164456735,-0.15372654025042456,0.0,Fungi,HYDRA
3,0.05,top,global_mean,0,0,0,0.038844231553170294,-0.3462291497909131,0.3850733813440834,1.0,0.0,Fungi,HYDRA
3,0.05,bottom,global_mean,0,0,0,0.038844231553170294,0.05347730497914294,-0.014633073425972642,-0.3767019230132092,0.0,Fungi,HYDRA
3,0.05,random,global_mean,0,0,2,0.038844231553170294,,0.20284968211868595,1.0,0.2,Fungi,HYDRA
3,0.1,top,global_mean,0,0,12,0.038844231553170294,-0.5304039457085603,0.5692481772617306,1.0,1.0,Fungi,HYDRA
3,0.1,bottom,global_mean,0,0,0,0.038844231553170294,0.06960300416401055,-0.030758772610840257,-0.7918287877558018,0.0,Fungi,HYDRA
3,0.1,random,global_mean,0,0,0,0.038844231553170294,,0.05593904474352969,0.2148490452488793,0.0,Fungi,HYDRA
3,0.2,top,global_mean,0,0,10,0.038844231553170294,-0.8120262434542893,0.8508704750074596,1.0,1.0,Fungi,HYDRA
3,0.2,bottom,global_mean,0,0,0,0.038844231553170294,0.08670017847506784,-0.04785594692189754,-1.0,0.0,Fungi,HYDRA
3,0.2,random,global_mean,0,0,4,0.038844231553170294,,0.18709113672075112,0.2,0.4,Fungi,HYDRA
4,0.05,top,global_mean,0,0,0,0.059572713142261424,-0.33293955835908107,0.3925122715013425,1.0,0.0,Fungi,HYDRA
4,0.05,bottom,global_mean,0,0,0,0.059572713142261424,0.06859776305961984,-0.009025049917358419,-0.15149382909550543,0.0,Fungi,HYDRA
4,0.05,random,global_mean,0,0,0,0.059572713142261424,,0.14108235276410847,0.6975102177896629,0.0,Fungi,HYDRA
4,0.1,top,global_mean,0,0,12,0.059572713142261424,-0.5201878629320866,0.579760576074348,1.0,1.0,Fungi,HYDRA
4,0.1,bottom,global_mean,0,0,0,0.059572713142261424,0.07166466200198696,-0.012091948859725532,-0.2029745708623211,0.0,Fungi,HYDRA
4,0.1,random,global_mean,0,0,2,0.059572713142261424,,0.1594988297221338,0.25591876354128135,0.2,Fungi,HYDRA
4,0.2,top,global_mean,0,0,10,0.059572713142261424,-0.8221712549078581,0.8817439680501196,1.0,1.0,Fungi,HYDRA
