sample_idx,fraction,mode,perturbation,true_label,base_pred,masked_pred,score_before,score_after,score_drop,bounded_relative_score_drop,flipped,dataset,model
0,0.05,top,global_mean,7,7,7,0.5887659359381031,0.5327309095106821,0.056035026427420975,0.09517352793960548,0.0,Adiac,HYDRA
0,0.05,bottom,global_mean,7,7,7,0.5887659359381031,-0.20139133543360377,0.7901572713717069,1.0,0.0,Adiac,HYDRA
0,0.05,random,global_mean,7,7,7,0.5887659359381031,,0.40043784673386285,0.6540134438940429,0.0,Adiac,HYDRA
0,0.1,top,global_mean,7,7,7,0.5887659359381031,0.5179749128970718,0.07079102304103135,0.12023607087962153,0.0,Adiac,HYDRA
0,0.1,bottom,global_mean,7,7,7,0.5887659359381031,-0.0638044744048023,0.6525704103429054,1.0,0.0,Adiac,HYDRA
0,0.1,random,global_mean,7,7,18,0.5887659359381031,,0.516291077841861,0.7922974668770877,0.4,Adiac,HYDRA
0,0.2,top,global_mean,7,7,7,0.5887659359381031,0.661937362033357,-0.07317142609525384,-0.12427910201626256,0.0,Adiac,HYDRA
0,0.2,bottom,global_mean,7,7,7,0.5887659359381031,0.6864553424018688,-0.09768940646376567,-0.1659220321333325,0.0,Adiac,HYDRA
0,0.2,random,global_mean,7,7,12,0.5887659359381031,,0.2508820256734472,0.4261143253122868,0.2,Adiac,HYDRA
1,0.05,top,global_mean,29,29,29,1.0632347173550616,0.8106805592327908,0.2525541581222708,0.237533553472538,0.0,Adiac,HYDRA
1,0.05,bottom,global_mean,29,29,29,1.0632347173550616,0.09639292248275177,0.9668417948723098,0.9093390854828088,0.0,Adiac,HYDRA
1,0.05,random,global_mean,29,29,29,1.0632347173550616,,0.6508796947548805,0.6121687638316264,0.0,Adiac,HYDRA
1,0.1,top,global_mean,29,29,29,1.0632347173550616,0.6920407819181247,0.3711939354369369,0.34911725535362054,0.0,Adiac,HYDRA
1,0.1,bottom,global_mean,29,29,29,1.0632347173550616,-0.10318866223398271,1.1664233795890442,1.0,0.0,Adiac,HYDRA
1,0.1,random,global_mean,29,29,26,1.0632347173550616,,0.9963725562099022,0.891638773433326,0.2,Adiac,HYDRA
1,0.2,top,global_mean,29,29,29,1.0632347173550616,0.33530638076159236,0.7279283365934692,0.6846349541419532,0.0,Adiac,HYDRA
1,0.2,bottom,global_mean,29,29,7,1.0632347173550616,-0.41118946317520333,1.474424180530265,1.0,1.0,Adiac,HYDRA
1,0.2,random,global_mean,29,29,32,1.0632347173550616,,1.2602562400516357,1.0,1.0,Adiac,HYDRA
4,0.05,top,global_mean,7,7,35,-0.05116682078261747,-0.06130324310171198,0.010136422319094507,0.198101505283141,1.0,Adiac,HYDRA
4,0.05,bottom,global_mean,7,7,35,-0.05116682078261747,-0.446253380297167,0.3950865595145495,1.0,1.0,Adiac,HYDRA
4,0.05,random,global_mean,7,7,24,-0.05116682078261747,,0.4357482248184457,1.0,0.6,Adiac,HYDRA
4,0.1,top,global_mean,7,7,7,-0.05116682078261747,-0.016836035542893035,-0.03433078523972444,-0.6709448382720093,0.0,Adiac,HYDRA
4,0.1,bottom,global_mean,7,7,35,-0.05116682078261747,-0.5858744872023234,0.5347076664197059,1.0,1.0,Adiac,HYDRA
4,0.1,random,global_mean,7,7,23,-0.05116682078261747,,0.10905359571447489,0.2,0.6,Adiac,HYDRA
4,0.2,top,global_mean,7,7,35,-0.05116682078261747,-0.021226806320478797,-0.029940014462138675,-0.5851336641702313,1.0,Adiac,HYDRA
