sample_idx,fraction,mode,perturbation,true_label,base_pred,masked_pred,score_before,score_after,score_drop,bounded_relative_score_drop,flipped,dataset,model
0,0.05,top,blur,1,1,1,0.9749087704207792,0.9887970942618897,-0.013888323841110495,-0.014245753055809645,0.0,TwoLeadECG,HYDRA
0,0.05,bottom,blur,1,1,1,0.9749087704207792,0.9130483206032318,0.06186044981754735,0.06345248729105245,0.0,TwoLeadECG,HYDRA
0,0.05,random,blur,1,1,1,0.9749087704207792,,0.10885670511318664,0.11165823588597656,0.0,TwoLeadECG,HYDRA
0,0.1,top,blur,1,1,1,0.9749087704207792,0.9601065470592199,0.01480222336155923,0.015183172649065223,0.0,TwoLeadECG,HYDRA
0,0.1,bottom,blur,1,1,1,0.9749087704207792,0.8516609590161813,0.12324781140459784,0.12641971097633278,0.0,TwoLeadECG,HYDRA
0,0.1,random,blur,1,1,1,0.9749087704207792,,0.018918996587469605,0.01940589494687699,0.0,TwoLeadECG,HYDRA
0,0.2,top,blur,1,1,1,0.9749087704207792,0.9716592451820699,0.00324952523870925,0.0033331548593535255,0.0,TwoLeadECG,HYDRA
0,0.2,bottom,blur,1,1,1,0.9749087704207792,0.8298654459084344,0.1450433245123448,0.14877615233022323,0.0,TwoLeadECG,HYDRA
0,0.2,random,blur,1,1,1,0.9749087704207792,,-0.002193263725186201,-0.002249709451818879,0.0,TwoLeadECG,HYDRA
1,0.05,top,blur,1,1,1,0.8466033161567784,0.8366097825661769,0.009993533590601511,0.011804255423558292,0.0,TwoLeadECG,HYDRA
1,0.05,bottom,blur,1,1,1,0.8466033161567784,0.8276484873325929,0.018954828824185532,0.022389241895472905,0.0,TwoLeadECG,HYDRA
1,0.05,random,blur,1,1,1,0.8466033161567784,,-0.017081463986064294,-0.02017644330424257,0.0,TwoLeadECG,HYDRA
1,0.1,top,blur,1,1,1,0.8466033161567784,0.7897372300454982,0.05686608611128019,0.06716961516263927,0.0,TwoLeadECG,HYDRA
1,0.1,bottom,blur,1,1,1,0.8466033161567784,0.8183842475102889,0.028219068646489487,0.033332063288540735,0.0,TwoLeadECG,HYDRA
1,0.1,random,blur,1,1,1,0.8466033161567784,,0.07532573498616477,0.08897395577678058,0.0,TwoLeadECG,HYDRA
1,0.2,top,blur,1,1,1,0.8466033161567784,0.8011878740716268,0.04541544208515158,0.053644236414147124,0.0,TwoLeadECG,HYDRA
1,0.2,bottom,blur,1,1,1,0.8466033161567784,0.8064672459980086,0.040136070158769854,0.04740829853191683,0.0,TwoLeadECG,HYDRA
1,0.2,random,blur,1,1,1,0.8466033161567784,,0.144711750841281,0.1709319785873647,0.0,TwoLeadECG,HYDRA
2,0.05,top,blur,0,0,0,0.8805213611064092,0.8491152470165712,0.031406114089838066,0.03566759400678378,0.0,TwoLeadECG,HYDRA
2,0.05,bottom,blur,0,0,0,0.8805213611064092,0.8776298944317119,0.0028914666746973072,0.0032838083419756327,0.0,TwoLeadECG,HYDRA
2,0.05,random,blur,0,0,0,0.8805213611064092,,0.0068390311131112155,0.0077670158251491985,0.0,TwoLeadECG,HYDRA
2,0.1,top,blur,0,0,0,0.8805213611064092,0.8516288701363336,0.028892490970075624,0.032812898622780154,0.0,TwoLeadECG,HYDRA
2,0.1,bottom,blur,0,0,0,0.8805213611064092,0.8203112636975224,0.06021009740888683,0.06837997541962546,0.0,TwoLeadECG,HYDRA
2,0.1,random,blur,0,0,0,0.8805213611064092,,0.01679871292635835,0.019078121883526207,0.0,TwoLeadECG,HYDRA
2,0.2,top,blur,0,0,0,0.8805213611064092,0.8208446880168142,0.05967667308959501,0.06777417102117547,0.0,TwoLeadECG,HYDRA
2,0.2,bottom,blur,0,0,0,0.8805213611064092,0.6802433377466861,0.2002780233597231,0.22745364820498856,0.0,TwoLeadECG,HYDRA
2,0.2,random,blur,0,0,0,0.8805213611064092,,-0.014502009171226371,-0.01646977954427422,0.0,TwoLeadECG,HYDRA
3,0.05,top,blur,0,0,0,0.6817284846304881,0.6480185890159073,0.03370989561458082,0.04944761283554033,0.0,TwoLeadECG,HYDRA
3,0.05,bottom,blur,0,0,0,0.6817284846304881,0.6165802838003173,0.06514820083017081,0.09556312628238828,0.0,TwoLeadECG,HYDRA
3,0.05,random,blur,0,0,0,0.6817284846304881,,0.0008951235982229466,0.0013130187536308819,0.0,TwoLeadECG,HYDRA
3,0.1,top,blur,0,0,0,0.6817284846304881,0.6395291068430925,0.042199377787395576,0.061900473338436485,0.0,TwoLeadECG,HYDRA
3,0.1,bottom,blur,0,0,0,0.6817284846304881,0.6329421986344328,0.04878628599605528,0.07156252897364192,0.0,TwoLeadECG,HYDRA
