dataset,sample_idx,reference_seed,compared_seed,pearson,spearman,top_window_iou
ShapeletSim,0,42,43,0.942549239573059,0.9294760059040237,0.8867924528301887
ShapeletSim,0,42,44,0.9544125713856946,0.943130908523634,1.0
ShapeletSim,0,42,45,0.941474652058899,0.9244124656498626,1.0
ShapeletSim,0,42,46,0.9448858153995898,0.9327016188064753,1.0
ShapeletSim,1,42,43,0.9415356131211756,0.9366462745850983,0.7241379310344828
ShapeletSim,1,42,44,0.9368365844382736,0.9307420589682359,0.0
ShapeletSim,1,42,45,0.9388767638605462,0.9321098724394896,0.7241379310344828
ShapeletSim,1,42,46,0.9458027464955682,0.9445503702014807,0.7857142857142857
ShapeletSim,2,42,43,0.9557341533677207,0.9518079992319969,0.9607843137254902
ShapeletSim,2,42,44,0.9622592031157503,0.9544357217428869,0.3698630136986301
ShapeletSim,2,42,45,0.9617237411093261,0.9549736118944476,0.9230769230769231
ShapeletSim,2,42,46,0.953274446735396,0.9397837591350365,0.9230769230769231
ShapeletSim,3,42,43,0.9433486083060415,0.9364657938631754,1.0
ShapeletSim,3,42,44,0.9517586319193209,0.9448189792759172,1.0
ShapeletSim,3,42,45,0.9403893884192421,0.9318311833247331,1.0
ShapeletSim,3,42,46,0.9460464990903852,0.9392230208920836,1.0
ShapeletSim,4,42,43,0.9380360703989284,0.9232185088740356,1.0
ShapeletSim,4,42,44,0.9470151321374249,0.9324383857535429,0.8867924528301887
ShapeletSim,4,42,45,0.9465543736063113,0.9405473461893847,0.8867924528301887
ShapeletSim,4,42,46,0.9377572691121362,0.9239313117252469,1.0
ShapeletSim,5,42,43,0.9549973831134342,0.9449929319717278,0.0
ShapeletSim,5,42,44,0.9606237298912512,0.9581117684470737,1.0
ShapeletSim,5,42,45,0.9594026907287436,0.9514494377977512,0.0
ShapeletSim,5,42,46,0.9628958038983706,0.9556291025164101,1.0
ShapeletSim,6,42,43,0.9272900456778271,0.9144537698150793,1.0
ShapeletSim,6,42,44,0.9427376287638776,0.9331050124200495,0.12359550561797752
ShapeletSim,6,42,45,0.9389352348974398,0.931439885759543,1.0
ShapeletSim,6,42,46,0.9431640748153046,0.9376488065952263,1.0
ShapeletSim,7,42,43,0.9573812201491432,0.9468833715334859,1.0
ShapeletSim,7,42,44,0.9538813012856219,0.9446114264457056,1.0
ShapeletSim,7,42,45,0.9554187353606873,0.9472766851067403,1.0
ShapeletSim,7,42,46,0.9554227427188027,0.9437393589574358,1.0
ShapeletSim,8,42,43,0.9473957382552625,0.9393580934323738,1.0
ShapeletSim,8,42,44,0.9447958983438687,0.9325136500546003,0.9230769230769231
ShapeletSim,8,42,45,0.9529853994657225,0.9436041904167617,0.9607843137254902
ShapeletSim,8,42,46,0.9510517814863602,0.943325885303541,1.0
ShapeletSim,9,42,43,0.9458240645264393,0.9398851355405422,1.0
ShapeletSim,9,42,44,0.9522821300737015,0.9456346945387781,1.0
ShapeletSim,9,42,45,0.9536529990775906,0.9430231000924002,0.7857142857142857
ShapeletSim,9,42,46,0.9555225168437611,0.9489286597146389,1.0
ShapeletSim,10,42,43,0.9435916679292071,0.9315195884348241,0.8867924528301887
ShapeletSim,10,42,44,0.9354534269804162,0.9270829083316333,0.0
ShapeletSim,10,42,45,0.9454800114936877,0.941492661970648,0.8181818181818182
ShapeletSim,10,42,46,0.9459055070162071,0.9377301189204756,0.9230769230769231
ShapeletSim,11,42,43,0.9626835279239402,0.9639546398185593,0.8867924528301887
ShapeletSim,11,42,44,0.9578152385590302,0.9534826299305197,0.8867924528301887
ShapeletSim,11,42,45,0.9535949156639848,0.9533810615242461,0.8867924528301887
ShapeletSim,11,42,46,0.9620688267187296,0.9611519086076343,1.0
ShapeletSim,12,42,43,0.9511787002646638,0.9497641510566042,1.0
ShapeletSim,12,42,44,0.9462647796180853,0.9372323569294275,0.0
ShapeletSim,12,42,45,0.9577804632498431,0.950510266041064,1.0
ShapeletSim,12,42,46,0.9469488805010297,0.9401640166560667,1.0
ShapeletSim,13,42,43,0.9511710137547409,0.9409453637814551,1.0
ShapeletSim,13,42,44,0.9521775116862033,0.9472395329581319,0.9607843137254902
ShapeletSim,13,42,45,0.9500337519636003,0.9429686678746715,0.9230769230769231
ShapeletSim,13,42,46,0.9484733467731103,0.9384230496921988,1.0
ShapeletSim,14,42,43,0.9504063267449605,0.9378941835767343,1.0
ShapeletSim,14,42,44,0.9564926064893651,0.9480069600278401,1.0
ShapeletSim,14,42,45,0.9483080803399531,0.9376420865683462,0.9607843137254902
ShapeletSim,14,42,46,0.9590524338590137,0.9527921951687806,0.9607843137254902
ShapeletSim,15,42,43,0.9595640464092711,0.9573711254845019,0.8518518518518519
ShapeletSim,15,42,44,0.9670323060398617,0.9638041112164447,0.9607843137254902
ShapeletSim,15,42,45,0.967037874076503,0.9623599774399096,0.8518518518518519
ShapeletSim,15,42,46,0.9615413946146761,0.9561396325585301,1.0
ShapeletSim,16,42,43,0.9531773043161089,0.9440930243720974,1.0
ShapeletSim,16,42,44,0.9509681898119635,0.9449154596618388,1.0
ShapeletSim,16,42,45,0.9439959417354004,0.9378099912399649,1.0
ShapeletSim,16,42,46,0.9486587751370007,0.9400858723434895,1.0
ShapeletSim,17,42,43,0.9525746145514469,0.9474259657038628,0.9230769230769231
ShapeletSim,17,42,44,0.9497584447536191,0.9413475093900376,0.9230769230769231
ShapeletSim,17,42,45,0.9501665554763266,0.9433759975039899,0.9230769230769231
ShapeletSim,17,42,46,0.9495301691980202,0.9435437101748406,0.9230769230769231
ShapeletSim,18,42,43,0.9336687087280169,0.9185908103632414,0.0
ShapeletSim,18,42,44,0.9380159330762761,0.9191676766707066,0.0
ShapeletSim,18,42,45,0.933250909314399,0.9146214824859299,0.5151515151515151
ShapeletSim,18,42,46,0.9344026068545096,0.9138502154008616,0.5151515151515151
ShapeletSim,19,42,43,0.9525811392650023,0.9488870915483661,0.9230769230769231
ShapeletSim,19,42,44,0.9568172194995123,0.9516160944643778,0.0
ShapeletSim,19,42,45,0.9496296860138415,0.9473486853947415,0.9230769230769231
ShapeletSim,19,42,46,0.9599951251933442,0.9575044700178801,0.9230769230769231
