dataset,sample_idx,reference_seed,compared_seed,pearson,spearman,top_window_iou
Worms,0,42,43,0.8833507496381914,0.8728271680993845,1.0
Worms,0,42,44,0.8843853305611041,0.8774247704832558,1.0
Worms,0,42,45,0.9001285835997785,0.8912919480970554,1.0
Worms,0,42,46,0.9129305739365121,0.9086341588076036,0.19205298013245034
Worms,3,42,43,-0.36516161754538157,-0.35732998847323677,0.0
Worms,3,42,44,-0.18453963720027985,-0.17205489554102332,0.0
Worms,3,42,45,-0.24006102859636397,-0.22204192021636243,0.0
Worms,3,42,46,-0.23931515893476737,-0.22388546158698966,0.0
Worms,4,42,43,0.9266040183306817,0.9318974467869714,1.0
Worms,4,42,44,0.9192256092530985,0.9209343386020642,0.978021978021978
Worms,4,42,45,0.9190473207926879,0.9184538252516362,0.978021978021978
Worms,4,42,46,0.9252172945385095,0.9287006033340783,0.978021978021978
Worms,5,42,43,0.9136096652397937,0.9091139783300145,0.9354838709677419
Worms,5,42,44,0.9050921207396503,0.8951309157994846,1.0
Worms,5,42,45,0.9076023467289868,0.909157501017491,0.7475728155339806
Worms,5,42,46,0.9274258264666775,0.9282656930369284,0.9354838709677419
Worms,6,42,43,0.9023511131953239,0.895991180236025,0.0
Worms,6,42,44,0.8864903603630504,0.8845950051979282,0.9354838709677419
Worms,6,42,45,0.91042217320482,0.9092315258002377,0.0
Worms,6,42,46,0.9245161195045151,0.9243316267468644,0.9354838709677419
Worms,8,42,43,0.8850465173074282,0.8849426398468806,0.6666666666666666
Worms,8,42,44,0.8846870420770967,0.8880000921811838,0.6666666666666666
Worms,8,42,45,0.9071417178689755,0.9078719521052907,0.0
Worms,8,42,46,0.9231184052532486,0.9258277108984085,0.7142857142857143
Worms,10,42,43,0.9312839579676986,0.92727375383591,0.18421052631578946
Worms,10,42,44,0.9348123317102917,0.9303295436167206,0.9354838709677419
Worms,10,42,45,0.9240539599386941,0.921288182660308,0.0
Worms,10,42,46,0.9450559072288792,0.9440148609236967,0.9354838709677419
Worms,11,42,43,0.8972046211561623,0.9006616057550689,1.0
Worms,11,42,44,0.897889520270843,0.8999135060660569,0.9565217391304348
Worms,11,42,45,0.8908344796959587,0.8901421030560944,0.0
Worms,11,42,46,0.9171981293682273,0.914121836364407,0.9565217391304348
Worms,12,42,43,0.8463830773181604,0.8256359658057192,0.0
Worms,12,42,44,0.8251566547654405,0.7956769164735595,0.0
Worms,12,42,45,0.8328328130912921,0.8057430852795292,0.0
Worms,12,42,46,0.8550497871329419,0.8317192819579613,0.0
Worms,13,42,43,0.9115245827965277,0.913534049630514,0.16883116883116883
Worms,13,42,44,0.902850258731447,0.9045816270555068,0.17647058823529413
Worms,13,42,45,0.8993136385356939,0.9018595496208432,0.9565217391304348
Worms,13,42,46,0.9201574035131236,0.9198792591101965,0.1464968152866242
Worms,14,42,43,0.9220728242806289,0.9261238758730977,0.978021978021978
Worms,14,42,44,0.9160819572779062,0.9221365623085132,0.9148936170212766
Worms,14,42,45,0.9072838238000347,0.9131532425760197,0.9148936170212766
Worms,14,42,46,0.9220735594840173,0.9248907550091626,0.9565217391304348
Worms,15,42,43,0.8526997221215116,0.8404675725937111,0.7475728155339806
Worms,15,42,44,0.8392488334574777,0.8259869127410445,0.7475728155339806
Worms,15,42,45,0.8296948120443465,0.811478763142506,0.0
Worms,15,42,46,0.8497587398487598,0.8371756179122856,0.7647058823529411
Worms,16,42,43,0.8522987732605585,0.8381686561752957,0.875
Worms,16,42,44,0.847932466729967,0.8403701239137333,0.6822429906542056
Worms,16,42,45,0.8570998041587832,0.8407044617750558,0.7142857142857143
Worms,16,42,46,-0.35555693013924644,-0.34471097700943665,0.34328358208955223
Worms,17,42,43,0.9113484879155402,0.9058721800891112,0.6513761467889908
Worms,17,42,44,0.9093597071558812,0.9052731176211329,0.6363636363636364
Worms,17,42,45,0.9165042762214957,0.9162689007434989,0.8367346938775511
Worms,17,42,46,0.9240950064687792,0.9220965128763534,0.5929203539823009
Worms,18,42,43,0.8956470242453656,0.8923735790620319,0.0
Worms,18,42,44,0.8704300365407982,0.8653856774308775,0.0
Worms,18,42,45,0.8770691682204019,0.8813138781652817,0.0
Worms,18,42,46,0.9086887210696853,0.9104151651216031,0.0
Worms,19,42,43,0.8532181735641788,0.8567992964600368,0.6981132075471698
Worms,19,42,44,0.8374884833988567,0.8389710769190251,0.6071428571428571
Worms,19,42,45,0.8235485107425147,0.8251439322764597,0.0
Worms,19,42,46,0.8747712313439426,0.8760081761417813,0.0
Worms,20,42,43,0.9273810892453813,0.9204963627527113,0.5
Worms,20,42,44,0.9265504359232752,0.9199610369889346,0.41732283464566927
Worms,20,42,45,0.9238735671372817,0.9196191435627288,0.40625
Worms,20,42,46,0.9427225470317976,0.9364212383801297,0.41732283464566927
Worms,21,42,43,0.9240270845944922,0.9283975247706068,0.0
Worms,21,42,44,0.9336971984125682,0.9371459141719106,0.8947368421052632
Worms,21,42,45,0.9219377326160944,0.9247098823578794,1.0
Worms,21,42,46,0.93817971112394,0.9409638283504055,0.1320754716981132
Worms,22,42,43,0.9297174937072429,0.9201040495111723,1.0
Worms,22,42,44,0.9256908903221506,0.9156345954336569,1.0
Worms,22,42,45,0.9372916532725539,0.9375274290462088,0.978021978021978
Worms,22,42,46,0.943504775698183,0.9401063458103035,1.0
Worms,23,42,43,0.9322921538549306,0.936066752345785,0.0
Worms,23,42,44,0.9142195277431655,0.9180111580384667,0.0
Worms,23,42,45,0.9292363514397524,0.9291283569485889,0.0
Worms,23,42,46,0.9442408030917587,0.9465315060059745,0.0
