dataset,sample_idx,reference_seed,compared_seed,pearson,spearman,top_window_iou
Trace,0,42,43,0.9266821303576226,0.9104930613658002,0.0
Trace,0,42,44,0.9297238200733136,0.9288399065231817,1.0
Trace,0,42,45,0.937856063408242,0.9278953290441707,1.0
Trace,0,42,46,0.9475633643444556,0.9475006491445718,0.9310344827586207
Trace,1,42,43,0.9863541730715666,0.9330948328092091,1.0
Trace,1,42,44,0.9919892957234606,0.9558760566631085,1.0
Trace,1,42,45,0.9847562997299175,0.9271457834453709,1.0
Trace,1,42,46,0.991671154017367,0.9446115230374197,1.0
Trace,2,42,43,0.96334907727127,0.9406860736851216,0.9310344827586207
Trace,2,42,44,0.9463008925849098,0.9247557773866882,0.8666666666666667
Trace,2,42,45,0.9567932623286033,0.9372568592943078,0.9310344827586207
Trace,2,42,46,0.9645388300495227,0.9365800178875393,0.8666666666666667
Trace,3,42,43,0.9888026514198559,0.982896050315917,0.3333333333333333
Trace,3,42,44,0.9841638053925286,0.9800750122616196,0.5555555555555556
Trace,3,42,45,0.9860650971951338,0.9831805198926746,1.0
Trace,3,42,46,0.9890348725131662,0.9831026225440697,0.5555555555555556
Trace,4,42,43,0.9877510113282781,0.9224205879807276,1.0
Trace,4,42,44,0.9914778237452035,0.9397114913014628,1.0
Trace,4,42,45,0.9822523855021354,0.8909939124664608,1.0
Trace,4,42,46,0.9907372778941697,0.9412105824990623,1.0
Trace,5,42,43,0.9541342568865461,0.9373197541905889,1.0
Trace,5,42,44,0.9518449211424524,0.9429762557341105,1.0
Trace,5,42,45,0.9493413350358315,0.9424863679639941,1.0
Trace,5,42,46,0.9564339637159074,0.947417558639393,1.0
Trace,6,42,43,0.9861290510974257,0.9712783820432186,0.9310344827586207
Trace,6,42,44,0.9834644743935592,0.9710123770231673,0.6
Trace,6,42,45,0.9846888336877677,0.970800611638441,0.9310344827586207
Trace,6,42,46,0.9845980245833517,0.9715149591760193,1.0
Trace,7,42,43,0.9636475326150361,0.9490089726205246,0.5555555555555556
Trace,7,42,44,0.9738305447714286,0.9624436686766108,0.2727272727272727
Trace,7,42,45,0.9835201165418085,0.9775794120192726,0.8666666666666667
Trace,7,42,46,0.9749687875775663,0.9622561380225613,0.24444444444444444
Trace,8,42,43,0.9846359596857047,0.9772955194599118,0.36585365853658536
Trace,8,42,44,0.9859106085000173,0.9778200282738525,0.2727272727272727
Trace,8,42,45,0.9825888003453357,0.9818060644528434,0.8666666666666667
Trace,8,42,46,0.9848384061348442,0.9777981016127636,0.696969696969697
Trace,9,42,43,0.9748051028251097,0.9591454372349328,0.8064516129032258
Trace,9,42,44,0.9812163968451247,0.9618227979573585,0.9310344827586207
Trace,9,42,45,0.9810433003787062,0.9645180462190935,1.0
Trace,9,42,46,0.9857522863345333,0.9696009924699229,1.0
Trace,10,42,43,0.9467346821599409,0.9136256888145178,0.9310344827586207
Trace,10,42,44,0.9527267113911918,0.9267776463460373,1.0
Trace,10,42,45,0.9559624876351864,0.9307734918207785,1.0
Trace,10,42,46,0.969067519916843,0.9456899685525518,1.0
Trace,11,42,43,0.9817680847606963,0.9742759874210207,0.4358974358974359
Trace,11,42,44,0.983228338346237,0.9777121260205995,1.0
Trace,11,42,45,0.9846932050995015,0.9815106315455411,1.0
Trace,11,42,46,0.9879727535223604,0.9823126857274749,1.0
Trace,12,42,43,0.9720771740185175,0.9576613484896569,0.8666666666666667
Trace,12,42,44,0.9654281847765357,0.9479986151582471,0.0
Trace,12,42,45,0.9667778215576035,0.9416398834424858,0.0
Trace,12,42,46,0.976127991998185,0.9641597184155103,0.0
Trace,13,42,43,0.938004982364669,0.8957745016012233,0.0
Trace,13,42,44,0.9485465064119021,0.9115120740890339,1.0
Trace,13,42,45,0.9518165851075524,0.9100920342748334,1.0
Trace,13,42,46,0.9550119596873443,0.918961945702663,1.0
Trace,14,42,43,0.9434842811324864,0.9219884019503188,1.0
Trace,14,42,44,0.9491169656379714,0.9413582989527135,0.8666666666666667
Trace,14,42,45,0.9564474561605423,0.9336597328409452,0.8666666666666667
Trace,14,42,46,0.971512456535087,0.9595204985430312,1.0
Trace,15,42,43,0.9753451466166877,0.911715761230201,0.8666666666666667
Trace,15,42,44,0.9826128453394913,0.9561259051960418,0.9310344827586207
Trace,15,42,45,0.9810189855272884,0.9406918438590923,0.9310344827586207
Trace,15,42,46,0.9865282866077333,0.9598880586249675,1.0
Trace,16,42,43,0.9893081225132775,0.9860592596866796,0.8666666666666667
Trace,16,42,44,0.9893190474572404,0.9836871411673063,0.6470588235294118
Trace,16,42,45,0.9898034291901793,0.9866593577796372,0.8064516129032258
Trace,16,42,46,0.9921647912804903,0.984575747958801,0.9310344827586207
Trace,17,42,43,0.9412719118097617,0.8735997230316496,0.9310344827586207
Trace,17,42,44,0.9377856073561627,0.8906638585153341,1.0
Trace,17,42,45,0.9397724051172941,0.8668076512506853,1.0
Trace,17,42,46,0.9525683215244205,0.910151467066732,1.0
Trace,18,42,43,0.9878922792279513,0.943011453795332,0.9310344827586207
Trace,18,42,44,0.9904800610505335,0.9576798130463634,1.0
Trace,18,42,45,0.9857255949854253,0.935918755950492,1.0
Trace,18,42,46,0.9902146541168109,0.9530792533394881,1.0
Trace,19,42,43,0.9858377844278696,0.9172470499985574,1.0
Trace,19,42,44,0.9880525140490497,0.9207743573468741,1.0
Trace,19,42,45,0.9799334162369592,0.8863044920804364,1.0
Trace,19,42,46,0.9905294267870227,0.9346464325899426,1.0
