dataset,sample_idx,reference_seed,compared_seed,pearson,spearman,top_window_iou
GestureMidAirD2,0,42,43,0.9587668107200467,0.9307399491251217,1.0
GestureMidAirD2,0,42,44,0.9669448474403106,0.9223028984277141,1.0
GestureMidAirD2,0,42,45,0.9685149004026044,0.9534628610817469,1.0
GestureMidAirD2,0,42,46,0.9608005749654472,0.957496328418172,1.0
GestureMidAirD2,3,42,43,0.5257831055073465,0.564288304693709,0.0
GestureMidAirD2,3,42,44,0.8016957534847402,0.7558543404398697,0.0
GestureMidAirD2,3,42,45,0.8084645701386721,0.7944333418210531,0.0
GestureMidAirD2,3,42,46,0.8175094075038836,0.796546526850773,0.1076923076923077
GestureMidAirD2,4,42,43,0.9544542684045227,0.9360866981998318,1.0
GestureMidAirD2,4,42,44,0.950529129651997,0.9198329719622322,0.8947368421052632
GestureMidAirD2,4,42,45,0.9083066027680256,0.8653801341059731,1.0
GestureMidAirD2,4,42,46,0.9233583406394972,0.8918939703752857,0.8947368421052632
GestureMidAirD2,6,42,43,0.9457813064049337,0.9134911020403963,0.0
GestureMidAirD2,6,42,44,0.9521050961614201,0.9384977250338864,0.5319148936170213
GestureMidAirD2,6,42,45,0.9231516807920574,0.9267355457989643,0.6
GestureMidAirD2,6,42,46,0.9495954100069284,0.9297371121690753,0.8947368421052632
GestureMidAirD2,7,42,43,0.9694787417173468,0.9416456402698579,0.7560975609756098
GestureMidAirD2,7,42,44,0.9669814144208668,0.9487030506922636,0.8
GestureMidAirD2,7,42,45,0.9665211280071773,0.9426014089614889,0.7142857142857143
GestureMidAirD2,7,42,46,0.9515608333847301,0.9165963214736738,1.0
GestureMidAirD2,8,42,43,0.9215350225213486,0.9072361669457326,0.2631578947368421
GestureMidAirD2,8,42,44,0.9471302367527115,0.9273813841156181,0.2631578947368421
GestureMidAirD2,8,42,45,0.9494021044268512,0.9260413531997416,1.0
GestureMidAirD2,8,42,46,0.9451355219315352,0.9047006535544255,0.2631578947368421
GestureMidAirD2,9,42,43,0.9375116512299275,0.9107202473270112,0.0
