dataset,sample_idx,reference_seed,compared_seed,pearson,spearman,top_window_iou
SemgHandGenderCh2,0,42,43,0.5363856252348909,0.5029348261932561,0.26582278481012656
SemgHandGenderCh2,0,42,44,0.5871937512623464,0.5313146290287241,0.0
SemgHandGenderCh2,0,42,45,0.5261643156678792,0.48606183380525947,0.11524163568773234
SemgHandGenderCh2,0,42,46,0.552643203244347,0.5168392874841279,0.0
SemgHandGenderCh2,1,42,43,0.6461286686702893,0.6174140557395804,0.0
SemgHandGenderCh2,1,42,44,0.6686013788857936,0.6523728054990248,0.0
SemgHandGenderCh2,1,42,45,0.6456180915412837,0.6224231246324999,0.0
SemgHandGenderCh2,1,42,46,0.6455875194851893,0.61705920758187,0.6304347826086957
SemgHandGenderCh2,2,42,43,0.5982192191507059,0.5717718345652598,0.0
SemgHandGenderCh2,2,42,44,0.6471082691284615,0.6251908165292519,0.0
SemgHandGenderCh2,2,42,45,0.583909121857292,0.5524804375468612,0.0
SemgHandGenderCh2,2,42,46,0.6237197604997776,0.59257897981288,0.6574585635359116
SemgHandGenderCh2,3,42,43,0.7009795112074757,0.6427254269890788,1.0
SemgHandGenderCh2,3,42,44,0.7184781992949978,0.659844751931001,0.7441860465116279
SemgHandGenderCh2,3,42,45,0.6919734639092002,0.6524227112989828,0.8072289156626506
SemgHandGenderCh2,3,42,46,0.7367378691597346,0.6885873318165919,0.0
SemgHandGenderCh2,4,42,43,0.5967482907466456,0.5736829998591111,0.0
SemgHandGenderCh2,4,42,44,0.6459347858391697,0.623824138588506,0.0
SemgHandGenderCh2,4,42,45,0.6032505862598063,0.5658563012694673,0.0
SemgHandGenderCh2,4,42,46,0.6450130123381999,0.6182842143485398,0.948051948051948
SemgHandGenderCh2,5,42,43,0.573973181330957,0.5511741898551955,0.0
SemgHandGenderCh2,5,42,44,0.6052861822713613,0.5705545789131462,0.0
SemgHandGenderCh2,5,42,45,0.5845693842473474,0.5519637937616862,0.0
SemgHandGenderCh2,5,42,46,0.5701965463489097,0.5535822193698753,0.0
SemgHandGenderCh2,6,42,43,0.6804737839855379,0.5892447703310091,0.7142857142857143
SemgHandGenderCh2,6,42,44,0.7211812989329728,0.6445295415686852,0.6949152542372882
SemgHandGenderCh2,6,42,45,0.7064566060657254,0.6316918220852544,0.7045454545454546
SemgHandGenderCh2,6,42,46,0.7032451333415426,0.6078053012468007,0.0
SemgHandGenderCh2,7,42,43,0.7406613392536281,0.6661780703013647,0.9607843137254902
SemgHandGenderCh2,7,42,44,0.7565268347674092,0.6840690649195845,0.8404907975460123
SemgHandGenderCh2,7,42,45,0.744256473745111,0.6659995031108903,0.5789473684210527
SemgHandGenderCh2,7,42,46,0.7845255865891825,0.7161254418335299,0.948051948051948
SemgHandGenderCh2,8,42,43,0.5877283703008489,0.5508124545833132,0.0
SemgHandGenderCh2,8,42,44,0.5946065009436154,0.5690157408958849,0.0
SemgHandGenderCh2,8,42,45,0.6126761108866449,0.5899516542007353,0.0
SemgHandGenderCh2,8,42,46,0.582534598139907,0.5556182984970216,0.0
SemgHandGenderCh2,9,42,43,0.7334843393699756,0.6761881191947198,0.6304347826086957
SemgHandGenderCh2,9,42,44,0.7540126331538637,0.6917023092010264,1.0
