dataset,sample_idx,reference_seed,compared_seed,pearson,spearman,top_window_iou
EOGHorizontalSignal,0,42,43,0.6522022106629437,0.6504005176323313,0.9230769230769231
EOGHorizontalSignal,0,42,44,0.6700415799513781,0.6809006249604002,0.9083969465648855
EOGHorizontalSignal,0,42,45,0.8528498510943155,0.761762751592161,0.937984496124031
EOGHorizontalSignal,0,42,46,0.12869671764093607,0.41541557927397077,0.28865979381443296
EOGHorizontalSignal,2,42,43,0.6700025989273073,0.6320177070193326,0.7006802721088435
EOGHorizontalSignal,2,42,44,0.742090690101719,0.710415135753687,0.9230769230769231
EOGHorizontalSignal,2,42,45,0.07137183684363173,0.09316433636117528,0.0
EOGHorizontalSignal,2,42,46,0.7055920380619676,0.6209779334258775,0.968503937007874
EOGHorizontalSignal,3,42,43,0.5898718713058223,0.4977571705291442,1.0
EOGHorizontalSignal,3,42,44,0.7252923295525304,0.6881258394734987,0.6339869281045751
EOGHorizontalSignal,3,42,45,0.7942006658948971,0.6918231535894587,1.0
EOGHorizontalSignal,3,42,46,0.33507370177647366,0.5303770483519702,0.0
EOGHorizontalSignal,4,42,43,0.6104145226935374,0.5923603181826036,0.0
EOGHorizontalSignal,4,42,44,0.6906640882663895,0.663490287289784,0.524390243902439
EOGHorizontalSignal,4,42,45,0.6905709195901497,0.6703367167594988,0.0
EOGHorizontalSignal,4,42,46,0.6271735765762347,0.5908066101802306,0.6666666666666666
EOGHorizontalSignal,6,42,43,0.388157551776964,0.4226234727830227,0.3157894736842105
EOGHorizontalSignal,6,42,44,0.6026006662280428,0.5986819145484253,0.6025641025641025
EOGHorizontalSignal,6,42,45,0.6245582290272584,0.6145678572594288,0.0
EOGHorizontalSignal,6,42,46,0.5703784391723936,0.5614750125280081,0.4619883040935672
EOGHorizontalSignal,9,42,43,0.5795940259122028,0.5298188432760598,0.0
EOGHorizontalSignal,9,42,44,0.7053168772164894,0.6346037797144191,0.9841269841269841
EOGHorizontalSignal,9,42,45,0.6705446692492071,0.5888453519650254,0.5060240963855421
EOGHorizontalSignal,9,42,46,0.5670371709729761,0.5322620064396842,0.45348837209302323
EOGHorizontalSignal,10,42,43,0.3835663142212067,0.3418212501896002,0.0
EOGHorizontalSignal,10,42,44,0.5691954742547225,0.5432020997133439,0.20772946859903382
EOGHorizontalSignal,10,42,45,0.5490761132973547,0.5314763112168392,0.0
EOGHorizontalSignal,10,42,46,0.5289279112143531,0.48644958900292357,0.0
EOGHorizontalSignal,11,42,43,0.39888795980285396,0.37654673033390745,0.22549019607843138
EOGHorizontalSignal,11,42,44,0.5873199275036723,0.5694069400364417,0.0
EOGHorizontalSignal,11,42,45,0.5582159323585277,0.5354671612589833,0.0
EOGHorizontalSignal,11,42,46,0.5025335554921386,0.482039167257067,0.041666666666666664
EOGHorizontalSignal,13,42,43,0.4738147536829764,0.46763582799092995,0.0
EOGHorizontalSignal,13,42,44,0.5447550265914238,0.5332165880426163,0.9841269841269841
EOGHorizontalSignal,13,42,45,0.5182918223950109,0.5029122041038107,0.0
EOGHorizontalSignal,13,42,46,0.5317834058005617,0.5217815338121817,0.0
EOGHorizontalSignal,14,42,43,0.47290460385105637,0.4232222489742393,0.0
EOGHorizontalSignal,14,42,44,0.651729206171499,0.6013271171373551,0.968503937007874
EOGHorizontalSignal,14,42,45,0.5655461427113019,0.5341583041013147,0.0
EOGHorizontalSignal,14,42,46,0.580010650448419,0.5461845221020942,0.0
EOGHorizontalSignal,15,42,43,0.3930214926599307,0.3956211161735144,0.0
EOGHorizontalSignal,15,42,44,-0.3466895761065879,-0.37170940858202156,0.0
EOGHorizontalSignal,15,42,45,0.543579633454569,0.5092703450050208,0.0
