dataset,sample_idx,reference_seed,compared_seed,pearson,spearman,top_window_iou
ScreenType,0,42,43,0.8544492558582933,0.8545462086153713,0.5483870967741935
ScreenType,0,42,44,0.8785882004863812,0.877676943821265,0.6179775280898876
ScreenType,0,42,45,0.9204634300046795,0.9272911727581777,0.0
ScreenType,0,42,46,0.9285847389194195,0.9267709814255041,0.6179775280898876
ScreenType,1,42,43,0.8930543779589575,0.8801195830892173,0.0
ScreenType,1,42,44,0.9512831204414139,0.9325155192806625,0.5824175824175825
ScreenType,1,42,45,0.932793671466303,0.8740359073987559,0.92
ScreenType,1,42,46,0.9202290771409964,0.9207301799729544,0.46938775510204084
ScreenType,2,42,43,0.9167349411710315,0.9296475537715148,0.0
ScreenType,2,42,44,-0.6394989253164519,-0.5985524912260262,0.8701298701298701
ScreenType,2,42,45,0.922314330587522,0.9382379495421831,0.0
ScreenType,2,42,46,0.9363748006108726,0.9466722235221654,0.7560975609756098
ScreenType,4,42,43,-0.5746384687355031,-0.5052935689754492,0.014084507042253521
ScreenType,4,42,44,0.8303092408307856,0.7565268209948974,0.0
ScreenType,4,42,45,0.9453651424511089,0.9142330614586172,0.0
ScreenType,4,42,46,0.9684144126158916,0.9051008259149873,0.0
ScreenType,5,42,43,0.8969113927623356,0.8946348580699882,1.0
ScreenType,5,42,44,0.9376511560070387,0.935612850584409,0.0
ScreenType,5,42,45,0.936917566156898,0.9360164007520655,0.0
ScreenType,5,42,46,0.9275215637112564,0.9252861844076051,0.0
ScreenType,6,42,43,0.8247599218346305,0.8207184684641238,0.0
ScreenType,6,42,44,0.8078662646473438,0.8055550518680268,0.0
ScreenType,6,42,45,0.8886479077018449,0.8852024534512346,0.0
ScreenType,6,42,46,0.8914832695256706,0.8892430348052368,0.0
ScreenType,7,42,43,0.9149696448869664,0.9240968475184909,0.0
ScreenType,7,42,44,0.9535876091030414,0.9568277322423501,0.9459459459459459
ScreenType,7,42,45,0.9236556866236629,0.9258819276685832,0.45454545454545453
ScreenType,7,42,46,0.9217511883327458,0.9266122534919267,0.8947368421052632
ScreenType,8,42,43,0.8249488213314817,0.8311425819365649,0.39805825242718446
ScreenType,8,42,44,0.8987611755894271,0.8974182370464964,0.0
ScreenType,8,42,45,0.8284327970675235,0.8275289882889435,0.0
ScreenType,8,42,46,0.779364705361412,0.7746305773480787,0.0
ScreenType,9,42,43,0.8747594714900304,0.8762909457772873,0.0
ScreenType,9,42,44,0.9237045621125435,0.9163103130985978,0.0
ScreenType,9,42,45,0.9116244362031769,0.9128227163504045,0.0
ScreenType,9,42,46,0.8394865327240286,0.844251532121011,0.0
ScreenType,10,42,43,0.8689256951528885,0.8569924581901842,0.9459459459459459
ScreenType,10,42,44,0.8956001712022701,0.862877596857504,0.9459459459459459
ScreenType,10,42,45,0.919257245037431,0.9009842804480719,0.9459459459459459
ScreenType,10,42,46,0.8337742808317964,0.8110577631001088,0.7349397590361446
ScreenType,11,42,43,0.8356259722053767,0.824605725191085,0.8461538461538461
ScreenType,11,42,44,0.9246922554736234,0.9285282186115329,0.9726027397260274
ScreenType,11,42,45,0.8879167721380632,0.8944247899140753,0.8461538461538461
ScreenType,11,42,46,0.8569807192707412,0.8499229679584,0.8461538461538461
ScreenType,14,42,43,0.8632250953855148,0.8257539692038044,0.7142857142857143
ScreenType,14,42,44,0.9235647141270419,0.9007941421696759,1.0
ScreenType,14,42,45,0.9291040666759738,0.9164235128479463,0.5824175824175825
ScreenType,14,42,46,0.8857000945077258,0.8563119633125571,0.6551724137931034
ScreenType,15,42,43,0.5787306471559426,0.5755780905060185,0.0
ScreenType,15,42,44,0.7936609342074012,0.7947597717671158,0.0
ScreenType,15,42,45,0.9303255630975595,0.9421014349906216,0.0
ScreenType,15,42,46,0.8328935653651487,0.8556209847620067,0.0
ScreenType,17,42,43,-0.266162002128967,-0.24008426079178666,0.0
ScreenType,17,42,44,0.9071359982431615,0.8943520893145617,0.0
ScreenType,17,42,45,0.9189974379753278,0.8635467651348903,0.0
ScreenType,17,42,46,0.8678796770903778,0.8812480129105316,0.0
ScreenType,19,42,43,0.8791671806611432,0.8498171244484501,0.0
ScreenType,19,42,44,0.8774870097077989,0.8545087488758257,0.0
ScreenType,19,42,45,0.8697819539173766,0.8473585933923031,0.0
ScreenType,19,42,46,0.7962102208970597,0.7868988554793654,0.0
ScreenType,20,42,43,0.8737482449689249,0.8866431992481443,0.0
ScreenType,20,42,44,0.9135656469822451,0.8912608616436437,0.6363636363636364
ScreenType,20,42,45,0.2013368691135067,0.23891872104637396,0.0
ScreenType,20,42,46,0.8895649755970305,0.8853039430863714,0.6363636363636364
ScreenType,22,42,43,0.8156804719905628,0.8376999348989164,0.0
ScreenType,22,42,44,-0.24162014827256856,-0.2052445965280858,0.0
ScreenType,22,42,45,0.9011505576561636,0.9050086810553917,0.8947368421052632
ScreenType,22,42,46,0.8788581066808674,0.8775485238412101,0.8701298701298701
ScreenType,24,42,43,0.8647456653925085,0.872229069827546,0.125
ScreenType,24,42,44,0.9098061452871266,0.9095713817020781,0.0
ScreenType,24,42,45,0.888610022103523,0.8921669624210058,0.0
ScreenType,24,42,46,0.9304410116970487,0.93596980646109,0.0
ScreenType,27,42,43,-0.3781615139692528,-0.3374124160940909,0.16129032258064516
ScreenType,27,42,44,0.9096687370621562,0.9066878713040635,0.6363636363636364
ScreenType,27,42,45,0.9227107478854313,0.9243451172406486,0.0
ScreenType,27,42,46,0.25087550518275215,0.3344510178277391,0.0
ScreenType,28,42,43,0.9328480351429358,0.9229914663283338,0.92
ScreenType,28,42,44,0.9432725162663649,0.9260740697706961,0.0
ScreenType,28,42,45,0.9349817659618258,0.9191846451041104,0.0
ScreenType,28,42,46,0.9340470946618729,0.9187922506253917,0.0
