dataset,sample_idx,reference_seed,compared_seed,pearson,spearman,top_window_iou
SemgHandMovementCh2,0,42,43,0.6182060951027528,0.5897309181026303,0.0
SemgHandMovementCh2,0,42,44,0.6096383168549672,0.5826700225200101,0.0
SemgHandMovementCh2,0,42,45,0.5435012634583296,0.5170090084484483,0.910828025477707
SemgHandMovementCh2,0,42,46,0.5739875348034962,0.5475716744762998,0.0
SemgHandMovementCh2,1,42,43,-0.08168986885856472,-0.08159530737569218,0.0
SemgHandMovementCh2,1,42,44,0.5572859013670226,0.5396837989705774,0.17647058823529413
SemgHandMovementCh2,1,42,45,-0.06185242014311776,-0.05606839825262145,0.0
SemgHandMovementCh2,1,42,46,-0.07560621146857427,-0.05854462335316594,0.0
SemgHandMovementCh2,2,42,43,0.5493729977282031,0.5224917806630137,0.0
SemgHandMovementCh2,2,42,44,0.5702326161214664,0.5486156109402717,0.0
SemgHandMovementCh2,2,42,45,0.5409326906761909,0.5188351105933825,0.0
SemgHandMovementCh2,2,42,46,0.5445140220330147,0.5197045545353576,0.0
SemgHandMovementCh2,3,42,43,0.6398058820312779,0.6022822196809866,0.0
SemgHandMovementCh2,3,42,44,0.6030915321187479,0.5716135873838167,0.9230769230769231
SemgHandMovementCh2,3,42,45,0.556558363732405,0.5219363208605872,0.6042780748663101
SemgHandMovementCh2,3,42,46,0.5596971565929331,0.5218923137299173,0.0
SemgHandMovementCh2,5,42,43,0.5953068204343573,0.5825694571419809,0.0
SemgHandMovementCh2,5,42,44,0.5691663891305248,0.5596670754075891,0.507537688442211
SemgHandMovementCh2,5,42,45,0.5486590866380988,0.5242102027600902,0.0
SemgHandMovementCh2,5,42,46,0.5434262555108436,0.5187619265608563,0.0
SemgHandMovementCh2,6,42,43,0.6339853783838435,0.6121598027376902,1.0
SemgHandMovementCh2,6,42,44,0.56389049923827,0.5442212267649897,0.02040816326530612
SemgHandMovementCh2,6,42,45,0.5810196803474108,0.5638047874687945,0.4925373134328358
SemgHandMovementCh2,6,42,46,0.6077597159224732,0.5871225364989051,0.0
SemgHandMovementCh2,11,42,43,0.5124897483357995,0.49968775986122665,0.4563106796116505
SemgHandMovementCh2,11,42,44,0.5064154615778961,0.48961262649450066,0.0
SemgHandMovementCh2,11,42,45,0.5177858910082125,0.5054702513201118,0.0
SemgHandMovementCh2,11,42,46,0.5247955820005662,0.5061243956108425,0.0
SemgHandMovementCh2,15,42,43,0.5470738052768428,0.5319199839644374,0.0
SemgHandMovementCh2,15,42,44,-0.17471501839052603,-0.16322453121090277,0.0
SemgHandMovementCh2,15,42,45,0.5071147335480967,0.49761996160887184,0.0
SemgHandMovementCh2,15,42,46,0.5326627143840912,0.5208598119376943,0.8867924528301887
SemgHandMovementCh2,17,42,43,0.6044403536916111,0.5942719227875213,0.0
SemgHandMovementCh2,17,42,44,0.583996868007751,0.5839085830704814,0.8072289156626506
SemgHandMovementCh2,17,42,45,0.5138638353836553,0.5037430861080383,0.0
SemgHandMovementCh2,17,42,46,0.5817187306228306,0.5806974705322092,0.0
SemgHandMovementCh2,18,42,43,0.121549131468327,0.12792719285653018,0.0
SemgHandMovementCh2,18,42,44,0.5996788049168202,0.5880045493353553,0.6042780748663101
SemgHandMovementCh2,18,42,45,-0.03853684533658054,-0.024096049820466585,0.0
SemgHandMovementCh2,18,42,46,-0.03474450502427665,-0.02217029252013001,0.0
SemgHandMovementCh2,20,42,43,0.6183537860841808,0.5926738136328061,0.2875536480686695
SemgHandMovementCh2,20,42,44,0.5726055019472713,0.546130248057888,0.0
SemgHandMovementCh2,20,42,45,0.5792929080441112,0.5594942717752319,0.6949152542372882
SemgHandMovementCh2,20,42,46,0.5682818859226375,0.5455125517833563,0.6483516483516484
SemgHandMovementCh2,21,42,43,0.574679977087456,0.5544333593037153,0.16279069767441862
SemgHandMovementCh2,21,42,44,0.5860479325378138,0.5672872174609855,0.8987341772151899
SemgHandMovementCh2,21,42,45,0.5162010472947082,0.5154151197400533,0.8867924528301887
SemgHandMovementCh2,21,42,46,0.5114259629095588,0.4913820850587045,0.0
SemgHandMovementCh2,22,42,43,0.6046560528687583,0.5879075466255763,0.7241379310344828
SemgHandMovementCh2,22,42,44,0.6122449351456688,0.604544460686427,0.26582278481012656
SemgHandMovementCh2,22,42,45,0.5727734710456992,0.5634118770719454,0.3452914798206278
SemgHandMovementCh2,22,42,46,0.5341415912431584,0.5179489733106548,0.0
SemgHandMovementCh2,23,42,43,0.5886512493008,0.5786517309563249,0.0
SemgHandMovementCh2,23,42,44,0.5851616883742137,0.5864650926511523,0.5
SemgHandMovementCh2,23,42,45,0.5318223635136947,0.5160808835915038,0.9867549668874173
SemgHandMovementCh2,23,42,46,0.5396959663702221,0.5350956262647228,0.0
SemgHandMovementCh2,25,42,43,0.5880693460520582,0.5704382375281056,0.26582278481012656
SemgHandMovementCh2,25,42,44,0.6102296335118107,0.5947956634647393,0.0
SemgHandMovementCh2,25,42,45,0.5482978205362588,0.5294884877726612,0.31004366812227074
SemgHandMovementCh2,25,42,46,0.5753184074280038,0.5540931849303045,0.0
SemgHandMovementCh2,26,42,43,0.6051155167317386,0.5897799207910759,0.0
SemgHandMovementCh2,26,42,44,0.5672231100134457,0.5513654646068732,0.056338028169014086
SemgHandMovementCh2,26,42,45,0.502732492121725,0.48464677895412406,0.8072289156626506
SemgHandMovementCh2,26,42,46,0.5572222254509218,0.5378444630419836,0.0
SemgHandMovementCh2,28,42,43,0.5996424532618002,0.5733245854775936,0.5789473684210527
SemgHandMovementCh2,28,42,44,0.571437303599047,0.559068426252634,0.4563106796116505
SemgHandMovementCh2,28,42,45,0.5561094114343427,0.5313120299164578,0.5306122448979592
SemgHandMovementCh2,28,42,46,0.5018038841349346,0.48271991943107534,0.0
SemgHandMovementCh2,29,42,43,0.5855663128920288,0.5643482437103305,0.4563106796116505
SemgHandMovementCh2,29,42,44,-0.17939372797746136,-0.16929770013231119,0.0
SemgHandMovementCh2,29,42,45,-0.07072308992189848,-0.07490652218067653,0.8292682926829268
SemgHandMovementCh2,29,42,46,0.5341192458688191,0.5138592470485542,0.0
SemgHandMovementCh2,31,42,43,0.6002953089508607,0.5914831286591684,0.948051948051948
SemgHandMovementCh2,31,42,44,0.6114236287013348,0.6033353549075671,0.8633540372670807
SemgHandMovementCh2,31,42,45,0.5656163105398864,0.5527837585705594,0.0
SemgHandMovementCh2,31,42,46,0.5959489865490206,0.5787838483483772,0.8518518518518519
SemgHandMovementCh2,33,42,43,0.5888161265644751,0.5751435231748993,0.7045454545454546
SemgHandMovementCh2,33,42,44,0.5892163938425075,0.5539408613070496,0.7241379310344828
SemgHandMovementCh2,33,42,45,0.500382324811564,0.4780274337899706,0.0
SemgHandMovementCh2,33,42,46,0.5723796083067979,0.5571070280475682,0.6666666666666666
