sample_idx,fraction,mode,perturbation,true_label,base_pred,masked_pred,score_before,score_after,score_drop,bounded_relative_score_drop,flipped,dataset,model
0,0.05,top,global_mean,3,3,3,0.406449166018125,1.09346108036129,-0.6870119143431651,-1.0,0.0,Car,HYDRA
0,0.05,bottom,global_mean,3,3,3,0.406449166018125,1.1653298586047587,-0.7588806925866337,-1.0,0.0,Car,HYDRA
0,0.05,random,global_mean,3,3,3,0.406449166018125,,-0.8829828352910981,-1.0,0.0,Car,HYDRA
0,0.1,top,global_mean,3,3,3,0.406449166018125,1.5899235093056356,-1.1834743432875108,-1.0,0.0,Car,HYDRA
0,0.1,bottom,global_mean,3,3,3,0.406449166018125,0.9445605565697458,-0.5381113905516208,-1.0,0.0,Car,HYDRA
0,0.1,random,global_mean,3,3,3,0.406449166018125,,-0.8710897570242118,-0.9912965741766943,0.0,Car,HYDRA
0,0.2,top,global_mean,3,3,3,0.406449166018125,2.23343397084888,-1.8269848048307553,-1.0,0.0,Car,HYDRA
0,0.2,bottom,global_mean,3,3,3,0.406449166018125,1.9327370519900344,-1.5262878859719096,-1.0,0.0,Car,HYDRA
0,0.2,random,global_mean,3,3,3,0.406449166018125,,-1.4739709038459945,-1.0,0.0,Car,HYDRA
1,0.05,top,global_mean,2,2,2,1.3896895153210926,1.4489358262082246,-0.05924631088713195,-0.042632737457694234,0.0,Car,HYDRA
1,0.05,bottom,global_mean,2,2,2,1.3896895153210926,1.7341357942415243,-0.34444627892043167,-0.247858264212767,0.0,Car,HYDRA
1,0.05,random,global_mean,2,2,2,1.3896895153210926,,-0.32090682935919157,-0.23091963701360152,0.0,Car,HYDRA
1,0.1,top,global_mean,2,2,2,1.3896895153210926,1.5071962372733565,-0.11750672195226386,-0.08455603651084397,0.0,Car,HYDRA
1,0.1,bottom,global_mean,2,2,2,1.3896895153210926,1.6586772754678156,-0.268987760146723,-0.19355947038652163,0.0,Car,HYDRA
1,0.1,random,global_mean,2,2,2,1.3896895153210926,,-0.09472675861100939,-0.06816392395764638,0.0,Car,HYDRA
1,0.2,top,global_mean,2,2,2,1.3896895153210926,1.5826471090166123,-0.19295759369551968,-0.13884932765115418,0.0,Car,HYDRA
1,0.2,bottom,global_mean,2,2,2,1.3896895153210926,1.7581031438359633,-0.3684136285148707,-0.26510480171892625,0.0,Car,HYDRA
1,0.2,random,global_mean,2,2,2,1.3896895153210926,,-0.12605074397670551,-0.09070418383591046,0.0,Car,HYDRA
2,0.05,top,global_mean,1,1,1,0.5296792199084286,0.12954927446450842,0.40012994544392017,0.755417949179025,0.0,Car,HYDRA
2,0.05,bottom,global_mean,1,1,3,0.5296792199084286,-0.502788005615989,1.0324672255244176,1.0,1.0,Car,HYDRA
2,0.05,random,global_mean,1,1,2,0.5296792199084286,,0.44287805248865625,0.6296439761164909,0.4,Car,HYDRA
2,0.1,top,global_mean,1,1,3,0.5296792199084286,-0.45713699960811655,0.9868162195165451,1.0,1.0,Car,HYDRA
2,0.1,bottom,global_mean,1,1,1,0.5296792199084286,0.5184473619732284,0.011231857935200207,0.02120497899117693,0.0,Car,HYDRA
2,0.1,random,global_mean,1,1,1,0.5296792199084286,,0.19851147138091568,0.314962050890792,0.2,Car,HYDRA
2,0.2,top,global_mean,1,1,2,0.5296792199084286,-0.7854644001926783,1.3151436201011069,1.0,1.0,Car,HYDRA
2,0.2,bottom,global_mean,1,1,3,0.5296792199084286,-0.18033068934191376,0.7100099092503424,1.0,1.0,Car,HYDRA
2,0.2,random,global_mean,1,1,2,0.5296792199084286,,0.4159494581818389,0.49320347517018026,0.6,Car,HYDRA
3,0.05,top,global_mean,2,2,2,1.1555814311527106,1.1921431437767318,-0.03656171262402119,-0.03163920776084346,0.0,Car,HYDRA
3,0.05,bottom,global_mean,2,2,2,1.1555814311527106,1.3283344462661542,-0.17275301511344354,-0.149494324642094,0.0,Car,HYDRA
3,0.05,random,global_mean,2,2,2,1.1555814311527106,,-0.010126943916486475,-0.008763497647142926,0.0,Car,HYDRA
3,0.1,top,global_mean,2,2,2,1.1555814311527106,1.277413758621028,-0.12183232746831729,-0.10542936979994387,0.0,Car,HYDRA
3,0.1,bottom,global_mean,2,2,2,1.1555814311527106,1.488952343473454,-0.33337091232074334,-0.28848734917871754,0.0,Car,HYDRA
3,0.1,random,global_mean,2,2,2,1.1555814311527106,,-0.27498154986775747,-0.23795926837816261,0.0,Car,HYDRA
3,0.2,top,global_mean,2,2,2,1.1555814311527106,1.6498174372742218,-0.4942360061215112,-0.4276942888691233,0.0,Car,HYDRA
3,0.2,bottom,global_mean,2,2,2,1.1555814311527106,1.2916348820464507,-0.1360534508937401,-0.11773582500559893,0.0,Car,HYDRA
3,0.2,random,global_mean,2,2,2,1.1555814311527106,,-0.1512235434240632,-0.1308634843757667,0.2,Car,HYDRA
4,0.05,top,global_mean,3,3,3,0.5093475930706748,1.0308783442026326,-0.5215307511319578,-1.0,0.0,Car,HYDRA
4,0.05,bottom,global_mean,3,3,3,0.5093475930706748,1.259965958357609,-0.7506183652869343,-1.0,0.0,Car,HYDRA
